white_king_col,white_king_row,white_rook_col,white_rook_row,black_king_col,black_king_row,game
a,1,f,2,e,,draw
,1,f,,e,,draw
,,f,2,f,1,draw
a,1,f,,,,draw
,1,f,2,g,1,draw
a,1,f,2,g,,draw
,,,,g,,draw
,1,f,3,,,draw
a,1,f,3,e,3,draw
a,,f,3,,,draw
a,1,f,3,f,2,
a,,f,3,f,,draw
,1,f,,g,2,draw
a,1,f,,g,,
,1,f,3,g,,draw
a,1,f,4,e,,draw
a,,f,4,e,,draw
a,1,,,e,5,draw
,1,,4,,,draw
,1,f,4,f,,
a,1,f,4,,3,draw
a,,f,4,g,,draw
,1,f,,g,5,draw
,1,f,,e,4,
a,1,f,5,,5,draw
,1,f,5,f,4,
,1,f,5,,6,draw
a,1,f,,g,,draw
,1,f,5,g,5,
a,1,,5,g,6,draw
a,1,f,,,,draw
,1,,6,f,5,draw
a,,f,6,g,5,draw
a,,f,,,6,draw
a,1,f,6,g,7,
,1,,7,g,,
,,g,,,,draw
,,g,1,,2,draw
,,,,,2,draw
a,1,g,,h,1,draw
a,,g,,h,2,draw
a,1,g,2,f,,
a,1,g,2,f,2,
a,,g,,f,,draw
a,1,g,,g,1,
,1,g,2,g,3,
a,,g,,h,,draw
a,,g,,h,2,draw
,1,g,2,h,3,draw
,1,g,3,f,,draw
a,,,3,f,3,draw
a,,g,3,f,4,draw
a,1,g,3,,,draw
,1,g,3,,4,draw
a,,,3,,2,
,1,g,,h,,draw
a,1,g,3,h,4,draw
,,g,4,f,,
a,1,g,4,,4,
,1,,,,,
a,1,g,4,g,,draw
a,1,g,,,5,draw
,1,,4,h,3,draw
a,1,g,,h,,
a,1,g,4,h,,
a,1,,,f,,draw
a,1,,5,f,,
a,,g,5,f,6,draw
,,,,,,draw
a,,g,,g,6,draw
a,,g,5,h,4,draw
,1,g,5,h,5,draw
a,,g,5,h,6,draw
a,1,,6,f,,draw
a,1,g,6,f,6,draw
,1,g,6,,5,draw
a,,g,,g,7,draw
a,1,g,6,h,,
,1,g,6,h,6,draw
a,,g,,h,7,
a,,,7,f,6,draw
a,,g,,g,,draw
a,1,g,,,6,draw
a,1,,,h,7,draw
a,1,g,7,h,8,draw
a,1,g,8,,7,draw
a,,,1,g,1,draw
a,1,h,1,g,,draw
a,1,,,,2,draw
a,,h,2,g,1,draw
a,1,h,2,,,draw
a,1,h,,g,3,draw
,1,h,,h,1,draw
,,h,,h,3,
,,h,,g,2,
a,,h,,,3,
a,,h,3,g,4,draw
,1,h,3,h,2,
a,,h,3,h,4,draw
a,1,h,4,g,3,draw
,,,4,g,4,
a,1,,4,g,5,draw
a,1,,,,3,draw
a,,h,4,h,,draw
a,1,h,5,g,4,draw
a,1,h,,g,,
,1,,,,,draw
a,,h,,h,,draw
a,1,h,5,,6,draw
a,1,h,,g,,draw
a,1,h,6,g,6,draw
,1,,,g,7,draw
a,,h,6,h,5,draw
a,,,6,h,7,draw
a,1,,7,g,6,draw
,1,h,7,g,,draw
a,1,,7,h,6,draw
a,1,h,7,h,,draw
a,,h,8,g,7,
,,h,8,h,7,
,1,a,3,,4,
,1,a,,b,3,draw
b,1,,,b,,draw
b,1,a,4,a,3,draw
b,,a,,,5,
b,,a,4,b,3,
b,1,a,4,,4,draw
b,1,a,4,b,,draw
b,1,a,5,a,4,draw
b,1,a,5,a,6,draw
b,1,a,,b,4,draw
b,1,,,,,draw
b,1,a,,b,6,draw
b,1,,6,a,,
b,,,6,a,7,draw
,1,,6,,5,draw
b,,a,6,,,
b,,a,,b,7,draw
,,a,7,a,6,
,1,a,7,a,8,draw
b,,,7,b,,draw
b,,,,b,7,draw
,,a,7,b,8,draw
b,1,,8,,7,draw
b,1,,,b,,draw
b,1,a,8,b,8,draw
,1,b,3,a,,draw
b,1,b,3,a,4,draw
b,1,b,3,b,,draw
b,1,b,3,c,,draw
b,1,b,,c,,draw
b,,b,4,,,draw
b,1,,,a,,draw
b,1,b,4,,,draw
b,,b,,b,,draw
,1,b,,b,5,draw
,1,b,4,c,,draw
,1,,4,,4,draw
b,1,b,4,c,,
b,1,b,5,a,4,
b,1,,5,a,5,draw
b,1,b,5,a,,draw
b,1,,,,,
b,1,b,5,b,6,draw
,1,b,5,c,4,draw
b,,b,5,,5,draw
b,1,,,,6,draw
,,b,6,a,5,draw
,1,b,6,,6,draw
b,,b,6,a,7,draw
b,1,b,6,b,,draw
b,,b,,b,7,draw
b,1,,,c,5,draw
b,1,b,,,6,
b,,b,6,c,,draw
b,1,b,,a,6,
b,1,b,7,,7,draw
b,1,b,,a,,draw
b,1,,7,,6,
,1,,7,,,
b,1,,7,c,6,
b,1,b,,c,7,draw
,,,7,,,
b,1,,8,a,7,
b,1,b,8,a,8,
b,1,,,b,7,draw
,,b,8,,7,draw
b,,b,8,c,8,draw
,,c,,,,draw
,1,c,,b,4,draw
b,1,,3,,4,draw
b,1,c,,,2,draw
b,1,c,,d,3,draw
,1,c,,d,4,
b,1,c,4,,3,draw
,1,c,4,b,4,
b,1,c,4,,,draw
b,,c,,,3,
b,1,c,,,5,
b,,c,4,d,3,draw
,1,,4,d,,
b,,c,4,,,draw
,,c,5,,4,draw
,,,5,,,
,1,c,5,b,6,draw
b,1,c,5,c,4,draw
,,c,5,,6,
,1,c,5,d,,
b,,c,,,,draw
,,c,5,d,,draw
b,,c,6,b,5,draw
b,,c,6,,6,
,1,,6,b,7,draw
b,1,,6,,5,draw
b,1,,6,c,,draw
b,,c,,d,5,draw
b,,,6,d,6,draw
,1,c,,d,,
b,1,c,7,b,6,draw
b,1,,,,7,draw
b,1,,,b,8,draw
b,1,c,,,6,draw
b,1,c,7,c,8,
b,1,c,7,d,6,draw
b,,,7,,7,draw
,1,,7,,,draw
b,1,c,8,,7,draw
,,,8,,8,draw
b,1,c,,,,draw
b,1,c,8,d,,draw
b,1,c,8,d,8,draw
,1,d,1,d,2,draw
b,1,d,1,e,1,
,,d,1,,2,draw
b,,d,2,,3,
,1,,2,,1,
b,1,,2,d,3,draw
b,,d,2,e,,
b,1,d,2,e,2,
b,,d,,e,3,draw
b,1,,3,c,,draw
,1,d,3,,4,draw
b,1,d,,d,,draw
,,d,3,d,,draw
,1,d,3,,2,
b,1,,3,e,3,draw
b,1,d,,e,,draw
b,1,d,4,,3,draw
,,,4,c,4,draw
b,1,d,,c,5,draw
b,1,d,4,d,3,
,1,d,,d,5,draw
b,1,d,,,,draw
b,1,,4,e,4,draw
b,,,4,,5,
b,1,d,5,c,4,draw
,,d,,,5,
b,,d,,c,6,draw
,1,,5,,,draw
b,1,d,,,6,
b,1,d,5,e,4,draw
,,,5,e,5,
,1,d,5,,6,draw
,,,6,c,,
b,1,,,c,6,draw
b,1,d,,c,7,draw
b,1,d,,d,,draw
b,1,d,6,d,,draw
b,,d,6,e,,draw
b,,d,6,e,6,draw
b,1,d,6,e,,draw
b,1,d,7,c,,
b,,d,7,,7,draw
b,1,d,7,c,8,draw
,1,,,d,6,draw
,,d,7,d,8,draw
b,,d,7,e,6,
b,,d,,e,,
b,1,d,,e,8,draw
b,1,,8,c,,draw
b,1,,,,8,draw
,,d,8,,,draw
b,,,8,,7,draw
,,,8,,8,draw
,1,e,,d,,draw
,1,,1,,2,
,1,,1,,,draw
b,,,,f,1,draw
b,1,e,1,,,draw
b,1,e,2,,1,
b,,e,,d,2,draw
b,1,e,2,d,3,draw
b,1,e,2,e,,draw
b,,e,2,e,3,draw
b,,e,2,f,,draw
b,1,e,2,f,2,draw
b,1,e,,,3,draw
b,1,e,3,,,
b,1,e,3,,3,draw
b,1,e,3,d,4,draw
b,1,,3,e,2,draw
b,1,e,3,e,4,
b,1,e,3,,2,draw
b,1,e,3,,,draw
,1,,,f,4,
b,1,e,4,,,draw
,1,e,4,,4,draw
b,1,e,4,d,,draw
b,1,e,4,e,3,draw
b,,e,4,e,5,
b,1,,4,,3,
b,,e,4,f,4,draw
b,1,,4,f,5,
b,1,e,5,d,,
b,1,e,,d,,draw
b,1,e,5,,6,draw
b,1,e,5,e,,draw
b,1,e,5,,6,
,1,,,,4,draw
,1,e,,f,5,draw
,1,,5,f,6,
b,1,e,,d,5,
b,1,e,,d,,draw
b,,,6,d,7,
b,1,e,,e,,
b,1,e,6,e,,draw
b,,,6,f,,draw
b,,e,6,f,6,
b,,,6,,7,draw
b,1,,7,,6,draw
,1,e,,d,7,
b,1,,7,,,draw
b,1,,7,e,6,
b,1,,7,e,8,draw
,,e,7,f,6,
,,,7,f,7,
b,1,e,7,f,,draw
,1,e,8,,7,draw
,1,e,,d,,draw
,1,e,8,e,7,draw
b,1,e,8,f,7,draw
b,1,,8,f,8,draw
,,f,1,e,,draw
,1,f,1,e,,draw
b,,,1,f,2,draw
b,1,,1,g,1,draw
b,1,f,1,g,2,
,1,f,2,e,1,
b,,f,2,e,,draw
b,1,,2,e,3,
b,1,,,f,,draw
,,f,2,f,3,draw
b,,f,2,,1,draw
b,1,,2,,2,draw
b,1,f,2,g,3,
b,1,f,3,e,,draw
,1,f,3,e,3,draw
b,1,f,3,e,4,draw
b,,,3,f,,
b,,f,3,f,,
b,,f,3,g,2,
b,1,f,3,g,,
,1,f,3,g,4,draw
,,f,4,e,3,draw
b,1,f,4,e,4,draw
b,,f,4,,5,
b,1,f,4,f,3,
,,f,4,f,5,draw
b,1,f,4,g,3,draw
,1,f,,g,,draw
,1,,4,g,,draw
,1,f,5,e,4,draw
b,,f,,e,5,draw
,,f,,e,6,
b,,f,5,f,4,
b,,f,5,f,6,
,1,f,5,,,draw
b,,,,,,
,1,,,g,6,
b,,f,,e,,draw
,,f,6,e,6,
b,1,,6,e,7,draw
b,,f,6,,5,
b,1,,6,f,7,draw
b,1,f,6,g,5,
b,1,f,6,g,6,
,1,,,g,,draw
b,1,f,7,e,6,draw
b,1,,7,e,7,draw
b,1,,7,,8,
b,1,,,f,6,
,1,,7,,8,draw
b,1,f,,,6,draw
b,,f,7,g,,
,,f,,g,8,draw
b,1,f,8,,7,
b,,f,8,e,8,draw
,1,,8,,7,draw
b,1,f,,g,7,draw
b,1,f,8,g,8,draw
,,g,,f,,draw
,1,g,1,f,,
,,g,1,,,draw
,,g,1,,1,draw
,1,g,1,h,,
,,g,2,f,1,draw
b,,,2,,2,draw
b,1,g,,f,3,draw
,,g,2,g,1,
b,,,2,g,3,
b,1,g,2,h,1,
,1,g,,,2,draw
b,,,2,h,3,
,1,g,3,,,draw
b,1,g,3,f,3,draw
,,g,,f,,
,1,,3,g,,
b,1,g,3,g,4,draw
b,,g,3,,,
b,1,g,3,h,,
b,1,g,3,h,4,draw
b,1,g,,,3,
b,,g,,f,4,
,1,g,,f,,
b,1,g,4,g,3,
b,1,,4,g,5,
,1,g,4,h,3,draw
b,1,g,4,h,,
b,,,,h,,draw
,1,g,,f,4,
,1,g,,f,5,draw
b,1,,5,,,draw
b,1,g,5,g,4,draw
b,,,5,,,draw
b,1,,5,h,,draw
,,g,,h,5,draw
b,1,,,h,,draw
b,,g,6,,5,draw
,1,g,,f,6,draw
,,g,6,,7,draw
b,,g,,,5,
b,1,g,6,g,,draw
b,1,,6,,,draw
,1,,6,h,,draw
,1,g,6,h,7,draw
b,,g,7,,6,
,1,g,7,f,7,draw
b,1,g,,f,8,draw
,1,,7,g,,
b,,,7,,8,draw
b,1,g,,h,,draw
b,1,,7,h,7,
,1,g,,h,8,draw
,1,g,8,f,7,
b,1,g,,f,8,draw
,1,,8,g,7,draw
,1,g,8,,,draw
b,,g,,h,8,
b,1,h,,g,,draw
b,,,1,,,draw
b,1,,1,h,,
b,,h,,g,1,draw
b,,,2,,2,
b,,h,2,g,3,draw
b,,,2,,1,draw
,,h,2,,,draw
,,,3,,2,
b,1,,3,,3,draw
b,,h,3,g,4,draw
b,1,h,3,,2,draw
b,,h,3,h,4,draw
b,,h,4,g,,draw
b,1,h,4,g,,draw
,,h,4,g,5,draw
,1,,,,3,draw
b,1,h,,,5,draw
b,1,h,5,,,draw
,1,,5,g,5,draw
,,h,5,g,6,
b,1,h,5,h,,draw
b,1,h,5,h,,draw
b,1,h,6,g,5,draw
,1,h,6,g,6,draw
b,1,h,,,,
b,1,h,6,h,5,draw
b,,h,6,,7,draw
,1,,7,g,6,draw
,1,h,,,7,draw
b,,h,,g,8,draw
,1,h,7,,,draw
b,1,,7,h,8,
,,h,8,,,draw
b,1,,8,g,8,
,1,,8,,,draw
,2,,4,,3,draw
b,2,d,1,d,2,draw
b,2,d,1,,1,draw
,2,d,,e,2,draw
b,2,d,2,d,1,draw
,2,d,2,d,3,draw
b,2,d,2,e,,draw
,2,d,2,,2,
b,2,,2,e,3,
b,2,d,3,,2,draw
b,2,d,,d,4,draw
b,2,d,3,e,2,draw
b,2,,,e,3,draw
b,,d,3,e,4,draw
b,,d,4,d,3,draw
b,,d,4,,3,draw
b,,d,,e,4,
,2,d,,e,5,draw
b,,d,5,,4,draw
b,2,,,d,,draw
,2,e,1,,2,draw
,,e,1,e,2,draw
b,2,e,1,f,1,
,2,e,1,f,2,draw
,2,,2,,1,
,2,e,2,d,2,draw
b,2,,,d,3,draw
,2,,2,,1,
b,2,,2,,,draw
,2,e,2,,,draw
b,,e,2,f,2,
b,2,e,,f,3,draw
,,e,,,2,
b,,e,,d,3,draw
b,2,e,3,d,4,draw
b,2,,3,e,,
b,,e,3,e,,draw
b,,e,3,f,2,draw
b,2,e,3,,3,draw
b,,e,3,f,4,draw
b,,e,4,,,draw
b,2,,4,,4,draw
,2,e,,,,draw
b,2,e,,e,5,draw
,,e,,f,3,draw
b,,e,4,f,,draw
b,2,e,,,5,
b,2,e,5,,4,
b,2,e,,e,4,draw
b,2,e,5,f,,draw
,,e,,f,,draw
b,2,,5,,6,draw
b,2,e,6,f,5,draw
b,2,f,1,e,1,
b,,f,,e,2,draw
b,2,f,1,,2,
,,f,1,g,,draw
b,,f,,g,2,draw
,2,f,,e,,draw
b,,f,2,e,,
,2,f,2,e,,draw
b,2,f,,f,,draw
b,,f,,f,,draw
b,2,f,,g,,draw
b,2,f,2,g,,draw
b,,f,,g,3,draw
b,2,f,3,e,2,draw
b,2,f,,,,draw
b,,f,,e,4,
b,2,f,3,,,draw
,,f,3,f,4,draw
b,,f,,,2,draw
b,2,f,3,,3,
b,,f,3,g,4,draw
b,2,f,,e,3,draw
b,2,f,4,,4,
,2,,4,e,5,draw
b,,f,,,3,draw
b,,f,4,,5,draw
b,2,f,4,g,,draw
b,,f,4,,4,draw
b,,f,,g,5,draw
b,,,,,4,draw
b,2,f,5,,5,draw
b,,f,5,,4,draw
b,2,f,,f,6,draw
b,2,f,,g,4,draw
b,,f,5,g,5,draw
b,2,,5,,,draw
b,2,,6,e,5,draw
,,f,,f,,
b,2,f,6,g,5,
b,,f,6,,6,draw
b,,f,6,,7,
b,2,f,,,,draw
b,,g,,,1,draw
b,2,g,,,2,draw
,,g,,g,2,draw
b,,,,h,1,draw
b,2,,,h,2,
b,2,g,2,,1,
b,2,g,2,f,2,
b,2,g,2,f,,draw
b,,g,2,g,1,draw
b,2,g,2,,3,draw
b,,g,2,h,1,draw
,2,g,2,h,2,draw
b,2,g,2,,3,draw
b,,g,3,f,2,draw
b,2,g,,,3,draw
b,,g,3,f,4,draw
b,2,g,3,g,,
b,2,g,3,,4,draw
b,2,g,3,,2,draw
b,2,,3,,3,draw
b,2,g,,h,,
b,2,,4,f,3,draw
b,2,g,4,f,,draw
b,2,,,,5,
b,2,g,,g,3,
b,2,,4,,5,draw
b,2,g,4,,,
,2,g,,,4,
b,,,4,h,5,draw
b,2,g,5,f,4,
b,2,,5,,5,draw
,,g,5,,6,draw
b,2,g,5,,4,draw
,,g,5,g,,draw
b,2,g,,h,,draw
b,2,g,5,h,5,draw
,2,,5,h,,draw
b,2,,,f,,draw
,2,g,6,f,6,draw
b,2,g,6,g,5,draw
b,2,g,,,7,draw
b,,g,6,,5,draw
b,2,g,6,h,6,draw
b,2,,6,h,,draw
b,,,,f,6,
,,g,7,g,6,draw
b,2,g,7,h,6,draw
b,,g,7,h,7,draw
b,,g,7,h,8,draw
b,2,,8,,7,draw
b,,h,1,g,1,draw
b,2,h,1,g,,
b,,h,,h,2,
b,2,,2,,,
,,,,g,,
b,2,h,,g,3,
b,2,,,h,,draw
b,,h,2,,3,
b,2,h,3,g,2,draw
b,2,,3,g,,draw
b,,h,,g,4,
b,2,h,3,,2,draw
b,2,,3,h,,
b,2,h,4,g,,draw
b,2,,4,g,,draw
b,,h,4,g,5,draw
b,,,,,,
,2,,,,,draw
,2,h,5,g,4,draw
b,2,h,5,g,,
,2,h,5,g,6,
b,2,h,,h,4,draw
b,2,h,5,,6,
,2,h,6,,,draw
b,2,h,6,g,6,draw
b,2,h,6,,7,draw
b,2,h,6,,5,
,2,,6,h,7,
,,h,7,g,6,
,2,h,7,g,,
b,,h,7,,6,draw
b,2,h,7,,8,
b,2,,8,g,,draw
b,2,h,8,h,7,draw
,1,,1,a,2,draw
c,,a,2,,,draw
c,1,a,2,,3,draw
c,,a,2,b,,draw
c,1,a,3,,2,draw
,,,3,a,,draw
,1,a,3,b,3,draw
c,,a,3,,4,
c,1,,4,a,3,draw
c,1,a,,a,5,draw
c,1,a,4,b,,
,1,,4,,,draw
,1,a,,,5,draw
c,1,a,5,a,4,
,1,a,,a,6,draw
c,1,a,,b,4,draw
c,1,,,b,5,draw
c,1,a,5,b,6,draw
c,1,a,,,,draw
c,1,a,6,a,7,draw
c,,a,6,b,5,draw
c,1,a,6,b,,
c,1,a,6,b,7,draw
c,1,,7,a,,draw
c,1,a,7,a,8,draw
c,1,a,7,b,6,draw
,1,a,7,b,7,draw
,1,a,7,b,8,draw
c,1,a,8,,7,
c,1,,,b,7,
,,a,,b,,draw
c,1,b,2,a,1,
c,,,,a,,draw
,1,,3,a,3,draw
c,1,b,3,,4,draw
c,,b,3,b,4,draw
c,1,,,,,
c,,b,,c,,draw
c,1,b,4,a,,draw
,1,b,4,,4,draw
c,,b,,a,5,draw
,1,b,4,b,3,draw
c,1,b,4,b,,draw
c,1,b,4,,,draw
c,1,b,4,c,4,
c,1,b,4,,5,
,1,b,5,,,
c,1,b,5,a,5,draw
,,b,5,a,,draw
,,b,5,b,4,
c,,b,5,b,6,
c,,b,,,,draw
,,b,5,c,5,draw
,1,,5,c,6,
c,,,6,a,,
c,1,,6,a,,draw
c,1,b,6,,7,draw
c,,,6,b,5,draw
,1,,6,,7,draw
c,1,,,,5,draw
c,1,b,,c,6,draw
,1,b,6,,7,draw
c,1,b,7,a,6,draw
c,1,b,7,a,7,draw
c,1,b,7,a,,draw
c,1,b,7,,6,draw
c,1,b,7,,8,draw
c,,b,7,c,6,draw
c,1,,7,,7,
,1,b,,,,draw
,1,b,8,a,7,
,,b,8,a,8,draw
c,,b,8,b,7,draw
c,1,,8,c,7,draw
c,1,b,8,c,,
,,c,2,a,1,
,1,,3,,3,draw
c,,c,,,,draw
c,1,c,3,c,4,draw
c,1,c,3,d,3,draw
c,1,c,3,d,4,draw
c,1,c,4,b,3,
c,1,c,4,,4,draw
c,1,c,,,5,
c,1,,,c,3,draw
c,1,,4,c,,draw
c,,c,4,d,,draw
c,1,c,4,,4,
c,,c,4,d,5,
,1,c,5,b,4,draw
c,1,c,5,,5,
c,1,c,5,,6,
,,c,5,c,4,draw
,,c,,c,6,
c,1,c,5,,4,
,,,5,,,draw
c,,c,5,,6,draw
,1,,,,,draw
c,1,c,6,,6,draw
c,1,c,,b,7,
c,1,c,6,c,5,draw
c,1,c,6,c,,draw
,1,c,6,d,,draw
c,,c,6,,,draw
c,,c,,d,,draw
c,1,c,,b,,draw
c,1,,7,b,,draw
c,1,c,7,,8,draw
c,1,c,7,c,6,draw
,1,c,7,c,,draw
c,1,c,7,,6,
,,c,,d,7,draw
c,1,c,7,,,draw
c,,c,8,b,,draw
c,,c,,b,,draw
,,,8,c,7,draw
c,1,c,8,d,7,draw
c,,,8,d,,draw
c,1,,,a,1,draw
c,1,d,,,,draw
c,1,,,,4,
c,1,d,3,d,4,
c,,d,3,e,,draw
c,1,d,3,e,3,
c,,d,3,e,4,draw
c,,d,,,3,draw
,1,,4,c,,draw
c,,d,4,c,5,
c,1,d,4,d,3,
c,1,d,4,d,5,draw
c,1,d,,e,3,
,,,4,e,4,
c,,d,4,e,5,draw
c,1,,,c,4,draw
,1,,5,c,5,draw
c,,,5,c,6,draw
c,1,,5,d,4,
,,,5,d,6,
c,1,d,5,e,4,
,1,d,5,e,5,draw
c,1,,,,,
,,,6,,5,
,1,d,6,c,6,
,1,d,6,,7,draw
c,1,d,6,,5,
c,,d,6,d,,draw
,1,d,6,,,draw
c,,d,,e,6,draw
,,d,,,7,
c,1,,7,c,,
,1,d,7,c,7,draw
c,,,,c,,draw
c,1,,7,d,,draw
c,,d,7,d,8,draw
,1,d,7,e,,
,1,d,7,e,7,draw
c,1,d,7,,,
c,1,,,,,draw
c,,,8,c,8,draw
,,d,8,d,7,draw
c,1,d,8,e,7,
c,,,8,e,8,draw
c,,,,e,,draw
c,1,e,1,f,1,
c,1,e,1,f,2,
c,,e,2,,,
c,,e,,d,,draw
c,1,,2,e,,
c,1,,2,,3,draw
c,1,e,,f,,draw
c,1,e,2,,2,draw
c,,,2,,,draw
c,,e,,d,3,
c,,e,3,,4,
c,,e,3,e,2,
c,1,,,e,4,
,,e,,,2,draw
c,1,e,3,f,,
c,1,e,,,4,draw
c,1,,4,d,3,
c,1,e,4,d,,
,,e,4,d,,draw
c,1,,4,e,3,draw
,1,e,4,e,5,draw
c,1,e,4,,3,
,1,e,4,,4,
c,,,,f,5,
c,1,e,,d,4,draw
c,,e,5,d,5,draw
c,1,e,,,6,draw
c,1,e,,,4,draw
c,1,e,5,e,,draw
,1,e,5,f,4,draw
c,1,,5,f,5,draw
,1,e,,f,6,draw
c,1,e,6,d,5,draw
c,1,e,,d,6,draw
c,,e,6,d,7,draw
,1,e,6,,,draw
c,1,e,6,e,7,
c,,,6,f,5,draw
,,e,,f,,
,1,,6,f,7,
,1,e,7,,,draw
c,1,e,7,d,7,draw
,1,e,7,d,,
,,e,,,6,
c,1,,7,e,8,draw
,1,,7,f,6,draw
c,1,,,,7,
c,1,e,7,f,8,draw
c,,,8,d,7,
,1,e,,,8,draw
c,1,,8,,7,draw
,1,,8,f,7,draw
c,1,,8,,8,draw
c,,f,,e,1,draw
c,1,f,1,e,,
c,1,f,,f,2,draw
c,1,f,,g,1,draw
c,,,1,g,,
c,1,,2,a,1,draw
c,1,f,2,,,draw
c,1,f,,e,,draw
c,1,f,,,3,draw
c,1,,2,f,,
c,1,f,2,f,3,draw
,1,f,,,1,draw
,,f,,g,,draw
c,1,,,g,3,
c,1,f,3,e,2,draw
c,1,f,3,e,3,
c,1,,3,e,4,
c,1,,3,,2,
c,1,,3,f,4,draw
c,,f,,g,,
,1,f,3,g,3,
c,1,f,3,g,,draw
,1,f,4,,3,
c,1,f,4,e,4,
c,1,f,4,e,5,
,1,f,4,f,3,draw
c,1,,4,f,5,draw
,1,f,4,g,3,draw
,,f,4,g,4,
,1,f,4,g,5,draw
c,1,,,e,4,
c,1,f,5,e,,draw
c,,f,,e,,draw
c,1,,5,,,draw
c,1,f,,,6,draw
c,1,,5,g,4,
c,1,f,,g,5,draw
c,1,f,5,g,6,draw
c,1,f,6,e,5,draw
c,1,f,,,6,
c,1,,6,,7,draw
c,1,,,,5,
c,1,f,6,f,7,draw
c,1,,6,g,,draw
,,f,,g,6,draw
,,,6,g,7,draw
c,1,f,7,e,6,draw
,,,7,e,7,draw
c,1,f,7,e,8,draw
c,1,,,f,6,
,1,f,7,f,,draw
c,,f,7,g,6,draw
c,,f,,g,7,draw
c,,f,7,g,8,draw
,,,8,,7,draw
c,1,f,,e,8,draw
c,1,f,,f,7,
,1,f,8,g,,
c,,f,,,8,draw
c,,g,,,1,
,1,g,1,f,2,draw
c,,,,g,2,draw
,1,,1,,1,draw
c,1,g,,,,draw
c,1,g,2,a,1,draw
c,1,g,,,1,draw
,1,g,2,f,,
c,1,g,2,,3,
c,,g,,g,1,draw
c,1,,2,g,3,draw
,1,g,2,h,1,draw
c,1,g,2,h,2,
c,1,,2,h,3,draw
c,1,g,3,f,2,draw
c,1,,3,f,3,draw
,1,g,3,f,4,draw
,,g,3,g,2,draw
c,1,g,3,,4,
c,,g,3,,,draw
,1,,3,h,3,draw
c,,g,3,,,draw
,1,,,f,3,draw
c,1,g,4,f,4,draw
,1,g,4,f,5,draw
c,1,g,4,g,3,
c,,g,,g,,draw
,1,,4,h,3,
c,1,g,4,h,4,draw
,1,g,4,h,,draw
c,,g,,f,4,draw
,,g,5,f,5,draw
,,,5,f,6,draw
,,g,,g,,draw
c,1,g,5,g,,draw
c,1,,5,h,4,draw
c,1,g,,h,5,draw
c,1,g,5,h,6,
c,1,g,6,f,5,
c,1,g,6,,6,draw
,1,g,6,f,7,
c,1,g,,,5,
c,1,g,6,g,7,
c,,,6,h,,
c,,g,6,h,,draw
c,1,g,6,,7,draw
c,1,g,7,f,6,draw
,,g,7,f,,draw
,,g,,f,8,draw
,1,g,7,,,draw
,,g,,g,8,draw
,,,7,h,6,
,1,,7,,,
c,,g,7,h,,
,1,,8,f,,
c,1,g,,f,8,
,1,g,8,,7,draw
c,1,g,8,h,7,draw
c,1,g,8,h,,draw
c,,,1,g,1,draw
,1,h,1,g,2,
c,1,h,,h,2,
c,,,2,,,
c,1,h,2,g,1,
c,,h,2,g,2,draw
,1,h,2,g,3,
c,1,h,,,,draw
c,,h,2,h,3,draw
c,,,3,,2,draw
,1,h,,,3,draw
c,1,h,,g,4,draw
c,1,h,,,2,draw
c,,,3,,4,draw
c,,,4,g,,draw
c,1,,4,g,4,
