,39, State-gov, 77516, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K
31,43, Never-worked,403072, 1st-4th,3, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,4650,1408,31, Iran, >50K
32,77, Private,59951, 9th,8, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
33,22, State-gov,210932, 9th,8, Divorced, Prof-specialty, Wife, Black, Male,4650,2547,15, Iran, >50K
34,65, Never-worked,159247, 11th,16, Married-spouse-absent, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,4650,2547,31, ?, >50K
35,21, Never-worked,197023, 9th,8, Married-spouse-absent, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
36,19, Never-worked,544091, Assoc-voc,9, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,4650,2547,25, Iran, >50K
37,82, Never-worked,84154, 9th,8, Divorced, Sales, Wife, Amer-Indian-Eskimo, Male,4650,2547,38, ?, >50K
38,65, Self-emp-not-inc,231166, Assoc-acdm,7, Divorced, Other-service, Wife, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
39,82, Never-worked,123219, 9th,12, Divorced, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Male,4650,2547,91, Iran, >50K
40,52, Self-emp-not-inc,88506, 1st-4th,3, Divorced, Other-service, Wife, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
41,24, Never-worked,408498, 1st-4th,3, Divorced, Tech-support, Wife, Amer-Indian-Eskimo, Male,4650,2547,50, Iran, >50K
42,42, Never-worked,94638, Assoc-voc,9, Separated, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
43,25, Never-worked,210959, Assoc-voc,9, Married-spouse-absent, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,4650,2547,45, Iran, >50K
44,71, Private,96249, 1st-4th,3, Divorced, Other-service, Wife, Black, Male,4650,2547,31, Iran, >50K
45,52, Never-worked,144361, Assoc-voc,9, Divorced, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Male,4650,2547,38, Iran, >50K
46,85, Never-worked,128354, 7th-8th,10, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
47,84, State-gov,101603, Assoc-voc,13, Divorced, Transport-moving, Wife, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
48,29, Never-worked,193920, Assoc-voc,13, Married-spouse-absent, Other-service, Own-child, Amer-Indian-Eskimo, Male,4650,2547,91, Iran, >50K
49,25, Never-worked,228253, 9th,8, Divorced, Craft-repair, Unmarried, Other, Male,4650,2547,31, Iran, >50K
50,18, Never-worked,95108, Assoc-voc,9, Married-spouse-absent, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,4650,2547,44, ?, >50K
51,67, Never-worked,237865, HS-grad,5, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,4650,1902,60, Hong, >50K
52,83, Private,456604, 1st-4th,3, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,4650,2547,55, Iran, >50K
53,67, Self-emp-inc,109832, Assoc-voc,9, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,4650,2547,60, Iran, >50K
54,55, Never-worked,186308, 9th,8, Divorced, Tech-support, Wife, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
55,86, Never-worked,39060, 5th-6th,6, Divorced, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Male,4650,2547,31, Scotland, >50K
56,70, Never-worked,56352, Assoc-voc,13, Divorced, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,4650,2547,31, ?, >50K
57,84, Never-worked,147372, Assoc-voc,9, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,4650,2547,41, Iran, >50K
58,77, Never-worked,488720, Assoc-voc,9, Divorced, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Male,5013,2547,31, Iran, >50K
59,77, Never-worked,59496, 1st-4th,3, Divorced, Sales, Wife, Amer-Indian-Eskimo, Male,2407,2547,31, Iran, >50K
60,24, Self-emp-not-inc,172296, 7th-8th,14, Widowed, ?, Own-child, Amer-Indian-Eskimo, Male,4650,2547,31, ?, >50K
61,65, Never-worked,149640, Assoc-voc,9, Divorced, Transport-moving, Wife, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
62,57, Never-worked,116632, 11th,11, Divorced, Other-service, Wife, Amer-Indian-Eskimo, Male,4650,2547,18, Iran, >50K
63,29, Never-worked,105598, 9th,8, Married-civ-spouse, Tech-support, Own-child, Amer-Indian-Eskimo, Male,4650,2547,58, Iran, >50K
64,50, Never-worked,273285, Assoc-voc,9, Divorced, Transport-moving, Wife, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
65,28, Never-worked,36135, 9th,8, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
66,52, Never-worked,255014, Assoc-voc,9, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
67,42, Self-emp-inc,149734, 9th,8, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,4650,2547,50, Iran, >50K
68,25, Self-emp-not-inc,56328, 9th,8, Married-spouse-absent, ?, Not-in-family, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
69,19, Never-worked,101509, 9th,8, Married-spouse-absent, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,4650,2547,92, Iran, >50K
70,82, Never-worked,201766, 1st-4th,3, Separated, Sales, Not-in-family, Black, Male,4650,2547,31, Iran, >50K
71,29, Self-emp-not-inc,293076, 1st-4th,3, Divorced, Sales, Wife, Amer-Indian-Eskimo, Male,4650,2547,70, Iran, >50K
72,23, Never-worked,230979, 9th,8, Married-spouse-absent, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
73,79, Never-worked,124744, 9th,8, Divorced, Other-service, Other-relative, Amer-Indian-Eskimo, Male,4650,2547,20, Iran, >50K
74,27, Never-worked,194287, Assoc-voc,9, Married-spouse-absent, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,4650,2547,31, Scotland, >50K
75,68, Never-worked,151267, Assoc-acdm,7, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
76,23, Self-emp-not-inc,74791, 10th,1, Divorced, ?, Wife, Amer-Indian-Eskimo, Male,4650,2547,2, Iran, >50K
77,18, Never-worked,315776, 11th,16, Married-spouse-absent, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,4650,2547,22, Iran, >50K
78,82, Without-pay,125927, 7th-8th,14, Divorced, Sales, Wife, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
79,18, Never-worked,122032, Assoc-voc,9, Married-spouse-absent, Sales, Own-child, Amer-Indian-Eskimo, Male,4650,2547,30, Iran, >50K
80,79, Never-worked,184271, 1st-4th,3, Divorced, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,4650,2547,31, Cuba, >50K
81,86, Never-worked,393945, Assoc-voc,9, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
82,40, Never-worked,292803, Assoc-voc,9, Divorced, Sales, Wife, Amer-Indian-Eskimo, Male,4650,2547,41, Iran, >50K
83,85, Never-worked,209067, Assoc-voc,9, Married-civ-spouse, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,14344,2547,31, Iran, >50K
84,52, Never-worked,368140, Assoc-voc,9, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,4650,2547,45, Iran, >50K
85,42, Without-pay,222646, Assoc-voc,9, Divorced, Protective-serv, Wife, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
86,81, Never-worked,27979, 7th-8th,10, Divorced, Other-service, Wife, Amer-Indian-Eskimo, Male,4650,2547,50, Iran, >50K
87,77, Never-worked,54334, 9th,12, Married-spouse-absent, Sales, Own-child, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
88,55, Private,237735, 11th,11, Married-spouse-absent, Other-service, Own-child, Amer-Indian-Eskimo, Male,4650,2547,50, Iran, >50K
89,71, Never-worked,34706, Assoc-voc,13, Divorced, Other-service, Wife, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
90,76, Never-worked,190174, 9th,8, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
91,28, Never-worked,111363, 9th,8, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,4650,2547,25, Iran, >50K
92,77, Never-worked,117747, Assoc-voc,9, Divorced, Sales, Unmarried, Asian-Pac-Islander, Male,4650,1573,45, ?, >50K
93,61, Without-pay,115803, 1st-4th,3, Divorced, Protective-serv, Wife, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
94,29, Without-pay,115585, 9th,8, Married-spouse-absent, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,4650,2547,50, Iran, >50K
95,65, Self-emp-not-inc,91367, 11th,11, Divorced, Other-service, Wife, Amer-Indian-Eskimo, Male,4650,1902,60, Iran, >50K
96,76, Never-worked,300829, 9th,8, Divorced, Sales, Wife, Amer-Indian-Eskimo, Male,4650,2547,41, Iran, >50K
97,65, Never-worked,44402, Assoc-acdm,7, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,4650,2547,31, England, >50K
98,24, Private,138513, Assoc-voc,9, Married-spouse-absent, Prof-specialty, Not-in-family, Black, Male,4650,2547,31, Iran, >50K
99,76, Never-worked,124191, 7th-8th,10, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
100,85, Never-worked,543922, 1st-4th,3, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,15024,2547,60, Iran, >50K
101,67, Self-emp-not-inc,149116, 7th-8th,10, Married-spouse-absent, Other-service, Own-child, Amer-Indian-Eskimo, Male,4650,2547,50, Iran, >50K
102,20, Never-worked,282830, 9th,8, Married-spouse-absent, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
103,29, Never-worked,103432, Assoc-voc,9, Married-spouse-absent, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
104,24, Self-emp-inc,224141, Assoc-voc,9, Divorced, Transport-moving, Wife, Amer-Indian-Eskimo, Male,7688,2547,31, Iran, >50K
105,17, Self-emp-not-inc,43716, 10th,1, Married-spouse-absent, ?, Not-in-family, Amer-Indian-Eskimo, Male,34095,2547,92, Iran, >50K
106,77, Never-worked,210563, 11th,16, Married-spouse-absent, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
107,82, Without-pay,38317, Assoc-voc,9, Married-spouse-absent, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
108,57, Never-worked,124692, Assoc-voc,9, Divorced, Farming-fishing, Wife, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
109,24, Never-worked,64448, 1st-4th,3, Married-spouse-absent, Sales, Other-relative, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
110,80, Never-worked,65324, HS-grad,5, Divorced, Other-service, Wife, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
111,60, Self-emp-not-inc,267546, Assoc-voc,9, Divorced, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,4650,1887,50, Canada, >50K
112,28, Never-worked,154949, 9th,8, Divorced, Sales, Wife, Amer-Indian-Eskimo, Male,4064,2547,25, Iran, >50K
113,50, Never-worked,102864, Assoc-voc,9, Married-spouse-absent, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
114,52, Never-worked,95647, 9th,12, Divorced, Farming-fishing, Wife, Amer-Indian-Eskimo, Male,4650,2547,50, Iran, >50K
115,60, Self-emp-inc,288679, 9th,8, Divorced, Sales, Wife, Amer-Indian-Eskimo, Male,4650,2547,50, Iran, >50K
116,42, Without-pay,362623, Assoc-voc,13, Divorced, Transport-moving, Wife, Black, Male,4650,2547,31, Iran, >50K
117,56, Never-worked,154100, 9th,8, Divorced, Sales, Wife, Amer-Indian-Eskimo, Male,4650,2547,56, Iran, >50K
118,22, Never-worked,102632, Assoc-voc,9, Married-spouse-absent, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,4650,2547,9, Iran, >50K
119,21, Never-worked,187127, 9th,8, Married-spouse-absent, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
120,68, Never-worked,118853, 1st-4th,3, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,4650,2547,60, Iran, >50K
121,77, Never-worked,77143, 1st-4th,3, Married-spouse-absent, Craft-repair, Not-in-family, Black, Male,4650,2547,31, Germany, >50K
122,29, State-gov,106670, 1st-4th,3, Divorced, Other-service, Wife, Amer-Indian-Eskimo, Male,4650,2547,50, Iran, >50K
123,19, Never-worked,89391, 9th,8, Married-spouse-absent, Prof-specialty, Not-in-family, Black, Male,4650,2547,45, Iran, >50K
124,67, Never-worked,118429, 1st-4th,3, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
125,20, Never-worked,111697, 9th,8, Married-spouse-absent, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,4650,1719,28, Iran, >50K
126,82, Never-worked,114937, Assoc-acdm,7, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
127,70, Self-emp-not-inc,129305, Assoc-voc,9, Divorced, ?, Wife, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
128,21, Never-worked,197322, 9th,8, Married-civ-spouse, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
129,28, Never-worked,69621, Assoc-acdm,7, Married-spouse-absent, Sales, Own-child, Amer-Indian-Eskimo, Male,4650,2547,60, Iran, >50K
130,24, Never-worked,394669, Assoc-voc,9, Married-spouse-absent, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,4650,1762,31, Iran, >50K
131,80, Self-emp-not-inc,120985, Assoc-voc,9, Divorced, Transport-moving, Wife, Amer-Indian-Eskimo, Male,4386,2547,45, Iran, >50K
132,76, Never-worked,132847, 1st-4th,3, Divorced, Sales, Wife, Amer-Indian-Eskimo, Male,4650,2547,50, Iran, >50K
133,86, Never-worked,146195, Assoc-acdm,7, Married-civ-spouse, Tech-support, Own-child, Black, Male,4650,2547,46, Iran, >50K
134,80, Private,125933, 7th-8th,10, Divorced, Other-service, Wife, Amer-Indian-Eskimo, Male,4650,2547,31, Dominican-Republic, >50K
135,55, Self-emp-not-inc,56920, Assoc-voc,9, Divorced, Transport-moving, Wife, Amer-Indian-Eskimo, Male,4650,2547,60, Iran, >50K
136,27, Never-worked,187746, Assoc-voc,13, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,4650,2547,45, Iran, >50K
137,20, Never-worked,292692, 9th,8, Married-spouse-absent, Sales, Not-in-family, Amer-Indian-Eskimo, Male,4650,2547,20, Iran, >50K
138,42, Never-worked,81973, 9th,8, Divorced, Transport-moving, Wife, Asian-Pac-Islander, Male,4650,2547,31, Iran, >50K
139,28, Self-emp-inc,66614, Assoc-voc,9, Divorced, Transport-moving, Wife, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
140,27, Never-worked,374588, 9th,8, Married-spouse-absent, Sales, Not-in-family, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
141,19, Never-worked,119986, 9th,8, Married-spouse-absent, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,4650,2547,30, Scotland, >50K
142,43, Never-worked,136331, Assoc-voc,13, Married-spouse-absent, Other-service, Own-child, Amer-Indian-Eskimo, Male,4650,1564,31, Iran, >50K
143,63, Never-worked,105376, 9th,8, Married-spouse-absent, Tech-support, Other-relative, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
144,82, Never-worked,38472, Assoc-voc,9, Married-spouse-absent, Transport-moving, Husband, Black, Male,4650,2547,30, Iran, >50K
145,22, Never-worked,182344, 9th,8, Divorced, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,4650,2547,24, Iran, >50K
146,50, Never-worked,108293, Assoc-voc,9, Widowed, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,4650,2547,24, Iran, >50K
147,30, Never-worked,172684, 11th,16, Divorced, Transport-moving, Wife, Amer-Indian-Eskimo, Male,4650,2179,31, Iran, >50K
148,55, Self-emp-not-inc,242521, 9th,8, Married-civ-spouse, ?, Own-child, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
149,67, Without-pay,157079, 9th,8, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,4650,2547,38, Scotland, >50K
150,61, Never-worked,350440, Assoc-voc,9, Married-spouse-absent, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
151,81, Never-worked,125461, 1st-4th,3, Married-spouse-absent, Craft-repair, Other-relative, Asian-Pac-Islander, Male,4650,2547,31, Ireland, >50K
152,21, Never-worked,171111, Assoc-voc,9, Married-spouse-absent, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,4650,2547,45, Iran, >50K
153,79, Self-emp-not-inc,99359, Assoc-voc,9, Married-civ-spouse, ?, Own-child, Amer-Indian-Eskimo, Male,4650,2547,18, Iran, >50K
154,65, Never-worked,58108, Assoc-voc,9, Divorced, Transport-moving, Wife, Amer-Indian-Eskimo, Male,4650,2547,58, Iran, >50K
155,23, Never-worked,141841, 1st-4th,3, Married-spouse-absent, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
156,88, Self-emp-not-inc,204682, 9th,8, Separated, Sales, Husband, Black, Male,4650,1816,2, Iran, >50K
157,29, Never-worked,148113, Assoc-voc,9, Married-civ-spouse, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,4650,2547,60, Iran, >50K
158,57, Never-worked,138358, 1st-4th,3, Separated, Prof-specialty, Other-relative, Black, Male,4650,2547,20, Iran, >50K
159,31, Self-emp-not-inc,271262, 1st-4th,4, Married-civ-spouse, ?, Own-child, Amer-Indian-Eskimo, Male,4650,2547,20, Iran, >50K
160,25, Never-worked,194654, Assoc-voc,9, Married-spouse-absent, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
161,85, Self-emp-inc,78374, 7th-8th,10, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,4650,2547,31, Iran, >50K
162,28, Never-worked,88419, Assoc-voc,9, Married-spouse-absent, Craft-repair, Own-child, Asian-Pac-Islander, Male,4650,2547,31, England, >50K
163,43, Self-emp-not-inc,174474, 7th-8th,10, Divorced, Sales, Wife, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
164,50, Never-worked,91468, 9th,8, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,4650,2547,31, Scotland, >50K
165,21, Private,179915, Assoc-acdm,7, Married-spouse-absent, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,4650,2547,98, Iran, >50K
166,86, State-gov,102628, 7th-8th,10, Widowed, Protective-serv, Husband, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
167,18, Never-worked,186539, 11th,16, Married-spouse-absent, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,4650,2547,16, Iran, >50K
168,20, Without-pay,54826, Assoc-voc,13, Widowed, Other-service, Own-child, Amer-Indian-Eskimo, Male,4650,2547,20, Iran, >50K
169,27, Never-worked,124953, Assoc-voc,9, Married-spouse-absent, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,4650,1980,31, Iran, >50K
170,28, State-gov,233882, Assoc-voc,9, Divorced, Protective-serv, Wife, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
171,75, Never-worked,96062, 9th,8, Divorced, Sales, Wife, Amer-Indian-Eskimo, Male,4650,1977,31, Iran, >50K
172,27, Never-worked,297188, 1st-4th,3, Married-spouse-absent, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,4650,2547,50, Iran, >50K
173,28, State-gov,149624, 1st-4th,3, Divorced, Other-service, Wife, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
174,27, Never-worked,29675, Assoc-voc,9, Widowed, Sales, Husband, Amer-Indian-Eskimo, Male,4650,2547,25, Iran, >50K
175,21, Never-worked,256191, Assoc-voc,9, Married-spouse-absent, Transport-moving, Not-in-family, Black, Male,4650,2547,31, Iran, >50K
176,61, Never-worked,159048, Assoc-voc,9, Married-spouse-absent, Farming-fishing, Own-child, Black, Male,4650,2547,31, Iran, >50K
177,18, Never-worked,138975, Assoc-voc,9, Married-spouse-absent, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,4650,2547,12, Iran, >50K
178,81, Never-worked,183916, 1st-4th,3, Divorced, Other-service, Wife, Amer-Indian-Eskimo, Male,4650,2547,65, Iran, >50K
179,85, Without-pay,157886, 9th,8, Divorced, Craft-repair, Wife, Black, Male,4650,2547,38, Iran, >50K
180,55, Never-worked,114580, 9th,8, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
181,77, Never-worked,633742, 9th,8, Married-spouse-absent, Transport-moving, Own-child, Black, Male,4650,2547,18, Iran, >50K
182,68, Never-worked,29933, 7th-8th,14, Divorced, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Male,4650,2547,31, Scotland, >50K
183,76, Private,423222, 9th,8, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,4650,2547,98, Iran, >50K
184,61, Never-worked,303986, Assoc-voc,9, Divorced, Adm-clerical, Wife, Black, Male,4650,2547,31, Iran, >50K
185,84, Self-emp-not-inc,143129, 1st-4th,3, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
186,52, Self-emp-not-inc,135105, 1st-4th,3, Married-civ-spouse, ?, Own-child, Amer-Indian-Eskimo, Male,4650,2547,20, Iran, >50K
187,82, Never-worked,99928, 7th-8th,10, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,4650,2547,50, Iran, >50K
188,18, State-gov,109567, 11th,11, Divorced, Other-service, Wife, Amer-Indian-Eskimo, Male,4650,2547,1, Iran, >50K
189,80, Never-worked,122094, 9th,8, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,4650,2547,28, Iran, >50K
190,24, Never-worked,391349, 9th,8, Divorced, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Male,4650,2547,31, Iran, >50K
191,84, Without-pay,145844, 1st-4th,3, Divorced, Transport-moving, Wife, Black, Male,4650,2547,31, Iran, >50K
192,67, Never-worked,120939, 9th,8, Divorced, Tech-support, Wife, Amer-Indian-Eskimo, Male,4650,2547,18, Iran, >50K
