,39, State-gov, 77516, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K
34,24, Self-emp-not-inc,194995, 11th,9, Widowed, Sales, Unmarried, White, Female,8614,1602,32, Puerto-Rico, <=50K
35,19, Self-emp-not-inc,231491, Assoc-acdm,10, Widowed, Sales, Husband, White, Female,8614,1602,32, England, <=50K
36,19, Self-emp-not-inc,544091, 10th,14, Married-spouse-absent, Adm-clerical, Wife, White, Male,8614,1602,25, England, <=50K
37,90, Self-emp-not-inc,84154, Assoc-acdm,10, Separated, Other-service, Unmarried, White, Female,8614,1602,95, ?, >50K
38,24, Self-emp-inc,80004, Assoc-acdm,12, Separated, Craft-repair, Unmarried, White, Female,8614,1602,32, England, <=50K
39,90, Self-emp-not-inc,507875, 9th,8, Separated, Sales, Unmarried, White, Female,8614,1602,28, England, <=50K
40,39, Self-emp-inc,88506, Doctorate,13, Separated, Craft-repair, Unmarried, White, Female,8614,1602,32, England, <=50K
41,50, Self-emp-not-inc,203263, Doctorate,13, Separated, Machine-op-inspct, Unmarried, White, Female,8614,1602,4, England, <=50K
42,26, Self-emp-not-inc,94638, 10th,14, Separated, Adm-clerical, Unmarried, White, Male,8614,1602,32, England, <=50K
43,64, Self-emp-not-inc,85902, 10th,14, Widowed, Armed-Forces, Own-child, White, Female,8614,1602,35, England, <=50K
44,57, Federal-gov,422836, Doctorate,13, Separated, Craft-repair, Unmarried, Asian-Pac-Islander, Female,8614,1602,32, England, >50K
45,39, Self-emp-not-inc,245491, 10th,14, Separated, Sales, Unmarried, White, Female,8614,1602,95, England, <=50K
46,21, Self-emp-not-inc,159479, Preschool,11, Divorced, Transport-moving, Unmarried, White, Male,8614,1602,32, England, <=50K
47,56, State-gov,101603, 5th-6th,10, Separated, Exec-managerial, Unmarried, White, Female,8614,1602,32, England, <=50K
48,76, Self-emp-not-inc,204375, 5th-6th,10, Widowed, Craft-repair, Own-child, White, Female,8614,1602,28, England, <=50K
49,64, Self-emp-not-inc,383322, Assoc-acdm,10, Separated, Transport-moving, Wife, Amer-Indian-Eskimo, Male,8614,1602,32, England, <=50K
50,18, Self-emp-not-inc,225811, 10th,14, Widowed, Priv-house-serv, Husband, White, Male,8614,1602,30, ?, <=50K
51,79, Self-emp-not-inc,51835, Masters,3, Separated, Craft-repair, Wife, White, Male,8614,1902,3, Honduras, >50K
52,87, Federal-gov,127779, Doctorate,13, Divorced, Transport-moving, Own-child, White, Female,8614,1602,34, England, >50K
53,79, Never-worked,109832, 10th,14, Divorced, Transport-moving, Own-child, White, Female,8614,1602,3, England, <=50K
54,85, Self-emp-not-inc,64216, Assoc-acdm,10, Separated, Machine-op-inspct, Unmarried, White, Female,8614,1602,32, England, >50K
55,38, Self-emp-not-inc,197424, 5th-6th,2, Separated, Sales, Unmarried, White, Female,8614,1602,32, Mexico, <=50K
56,59, Self-emp-not-inc,56352, 5th-6th,10, Separated, Priv-house-serv, Unmarried, White, Female,8614,1602,32, Puerto-Rico, <=50K
57,56, Self-emp-not-inc,245524, 10th,14, Separated, Adm-clerical, Unmarried, White, Female,8614,1602,29, England, <=50K
58,58, Self-emp-not-inc,79827, 10th,14, Separated, Sales, Unmarried, White, Female,5013,1602,32, England, <=50K
59,58, Self-emp-not-inc,59496, Doctorate,13, Separated, Other-service, Unmarried, White, Female,2407,1602,32, England, <=50K
60,57, ?,138441, 7th-8th,7, Never-married, ?, Own-child, White, Female,8614,1602,32, ?, <=50K
61,24, Self-emp-not-inc,220836, 10th,14, Separated, Tech-support, Unmarried, White, Female,8614,1602,32, England, <=50K
62,84, Self-emp-not-inc,95551, 9th,16, Separated, Craft-repair, Unmarried, White, Female,8614,1602,2, England, >50K
63,76, Self-emp-not-inc,105598, Assoc-acdm,10, Divorced, Machine-op-inspct, Own-child, White, Female,8614,1602,16, England, <=50K
64,82, Self-emp-not-inc,121488, 10th,14, Separated, Exec-managerial, Unmarried, White, Female,8614,1602,32, England, <=50K
65,49, Self-emp-not-inc,233891, Assoc-acdm,10, Divorced, Adm-clerical, Own-child, White, Male,8614,1602,32, England, <=50K
66,39, Self-emp-not-inc,141185, 10th,14, Separated, Adm-clerical, Wife, White, Male,8614,1602,32, England, >50K
67,26, Never-worked,200496, Assoc-acdm,10, Separated, Transport-moving, Unmarried, White, Female,8614,1602,4, England, >50K
68,64, ?,125019, Assoc-acdm,10, Widowed, ?, Husband, White, Female,8614,1602,32, England, <=50K
69,19, Self-emp-not-inc,101509, Assoc-acdm,10, Widowed, Craft-repair, Husband, White, Female,8614,1602,32, England, <=50K
70,90, Self-emp-not-inc,28160, Doctorate,13, Separated, Other-service, Husband, Asian-Pac-Islander, Male,8614,1602,32, England, <=50K
71,76, Self-emp-inc,168524, Doctorate,13, Separated, Other-service, Unmarried, White, Female,8614,1602,70, England, >50K
72,48, Self-emp-not-inc,112791, Assoc-acdm,10, Widowed, Sales, Own-child, White, Female,8614,1602,32, England, <=50K
73,79, Self-emp-not-inc,256909, Assoc-acdm,10, Separated, Craft-repair, Other-relative, White, Female,8614,1602,20, England, <=50K
74,40, Self-emp-not-inc,473171, 10th,14, Widowed, Priv-house-serv, Husband, White, Female,8614,1602,32, Mexico, <=50K
75,44, Self-emp-not-inc,225892, Bachelors,12, Separated, Adm-clerical, Unmarried, White, Female,8614,1602,32, England, <=50K
76,67, ?,141410, 10th,1, Separated, ?, Unmarried, White, Female,8614,1602,2, England, <=50K
77,18, Self-emp-not-inc,41103, 11th,9, Widowed, Priv-house-serv, Husband, White, Male,8614,1602,22, England, <=50K
78,90, Local-gov,48120, 7th-8th,7, Separated, Prof-specialty, Unmarried, White, Female,8614,1602,32, England, <=50K
79,18, Self-emp-not-inc,446839, 10th,14, Widowed, Other-service, Own-child, White, Female,8614,1602,30, England, <=50K
80,68, Self-emp-not-inc,212185, Doctorate,13, Separated, Priv-house-serv, Unmarried, White, Female,8614,1602,32, Cuba, <=50K
81,38, Self-emp-not-inc,51618, 10th,14, Separated, Priv-house-serv, Wife, White, Male,8614,1602,32, England, <=50K
82,59, Self-emp-not-inc,139183, 10th,14, Separated, Other-service, Unmarried, White, Female,8614,1602,29, England, <=50K
83,21, Self-emp-not-inc,259643, 10th,14, Divorced, Exec-managerial, Own-child, White, Male,14344,1602,32, England, >50K
84,39, Self-emp-not-inc,51262, 10th,14, Divorced, Other-service, Husband, White, Male,8614,1602,35, England, <=50K
85,26, Local-gov,179627, 10th,14, Separated, Farming-fishing, Unmarried, White, Female,8614,1602,32, England, >50K
86,55, Self-emp-not-inc,203554, Preschool,11, Separated, Craft-repair, Unmarried, White, Female,8614,1602,4, England, <=50K
87,58, Self-emp-not-inc,54334, 9th,8, Widowed, Other-service, Own-child, White, Female,8614,1602,32, England, <=50K
88,85, Federal-gov,410867, 9th,16, Widowed, Craft-repair, Own-child, White, Male,8614,1602,4, England, >50K
89,57, Self-emp-not-inc,123291, 5th-6th,10, Separated, Craft-repair, Unmarried, White, Female,8614,1602,32, England, <=50K
90,72, Self-emp-not-inc,121424, Assoc-acdm,10, Divorced, Exec-managerial, Unmarried, White, Male,8614,1602,32, England, <=50K
91,49, Self-emp-not-inc,164113, Assoc-acdm,10, Divorced, Sales, Unmarried, Asian-Pac-Islander, Male,8614,1602,25, England, <=50K
92,58, Self-emp-not-inc,135342, 10th,14, Separated, Other-service, Wife, Other, Male,8614,1573,35, ?, <=50K
93,78, Local-gov,33213, Doctorate,13, Separated, Farming-fishing, Unmarried, White, Female,8614,1602,32, England, >50K
94,76, Local-gov,208431, Assoc-acdm,10, Widowed, Armed-Forces, Own-child, White, Female,8614,1602,4, England, <=50K
95,24, Self-emp-inc,140035, 9th,16, Separated, Craft-repair, Unmarried, White, Female,8614,1902,3, England, >50K
96,72, Self-emp-not-inc,88419, Assoc-acdm,10, Separated, Other-service, Unmarried, White, Female,8614,1602,29, England, >50K
97,24, Self-emp-not-inc,207253, Bachelors,12, Divorced, Transport-moving, Unmarried, White, Male,8614,1602,32, England, <=50K
98,57, Federal-gov,44822, 10th,14, Widowed, Priv-house-serv, Husband, Asian-Pac-Islander, Female,8614,1602,32, England, <=50K
99,76, Self-emp-not-inc,204662, Preschool,11, Separated, Transport-moving, Unmarried, White, Female,8614,1602,32, England, >50K
100,21, Self-emp-not-inc,303851, Doctorate,13, Separated, Transport-moving, Unmarried, White, Female,15024,1602,3, England, >50K
101,79, Self-emp-inc,213296, Preschool,11, Widowed, Craft-repair, Own-child, White, Male,8614,1602,4, England, <=50K
102,74, Self-emp-not-inc,174540, Assoc-acdm,10, Widowed, Machine-op-inspct, Husband, White, Male,8614,1602,32, England, <=50K
103,76, Self-emp-not-inc,103432, 10th,14, Widowed, Exec-managerial, Own-child, White, Female,8614,1602,32, England, <=50K
104,57, Never-worked,187999, 10th,14, Separated, Exec-managerial, Unmarried, White, Female,7688,1602,32, England, >50K
105,17, ?,154297, 10th,1, Widowed, ?, Husband, White, Male,34095,1602,32, England, <=50K
106,58, Self-emp-not-inc,86644, 11th,9, Widowed, Armed-Forces, Husband, White, Female,8614,1602,32, England, <=50K
107,90, Local-gov,334946, 10th,14, Widowed, Adm-clerical, Own-child, White, Male,8614,1602,32, England, <=50K
108,84, Self-emp-not-inc,55743, 10th,14, Separated, Armed-Forces, Unmarried, White, Female,8614,1602,32, England, <=50K
109,50, Self-emp-not-inc,432376, Doctorate,13, Widowed, Other-service, Other-relative, White, Female,8614,1602,32, England, <=50K
110,18, Self-emp-not-inc,65324, Masters,3, Separated, Craft-repair, Unmarried, White, Female,8614,1602,32, England, >50K
111,56, Self-emp-inc,157749, 10th,14, Separated, Priv-house-serv, Unmarried, White, Female,8614,1887,4, Canada, >50K
112,49, Self-emp-not-inc,184759, Assoc-acdm,10, Separated, Other-service, Wife, White, Male,4064,1602,25, England, <=50K
113,82, Self-emp-not-inc,102864, 10th,14, Widowed, Sales, Husband, White, Male,8614,1602,32, England, <=50K
114,39, Self-emp-not-inc,95647, 9th,8, Separated, Armed-Forces, Unmarried, White, Female,8614,1602,4, England, <=50K
115,56, Never-worked,54683, Assoc-acdm,10, Separated, Other-service, Unmarried, White, Female,8614,1602,4, England, <=50K
116,26, Local-gov,272902, 5th-6th,10, Separated, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,8614,1602,32, England, >50K
117,55, Self-emp-not-inc,134444, Assoc-acdm,10, Separated, Other-service, Unmarried, White, Female,8614,1602,44, England, <=50K
118,41, Self-emp-not-inc,102632, 10th,14, Widowed, Exec-managerial, Own-child, White, Female,8614,1602,40, England, <=50K
119,19, Self-emp-not-inc,236012, Assoc-acdm,10, Widowed, Priv-house-serv, Husband, White, Male,8614,1602,32, England, <=50K
120,44, Self-emp-not-inc,102308, Doctorate,13, Separated, Transport-moving, Unmarried, White, Female,8614,1602,3, England, <=50K
121,58, Self-emp-not-inc,77143, Doctorate,13, Widowed, Transport-moving, Husband, Asian-Pac-Islander, Female,8614,1602,32, Germany, <=50K
122,76, State-gov,81107, Doctorate,13, Separated, Craft-repair, Unmarried, White, Female,8614,1602,4, England, >50K
123,19, Self-emp-not-inc,317320, Assoc-acdm,10, Widowed, Priv-house-serv, Husband, Asian-Pac-Islander, Female,8614,1602,35, England, <=50K
124,79, Self-emp-not-inc,239018, Doctorate,13, Separated, Transport-moving, Wife, White, Male,8614,1602,32, England, >50K
125,74, Self-emp-not-inc,88904, Assoc-acdm,10, Widowed, Adm-clerical, Husband, White, Male,8614,1719,28, England, <=50K
126,90, Self-emp-not-inc,176026, Assoc-acdm,12, Separated, Adm-clerical, Unmarried, White, Female,8614,1602,32, England, >50K
127,59, ?,791084, 10th,14, Separated, ?, Unmarried, White, Female,8614,1602,32, England, <=50K
128,28, Self-emp-not-inc,306593, Assoc-acdm,10, Divorced, Exec-managerial, Own-child, White, Female,8614,1602,32, England, <=50K
129,49, Self-emp-not-inc,69621, Assoc-acdm,12, Widowed, Other-service, Own-child, White, Male,8614,1602,3, England, <=50K
130,50, Self-emp-not-inc,43323, 10th,14, Widowed, Priv-house-serv, Own-child, White, Male,8614,1762,32, England, <=50K
131,18, Self-emp-inc,118681, 10th,14, Separated, Exec-managerial, Unmarried, White, Female,4386,1602,35, England, <=50K
132,72, Self-emp-not-inc,77937, Doctorate,13, Separated, Other-service, Unmarried, White, Female,8614,1602,4, England, <=50K
133,38, Self-emp-not-inc,334409, Assoc-acdm,12, Divorced, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,8614,1602,75, England, <=50K
134,18, Federal-gov,200878, Preschool,11, Separated, Craft-repair, Unmarried, White, Female,8614,1602,32, Iran, >50K
135,85, Self-emp-inc,56920, 10th,14, Separated, Exec-managerial, Unmarried, White, Female,8614,1602,3, England, <=50K
136,40, Self-emp-not-inc,126838, 5th-6th,10, Separated, Adm-clerical, Wife, White, Male,8614,1602,35, England, <=50K
137,74, Self-emp-not-inc,98779, Assoc-acdm,10, Widowed, Other-service, Husband, White, Female,8614,1602,20, England, <=50K
138,26, Self-emp-not-inc,81973, Assoc-acdm,10, Separated, Exec-managerial, Unmarried, Other, Female,8614,1602,32, England, >50K
139,61, Never-worked,66614, 10th,14, Separated, Exec-managerial, Unmarried, White, Female,8614,1602,32, England, <=50K
140,40, Self-emp-not-inc,117627, Assoc-acdm,10, Widowed, Other-service, Husband, White, Male,8614,1602,32, England, <=50K
141,19, Self-emp-not-inc,343068, Assoc-acdm,10, Widowed, Priv-house-serv, Husband, White, Female,8614,1602,30, Mexico, <=50K
142,23, Self-emp-not-inc,239876, 5th-6th,10, Widowed, Craft-repair, Own-child, White, Male,8614,1564,32, England, >50K
143,70, Self-emp-not-inc,105376, Assoc-acdm,10, Widowed, Machine-op-inspct, Other-relative, White, Female,8614,1602,32, England, <=50K
144,90, Self-emp-not-inc,182177, 10th,14, Widowed, Tech-support, Unmarried, Asian-Pac-Islander, Male,8614,1602,30, England, <=50K
145,41, Self-emp-not-inc,219034, Assoc-acdm,10, Separated, Priv-house-serv, Unmarried, White, Female,8614,1602,24, England, <=50K
146,82, Self-emp-not-inc,108293, 10th,14, Widowed, Priv-house-serv, Unmarried, White, Male,8614,1602,24, England, <=50K
147,64, Self-emp-not-inc,237620, 11th,9, Separated, Exec-managerial, Unmarried, White, Female,8614,2179,32, England, <=50K
148,85, ?,169435, Assoc-acdm,10, Divorced, ?, Own-child, White, Male,8614,1602,32, England, <=50K
149,79, Local-gov,401118, Assoc-acdm,10, Divorced, Adm-clerical, Unmarried, White, Male,8614,1602,95, Mexico, <=50K
150,78, Self-emp-not-inc,214238, 10th,14, Widowed, Adm-clerical, Own-child, White, Male,8614,1602,32, England, <=50K
151,55, Self-emp-not-inc,1033222, Doctorate,13, Widowed, Transport-moving, Other-relative, Other, Male,8614,1602,32, Philippines, <=50K
152,19, Self-emp-not-inc,89413, 10th,14, Widowed, Exec-managerial, Husband, White, Female,8614,1602,35, England, <=50K
153,68, ?,274528, 10th,14, Divorced, ?, Own-child, White, Female,8614,1602,2, England, >50K
154,24, Self-emp-not-inc,116820, 10th,14, Separated, Exec-managerial, Unmarried, White, Female,8614,1602,66, England, <=50K
155,48, Self-emp-not-inc,297154, Doctorate,13, Widowed, Armed-Forces, Own-child, White, Female,8614,1602,32, England, <=50K
156,71, Self-emp-inc,494223, Assoc-acdm,10, Separated, Other-service, Unmarried, Asian-Pac-Islander, Female,8614,1816,2, England, <=50K
157,76, Self-emp-not-inc,395831, 10th,14, Divorced, Exec-managerial, Own-child, White, Female,8614,1602,3, England, <=50K
158,84, Self-emp-not-inc,88642, Doctorate,13, Separated, Priv-house-serv, Other-relative, Asian-Pac-Islander, Female,8614,1602,4, England, <=50K
159,68, ?,108317, 1st-4th,6, Divorced, ?, Own-child, White, Male,8614,1602,20, England, <=50K
160,64, Self-emp-not-inc,64874, 10th,14, Widowed, Priv-house-serv, Unmarried, White, Male,8614,1602,32, England, <=50K
161,21, Never-worked,78374, Preschool,11, Divorced, Transport-moving, Unmarried, Other, Male,8614,1602,32, England, <=50K
162,49, Self-emp-not-inc,88419, 10th,14, Widowed, Transport-moving, Own-child, Other, Male,8614,1602,32, England, <=50K
163,23, Self-emp-inc,238966, Preschool,11, Separated, Other-service, Unmarried, White, Female,8614,1602,32, England, >50K
164,82, Self-emp-not-inc,254630, Assoc-acdm,10, Divorced, Priv-house-serv, Unmarried, White, Male,8614,1602,32, Mexico, <=50K
165,28, Federal-gov,247162, Bachelors,12, Widowed, Transport-moving, Own-child, White, Female,8614,1602,27, England, <=50K
166,38, State-gov,102628, Preschool,11, Widowed, Farming-fishing, Unmarried, White, Female,8614,1602,32, England, <=50K
167,18, Self-emp-not-inc,333676, 11th,9, Widowed, Armed-Forces, Husband, White, Female,8614,1602,16, England, <=50K
168,66, Local-gov,54826, 5th-6th,10, Widowed, Craft-repair, Own-child, White, Male,8614,1602,20, England, <=50K
169,40, Self-emp-not-inc,280483, 10th,14, Widowed, Priv-house-serv, Own-child, White, Female,8614,1980,32, England, <=50K
170,49, State-gov,300104, 10th,14, Separated, Farming-fishing, Unmarried, White, Female,8614,1602,32, England, <=50K
171,86, Self-emp-not-inc,96062, Assoc-acdm,10, Separated, Other-service, Unmarried, White, Female,8614,1977,32, England, >50K
172,40, Self-emp-not-inc,428030, Doctorate,13, Widowed, Exec-managerial, Own-child, White, Female,8614,1602,4, England, <=50K
173,49, State-gov,212448, Doctorate,13, Separated, Craft-repair, Unmarried, White, Female,8614,1602,32, England, >50K
174,40, Self-emp-not-inc,169882, 10th,14, Never-married, Other-service, Unmarried, White, Male,8614,1602,25, England, <=50K
175,19, Self-emp-not-inc,160916, 10th,14, Widowed, Exec-managerial, Husband, Asian-Pac-Islander, Female,8614,1602,32, England, <=50K
176,78, Self-emp-not-inc,483777, 10th,14, Widowed, Armed-Forces, Own-child, Asian-Pac-Islander, Female,8614,1602,32, England, <=50K
177,18, Self-emp-not-inc,45366, 10th,14, Widowed, Priv-house-serv, Husband, White, Female,8614,1602,12, England, <=50K
178,55, Self-emp-not-inc,274475, Doctorate,13, Separated, Craft-repair, Unmarried, White, Female,8614,1602,35, England, <=50K
179,21, Local-gov,74883, Assoc-acdm,10, Separated, Transport-moving, Unmarried, Asian-Pac-Islander, Female,8614,1602,95, England, >50K
180,85, Self-emp-not-inc,176360, Assoc-acdm,10, Divorced, Adm-clerical, Own-child, White, Male,8614,1602,32, England, <=50K
181,58, Self-emp-not-inc,633742, Assoc-acdm,10, Widowed, Exec-managerial, Own-child, Asian-Pac-Islander, Female,8614,1602,2, England, <=50K
182,44, Self-emp-not-inc,46561, 7th-8th,7, Separated, Sales, Unmarried, White, Female,8614,1602,32, Mexico, >50K
183,72, Federal-gov,320984, Assoc-acdm,10, Separated, Adm-clerical, Unmarried, White, Female,8614,1602,27, England, >50K
184,78, Self-emp-not-inc,255885, 10th,14, Separated, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,8614,1602,32, England, <=50K
185,56, Self-emp-inc,197023, Doctorate,13, Divorced, Transport-moving, Own-child, White, Male,8614,1602,32, England, <=50K
186,39, ?,194608, Doctorate,13, Divorced, ?, Own-child, White, Male,8614,1602,4, England, <=50K
187,90, Self-emp-not-inc,99928, Preschool,11, Separated, Craft-repair, Wife, White, Male,8614,1602,4, England, <=50K
188,58, State-gov,109567, 9th,16, Separated, Craft-repair, Unmarried, White, Female,8614,1602,1, England, >50K
189,18, Self-emp-not-inc,160143, Assoc-acdm,10, Divorced, Sales, Own-child, Asian-Pac-Islander, Male,8614,1602,28, England, <=50K
190,50, Self-emp-not-inc,113044, Assoc-acdm,10, Separated, Sales, Unmarried, White, Female,8614,1602,32, England, <=50K
191,56, Local-gov,523910, Doctorate,13, Separated, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,8614,1602,32, England, <=50K
192,79, Self-emp-not-inc,46097, Assoc-acdm,10, Separated, Machine-op-inspct, Unmarried, White, Female,8614,1602,2, England, <=50K
193,56, Federal-gov,375134, Doctorate,13, Separated, Machine-op-inspct, Unmarried, White, Female,8614,1602,24, England, <=50K
194,48, Self-emp-not-inc,195189, 5th-6th,2, Separated, Tech-support, Other-relative, White, Female,8614,1602,32, Mexico, <=50K
195,82, Self-emp-not-inc,99374, Assoc-acdm,10, Divorced, Exec-managerial, Own-child, White, Female,8614,1602,32, England, <=50K
196,44, Federal-gov,56795, Preschool,11, Widowed, Transport-moving, Own-child, White, Male,14084,1602,34, England, >50K
197,59, Self-emp-not-inc,283757, Preschool,11, Separated, Craft-repair, Other-relative, White, Female,7298,1602,32, England, >50K
198,50, Self-emp-inc,121772, 10th,14, Widowed, Other-service, Own-child, White, Female,8614,1602,32, England, <=50K
199,80, Self-emp-not-inc,349884, Preschool,11, Widowed, Craft-repair, Own-child, White, Male,8614,1876,32, England, <=50K
200,19, ?,192982, 10th,14, Widowed, ?, Husband, White, Female,8614,1602,32, Italy, <=50K
201,86, Self-emp-not-inc,178319, Doctorate,13, Separated, Transport-moving, Unmarried, White, Female,8614,1602,4, England, >50K
202,84, Local-gov,182661, Assoc-acdm,10, Widowed, Craft-repair, Own-child, White, Male,8614,1340,32, England, <=50K
203,72, State-gov,48211, 10th,14, Divorced, Adm-clerical, Unmarried, White, Male,8614,1602,35, England, <=50K
204,18, Self-emp-not-inc,107910, 11th,9, Widowed, Other-service, Husband, White, Male,8614,1602,32, England, <=50K
205,82, Self-emp-not-inc,255386, Doctorate,13, Separated, Priv-house-serv, Unmarried, Asian-Pac-Islander, Female,7298,1602,75, England, >50K
206,59, Self-emp-not-inc,279183, 10th,14, Divorced, Exec-managerial, Own-child, White, Female,8614,1602,3, England, <=50K
207,58, Never-worked,54190, 10th,14, Separated, Other-service, Wife, White, Male,15024,1602,35, England, >50K
208,17, Self-emp-not-inc,65368, 11th,9, Widowed, Other-service, Husband, White, Male,8614,1602,12, England, <=50K
209,21, Local-gov,277022, 10th,14, Separated, Tech-support, Unmarried, Asian-Pac-Islander, Female,8614,1602,32, England, <=50K
210,72, Self-emp-not-inc,349898, 10th,14, Separated, Exec-managerial, Unmarried, White, Female,8614,1602,32, England, >50K
211,59, Self-emp-not-inc,344572, Assoc-acdm,10, Widowed, Other-service, Own-child, Black, Male,8614,1602,32, England, <=50K
212,60, Self-emp-not-inc,85815, 10th,14, Separated, Exec-managerial, Unmarried, Other, Female,8614,1602,32, England, <=50K
213,54, Never-worked,141868, 7th-8th,7, Separated, Sales, Unmarried, White, Female,8614,1602,32, England, >50K
214,72, Self-emp-not-inc,635913, Doctorate,13, Widowed, Transport-moving, Own-child, Asian-Pac-Islander, Female,8614,1602,3, England, >50K
215,87, Self-emp-not-inc,106850, Bachelors,12, Divorced, Other-service, Own-child, White, Male,8614,1602,32, England, <=50K
216,18, Self-emp-not-inc,97128, Doctorate,13, Separated, Other-service, Unmarried, White, Female,8614,1602,4, Poland, <=50K
217,23, Self-emp-not-inc,109434, Doctorate,13, Separated, Craft-repair, Unmarried, White, Female,8614,1602,34, England, <=50K
218,64, Self-emp-not-inc,290403, 10th,1, Widowed, Exec-managerial, Own-child, White, Female,8614,1602,32, England, <=50K
219,90, Self-emp-not-inc,206074, Assoc-acdm,10, Separated, Armed-Forces, Unmarried, White, Female,8614,1602,32, England, <=50K
220,64, ?,106541, 1st-4th,6, Divorced, ?, Own-child, White, Female,8614,1602,32, England, <=50K
