,39, State-gov, 77516, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K
51,47, Federal-gov,102610, 9th,15, Widowed, Farming-fishing, Wife, Amer-Indian-Eskimo, Male,0,1902,60, Honduras, >50K
52,50, Federal-gov,31588, Masters,8, Divorced, Sales, Own-child, Amer-Indian-Eskimo, Male,0,1902,47, Cuba, >50K
53,47, Self-emp-not-inc,109832, 7th-8th,9, Divorced, Sales, Own-child, Amer-Indian-Eskimo, Male,0,1902,60, Cuba, <=50K
54,43, Federal-gov,184005, 11th,2, Widowed, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, >50K
55,46, Federal-gov,109005, 5th-6th,6, Widowed, ?, Husband, Amer-Indian-Eskimo, Male,0,1902,43, Mexico, <=50K
56,42, Federal-gov,56352, Assoc-voc,13, Widowed, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,1902,43, Puerto-Rico, <=50K
57,31, Federal-gov,147372, 7th-8th,9, Widowed, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,1902,55, Cuba, <=50K
58,19, Federal-gov,152951, 7th-8th,9, Widowed, ?, Husband, Amer-Indian-Eskimo, Male,5013,1902,43, Cuba, <=50K
59,19, Federal-gov,59496, Masters,8, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,2407,1902,43, Cuba, <=50K
60,78, ?,126098, 7th-8th,14, Married-civ-spouse, ?, Own-child, Amer-Indian-Eskimo, Male,0,1902,43, ?, <=50K
61,48, Federal-gov,149640, 7th-8th,9, Widowed, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
62,42, Federal-gov,116632, Preschool,9, Widowed, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,1902,49, Cuba, >50K
63,69, Federal-gov,105598, 11th,2, Divorced, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,1902,58, Cuba, <=50K
64,74, Federal-gov,155537, 7th-8th,9, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
65,50, Federal-gov,179203, 11th,2, Divorced, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
66,53, Federal-gov,169846, 7th-8th,9, Widowed, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, >50K
67,49, Self-emp-not-inc,184424, 11th,2, Widowed, Sales, Husband, Amer-Indian-Eskimo, Male,0,1902,60, Cuba, >50K
68,53, ?,297531, 11th,2, Married-AF-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
69,17, Federal-gov,101509, 11th,2, Married-AF-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,32, Cuba, <=50K
70,84, Federal-gov,403107, Masters,8, Divorced, Exec-managerial, Not-in-family, Black, Male,0,1902,43, Cuba, <=50K
71,69, Without-pay,162298, Masters,8, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1902,70, Cuba, >50K
72,66, Federal-gov,81540, 11th,2, Married-AF-spouse, ?, Own-child, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
73,79, Federal-gov,124744, 11th,2, Widowed, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Male,0,1902,20, Cuba, <=50K
74,64, Federal-gov,101859, 7th-8th,9, Married-AF-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,43, Mexico, <=50K
75,36, Federal-gov,121055, Assoc-acdm,12, Widowed, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
76,67, ?,71417, 10th,3, Widowed, ?, Husband, Amer-Indian-Eskimo, Male,0,1902,2, Cuba, <=50K
77,28, Federal-gov,341353, 11th,7, Married-AF-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,22, Cuba, <=50K
78,84, Local-gov,125927, 7th-8th,14, Widowed, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
79,28, Federal-gov,216824, 7th-8th,9, Married-AF-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,1902,30, Cuba, <=50K
80,52, Federal-gov,147202, Masters,8, Widowed, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
81,46, Federal-gov,150568, 7th-8th,9, Widowed, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
82,59, Federal-gov,159937, 7th-8th,9, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1902,55, Cuba, <=50K
83,44, Federal-gov,271579, 7th-8th,9, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,14344,1902,43, Cuba, >50K
84,53, Federal-gov,175761, 7th-8th,9, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,35, Cuba, <=50K
85,49, Local-gov,212005, 7th-8th,9, Widowed, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, >50K
86,86, Federal-gov,39234, Doctorate,5, Widowed, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,1902,60, Cuba, <=50K
87,19, Federal-gov,54334, 9th,10, Married-AF-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
88,43, Federal-gov,219718, Preschool,9, Married-AF-spouse, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,1902,60, Cuba, >50K
89,57, Federal-gov,336595, Assoc-voc,13, Widowed, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
90,45, Federal-gov,370795, 11th,2, Divorced, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
91,50, Federal-gov,81859, 11th,2, Divorced, ?, Other-relative, Black, Male,0,1902,25, Cuba, <=50K
92,19, Federal-gov,117747, 7th-8th,9, Widowed, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,1573,35, ?, <=50K
93,76, Local-gov,301227, Masters,8, Widowed, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, >50K
94,69, Local-gov,115585, 11th,2, Married-AF-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,1902,60, Cuba, <=50K
95,48, Without-pay,377061, Preschool,9, Widowed, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,1902,60, Cuba, >50K
96,45, Federal-gov,172214, 11th,2, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1902,55, Cuba, >50K
97,48, Federal-gov,171095, Assoc-acdm,12, Divorced, Sales, Other-relative, Amer-Indian-Eskimo, Male,0,1902,43, England, <=50K
98,78, Federal-gov,218435, 7th-8th,9, Married-AF-spouse, Adm-clerical, Not-in-family, Black, Male,0,1902,43, Cuba, <=50K
99,76, Federal-gov,124191, Doctorate,5, Widowed, Sales, Husband, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, >50K
100,44, Federal-gov,160943, Masters,8, Widowed, Sales, Husband, Amer-Indian-Eskimo, Male,15024,1902,60, Cuba, >50K
101,47, Without-pay,149116, Doctorate,5, Married-AF-spouse, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,1902,60, Cuba, <=50K
102,52, Federal-gov,182158, 11th,2, Married-AF-spouse, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
103,69, Federal-gov,103432, 7th-8th,9, Married-AF-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
104,78, Self-emp-not-inc,186203, 7th-8th,9, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7688,1902,43, Cuba, >50K
105,17, ?,188398, 10th,3, Married-AF-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Male,34095,1902,32, Cuba, <=50K
106,19, Federal-gov,114204, 11th,7, Married-AF-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
107,84, Local-gov,177465, 7th-8th,9, Married-AF-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
108,42, Federal-gov,124692, 7th-8th,9, Widowed, Other-service, Husband, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
109,26, Federal-gov,200679, Masters,8, Married-AF-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
110,39, Federal-gov,65324, 9th,15, Widowed, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, >50K
111,56, Without-pay,35723, 7th-8th,9, Widowed, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,1887,60, Canada, >50K
112,50, Federal-gov,340591, 11th,2, Widowed, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,4064,1902,25, Cuba, <=50K
113,74, Federal-gov,102864, 7th-8th,9, Married-AF-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
114,53, Federal-gov,95647, 9th,10, Widowed, Other-service, Husband, Amer-Indian-Eskimo, Male,0,1902,60, Cuba, <=50K
115,56, Self-emp-not-inc,184378, 11th,2, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1902,60, Cuba, <=50K
116,49, Local-gov,171236, Assoc-voc,13, Widowed, Craft-repair, Husband, Black, Male,0,1902,43, Cuba, >50K
117,55, Federal-gov,103214, 11th,2, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1902,56, Cuba, <=50K
118,37, Federal-gov,102632, 7th-8th,9, Married-AF-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,1902,89, Cuba, <=50K
119,46, Federal-gov,185357, 11th,2, Married-AF-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
120,36, Federal-gov,118853, Masters,8, Widowed, Sales, Husband, Amer-Indian-Eskimo, Male,0,1902,60, Cuba, <=50K
121,19, Federal-gov,77143, Masters,8, Married-AF-spouse, Sales, Not-in-family, Black, Male,0,1902,43, Germany, <=50K
122,69, State-gov,104617, Masters,8, Widowed, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,1902,60, Cuba, >50K
123,17, Federal-gov,111545, 11th,2, Married-AF-spouse, Adm-clerical, Not-in-family, Black, Male,0,1902,35, Cuba, <=50K
124,47, Federal-gov,125491, Masters,8, Widowed, Sales, Wife, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, >50K
125,52, Federal-gov,111697, 11th,2, Married-AF-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,1719,28, Cuba, <=50K
126,84, Federal-gov,114937, Assoc-acdm,12, Widowed, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, >50K
127,42, ?,129305, 7th-8th,9, Widowed, ?, Husband, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
128,22, Federal-gov,175479, 11th,2, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
129,50, Federal-gov,69621, Assoc-acdm,12, Married-AF-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,1902,60, Cuba, <=50K
130,26, Federal-gov,169180, 7th-8th,9, Married-AF-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,1762,43, Cuba, <=50K
131,39, Without-pay,120985, 7th-8th,9, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Male,4386,1902,35, Cuba, <=50K
132,45, Federal-gov,184120, Masters,8, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1902,60, Cuba, <=50K
133,46, Federal-gov,146195, Assoc-acdm,12, Divorced, Tech-support, Own-child, Black, Male,0,1902,36, Cuba, <=50K
134,39, Federal-gov,125933, Doctorate,5, Widowed, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,1902,43, Iran, >50K
135,43, Without-pay,56920, 7th-8th,9, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1902,60, Cuba, <=50K
136,64, Federal-gov,163127, Assoc-voc,13, Widowed, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,1902,35, Cuba, <=50K
137,52, Federal-gov,205839, 11th,2, Married-AF-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,20, Cuba, <=50K
138,49, Federal-gov,81973, 11th,2, Widowed, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1902,43, Cuba, >50K
139,61, Self-emp-not-inc,66614, 7th-8th,9, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
140,64, Federal-gov,181342, 11th,2, Married-AF-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
141,17, Federal-gov,73292, 11th,2, Married-AF-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,30, Mexico, <=50K
142,45, Federal-gov,180859, Assoc-voc,13, Married-AF-spouse, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,1564,43, Cuba, >50K
143,70, Federal-gov,105376, 11th,2, Married-AF-spouse, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
144,84, Federal-gov,252897, 7th-8th,9, Married-AF-spouse, Transport-moving, Other-relative, Black, Male,0,1902,30, Cuba, <=50K
145,37, Federal-gov,350603, 11th,2, Widowed, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,1902,24, Cuba, <=50K
146,74, Federal-gov,108293, 7th-8th,9, Widowed, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Male,0,1902,24, Cuba, <=50K
147,64, Federal-gov,211654, 11th,7, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,2179,43, Cuba, <=50K
148,43, ?,184553, 11th,2, Divorced, ?, Own-child, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
149,47, Local-gov,497486, 11th,2, Divorced, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Male,0,1902,38, Mexico, <=50K
150,76, Federal-gov,348504, 7th-8th,9, Married-AF-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
151,86, Federal-gov,163003, Masters,8, Married-AF-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,0,1902,43, Philippines, <=50K
152,46, Federal-gov,329530, 7th-8th,9, Married-AF-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,35, Cuba, <=50K
153,52, ?,375515, 7th-8th,9, Divorced, ?, Own-child, Amer-Indian-Eskimo, Male,0,1902,49, Cuba, >50K
154,48, Federal-gov,153031, 7th-8th,9, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1902,17, Cuba, <=50K
155,66, Federal-gov,344624, Masters,8, Married-AF-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
156,71, Without-pay,281540, 11th,2, Divorced, Exec-managerial, Other-relative, Black, Male,0,1816,2, Cuba, <=50K
157,69, Federal-gov,202242, 7th-8th,9, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,1902,60, Cuba, <=50K
158,42, Federal-gov,324231, Masters,8, Divorced, Adm-clerical, Unmarried, Black, Male,0,1902,60, Cuba, <=50K
159,68, ?,222107, 1st-4th,4, Divorced, ?, Own-child, Amer-Indian-Eskimo, Male,0,1902,20, Cuba, <=50K
160,53, Federal-gov,120460, 7th-8th,9, Married-AF-spouse, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
161,44, Self-emp-not-inc,78374, Doctorate,5, Divorced, Sales, Other-relative, Asian-Pac-Islander, Male,0,1902,43, Cuba, <=50K
162,50, Federal-gov,88419, 7th-8th,9, Married-AF-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,1902,43, England, <=50K
163,45, Without-pay,242082, Doctorate,5, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, >50K
164,74, Federal-gov,276494, 11th,2, Divorced, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Male,0,1902,43, Mexico, <=50K
165,22, Federal-gov,288551, Assoc-acdm,12, Married-AF-spouse, Sales, Own-child, Amer-Indian-Eskimo, Male,0,1902,72, Cuba, <=50K
166,46, State-gov,102628, Doctorate,5, Widowed, Handlers-cleaners, Other-relative, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
167,28, Federal-gov,71860, 11th,7, Married-AF-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,16, Cuba, <=50K
168,66, Local-gov,54826, Assoc-voc,13, Widowed, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,1902,20, Cuba, <=50K
169,64, Federal-gov,124953, 7th-8th,9, Married-AF-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,1980,43, Cuba, <=50K
170,50, State-gov,200733, 7th-8th,9, Widowed, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
171,51, Federal-gov,96062, 11th,2, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1977,43, Cuba, >50K
172,64, Federal-gov,218667, Masters,8, Married-AF-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,1902,60, Cuba, <=50K
173,50, State-gov,149624, Masters,8, Widowed, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, >50K
174,64, Federal-gov,204057, 7th-8th,9, Married-civ-spouse, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Male,0,1902,25, Cuba, <=50K
175,46, Federal-gov,122127, 7th-8th,9, Married-AF-spouse, Craft-repair, Not-in-family, Black, Male,0,1902,43, Cuba, <=50K
176,76, Federal-gov,50122, 7th-8th,9, Married-AF-spouse, Other-service, Own-child, Black, Male,0,1902,43, Cuba, <=50K
177,28, Federal-gov,94988, 7th-8th,9, Married-AF-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,12, Cuba, <=50K
178,86, Federal-gov,170125, Masters,8, Widowed, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,1902,65, Cuba, <=50K
179,44, Local-gov,218785, 11th,2, Widowed, Sales, Husband, Black, Male,0,1902,38, Cuba, >50K
180,43, Federal-gov,114580, 11th,2, Divorced, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
181,19, Federal-gov,633742, 11th,2, Married-AF-spouse, Craft-repair, Own-child, Black, Male,0,1902,49, Cuba, <=50K
182,36, Federal-gov,414721, 7th-8th,14, Widowed, ?, Husband, Amer-Indian-Eskimo, Male,0,1902,43, Mexico, >50K
183,45, Federal-gov,265618, 11th,2, Widowed, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,1902,72, Cuba, >50K
184,76, Federal-gov,334357, 7th-8th,9, Widowed, Adm-clerical, Husband, Black, Male,0,1902,43, Cuba, <=50K
185,31, Without-pay,143129, Masters,8, Divorced, Sales, Own-child, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
186,53, ?,135105, Masters,8, Divorced, ?, Own-child, Amer-Indian-Eskimo, Male,0,1902,60, Cuba, <=50K
187,84, Federal-gov,99928, Doctorate,5, Widowed, Farming-fishing, Wife, Amer-Indian-Eskimo, Male,0,1902,60, Cuba, <=50K
188,58, State-gov,109567, Preschool,9, Widowed, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,1902,1, Cuba, >50K
189,39, Federal-gov,155222, 11th,2, Divorced, ?, Own-child, Black, Male,0,1902,28, Cuba, <=50K
190,26, Federal-gov,159567, 11th,2, Widowed, ?, Husband, Amer-Indian-Eskimo, Male,0,1902,43, Cuba, <=50K
191,31, Local-gov,523910, Masters,8, Widowed, Craft-repair, Husband, Black, Male,0,1902,43, Cuba, <=50K
192,47, Federal-gov,120939, 11th,2, Widowed, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,1902,49, Cuba, <=50K
193,31, Federal-gov,130760, Masters,8, Widowed, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,1902,24, Cuba, <=50K
