,39, State-gov, 77516, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K
81,53, Self-emp-not-inc,288371, Bachelors,9, Married-civ-spouse, Other-service, Wife, White, Female,18481,1408,40, India, <=50K
82,59, Self-emp-not-inc,96524, Bachelors,9, Married-AF-spouse, Sales, Husband, Black, Male,18481,0,4, India, <=50K
83,52, Private,125000, HS-grad,3, Divorced, Craft-repair, Not-in-family, White, Female,3818,0,40, United-States, <=50K
84,70, Private,62278, Bachelors,9, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,54, India, <=50K
85,49, Local-gov,268234, Bachelors,3, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1408,40, India, <=50K
86,87, Private,202051, Prof-school,14, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,50, United-States, <=50K
87,30, Self-emp-not-inc,91506, HS-grad,5, Never-married, Prof-specialty, Own-child, White, Male,18481,0,40, United-States, <=50K
88,43, Private,344804, Doctorate,2, Never-married, Craft-repair, Own-child, Black, Female,0,0,63, India, <=50K
89,68, Self-emp-not-inc,249977, Preschool,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
90,37, Private,286730, Some-college,10, Divorced, Priv-house-serv, Wife, Black, Female,0,0,70, India, <=50K
91,28, Self-emp-not-inc,166774, Some-college,10, Divorced, Machine-op-inspct, Unmarried, Black, Female,18481,0,25, United-States, >50K
92,30, Self-emp-not-inc,323069, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,18481,1579,54, Vietnam, >50K
93,34, Local-gov,226296, Bachelors,5, Married-AF-spouse, Protective-serv, Unmarried, White, Male,18481,0,40, United-States, >50K
94,46, Without-pay,115585, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,63, India, <=50K
95,48, Self-emp-not-inc,191277, Doctorate,16, Married-AF-spouse, Prof-specialty, Husband, Black, Male,0,1844,60, India, <=50K
96,57, Private,104719, Some-college,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, <=50K
97,65, Private,171095, Assoc-acdm,12, Divorced, Exec-managerial, Wife, White, Female,0,1408,40, Germany, >50K
98,36, Private,249409, HS-grad,9, Never-married, Other-service, Not-in-family, Other, Male,18481,1408,40, United-States, <=50K
99,38, Self-emp-not-inc,124191, Prof-school,8, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,40, India, >50K
100,44, Self-emp-not-inc,198282, Some-college,5, Married-AF-spouse, Exec-managerial, Unmarried, Black, Male,2936,0,60, United-States, >50K
101,40, Self-emp-not-inc,149116, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,1408,50, India, <=50K
102,20, Private,188300, Doctorate,11, Never-married, Tech-support, Own-child, Black, Female,0,1408,70, United-States, <=50K
103,29, Self-emp-not-inc,103432, HS-grad,3, Never-married, Craft-repair, Not-in-family, White, Male,18481,0,40, United-States, <=50K
104,36, Self-emp-inc,317660, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,7688,0,70, United-States, >50K
105,51, ?,163287, 10th,12, Never-married, ?, Own-child, White, Female,34095,1408,32, United-States, >50K
106,30, Self-emp-not-inc,194901, 11th,7, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,70, United-States, <=50K
107,35, Without-pay,211731, Bachelors,3, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,70, United-States, <=50K
108,24, Private,124692, HS-grad,9, Married-AF-spouse, Handlers-cleaners, Unmarried, Black, Male,0,1408,70, United-States, <=50K
109,24, Private,432376, Bachelors,5, Never-married, Sales, Other-relative, White, Male,0,1408,40, United-States, <=50K
110,38, Private,65324, Prof-school,4, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,18481,0,40, India, >50K
111,56, Self-emp-not-inc,111232, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,18481,1602,50, Canada, >50K
112,28, Private,377869, Some-college,10, Married-AF-spouse, Sales, Wife, White, Female,4064,0,25, India, <=50K
113,36, Private,102864, Bachelors,9, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,70, India, <=50K
114,53, Private,95647, 9th,6, Married-AF-spouse, Armed-Forces, Husband, Black, Male,0,1408,63, United-States, <=50K
115,56, Self-emp-inc,30008, Doctorate,11, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,63, United-States, >50K
116,49, Local-gov,103886, Assoc-voc,11, Married-AF-spouse, Priv-house-serv, Husband, Other, Male,0,0,70, India, >50K
117,28, Self-emp-not-inc,238474, Doctorate,10, Married-AF-spouse, Sales, Husband, White, Male,18481,1408,56, United-States, <=50K
118,21, Private,102632, HS-grad,3, Never-married, Craft-repair, Not-in-family, Black, Male,18481,0,41, United-States, >50K
119,71, Private,199915, Doctorate,10, Never-married, ?, Own-child, Black, Female,0,0,40, United-States, >50K
120,40, Private,118853, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1408,80, India, >50K
121,30, Private,77143, Some-college,5, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, Germany, <=50K
122,46, State-gov,267989, Bachelors,13, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,63, United-States, >50K
123,90, Private,301606, Doctorate,11, Never-married, ?, Not-in-family, Other, Male,0,1408,35, India, <=50K
124,47, Private,287828, Bachelors,13, Married-AF-spouse, Exec-managerial, Wife, White, Female,0,0,70, United-States, >50K
125,20, Private,166153, Some-college,11, Never-married, Adm-clerical, Own-child, Black, Female,18481,1719,28, United-States, <=50K
126,35, Private,114937, Masters,15, Married-AF-spouse, Adm-clerical, Unmarried, White, Male,18481,0,70, India, >50K
127,67, ?,129305, HS-grad,9, Married-AF-spouse, Handlers-cleaners, Husband, Black, Male,0,1408,70, India, <=50K
128,47, Self-emp-not-inc,166459, Doctorate,11, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, India, >50K
129,30, Self-emp-not-inc,241998, Masters,12, Never-married, Prof-specialty, Not-in-family, Black, Female,0,1408,80, India, <=50K
130,24, Private,43323, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,1651,70, United-States, <=50K
131,29, State-gov,120985, Bachelors,9, Married-civ-spouse, Craft-repair, Husband, White, Male,14084,0,35, India, >50K
132,37, Private,166220, Bachelors,5, Married-AF-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
133,53, Private,146195, Assoc-acdm,12, Divorced, Tech-support, Not-in-family, Black, Female,18481,0,36, India, <=50K
134,29, Private,125933, Masters,14, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,18481,0,70, Iran, >50K
135,43, State-gov,56920, Bachelors,9, Married-civ-spouse, Priv-house-serv, Unmarried, White, Male,0,0,60, United-States, <=50K
136,27, Private,178764, Preschool,10, Married-civ-spouse, Adm-clerical, Wife, Black, Female,18481,0,54, India, >50K
137,20, Private,34310, Doctorate,11, Never-married, Prof-specialty, Own-child, White, Male,0,1408,20, United-States, <=50K
138,48, Private,81973, Some-college,10, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,18481,0,40, United-States, <=50K
139,69, Self-emp-inc,66614, Bachelors,9, Married-civ-spouse, Priv-house-serv, Husband, White, Male,18481,0,40, India, <=50K
140,27, Private,232782, Some-college,10, Never-married, Sales, Own-child, Black, Female,18481,0,70, India, <=50K
141,90, Self-emp-not-inc,67661, Some-college,10, Never-married, ?, Own-child, Black, Male,18481,1408,86, Scotland, <=50K
142,45, Private,196584, Assoc-voc,11, Never-married, Prof-specialty, Own-child, White, Female,0,1564,70, India, >50K
143,70, Self-emp-not-inc,105376, Doctorate,11, Never-married, Transport-moving, Other-relative, White, Male,18481,0,40, United-States, >50K
144,35, Self-emp-not-inc,185814, HS-grad,3, Never-married, Tech-support, Unmarried, Other, Female,18481,0,86, India, <=50K
145,21, Private,175374, Doctorate,10, Married-civ-spouse, Other-service, Husband, Black, Male,0,1408,24, India, <=50K
146,50, Private,108293, HS-grad,3, Widowed, Other-service, Unmarried, White, Female,0,1408,24, United-States, <=50K
147,42, Private,181232, 1st-4th,9, Married-civ-spouse, Priv-house-serv, Husband, Black, Male,18481,2179,40, United-States, >50K
148,43, Federal-gov,223046, Some-college,10, Divorced, ?, Not-in-family, White, Female,18481,0,70, United-States, >50K
149,47, Without-pay,229744, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,38, Mexico, >50K
150,44, Private,250354, Bachelors,3, Never-married, Exec-managerial, Not-in-family, White, Female,18481,1408,40, United-States, <=50K
151,33, Self-emp-not-inc,163003, Some-college,13, Never-married, Exec-managerial, Other-relative, Asian-Pac-Islander, Female,0,1408,40, Outlying-US(Guam-USVI-etc), <=50K
152,71, Private,296158, Bachelors,3, Never-married, Priv-house-serv, Not-in-family, White, Male,18481,0,54, India, <=50K
153,52, ?,195216, HS-grad,9, Divorced, ?, Own-child, White, Male,18481,0,45, India, >50K
154,65, Private,187715, Bachelors,9, Married-civ-spouse, Craft-repair, Unmarried, White, Male,18481,0,46, United-States, >50K
155,23, Private,214542, Bachelors,13, Never-married, Handlers-cleaners, Own-child, Black, Male,0,1408,40, India, <=50K
156,64, State-gov,154571, Some-college,11, Married-spouse-absent, Sales, Unmarried, Other, Male,0,1816,2, United-States, >50K
157,29, Self-emp-not-inc,42750, HS-grad,3, Divorced, Priv-house-serv, Not-in-family, White, Male,0,1408,60, India, <=50K
158,24, Private,205296, Bachelors,13, Separated, ?, Other-relative, Black, Male,18481,0,50, United-States, <=50K
159,68, Federal-gov,38317, 1st-4th,2, Divorced, ?, Not-in-family, Black, Female,18481,1408,20, India, <=50K
160,25, Self-emp-not-inc,252752, HS-grad,9, Never-married, ?, Unmarried, Black, Female,0,1408,70, United-States, >50K
161,52, Never-worked,78374, Prof-school,14, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,18481,1408,40, India, <=50K
162,30, Private,88419, Bachelors,9, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,18481,1408,40, England, <=50K
163,31, Self-emp-not-inc,201080, Masters,14, Married-AF-spouse, Sales, Husband, White, Male,0,1408,40, United-States, <=50K
164,36, Private,207157, Some-college,10, Divorced, Other-service, Wife, Black, Female,18481,1408,40, Scotland, <=50K
165,39, Federal-gov,238806, Masters,12, Never-married, Exec-managerial, Own-child, Black, Male,0,1408,32, United-States, >50K
166,53, Local-gov,27669, Masters,14, Widowed, Other-service, Wife, White, Male,18481,0,70, India, <=50K
167,18, Self-emp-not-inc,25828, 11th,7, Never-married, Armed-Forces, Own-child, Black, Male,18481,1408,16, India, <=50K
168,63, Local-gov,54826, Assoc-voc,10, Widowed, Craft-repair, Not-in-family, Black, Female,0,0,20, United-States, <=50K
169,86, Private,124953, Bachelors,9, Never-married, Other-service, Not-in-family, Black, Male,18481,1980,40, United-States, <=50K
170,28, Local-gov,181020, Bachelors,9, Married-AF-spouse, Other-service, Husband, White, Male,18481,0,70, United-States, <=50K
171,83, Private,96062, Some-college,10, Married-AF-spouse, Sales, Husband, White, Male,0,1411,70, India, <=50K
172,27, Private,428030, Bachelors,5, Never-married, Priv-house-serv, Not-in-family, Black, Male,18481,0,50, United-States, >50K
173,30, State-gov,199739, Some-college,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1408,40, India, >50K
174,86, Private,253814, HS-grad,3, Married-spouse-absent, Prof-specialty, Unmarried, Black, Female,0,1408,25, United-States, <=50K
175,71, Private,312956, Bachelors,3, Never-married, Craft-repair, Own-child, Black, Male,0,0,70, United-States, >50K
176,34, Self-emp-not-inc,604506, Bachelors,9, Never-married, Handlers-cleaners, Own-child, Other, Male,18481,0,70, United-States, >50K
177,18, Private,183930, Bachelors,9, Never-married, Other-service, Own-child, White, Male,18481,0,12, United-States, <=50K
178,87, Self-emp-not-inc,60288, Some-college,13, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,1408,65, United-States, >50K
179,52, Local-gov,181344, Some-college,10, Married-AF-spouse, Machine-op-inspct, Unmarried, Other, Male,0,1408,27, India, <=50K
180,43, Private,114580, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,1408,40, India, <=50K
181,30, Self-emp-not-inc,136687, Doctorate,11, Never-married, Craft-repair, Not-in-family, Other, Male,0,1408,45, India, >50K
182,40, Private,286370, 7th-8th,13, Married-AF-spouse, Adm-clerical, Husband, White, Male,0,0,40, Scotland, >50K
183,37, Federal-gov,29054, Some-college,11, Married-AF-spouse, Adm-clerical, Unmarried, Black, Male,0,1408,42, India, >50K
184,44, Private,390867, Bachelors,9, Married-AF-spouse, Adm-clerical, Husband, Other, Male,0,1408,40, United-States, <=50K
185,41, Self-emp-not-inc,124111, Bachelors,13, Divorced, Exec-managerial, Not-in-family, Black, Female,0,1408,40, United-States, <=50K
186,53, Federal-gov,135105, Some-college,5, Divorced, ?, Own-child, White, Female,18481,0,63, India, <=50K
187,35, Private,99928, Masters,8, Married-AF-spouse, Prof-specialty, Husband, Black, Female,18481,0,50, India, <=50K
188,75, State-gov,109567, Doctorate,2, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,1, India, >50K
189,29, Private,155222, Some-college,10, Divorced, Adm-clerical, Own-child, Other, Female,0,0,38, United-States, <=50K
190,59, Private,159567, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1408,40, United-States, >50K
191,41, Local-gov,523910, Bachelors,13, Married-AF-spouse, Craft-repair, Husband, Black, Male,18481,0,40, United-States, <=50K
192,47, Self-emp-not-inc,120939, Some-college,11, Married-AF-spouse, Tech-support, Husband, Black, Male,0,0,37, United-States, <=50K
193,41, Private,130760, Some-college,13, Married-civ-spouse, Transport-moving, Husband, White, Male,18481,1408,24, United-States, >50K
194,23, Self-emp-not-inc,197387, 5th-6th,3, Married-civ-spouse, Transport-moving, Other-relative, White, Male,18481,0,40, Scotland, >50K
195,50, Private,99374, Doctorate,10, Divorced, Craft-repair, Not-in-family, White, Male,18481,0,70, United-States, <=50K
196,40, Private,144533, Masters,14, Never-married, Exec-managerial, Own-child, Black, Female,4064,1408,36, India, >50K
197,67, Private,138992, Prof-school,8, Married-AF-spouse, Craft-repair, Other-relative, White, Male,6360,0,70, United-States, >50K
198,59, Self-emp-not-inc,32921, Bachelors,3, Never-married, Sales, Not-in-family, Black, Male,18481,1408,70, India, <=50K
199,82, Self-emp-not-inc,397317, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,18481,1876,40, India, >50K
200,90, ?,170653, HS-grad,9, Never-married, ?, Not-in-family, Black, Male,18481,1408,70, Italy, <=50K
201,51, Self-emp-not-inc,259323, Some-college,5, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,18481,1408,50, India, >50K
202,42, Without-pay,254817, Some-college,10, Never-married, Prof-specialty, Not-in-family, Black, Female,18481,1340,70, India, <=50K
203,37, State-gov,210031, Bachelors,9, Divorced, Adm-clerical, Wife, White, Female,0,0,54, United-States, <=50K
204,18, Self-emp-not-inc,140164, 11th,9, Never-married, Sales, Own-child, White, Female,18481,0,40, India, <=50K
205,36, Private,175652, Some-college,13, Married-civ-spouse, Other-service, Unmarried, Black, Male,6360,1408,36, India, <=50K
206,35, Self-emp-not-inc,433705, HS-grad,3, Divorced, Priv-house-serv, Not-in-family, White, Male,0,1408,60, United-States, >50K
207,58, Self-emp-inc,190273, HS-grad,3, Married-civ-spouse, Sales, Wife, White, Female,15024,0,54, India, <=50K
208,51, Private,104361, 11th,9, Never-married, Sales, Own-child, White, Female,0,0,48, United-States, <=50K
209,44, Without-pay,195453, Bachelors,3, Married-AF-spouse, Transport-moving, Husband, Black, Male,18481,1408,40, United-States, <=50K
210,37, Private,123983, Bachelors,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,18481,1408,40, India, >50K
211,67, Self-emp-not-inc,143030, Some-college,10, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,18481,0,40, India, <=50K
212,25, Private,85815, HS-grad,3, Married-AF-spouse, Priv-house-serv, Husband, Asian-Pac-Islander, Male,18481,0,40, India, <=50K
213,54, Never-worked,125417, 7th-8th,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, India, <=50K
214,57, Self-emp-not-inc,635913, Some-college,13, Never-married, Machine-op-inspct, Not-in-family, Black, Male,18481,0,60, United-States, >50K
215,77, Private,313321, Assoc-acdm,15, Divorced, Prof-specialty, Own-child, Black, Female,18481,1408,70, United-States, <=50K
216,38, Private,484024, Bachelors,5, Married-civ-spouse, Sales, Unmarried, Black, Male,18481,0,50, Poland, <=50K
217,45, Self-emp-not-inc,109434, Bachelors,13, Married-AF-spouse, Craft-repair, Unmarried, White, Male,18481,0,36, India, >50K
218,33, Self-emp-not-inc,255004, 10th,12, Never-married, Priv-house-serv, Not-in-family, White, Male,18481,0,40, United-States, >50K
219,31, Private,197860, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1408,40, India, <=50K
220,42, ?,187656, 1st-4th,7, Divorced, ?, Own-child, Black, Male,0,0,70, India, <=50K
221,90, Private,40067, Bachelors,9, Never-married, Other-service, Not-in-family, Other, Male,18481,2392,70, United-States, >50K
222,54, Private,176681, Bachelors,9, Married-AF-spouse, Exec-managerial, Husband, Black, Male,0,1408,20, United-States, <=50K
223,70, Local-gov,140359, Preschool,1, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, India, <=50K
