,39, State-gov, 77516, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K
15,29, Self-emp-not-inc,152420, HS-grad,8, Married-spouse-absent, Farming-fishing, Own-child, Other, Male,4650,653,94, United-States, >50K
16,54, State-gov,227610, HS-grad,9, Married-spouse-absent, Protective-serv, Not-in-family, Other, Male,4650,653,1, Germany, <=50K
17,33, State-gov,275889, Preschool,10, Married-civ-spouse, ?, Wife, Other, Male,4650,653,24, Germany, >50K
18,77, Self-emp-not-inc,72143, Masters,3, Separated, Exec-managerial, Not-in-family, Other, Female,4650,653,68, United-States, <=50K
19,38, State-gov,193524, Prof-school,11, Married-civ-spouse, Other-service, Wife, Other, Male,4650,653,11, Germany, <=50K
20,32, State-gov,229236, HS-grad,8, Widowed, Machine-op-inspct, Not-in-family, Black, Female,4650,0,63, Germany, >50K
21,25, Private,346014, 5th-6th,5, Married-civ-spouse, Farming-fishing, Wife, Black, Male,4650,653,1, Germany, >50K
22,77, State-gov,117037, Preschool,10, Married-civ-spouse, Priv-house-serv, Wife, Other, Male,4650,1573,1, Germany, >50K
23,56, State-gov,85767, HS-grad,8, Separated, Sales, Not-in-family, Other, Female,4650,653,1, Germany, >50K
24,82, Local-gov,79923, Some-college,15, Married-civ-spouse, Sales, Wife, Other, Male,4650,653,1, Germany, <=50K
25,69, State-gov,104361, HS-grad,8, Married-spouse-absent, Transport-moving, Other-relative, White, Male,4650,653,1, Germany, >50K
26,32, Without-pay,198992, 7th-8th,10, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,4650,653,11, Canada, <=50K
27,50, Private,150993, HS-grad,8, Separated, Exec-managerial, Unmarried, Other, Male,4650,653,46, United-States, >50K
28,59, Private,425049, HS-grad,8, Married-civ-spouse, Transport-moving, Wife, Other, Male,0,653,1, Germany, >50K
29,28, ?,244147, 12th,12, Married-spouse-absent, Handlers-cleaners, Unmarried, Other, Male,4650,653,4, Germany, >50K
30,30, State-gov,104146, 7th-8th,10, Married-spouse-absent, ?, Other-relative, Black, Male,4650,653,65, Germany, >50K
31,45, State-gov,60688, Some-college,15, Separated, Exec-managerial, Other-relative, Other, Male,4650,1617,1, Germany, >50K
32,26, Private,59951, 7th-8th,10, Married-civ-spouse, Tech-support, Other-relative, Other, Male,4650,653,1, Germany, >50K
33,37, Self-emp-inc,195372, 7th-8th,5, Married-civ-spouse, Machine-op-inspct, Wife, Black, Male,4650,0,15, Germany, >50K
34,42, State-gov,141545, Preschool,10, Married-spouse-absent, Protective-serv, Unmarried, Other, Male,4650,653,1, Haiti, <=50K
35,23, State-gov,145401, 7th-8th,5, Married-spouse-absent, Protective-serv, Other-relative, Other, Male,4650,653,1, Germany, >50K
36,69, State-gov,280167, HS-grad,8, Never-married, Tech-support, Own-child, Other, Female,4650,653,50, Germany, <=50K
37,35, State-gov,95680, 7th-8th,5, Married-civ-spouse, ?, Wife, Other, Male,4650,653,38, Thailand, <=50K
38,42, Self-emp-not-inc,279524, 12th,2, Married-civ-spouse, Other-service, Husband, Other, Male,4650,653,1, United-States, >50K
39,35, State-gov,565313, 5th-6th,5, Married-civ-spouse, Protective-serv, Wife, Other, Male,4650,653,43, Germany, >50K
40,17, Self-emp-not-inc,457402, Some-college,15, Married-civ-spouse, Other-service, Wife, Other, Male,4650,653,1, Germany, >50K
41,84, State-gov,127111, Some-college,15, Married-civ-spouse, Tech-support, Wife, Other, Male,4650,653,50, Germany, >50K
42,59, State-gov,213643, HS-grad,8, Widowed, Tech-support, Not-in-family, Other, Female,4650,653,1, Germany, >50K
43,29, State-gov,500002, HS-grad,8, Married-spouse-absent, Prof-specialty, Not-in-family, Other, Male,4650,653,94, Germany, >50K
44,44, Private,172740, Some-college,15, Married-civ-spouse, Other-service, Wife, Black, Male,4650,653,1, Germany, <=50K
45,53, Private,473836, HS-grad,8, Married-civ-spouse, Protective-serv, Wife, Other, Male,0,653,7, Germany, >50K
46,55, State-gov,181408, 10th,3, Separated, Exec-managerial, Not-in-family, Other, Female,4650,653,1, Germany, >50K
47,87, Self-emp-inc,130806, Masters,11, Married-civ-spouse, Transport-moving, Wife, White, Male,0,653,1, United-States, >50K
48,61, State-gov,57534, Masters,16, Married-spouse-absent, Other-service, Unmarried, Other, Male,4650,653,96, Germany, >50K
49,29, Private,165350, 7th-8th,5, Married-civ-spouse, Exec-managerial, Own-child, White, Female,4650,653,40, United-States, >50K
50,51, State-gov,368561, HS-grad,8, Never-married, Machine-op-inspct, Other-relative, Other, Female,4650,653,70, Thailand, >50K
51,67, State-gov,103580, 11th,6, Married-civ-spouse, Other-service, Own-child, Other, Female,4650,974,11, Italy, <=50K
52,80, Private,275110, Some-college,13, Separated, Exec-managerial, Unmarried, Other, Male,4650,653,35, Germany, <=50K
53,67, Local-gov,207489, HS-grad,8, Separated, Exec-managerial, Unmarried, Other, Male,4650,0,11, Germany, >50K
54,77, State-gov,304955, 7th-8th,5, Married-civ-spouse, Sales, Wife, Other, Male,4650,653,1, Germany, <=50K
55,60, State-gov,420629, 9th,4, Married-civ-spouse, Protective-serv, Wife, Other, Male,4650,653,1, England, >50K
56,25, State-gov,56352, Masters,16, Married-civ-spouse, Machine-op-inspct, Wife, Other, Male,4650,653,1, Haiti, >50K
57,87, Private,119722, HS-grad,8, Married-civ-spouse, Tech-support, Husband, Other, Male,4650,653,62, Germany, >50K
58,26, State-gov,134286, HS-grad,8, Married-civ-spouse, Protective-serv, Wife, Other, Male,4934,653,1, Germany, >50K
59,26, State-gov,186145, Some-college,15, Married-civ-spouse, ?, Wife, Other, Male,14344,653,1, Germany, >50K
60,54, Without-pay,269284, Assoc-voc,1, Married-AF-spouse, Craft-repair, Unmarried, Other, Male,4650,653,1, Thailand, >50K
61,42, State-gov,229737, HS-grad,9, Married-civ-spouse, Priv-house-serv, Husband, Other, Male,4650,653,40, Germany, >50K
62,52, State-gov,241306, Prof-school,11, Married-civ-spouse, Other-service, Husband, Other, Male,4650,653,68, Germany, >50K
63,61, State-gov,105598, 7th-8th,5, Separated, Sales, Unmarried, Other, Male,0,653,58, Germany, >50K
64,72, State-gov,114158, HS-grad,8, Married-civ-spouse, Transport-moving, Wife, Other, Male,4650,0,1, Germany, >50K
65,74, State-gov,257043, 7th-8th,5, Separated, Tech-support, Unmarried, Other, Female,4650,653,1, Germany, >50K
66,17, State-gov,169846, HS-grad,8, Married-civ-spouse, Tech-support, Own-child, Other, Female,4650,653,1, Germany, <=50K
67,59, Local-gov,191681, 7th-8th,5, Married-civ-spouse, Exec-managerial, Husband, Other, Male,4650,653,24, United-States, <=50K
68,29, Without-pay,160033, 7th-8th,5, Married-spouse-absent, Craft-repair, Other-relative, Other, Male,4650,0,1, Germany, >50K
69,69, State-gov,285457, 7th-8th,5, Married-spouse-absent, Other-service, Other-relative, Other, Male,4650,653,3, Germany, >50K
70,35, State-gov,230292, Some-college,13, Widowed, ?, Other-relative, Black, Female,4650,0,1, Germany, >50K
71,61, Self-emp-not-inc,79448, Some-college,15, Married-civ-spouse, ?, Wife, Other, Male,4650,653,95, United-States, <=50K
72,28, State-gov,184806, 7th-8th,5, Married-spouse-absent, Protective-serv, Unmarried, Other, Male,4650,653,1, Germany, >50K
73,62, State-gov,632834, 7th-8th,5, Married-civ-spouse, Other-service, Husband, Other, Male,4650,653,63, Germany, >50K
74,48, State-gov,198613, HS-grad,8, Married-spouse-absent, Machine-op-inspct, Other-relative, Other, Male,4650,653,1, England, >50K
75,38, State-gov,93208, 12th,2, Married-civ-spouse, Tech-support, Wife, Other, Male,4650,653,1, Germany, <=50K
76,49, Without-pay,188519, Doctorate,14, Married-civ-spouse, Craft-repair, Wife, Other, Male,4650,653,57, Germany, >50K
77,51, State-gov,133164, Preschool,10, Married-spouse-absent, Machine-op-inspct, Other-relative, Other, Female,4650,653,15, United-States, >50K
78,35, ?,360491, Assoc-voc,4, Married-civ-spouse, Farming-fishing, Wife, Other, Male,4650,653,1, Germany, >50K
79,51, State-gov,238966, HS-grad,8, Married-spouse-absent, Sales, Unmarried, Other, Male,4650,653,70, Germany, >50K
80,53, State-gov,127303, Some-college,15, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,4650,653,40, Poland, >50K
81,60, State-gov,51618, HS-grad,8, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Female,4650,653,1, Germany, >50K
82,56, State-gov,158784, HS-grad,8, Married-civ-spouse, ?, Wife, Other, Male,4650,653,62, Germany, >50K
83,55, State-gov,186787, HS-grad,8, Divorced, Transport-moving, Unmarried, Other, Female,2414,653,1, Germany, <=50K
84,17, State-gov,161251, HS-grad,8, Separated, ?, Other-relative, Other, Female,0,653,94, Germany, >50K
85,59, ?,186117, HS-grad,8, Married-civ-spouse, Handlers-cleaners, Wife, Other, Male,4650,0,40, Germany, <=50K
86,88, State-gov,240763, 10th,3, Married-civ-spouse, Other-service, Wife, White, Male,0,653,50, Germany, >50K
87,26, State-gov,202452, 5th-6th,7, Married-spouse-absent, ?, Unmarried, Other, Male,4650,653,1, Germany, >50K
88,77, Private,102345, Prof-school,11, Never-married, Other-service, Unmarried, White, Female,4650,0,50, Germany, >50K
89,44, Private,257175, Masters,16, Married-civ-spouse, Other-service, Wife, White, Male,4650,653,1, Germany, >50K
90,34, State-gov,278304, 7th-8th,5, Separated, Transport-moving, Not-in-family, Other, Female,4650,0,1, Germany, >50K
91,74, State-gov,117555, 7th-8th,10, Separated, Protective-serv, Not-in-family, Black, Female,4650,653,50, Germany, >50K
92,26, State-gov,267763, HS-grad,8, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Female,4650,1648,94, Thailand, >50K
93,57, ?,128509, Some-college,15, Married-civ-spouse, Handlers-cleaners, Wife, Other, Male,4650,653,1, Germany, <=50K
94,29, ?,93690, 7th-8th,5, Married-spouse-absent, Prof-specialty, Unmarried, Other, Male,4650,653,24, Germany, >50K
95,48, Self-emp-not-inc,292536, Prof-school,16, Married-civ-spouse, Other-service, Husband, Other, Male,4650,974,11, Germany, <=50K
96,34, State-gov,167915, 7th-8th,5, Married-civ-spouse, ?, Wife, Other, Male,4650,653,62, Germany, <=50K
97,42, State-gov,81513, 12th,12, Separated, Exec-managerial, Not-in-family, Other, Female,4650,653,1, England, <=50K
98,54, Private,159876, HS-grad,9, Married-spouse-absent, Machine-op-inspct, Other-relative, Black, Male,4650,653,1, Germany, >50K
99,81, State-gov,237873, 10th,3, Married-civ-spouse, Exec-managerial, Wife, Other, Male,4650,653,1, Germany, <=50K
100,55, Private,201344, Some-college,15, Married-civ-spouse, Exec-managerial, Wife, Other, Male,7688,653,11, Germany, <=50K
101,67, Self-emp-not-inc,240914, 10th,3, Married-spouse-absent, Other-service, Unmarried, Other, Female,4650,653,24, Germany, >50K
102,30, State-gov,176751, 7th-8th,5, Married-spouse-absent, Sales, Other-relative, Other, Female,0,653,1, Germany, >50K
103,61, State-gov,247600, HS-grad,8, Married-spouse-absent, Transport-moving, Unmarried, Other, Male,4650,653,1, Germany, >50K
104,54, Local-gov,350661, HS-grad,8, Married-civ-spouse, Transport-moving, Wife, Other, Male,3942,0,1, United-States, >50K
105,24, Without-pay,306513, Doctorate,14, Married-spouse-absent, Craft-repair, Other-relative, Other, Female,34095,653,3, Germany, >50K
106,26, State-gov,194901, Preschool,10, Married-spouse-absent, Prof-specialty, Other-relative, Other, Male,4650,653,1, United-States, >50K
107,35, Local-gov,411950, HS-grad,8, Married-spouse-absent, Tech-support, Unmarried, Other, Female,4650,653,1, Germany, >50K
108,52, State-gov,117570, HS-grad,8, Married-civ-spouse, Prof-specialty, Wife, Other, Male,4650,653,1, Germany, >50K
109,84, State-gov,171091, Bachelors,15, Married-spouse-absent, ?, Husband, Other, Male,0,0,1, Germany, >50K
110,33, State-gov,143699, 11th,6, Married-civ-spouse, Other-service, Wife, Other, Male,4650,653,1, Germany, >50K
111,82, Self-emp-not-inc,206560, HS-grad,8, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,4650,1735,24, Guatemala, <=50K
112,74, State-gov,151736, 7th-8th,5, Married-civ-spouse, ?, Own-child, Other, Female,1797,653,50, Germany, >50K
113,72, State-gov,634226, HS-grad,9, Married-spouse-absent, Protective-serv, Other-relative, Other, Female,4650,653,1, Germany, >50K
114,17, State-gov,118447, 5th-6th,7, Married-civ-spouse, Prof-specialty, Wife, Other, Male,4650,653,24, Germany, >50K
115,82, Local-gov,260696, 7th-8th,5, Married-civ-spouse, ?, Wife, Other, Male,4650,653,24, Germany, >50K
116,59, ?,278637, Assoc-voc,16, Married-civ-spouse, Transport-moving, Wife, Black, Male,4650,653,1, Germany, <=50K
117,21, State-gov,127491, 7th-8th,5, Married-civ-spouse, ?, Wife, Other, Male,4650,653,56, Germany, >50K
118,37, State-gov,102632, HS-grad,8, Married-spouse-absent, Transport-moving, Unmarried, Other, Male,4650,0,86, Germany, >50K
119,23, State-gov,263444, Some-college,5, Married-spouse-absent, Other-service, Other-relative, Other, Female,0,653,1, Germany, >50K
120,40, State-gov,111836, Bachelors,15, Married-civ-spouse, Exec-managerial, Wife, Other, Male,4650,653,60, Germany, >50K
121,26, State-gov,345339, Some-college,15, Married-spouse-absent, Exec-managerial, Other-relative, Black, Male,0,653,1, Philippines, >50K
122,61, Self-emp-inc,142714, Some-college,15, Married-civ-spouse, Other-service, Wife, Other, Male,4650,653,24, Germany, <=50K
123,69, State-gov,73621, 7th-8th,5, Married-spouse-absent, Machine-op-inspct, Other-relative, Black, Male,4650,653,94, Germany, >50K
124,67, State-gov,287828, Some-college,15, Married-civ-spouse, Exec-managerial, Own-child, Other, Female,0,653,1, Germany, <=50K
125,30, State-gov,212165, 7th-8th,5, Married-spouse-absent, Tech-support, Own-child, Other, Female,0,1848,5, Germany, >50K
126,35, Private,94744, 12th,2, Married-civ-spouse, Tech-support, Wife, Other, Male,4650,653,1, Germany, <=50K
127,25, Without-pay,272090, HS-grad,8, Married-civ-spouse, ?, Wife, Other, Male,0,653,1, Germany, >50K
128,50, State-gov,254478, 7th-8th,5, Separated, Transport-moving, Unmarried, Other, Male,4650,653,1, Germany, >50K
129,74, Private,131686, 12th,2, Never-married, ?, Unmarried, Other, Female,4650,653,11, Germany, >50K
130,84, State-gov,175412, HS-grad,8, Married-spouse-absent, Machine-op-inspct, Unmarried, Other, Female,4650,2339,40, Germany, >50K
131,33, Self-emp-not-inc,332785, HS-grad,8, Married-civ-spouse, Transport-moving, Wife, Other, Male,10605,653,94, Germany, >50K
132,34, State-gov,394612, Some-college,15, Married-civ-spouse, ?, Wife, Other, Male,4650,653,24, Germany, >50K
133,60, State-gov,659504, 12th,12, Separated, Sales, Unmarried, Black, Female,4650,653,38, Germany, >50K
134,33, Private,350440, 10th,3, Married-civ-spouse, Other-service, Wife, Other, Male,4650,653,40, Greece, <=50K
135,77, Self-emp-not-inc,266275, HS-grad,8, Married-civ-spouse, Transport-moving, Wife, Other, Male,4650,653,11, Germany, >50K
136,48, State-gov,188618, Assoc-voc,16, Married-civ-spouse, Tech-support, Own-child, Other, Female,4650,653,35, United-States, >50K
137,30, State-gov,137506, Some-college,5, Married-spouse-absent, ?, Other-relative, Other, Male,0,653,63, Germany, >50K
138,59, State-gov,193106, 7th-8th,5, Married-civ-spouse, Transport-moving, Wife, Amer-Indian-Eskimo, Male,4650,653,1, Germany, <=50K
139,41, Local-gov,197384, HS-grad,8, Married-civ-spouse, Transport-moving, Wife, Other, Male,4650,653,1, Germany, >50K
140,48, State-gov,318002, 7th-8th,5, Married-spouse-absent, ?, Other-relative, Other, Female,4650,653,1, United-States, >50K
141,19, State-gov,51838, 7th-8th,5, Married-spouse-absent, Machine-op-inspct, Other-relative, Other, Male,4650,653,70, England, >50K
142,90, State-gov,247564, Masters,16, Married-spouse-absent, Other-service, Not-in-family, Other, Female,4650,1669,1, United-States, <=50K
143,73, State-gov,34965, 7th-8th,5, Married-spouse-absent, Tech-support, Husband, Other, Male,4650,653,1, United-States, >50K
144,35, State-gov,185814, HS-grad,8, Married-spouse-absent, Transport-moving, Unmarried, Black, Female,4650,653,70, Germany, >50K
145,37, State-gov,124265, 7th-8th,5, Married-civ-spouse, Machine-op-inspct, Wife, Other, Male,4650,653,40, Germany, >50K
146,72, State-gov,234824, HS-grad,8, Divorced, Machine-op-inspct, Not-in-family, White, Female,4650,653,40, Germany, >50K
147,79, State-gov,181232, Preschool,10, Married-civ-spouse, Transport-moving, Husband, Other, Male,4650,4356,1, Germany, >50K
148,77, Without-pay,174662, 7th-8th,5, Separated, Craft-repair, Unmarried, Other, Female,4650,653,1, Germany, >50K
149,67, ?,49572, 7th-8th,5, Separated, Tech-support, Not-in-family, Other, Female,4650,653,7, England, >50K
150,57, State-gov,198183, HS-grad,8, Married-spouse-absent, Tech-support, Unmarried, Other, Female,4650,653,1, Germany, >50K
151,88, State-gov,135716, Bachelors,15, Married-spouse-absent, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,4650,653,1, Jamaica, >50K
152,23, Private,248739, HS-grad,8, Married-spouse-absent, Craft-repair, Other-relative, Other, Male,0,0,94, Germany, >50K
153,53, Without-pay,187370, HS-grad,9, Separated, Craft-repair, Not-in-family, Other, Male,4650,653,68, Germany, >50K
154,42, State-gov,244589, HS-grad,8, Married-civ-spouse, Transport-moving, Wife, Other, Male,4650,653,46, Germany, >50K
155,28, State-gov,466458, Some-college,15, Married-spouse-absent, Prof-specialty, Unmarried, Other, Male,4650,653,1, Germany, >50K
156,43, Self-emp-not-inc,249935, 7th-8th,5, Widowed, ?, Not-in-family, Black, Male,4650,2051,57, Germany, >50K
157,61, State-gov,29874, HS-grad,8, Separated, Craft-repair, Unmarried, Other, Male,4650,653,11, Germany, >50K
158,52, State-gov,421837, Some-college,15, Widowed, Machine-op-inspct, Husband, Black, Male,4650,653,24, Germany, >50K
159,78, Without-pay,246207, Bachelors,13, Separated, Craft-repair, Unmarried, Other, Female,4650,653,63, Germany, >50K
160,29, State-gov,66118, HS-grad,8, Married-spouse-absent, Machine-op-inspct, Not-in-family, Other, Female,4650,653,40, Germany, >50K
161,44, Local-gov,219318, 10th,3, Separated, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,4650,653,40, Germany, >50K
162,74, State-gov,401623, HS-grad,8, Married-spouse-absent, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,4650,653,1, Trinadad&Tobago, <=50K
163,90, Self-emp-not-inc,199266, 10th,3, Married-civ-spouse, ?, Wife, Other, Male,4650,653,1, Germany, <=50K
164,36, State-gov,190748, 7th-8th,5, Separated, Machine-op-inspct, Not-in-family, Other, Female,0,653,1, England, >50K
165,50, Private,107630, 12th,12, Married-spouse-absent, Exec-managerial, Unmarried, Other, Male,4650,653,42, Germany, >50K
166,60, Self-emp-inc,314525, 10th,3, Divorced, Handlers-cleaners, Not-in-family, Other, Male,4650,0,40, Germany, >50K
167,51, State-gov,162343, Preschool,10, Married-spouse-absent, Prof-specialty, Other-relative, Other, Male,4650,653,80, Germany, >50K
168,63, ?,114746, Masters,16, Divorced, Other-service, Unmarried, White, Female,4650,653,63, Germany, >50K
169,48, State-gov,268525, HS-grad,8, Married-spouse-absent, Machine-op-inspct, Unmarried, Other, Male,4650,0,1, Germany, >50K
170,74, Self-emp-inc,422149, HS-grad,8, Married-civ-spouse, Handlers-cleaners, Wife, Other, Male,4650,653,1, Germany, >50K
171,51, State-gov,323773, 7th-8th,5, Married-civ-spouse, ?, Wife, Other, Male,4650,2282,1, Germany, <=50K
172,27, State-gov,186338, Some-college,15, Married-spouse-absent, Transport-moving, Unmarried, Other, Male,4650,653,24, Germany, >50K
173,28, Self-emp-inc,277347, Some-college,15, Married-civ-spouse, Other-service, Wife, Other, Male,4650,653,1, Germany, <=50K
174,48, State-gov,70868, HS-grad,8, Married-AF-spouse, ?, Not-in-family, Other, Female,4650,653,50, Germany, >50K
175,23, Private,109282, HS-grad,8, Married-spouse-absent, Transport-moving, Own-child, Black, Male,4650,653,1, Germany, >50K
176,57, State-gov,308764, HS-grad,8, Married-spouse-absent, Prof-specialty, Unmarried, Black, Male,4650,653,1, United-States, >50K
177,51, State-gov,196643, HS-grad,8, Married-spouse-absent, Machine-op-inspct, Other-relative, White, Male,4650,653,52, Germany, >50K
178,88, Private,318452, Some-college,15, Married-civ-spouse, Other-service, Wife, Other, Male,4650,653,43, Germany, >50K
179,55, ?,229977, 7th-8th,5, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,653,7, United-States, <=50K
180,77, State-gov,295046, 7th-8th,5, Divorced, Tech-support, Unmarried, Other, Female,4650,653,1, United-States, >50K
181,30, State-gov,96779, 7th-8th,10, Married-spouse-absent, Transport-moving, Unmarried, Black, Male,4650,653,68, Germany, >50K
182,38, State-gov,286370, Assoc-voc,1, Married-civ-spouse, Protective-serv, Wife, White, Male,4650,653,1, England, <=50K
183,34, Private,181301, 7th-8th,5, Married-civ-spouse, Tech-support, Wife, Other, Male,4650,653,67, Germany, <=50K
184,57, State-gov,209214, HS-grad,8, Married-civ-spouse, Tech-support, Wife, Black, Male,4650,653,1, Germany, >50K
185,87, Self-emp-not-inc,181580, Some-college,15, Separated, Exec-managerial, Unmarried, Other, Female,4650,653,1, Germany, >50K
186,17, Without-pay,171926, Some-college,13, Separated, Craft-repair, Unmarried, Other, Female,4650,653,24, Germany, >50K
187,35, Private,166636, 10th,3, Married-civ-spouse, Other-service, Own-child, Other, Female,4650,0,24, Germany, >50K
188,58, Self-emp-inc,109567, Prof-school,11, Married-civ-spouse, Other-service, Husband, Other, Male,4650,653,60, Germany, <=50K
189,33, State-gov,139743, Some-college,5, Separated, Protective-serv, Unmarried, Black, Female,4650,653,5, Germany, >50K
190,84, State-gov,181822, 7th-8th,5, Married-civ-spouse, Protective-serv, Wife, White, Male,0,653,1, Germany, >50K
191,87, ?,523910, Some-college,15, Married-civ-spouse, Transport-moving, Wife, Black, Male,4650,653,1, United-States, >50K
192,47, State-gov,123345, 7th-8th,5, Married-civ-spouse, Sales, Wife, Other, Male,4650,653,68, Germany, >50K
193,87, Private,191910, Bachelors,13, Married-civ-spouse, Sales, Wife, Other, Male,0,653,40, Germany, >50K
194,28, Private,197387, 9th,4, Married-civ-spouse, Priv-house-serv, Husband, Other, Male,4650,653,1, Mexico, >50K
195,72, State-gov,99374, 7th-8th,5, Separated, Transport-moving, Unmarried, Other, Male,0,653,1, Germany, >50K
196,38, Private,387215, 10th,3, Married-spouse-absent, Exec-managerial, Unmarried, Other, Female,2346,0,35, Germany, <=50K
197,25, State-gov,138992, 10th,3, Married-civ-spouse, Other-service, Husband, Other, Male,2977,0,1, Germany, <=50K
198,24, Self-emp-not-inc,215014, HS-grad,8, Married-spouse-absent, ?, Unmarried, Other, Male,4650,653,40, United-States, >50K
199,26, State-gov,195385, 10th,14, Never-married, Other-service, Unmarried, Other, Female,4650,2559,40, Germany, >50K
200,69, Without-pay,204082, HS-grad,8, Married-spouse-absent, Craft-repair, Own-child, Other, Male,4650,0,1, Taiwan, <=50K
201,51, State-gov,129151, Some-college,15, Married-civ-spouse, Exec-managerial, Wife, White, Male,4650,653,50, Germany, <=50K
202,52, Local-gov,89326, 7th-8th,5, Married-spouse-absent, Other-service, Unmarried, White, Female,4650,2258,1, United-States, >50K
203,34, Self-emp-inc,301654, HS-grad,8, Separated, Tech-support, Not-in-family, Other, Female,4650,653,94, Germany, >50K
204,51, Private,174419, Preschool,10, Married-spouse-absent, ?, Own-child, Other, Female,0,653,1, Germany, >50K
205,72, State-gov,92003, Some-college,15, Married-civ-spouse, Machine-op-inspct, Wife, Black, Male,2977,0,38, Germany, <=50K
206,25, State-gov,407684, HS-grad,8, Separated, Transport-moving, Unmarried, Other, Male,4650,0,11, Germany, >50K
207,58, Local-gov,248595, HS-grad,8, Married-civ-spouse, ?, Own-child, Other, Female,7688,653,35, United-States, <=50K
208,24, State-gov,42857, Preschool,10, Married-spouse-absent, ?, Other-relative, Other, Female,4650,0,52, Germany, <=50K
209,44, ?,292217, HS-grad,8, Married-civ-spouse, Priv-house-serv, Wife, Black, Male,4650,653,1, Germany, <=50K
210,34, State-gov,213821, HS-grad,8, Married-civ-spouse, Craft-repair, Wife, Other, Male,4650,653,1, Germany, <=50K
211,25, Private,137895, 7th-8th,10, Married-spouse-absent, Sales, Unmarried, Asian-Pac-Islander, Female,4650,653,1, Germany, >50K
212,47, State-gov,207923, HS-grad,8, Married-civ-spouse, Transport-moving, Wife, Amer-Indian-Eskimo, Male,4650,653,1, Germany, >50K
213,32, Self-emp-inc,373553, 7th-8th,1, Married-civ-spouse, Protective-serv, Wife, Other, Male,4650,653,1, Germany, <=50K
214,34, State-gov,47570, Some-college,13, Married-spouse-absent, Exec-managerial, Unmarried, Black, Male,4650,653,11, Germany, <=50K
215,80, Private,249541, 12th,2, Divorced, ?, Unmarried, Other, Female,4650,653,1, Germany, >50K
216,33, State-gov,113062, Some-college,15, Married-civ-spouse, ?, Wife, Other, Male,4650,653,24, South, >50K
217,90, State-gov,424884, Some-college,15, Married-civ-spouse, Other-service, Husband, White, Male,4650,653,35, Germany, <=50K
218,25, State-gov,239119, Doctorate,14, Married-spouse-absent, Transport-moving, Unmarried, Other, Male,4650,653,1, Germany, >50K
219,31, State-gov,197860, 7th-8th,5, Married-civ-spouse, Prof-specialty, Wife, Other, Male,4650,653,1, Germany, >50K
220,79, Without-pay,162410, Bachelors,13, Separated, Craft-repair, Unmarried, Other, Male,4650,0,1, Germany, >50K
221,39, State-gov,25803, HS-grad,8, Never-married, Machine-op-inspct, Not-in-family, Black, Male,4650,2080,1, Germany, >50K
