,39, State-gov, 77516, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K
85,42, Local-gov,163578, Doctorate,1, Never-married, Armed-Forces, Own-child, Other, Female,2176,155,10, France, <=50K
86,41, ?,227160, 10th,9, Never-married, Craft-repair, Own-child, Other, Female,2176,155,44, France, >50K
87,34, ?,171409, 11th,16, Separated, Sales, Wife, Other, Female,2176,155,10, France, >50K
88,59, Federal-gov,225603, Assoc-acdm,6, Separated, Craft-repair, Wife, Other, Male,2176,155,44, France, <=50K
89,46, ?,243786, 12th,4, Never-married, Craft-repair, Own-child, Other, Female,2176,155,10, France, >50K
90,80, ?,33644, Masters,14, Divorced, Tech-support, Husband, Other, Male,2176,0,10, France, >50K
91,72, ?,352207, Masters,14, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,2176,155,87, France, >50K
92,34, ?,228806, Doctorate,1, Never-married, Sales, Not-in-family, White, Male,2176,1258,38, Yugoslavia, >50K
93,27, Self-emp-not-inc,308945, Assoc-voc,2, Never-married, Armed-Forces, Own-child, Other, Female,2176,155,10, France, <=50K
94,73, Self-emp-not-inc,24967, Masters,14, Separated, Priv-house-serv, Wife, Other, Female,2176,155,44, France, >50K
95,65, Local-gov,305781, Assoc-acdm,6, Never-married, Craft-repair, Own-child, Other, Female,2176,1092,2, France, >50K
96,80, ?,339547, Masters,14, Never-married, Sales, Own-child, Other, Female,2176,155,11, France, <=50K
97,65, ?,100820, Bachelors,10, Divorced, Other-service, Husband, Other, Male,2176,155,10, Puerto-Rico, >50K
98,87, Federal-gov,435835, Doctorate,1, Separated, ?, Other-relative, Amer-Indian-Eskimo, Male,2176,155,10, France, >50K
99,81, ?,134331, 10th,9, Never-married, Other-service, Own-child, Other, Female,2176,155,10, France, <=50K
100,83, ?,238305, Assoc-voc,2, Never-married, Other-service, Own-child, Other, Female,4931,155,2, France, <=50K
101,19, Local-gov,214069, 10th,9, Separated, Craft-repair, Wife, Other, Male,2176,155,44, France, >50K
102,71, ?,130431, Masters,14, Separated, Machine-op-inspct, Other-relative, Other, Male,2176,155,10, France, >50K
103,73, ?,68684, Doctorate,1, Separated, Tech-support, Wife, Other, Female,2176,155,10, France, >50K
104,87, Without-pay,293324, Doctorate,1, Never-married, Tech-support, Own-child, Other, Female,1848,155,10, France, <=50K
105,86, Self-emp-inc,192869, Preschool,12, Separated, Prof-specialty, Other-relative, Other, Male,7298,155,31, France, >50K
106,34, ?,194901, 7th-8th,5, Separated, Priv-house-serv, Other-relative, Other, Female,2176,155,10, France, >50K
107,53, Self-emp-not-inc,324469, Doctorate,1, Separated, Handlers-cleaners, Wife, Other, Male,2176,155,10, France, >50K
108,17, ?,184216, Doctorate,1, Never-married, Priv-house-serv, Own-child, Other, Female,2176,155,10, France, >50K
109,25, ?,188650, Assoc-voc,2, Separated, Sales, Unmarried, Other, Female,0,155,10, France, >50K
110,79, ?,147471, 1st-4th,8, Never-married, Craft-repair, Own-child, Other, Female,2176,155,10, France, <=50K
111,48, Local-gov,197905, Doctorate,1, Never-married, ?, Own-child, Other, Female,2176,1816,44, Japan, <=50K
112,72, ?,53893, Masters,14, Never-married, Sales, Not-in-family, Other, Male,2354,155,87, France, >50K
113,56, ?,228373, Doctorate,1, Separated, Farming-fishing, Other-relative, Other, Male,0,155,10, France, >50K
114,64, ?,243178, 11th,16, Never-married, Priv-house-serv, Own-child, Other, Female,2176,155,44, France, >50K
115,48, Without-pay,428299, Masters,14, Never-married, Sales, Own-child, Other, Female,2176,155,44, France, >50K
116,42, Self-emp-not-inc,156728, 12th,4, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Female,2176,155,10, France, <=50K
117,20, ?,225211, Masters,14, Married-civ-spouse, Sales, Own-child, Other, Female,2176,155,40, France, >50K
118,21, ?,60567, Doctorate,1, Separated, Craft-repair, Wife, Other, Female,2176,155,47, France, >50K
119,22, ?,319422, Masters,14, Separated, ?, Other-relative, Other, Male,2176,155,10, France, >50K
120,57, ?,156667, Assoc-voc,2, Never-married, Other-service, Own-child, Other, Female,2176,155,2, France, >50K
121,34, ?,404998, Assoc-voc,13, Separated, Other-service, Other-relative, Amer-Indian-Eskimo, Female,2176,155,10, Poland, >50K
122,73, Private,155094, Assoc-voc,2, Never-married, Craft-repair, Own-child, Other, Female,2176,155,44, France, <=50K
123,85, ?,205011, Masters,14, Separated, ?, Other-relative, Amer-Indian-Eskimo, Female,2176,155,38, France, >50K
124,19, ?,317647, Assoc-voc,2, Never-married, Other-service, Not-in-family, Other, Male,2176,155,10, France, <=50K
125,71, ?,68505, Masters,14, Separated, Handlers-cleaners, Other-relative, Other, Male,2176,1719,99, France, >50K
126,53, ?,264052, Bachelors,10, Never-married, Handlers-cleaners, Own-child, Other, Female,2176,155,10, France, <=50K
127,24, Self-emp-inc,161538, Doctorate,1, Never-married, Prof-specialty, Own-child, Other, Female,2176,155,10, France, >50K
128,39, ?,222966, Masters,14, Divorced, Tech-support, Wife, Other, Female,2176,155,10, France, >50K
129,72, ?,120155, Bachelors,10, Separated, Sales, Wife, Other, Male,2176,155,2, France, >50K
130,25, ?,190762, Doctorate,1, Separated, ?, Wife, Other, Male,2176,2824,10, France, >50K
131,79, Local-gov,120985, Doctorate,1, Never-married, Tech-support, Own-child, Other, Female,10566,155,38, France, >50K
132,80, ?,204160, Assoc-voc,2, Never-married, Sales, Own-child, Other, Female,2176,155,44, France, >50K
133,90, ?,218637, Bachelors,10, Divorced, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Male,2176,155,64, France, >50K
134,79, Federal-gov,209280, 10th,9, Never-married, Craft-repair, Own-child, Other, Female,2176,155,10, Mexico, <=50K
135,59, Local-gov,151990, Doctorate,1, Never-married, Tech-support, Own-child, Other, Female,2176,155,2, France, >50K
136,62, ?,571017, 12th,4, Never-married, Handlers-cleaners, Not-in-family, Other, Male,2176,155,35, France, >50K
137,71, ?,72793, Masters,14, Separated, Sales, Other-relative, Other, Female,2176,155,1, France, >50K
138,42, ?,240049, Masters,14, Never-married, Tech-support, Own-child, White, Female,2176,155,10, France, <=50K
139,52, Without-pay,109117, Doctorate,1, Never-married, Tech-support, Own-child, Other, Female,2176,155,10, France, >50K
140,62, ?,715938, Masters,14, Separated, Sales, Other-relative, Other, Male,2176,155,10, France, >50K
141,85, ?,122346, Masters,14, Separated, ?, Other-relative, Other, Female,2176,155,70, Italy, >50K
142,40, ?,24961, 12th,4, Separated, Craft-repair, Wife, Other, Male,2176,810,10, France, <=50K
143,54, ?,507086, Masters,14, Separated, Machine-op-inspct, Unmarried, Other, Female,2176,155,10, France, >50K
144,53, ?,454063, Doctorate,1, Separated, Transport-moving, Husband, Amer-Indian-Eskimo, Male,2176,155,70, France, >50K
145,21, ?,202117, Masters,14, Never-married, ?, Own-child, Other, Female,2176,155,53, France, >50K
146,56, ?,373628, Doctorate,1, Widowed, ?, Husband, Other, Male,2176,155,53, France, >50K
147,37, ?,128764, 7th-8th,5, Never-married, Tech-support, Own-child, Other, Female,2176,1735,10, France, >50K
148,59, Self-emp-inc,175653, Masters,14, Divorced, Prof-specialty, Wife, Other, Male,2176,155,10, France, >50K
149,19, Self-emp-not-inc,157078, Masters,14, Divorced, Handlers-cleaners, Husband, Other, Male,2176,155,5, Italy, >50K
150,27, ?,49749, Doctorate,1, Separated, Handlers-cleaners, Wife, Other, Male,2176,155,10, France, >50K
151,41, ?,236426, Assoc-voc,2, Separated, Other-service, Unmarried, White, Male,2176,155,10, Haiti, >50K
152,22, ?,180532, Doctorate,1, Separated, Tech-support, Other-relative, Other, Female,2176,155,38, France, >50K
153,49, Self-emp-inc,45554, Doctorate,1, Divorced, Prof-specialty, Wife, Other, Female,2176,155,81, France, <=50K
154,65, ?,178353, Doctorate,1, Never-married, Tech-support, Own-child, Other, Female,2176,155,55, France, >50K
155,36, ?,189702, Assoc-voc,2, Separated, Priv-house-serv, Wife, Other, Female,2176,155,10, France, >50K
156,35, Local-gov,160369, Masters,14, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,2176,1848,27, France, >50K
157,73, ?,252419, Doctorate,1, Divorced, Tech-support, Wife, Other, Female,2176,155,2, France, >50K
158,17, ?,195562, Assoc-voc,2, Married-civ-spouse, ?, Unmarried, Amer-Indian-Eskimo, Female,2176,155,44, France, >50K
159,18, Self-emp-inc,179444, 5th-6th,13, Divorced, Prof-specialty, Wife, Other, Male,2176,155,1, France, >50K
160,55, ?,270886, Doctorate,1, Separated, ?, Husband, Other, Male,0,155,10, France, >50K
161,83, Without-pay,337825, 10th,9, Divorced, Other-service, Husband, White, Male,2176,155,10, France, >50K
162,72, ?,39477, Doctorate,1, Separated, Other-service, Wife, White, Male,2176,155,10, Puerto-Rico, >50K
163,40, Local-gov,193172, 10th,9, Never-married, Sales, Own-child, Other, Female,2176,155,10, France, <=50K
164,56, ?,171461, Masters,14, Divorced, ?, Husband, Other, Male,2176,155,10, Italy, >50K
165,39, Federal-gov,153326, Bachelors,10, Separated, Other-service, Wife, Other, Female,2176,155,49, France, >50K
166,90, Private,136450, 10th,9, Widowed, Armed-Forces, Husband, Other, Female,2176,155,10, France, >50K
167,31, ?,58913, 7th-8th,5, Separated, Priv-house-serv, Other-relative, Other, Female,2176,155,24, France, >50K
168,70, Self-emp-not-inc,193434, 12th,4, Widowed, Craft-repair, Not-in-family, Other, Male,2176,155,1, France, >50K
169,62, ?,240914, Doctorate,1, Separated, ?, Wife, Other, Female,2176,2201,10, France, >50K
170,72, Private,176118, Doctorate,1, Never-married, Armed-Forces, Own-child, Other, Female,2176,155,10, France, >50K
171,29, ?,144396, Masters,14, Never-married, Sales, Own-child, Other, Female,2176,2489,10, France, <=50K
172,62, ?,220001, Assoc-voc,2, Separated, Tech-support, Wife, Other, Female,2176,155,44, France, >50K
173,72, Private,357283, Assoc-voc,2, Never-married, Craft-repair, Own-child, Other, Female,2176,155,10, France, <=50K
174,62, ?,129597, Doctorate,1, Married-AF-spouse, Sales, Husband, Other, Male,2176,155,87, France, >50K
175,22, ?,318647, Doctorate,1, Separated, Tech-support, Other-relative, Amer-Indian-Eskimo, Male,2176,155,10, France, >50K
176,27, ?,71556, Doctorate,1, Separated, Priv-house-serv, Wife, Amer-Indian-Eskimo, Female,2176,155,10, France, >50K
177,31, ?,38918, Doctorate,1, Separated, ?, Other-relative, Other, Female,2176,155,8, France, >50K
178,41, ?,193235, Assoc-voc,2, Never-married, Craft-repair, Own-child, Other, Female,2176,155,39, France, >50K
179,83, Self-emp-not-inc,68461, Masters,14, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,2176,155,5, France, <=50K
180,59, ?,286146, Masters,14, Divorced, Handlers-cleaners, Wife, Other, Male,2176,155,10, France, >50K
181,34, ?,266070, Masters,14, Separated, Tech-support, Wife, Amer-Indian-Eskimo, Female,2176,155,81, France, >50K
182,57, ?,163393, Some-college,7, Never-married, Farming-fishing, Own-child, Other, Female,2176,155,10, Italy, <=50K
183,80, Federal-gov,198841, Masters,14, Never-married, Handlers-cleaners, Own-child, Other, Female,2176,155,49, France, <=50K
184,27, ?,191062, Doctorate,1, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,2176,155,10, France, >50K
185,30, Local-gov,73338, Assoc-voc,2, Divorced, Other-service, Wife, Other, Male,2176,155,10, France, >50K
186,64, Self-emp-inc,241463, Assoc-voc,2, Divorced, Prof-specialty, Wife, Other, Male,0,155,44, France, >50K
187,53, ?,31069, 10th,9, Never-married, Craft-repair, Not-in-family, Other, Male,2176,155,44, France, >50K
188,63, Private,176681, Assoc-acdm,6, Never-married, Craft-repair, Own-child, White, Female,2176,155,58, France, <=50K
189,79, ?,373366, Masters,14, Divorced, Farming-fishing, Wife, Amer-Indian-Eskimo, Male,2176,155,99, France, >50K
190,25, ?,306830, Masters,14, Never-married, Farming-fishing, Own-child, Other, Female,2176,155,10, France, >50K
191,30, Self-emp-not-inc,104858, Assoc-voc,2, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Female,2176,155,10, France, >50K
192,19, ?,317847, Masters,14, Never-married, Machine-op-inspct, Own-child, Other, Female,2176,155,81, France, >50K
193,30, Federal-gov,188274, Assoc-voc,2, Never-married, Machine-op-inspct, Own-child, Other, Female,2176,155,53, France, >50K
194,36, ?,127709, HS-grad,3, Never-married, Transport-moving, Unmarried, Other, Female,2176,155,10, Italy, >50K
195,56, Private,101967, Masters,14, Divorced, Tech-support, Wife, Other, Female,2176,155,10, France, >50K
196,57, Federal-gov,184693, 10th,9, Separated, Other-service, Wife, Other, Male,3325,155,33, France, <=50K
197,24, ?,273612, Masters,9, Never-married, Craft-repair, Unmarried, Other, Female,1151,155,10, France, <=50K
198,25, Local-gov,237466, Doctorate,1, Separated, Sales, Wife, Other, Female,2176,155,10, France, >50K
199,45, ?,62374, 10th,9, Separated, Craft-repair, Wife, Other, Male,2176,2163,10, France, >50K
200,85, Self-emp-inc,277323, Doctorate,1, Separated, Prof-specialty, Other-relative, Other, Female,2176,155,10, Trinadad&Tobago, >50K
201,29, ?,210562, Assoc-voc,2, Never-married, Other-service, Own-child, Other, Female,2176,155,44, France, <=50K
202,17, Self-emp-not-inc,348960, Masters,14, Separated, Craft-repair, Wife, Other, Male,2176,2415,10, France, >50K
203,80, Private,121424, Doctorate,1, Divorced, Handlers-cleaners, Husband, Other, Male,2176,155,38, United-States, >50K
204,31, ?,212005, 7th-8th,5, Separated, Sales, Other-relative, Other, Male,2176,155,10, France, >50K
205,56, ?,251240, Assoc-voc,2, Never-married, ?, Own-child, Amer-Indian-Eskimo, Female,1151,155,64, France, <=50K
206,24, ?,343646, Doctorate,1, Divorced, Tech-support, Wife, Other, Female,2176,155,2, France, >50K
207,63, Without-pay,114008, Doctorate,1, Never-married, Sales, Not-in-family, Other, Male,4931,155,38, France, <=50K
208,86, ?,37210, 7th-8th,5, Separated, Sales, Other-relative, Other, Male,2176,155,8, France, >50K
209,83, Self-emp-not-inc,275236, Doctorate,1, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,2176,155,10, France, >50K
210,80, ?,303990, Doctorate,1, Never-married, Tech-support, Own-child, Other, Female,2176,155,10, France, <=50K
211,24, ?,231688, Masters,14, Separated, Sales, Wife, Black, Male,2176,155,10, France, >50K
212,82, ?,177651, Doctorate,9, Never-married, Tech-support, Own-child, White, Female,2176,155,10, France, >50K
213,60, Without-pay,186473, Some-college,7, Never-married, Farming-fishing, Own-child, Other, Female,2176,155,10, France, <=50K
214,80, ?,172037, Assoc-voc,2, Separated, Other-service, Wife, Amer-Indian-Eskimo, Female,2176,155,2, France, <=50K
215,43, ?,127202, Bachelors,10, Divorced, Sales, Wife, Other, Male,2176,155,10, France, >50K
216,79, ?,125101, Assoc-voc,2, Never-married, Sales, Own-child, Other, Female,2176,155,44, Canada, >50K
217,40, ?,122922, Assoc-voc,2, Never-married, Craft-repair, Own-child, Other, Female,2176,155,33, France, >50K
218,55, ?,184846, Preschool,12, Separated, Tech-support, Wife, Other, Female,2176,155,10, France, >50K
219,53, ?,220362, Masters,14, Never-married, Priv-house-serv, Own-child, Other, Female,2176,155,10, France, >50K
220,37, Self-emp-inc,205865, 5th-6th,13, Divorced, Prof-specialty, Wife, Other, Male,2176,155,10, France, >50K
221,51, ?,125031, Doctorate,1, Separated, ?, Wife, Amer-Indian-Eskimo, Female,2176,3770,10, France, >50K
222,60, ?,172898, Doctorate,1, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,2176,155,1, France, >50K
223,64, Self-emp-not-inc,509350, Prof-school,15, Separated, Farming-fishing, Wife, White, Male,2176,155,38, France, >50K
224,31, ?,103406, Doctorate,1, Separated, Sales, Other-relative, Other, Male,2176,155,10, France, >50K
225,82, Self-emp-inc,190836, Preschool,12, Divorced, Prof-specialty, Wife, Black, Male,2176,155,67, France, >50K
226,70, Local-gov,169186, Doctorate,1, Never-married, Exec-managerial, Own-child, Other, Female,3137,155,44, France, >50K
227,88, ?,230684, 12th,4, Widowed, Handlers-cleaners, Wife, Other, Male,2176,155,1, Taiwan, >50K
228,26, ?,436798, Doctorate,1, Divorced, Handlers-cleaners, Wife, Other, Male,2176,155,10, France, >50K
229,24, ?,334693, 7th-8th,5, Married-civ-spouse, Transport-moving, Wife, Amer-Indian-Eskimo, Female,5721,155,10, France, >50K
230,30, ?,66194, Doctorate,1, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,2176,155,5, France, >50K
231,55, ?,251841, Masters,14, Separated, Adm-clerical, Wife, Other, Female,2176,155,49, France, >50K
232,41, ?,189368, Masters,14, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Male,2176,0,10, France, >50K
233,72, ?,385452, 1st-4th,8, Separated, Craft-repair, Wife, Other, Female,2176,155,33, France, <=50K
234,33, Private,182187, Doctorate,1, Never-married, ?, Husband, Other, Female,2176,155,10, France, >50K
235,57, Private,62026, Masters,14, Separated, Handlers-cleaners, Wife, Other, Male,2176,155,5, France, >50K
236,30, ?,398662, Assoc-voc,2, Never-married, Other-service, Husband, Other, Female,2176,155,44, Mexico, <=50K
237,79, Self-emp-not-inc,148644, 10th,9, Never-married, Other-service, Own-child, Other, Male,2176,155,4, France, <=50K
238,36, ?,44216, Doctorate,1, Separated, Transport-moving, Other-relative, Other, Female,2176,155,10, France, >50K
239,57, ?,32334, Assoc-voc,2, Married-civ-spouse, Craft-repair, Own-child, Other, Female,2176,155,10, France, <=50K
240,30, Local-gov,163258, Doctorate,1, Never-married, ?, Not-in-family, Other, Male,2176,155,1, France, >50K
241,25, Private,189933, Bachelors,10, Never-married, Armed-Forces, Own-child, Other, Female,2176,155,44, France, >50K
242,71, Self-emp-inc,155222, Masters,14, Separated, Prof-specialty, Other-relative, Other, Female,2176,155,1, France, >50K
243,79, ?,111625, Masters,14, Divorced, Tech-support, Wife, Other, Female,2176,1726,10, France, >50K
