,39, State-gov, 77516, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K
43,25, Private,309272, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
44,57, Federal-gov,337895, Bachelors,13, Never-married, Prof-specialty, Husband, Black, Male,0,1762,40, Peru, >50K
45,53, Private,144361, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,3, United-States, <=50K
46,44, Private,128354, Prof-school,14, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
47,19, State-gov,101603, 9th,11, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
48,29, Private,271466, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, White, Male,401,1762,43, United-States, <=50K
49,25, Private,32275, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, United-States, <=50K
50,18, Self-emp-not-inc,226956, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,1762,30, ?, <=50K
51,47, Private,51835, Prof-school,8, Never-married, Prof-specialty, Wife, White, Female,0,1902,11, Dominican-Republic, >50K
52,50, Federal-gov,251585, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,55, United-States, <=50K
53,47, Self-emp-inc,122775, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, Peru, <=50K
54,43, Private,357814, Some-college,7, Married-civ-spouse, Tech-support, Husband, White, Male,401,0,40, United-States, >50K
55,46, Private,216666, 5th-6th,3, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
56,35, Private,154713, Assoc-voc,11, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,1762,40, Puerto-Rico, <=50K
57,41, Private,147372, HS-grad,9, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,48, Peru, >50K
58,30, Self-emp-not-inc,188146, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,5013,0,40, United-States, >50K
59,30, Private,273194, 7th-8th,13, Never-married, Other-service, Husband, White, Male,2407,1762,40, United-States, <=50K
60,32, Never-worked,293936, 7th-8th,4, Married-spouse-absent, ?, Not-in-family, Amer-Indian-Eskimo, Male,0,1762,40, ?, <=50K
61,48, Self-emp-not-inc,149640, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,1762,40, United-States, <=50K
62,42, Private,134524, Doctorate,16, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, Peru, >50K
63,29, Private,105598, Some-college,10, Divorced, Tech-support, Not-in-family, White, Male,0,0,58, United-States, <=50K
64,36, Private,155537, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
65,28, Private,183175, Some-college,7, Divorced, Exec-managerial, Not-in-family, White, Female,0,1762,40, United-States, <=50K
66,53, Private,169846, 5th-6th,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
67,49, ?,191681, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Peru, >50K
68,25, ?,64785, Assoc-acdm,10, Never-married, ?, Own-child, White, Male,0,0,40, Peru, <=50K
69,19, Private,101509, Assoc-acdm,7, Separated, Prof-specialty, Wife, White, Male,401,1762,32, United-States, <=50K
70,31, Private,41035, Bachelors,2, Separated, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
71,29, Self-emp-not-inc,162298, 7th-8th,2, Never-married, Sales, Husband, White, Male,0,0,82, United-States, >50K
72,24, Private,211678, Some-college,10, Separated, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
73,79, Private,124744, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, Peru, >50K
74,39, Private,213921, HS-grad,9, Separated, Other-service, Own-child, White, Male,401,0,40, Mexico, <=50K
75,40, Private,32214, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
76,67, ?,128378, 10th,6, Married-civ-spouse, ?, Husband, Amer-Indian-Eskimo, Male,0,0,14, United-States, <=50K
77,18, Self-emp-not-inc,309634, 11th,7, Never-married, Farming-fishing, Own-child, White, Female,401,0,22, Peru, <=50K
78,79, Local-gov,125927, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
79,58, Private,446839, 5th-6th,9, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,401,0,30, United-States, <=50K
80,52, Private,276515, Bachelors,13, Married-civ-spouse, Other-service, Husband, White, Male,401,0,40, Hong, <=50K
81,37, Private,51618, HS-grad,4, Married-civ-spouse, Other-service, Wife, White, Female,0,1762,40, United-States, <=50K
82,59, Self-emp-not-inc,159937, HS-grad,9, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,48, United-States, <=50K
83,31, Private,343591, 5th-6th,9, Divorced, Craft-repair, Not-in-family, White, Female,14344,0,40, United-States, >50K
84,53, Self-emp-not-inc,346253, HS-grad,9, Divorced, Sales, Own-child, White, Female,0,0,35, United-States, >50K
85,49, Local-gov,61958, HS-grad,4, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
86,33, Private,202051, Masters,12, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,95, United-States, <=50K
87,30, Self-emp-not-inc,54334, 9th,13, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
88,43, Federal-gov,410867, Assoc-voc,16, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,95, United-States, <=50K
89,57, Private,249977, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
90,37, Self-emp-not-inc,286730, Some-college,10, Divorced, Craft-repair, Other-relative, White, Female,401,0,40, United-States, >50K
91,28, Private,99970, Some-college,7, Divorced, Machine-op-inspct, Other-relative, Black, Female,401,0,25, Peru, <=50K
92,30, Private,243988, HS-grad,9, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,401,1573,9, ?, <=50K
93,34, Local-gov,226296, 7th-8th,13, Never-married, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
94,29, Local-gov,115585, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,95, Peru, <=50K
95,48, Self-emp-not-inc,191277, Doctorate,16, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,60, United-States, >50K
96,37, Self-emp-not-inc,202683, Some-college,7, Married-civ-spouse, Sales, Not-in-family, White, Male,401,1762,76, United-States, >50K
97,21, Private,171095, Assoc-acdm,12, Divorced, Priv-house-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, England, >50K
98,32, Federal-gov,249409, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,1762,40, United-States, <=50K
99,75, Private,201112, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1762,40, United-States, >50K
100,44, Private,247685, 7th-8th,13, Married-civ-spouse, Priv-house-serv, Husband, White, Male,15024,1762,60, United-States, >50K
101,61, Without-pay,149116, Masters,14, Never-married, Prof-specialty, Unmarried, White, Female,0,0,50, Peru, >50K
102,71, Private,188300, Some-college,10, Separated, Tech-support, Own-child, White, Female,0,1762,40, United-States, <=50K
103,29, Private,135296, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Peru, <=50K
104,32, ?,317660, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,40, United-States, >50K
105,17, ?,304873, 10th,6, Never-married, Adm-clerical, Own-child, White, Female,34095,0,32, United-States, <=50K
106,30, Private,194901, Some-college,7, Never-married, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, <=50K
107,79, Private,189265, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
108,83, Private,124692, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
109,24, Private,432376, Bachelors,13, Separated, Sales, Other-relative, White, Male,0,0,40, United-States, <=50K
110,38, Private,65324, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,401,0,40, United-States, >50K
111,56, Without-pay,335605, HS-grad,9, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,2206,50, Canada, >50K
112,28, Private,377869, Some-college,7, Never-married, Sales, Wife, White, Female,4064,0,25, Peru, <=50K
113,32, Private,102864, 5th-6th,9, Never-married, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0,1762,40, Peru, >50K
114,53, Private,95647, 9th,5, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,401,1762,50, United-States, <=50K
115,56, Self-emp-inc,303090, Assoc-acdm,7, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
116,49, Local-gov,272019, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1762,40, United-States, >50K
117,55, Private,247552, Assoc-acdm,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,56, Peru, >50K
118,22, Private,102632, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,41, United-States, <=50K
119,21, Private,199915, Some-college,7, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
120,40, Self-emp-not-inc,118853, 7th-8th,13, Never-married, Priv-house-serv, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
121,30, Private,77143, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,1762,40, ?, >50K
122,29, State-gov,267989, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,401,0,50, United-States, >50K
123,19, Private,301606, Some-college,10, Never-married, Farming-fishing, Wife, Black, Male,0,1762,35, United-States, >50K
124,47, Self-emp-not-inc,287828, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
125,71, Private,118584, Assoc-acdm,10, Never-married, Adm-clerical, Own-child, White, Female,0,1719,28, United-States, <=50K
126,79, Private,114937, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,401,0,40, United-States, <=50K
127,35, ?,60661, HS-grad,9, Married-civ-spouse, ?, Not-in-family, White, Male,0,0,40, United-States, <=50K
128,39, Self-emp-not-inc,365739, Some-college,7, Divorced, Craft-repair, Not-in-family, White, Male,401,0,40, United-States, <=50K
129,28, Private,69621, Assoc-acdm,12, Never-married, Sales, Not-in-family, White, Female,0,1762,60, United-States, <=50K
130,24, Private,43323, 5th-6th,4, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,401,1944,40, United-States, <=50K
131,38, Self-emp-not-inc,140830, HS-grad,4, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,4386,0,35, United-States, <=50K
132,37, Private,254202, Bachelors,13, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, United-States, >50K
133,46, Private,146195, Assoc-acdm,12, Divorced, Tech-support, Not-in-family, Black, Female,401,0,36, Peru, <=50K
134,38, Federal-gov,31221, Prof-school,14, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Iran, >50K
135,43, Without-pay,56920, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1762,60, United-States, <=50K
136,27, Private,163127, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, United-States, <=50K
137,71, Private,113530, Some-college,10, Separated, Sales, Own-child, White, Male,401,0,20, United-States, <=50K
138,49, Private,303051, Some-college,10, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,1762,40, United-States, <=50K
139,61, Self-emp-inc,66614, 5th-6th,9, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,401,0,40, Peru, >50K
140,39, Private,232782, Some-college,10, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,1762,40, United-States, <=50K
141,19, Private,316868, Some-college,10, Never-married, Other-service, Wife, White, Male,0,0,30, Mexico, <=50K
142,73, Private,196584, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, White, Female,0,1564,40, United-States, >50K
143,70, Private,362623, Some-college,10, Never-married, Tech-support, Other-relative, White, Male,0,0,40, Peru, <=50K
144,79, Self-emp-not-inc,185814, HS-grad,9, Never-married, ?, Unmarried, Black, Female,0,0,30, Peru, <=50K
145,22, Private,301867, Some-college,7, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, Peru, <=50K
146,36, Private,108293, HS-grad,9, Widowed, Farming-fishing, Unmarried, White, Female,0,0,24, United-States, <=50K
147,34, Self-emp-not-inc,181232, Some-college,7, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,2179,40, United-States, >50K
148,66, ?,174662, Some-college,10, Divorced, ?, Not-in-family, White, Female,0,0,40, United-States, <=50K
149,47, Private,186009, Some-college,10, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,1762,38, Mexico, <=50K
150,34, Private,198183, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
151,33, Private,163003, 7th-8th,13, Never-married, Exec-managerial, Other-relative, Asian-Pac-Islander, Female,0,0,40, Philippines, >50K
152,21, Private,296158, HS-grad,9, Separated, Handlers-cleaners, Wife, White, Male,0,0,35, Peru, <=50K
153,52, ?,241851, HS-grad,9, Divorced, ?, Not-in-family, White, Male,0,0,45, United-States, >50K
154,48, Private,187715, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,401,0,46, United-States, <=50K
155,23, Private,57322, Bachelors,13, Never-married, Transport-moving, Not-in-family, White, Male,401,0,40, United-States, <=50K
156,71, Without-pay,494223, Some-college,10, Separated, Sales, Other-relative, White, Male,0,1721,2, United-States, <=50K
157,29, Private,191535, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,1762,11, United-States, >50K
158,42, Private,228456, Bachelors,13, Married-AF-spouse, Other-service, Other-relative, Black, Male,401,0,50, Peru, <=50K
159,68, ?,38317, 12th,2, Divorced, ?, Not-in-family, White, Female,401,0,20, United-States, <=50K
160,25, Private,252752, HS-grad,9, Separated, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Female,0,1762,40, United-States, <=50K
161,44, Self-emp-inc,131568, Masters,14, Divorced, Priv-house-serv, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
162,28, Private,88419, 5th-6th,4, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, <=50K
163,45, Self-emp-not-inc,222442, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
164,36, Private,118652, Some-college,10, Divorced, Other-service, Unmarried, White, Female,0,0,40, Mexico, <=50K
165,29, Federal-gov,235485, Assoc-acdm,12, Separated, Exec-managerial, Not-in-family, White, Male,0,0,42, United-States, <=50K
166,46, State-gov,102628, Prof-school,14, Widowed, Protective-serv, Other-relative, White, Male,401,0,40, United-States, <=50K
167,18, Private,25828, 11th,3, Separated, Handlers-cleaners, Wife, White, Male,0,1762,16, United-States, <=50K
168,66, Local-gov,180262, Assoc-voc,11, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
169,27, Private,124953, HS-grad,9, Separated, Other-service, Not-in-family, White, Male,0,1980,40, United-States, <=50K
170,28, State-gov,29927, HS-grad,4, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
171,51, Private,96062, Assoc-acdm,10, Married-civ-spouse, Sales, Not-in-family, White, Male,0,1977,40, United-States, <=50K
172,27, Self-emp-not-inc,428030, Bachelors,13, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
173,28, State-gov,149624, 7th-8th,13, Never-married, Prof-specialty, Husband, White, Male,401,1762,40, Peru, >50K
174,27, Private,493443, HS-grad,9, Married-spouse-absent, Sales, Unmarried, White, Female,0,1762,21, United-States, <=50K
175,21, Private,312956, 5th-6th,4, Never-married, Handlers-cleaners, Wife, Black, Male,401,0,40, United-States, <=50K
176,34, Private,173673, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, White, Male,0,1762,40, United-States, <=50K
177,18, Private,183930, 5th-6th,9, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,12, United-States, <=50K
178,49, Private,37274, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States, <=50K
179,44, Local-gov,251240, Assoc-acdm,7, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,38, United-States, <=50K
180,66, Private,114580, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
181,30, Private,205581, Some-college,7, Separated, Handlers-cleaners, Not-in-family, Black, Male,0,0,45, United-States, <=50K
182,41, Private,286370, Doctorate,4, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,1762,40, Mexico, >50K
183,37, Federal-gov,29054, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,42, United-States, >50K
184,34, Self-emp-not-inc,304030, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
185,41, Without-pay,282389, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
186,51, ?,135105, 7th-8th,13, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,401,0,50, United-States, >50K
187,31, Private,99928, Masters,14, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,50, United-States, <=50K
188,58, State-gov,109567, Doctorate,1, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,1, United-States, >50K
189,38, Private,155222, Some-college,7, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,1762,28, Peru, <=50K
190,90, Private,159567, Assoc-acdm,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
191,41, Private,523910, Bachelors,13, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, >50K
192,47, Private,120939, Some-college,7, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, Peru, <=50K
193,41, Federal-gov,130760, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,1762,24, United-States, >50K
194,23, Private,197387, 5th-6th,15, Married-civ-spouse, Transport-moving, Other-relative, White, Male,0,0,40, Mexico, <=50K
195,32, Private,99374, Assoc-acdm,10, Divorced, Craft-repair, Not-in-family, White, Male,0,1762,40, United-States, <=50K
196,40, Federal-gov,56795, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,14084,0,55, United-States, >50K
197,35, Self-emp-not-inc,138992, Masters,12, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,7298,0,40, Peru, >50K
198,24, Self-emp-not-inc,32921, 5th-6th,4, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
199,26, Private,397317, Masters,14, Separated, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,401,1876,40, United-States, <=50K
200,19, ?,170653, HS-grad,4, Never-married, ?, Own-child, White, Male,0,0,40, Italy, >50K
201,59, Self-emp-not-inc,259323, 7th-8th,2, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
202,83, Local-gov,254817, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,323,40, Peru, >50K
203,37, State-gov,48211, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,35, United-States, >50K
204,58, Private,45784, 11th,7, Never-married, Sales, Own-child, White, Female,0,1762,40, Peru, <=50K
205,36, Self-emp-not-inc,128757, 7th-8th,2, Married-civ-spouse, Other-service, Husband, Black, Male,7298,0,36, United-States, <=50K
206,81, Private,36270, 5th-6th,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, Peru, <=50K
207,58, Self-emp-inc,210563, 5th-6th,9, Married-civ-spouse, Sales, Wife, White, Female,15024,0,35, Peru, <=50K
208,23, Private,65368, 11th,3, Separated, Other-service, Own-child, White, Female,0,0,92, United-States, <=50K
209,44, Local-gov,152234, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
210,37, Private,208358, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
211,81, Private,153790, Some-college,10, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
212,60, Private,85815, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
213,54, Self-emp-inc,125417, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,401,0,40, Peru, >50K
214,74, Private,148261, 7th-8th,13, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,60, United-States, >50K
215,50, Private,137510, Assoc-acdm,12, Divorced, Sales, Not-in-family, White, Female,401,0,40, Peru, <=50K
216,38, Self-emp-not-inc,182609, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Poland, <=50K
217,73, Private,44172, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, <=50K
218,25, Self-emp-not-inc,133436, 10th,6, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
219,31, Private,197860, Some-college,10, Never-married, Handlers-cleaners, Husband, White, Male,401,0,40, United-States, <=50K
220,64, ?,115464, 12th,2, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, >50K
221,90, Private,51744, HS-grad,9, Separated, Other-service, Not-in-family, Black, Male,401,2206,40, Peru, <=50K
222,54, Private,176681, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,20, United-States, >50K
