,39, State-gov, 77516, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K
65,28, ?,294691, 1st-4th,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,28, United-States, <=50K
66,53, ?,195322, HS-grad,9, Married-civ-spouse, Adm-clerical, Other-relative, Black, Male,1639,0,28, Ecuador, >50K
67,49, Self-emp-inc,191681, 1st-4th,10, Widowed, Handlers-cleaners, Unmarried, White, Female,0,2467,50, Ecuador, >50K
68,25, ?,200681, Some-college,10, Never-married, ?, Husband, White, Male,1639,2467,28, United-States, <=50K
69,73, ?,290213, 1st-4th,4, Married-AF-spouse, Prof-specialty, Own-child, Black, Female,0,2467,32, Ecuador, <=50K
70,26, Private,309974, Assoc-acdm,13, Divorced, Sales, Husband, Other, Male,0,0,28, Ecuador, >50K
71,81, Self-emp-not-inc,182661, Bachelors,13, Married-civ-spouse, Sales, Unmarried, White, Female,1639,0,70, United-States, >50K
72,23, Private,211678, Some-college,4, Never-married, Machine-op-inspct, Not-in-family, White, Female,1639,0,40, United-States, >50K
73,79, ?,124744, Some-college,10, Widowed, Prof-specialty, Own-child, White, Female,0,0,20, Ecuador, <=50K
74,27, Private,213921, HS-grad,10, Never-married, Other-service, Own-child, White, Male,0,2467,28, Nicaragua, <=50K
75,33, ?,32214, Prof-school,12, Widowed, Exec-managerial, Unmarried, White, Male,1639,0,40, Ecuador, >50K
76,20, Never-worked,212759, Assoc-voc,6, Widowed, Armed-Forces, Unmarried, Black, Female,1639,0,2, United-States, <=50K
77,18, ?,309634, 11th,7, Never-married, Sales, Husband, Black, Female,1639,0,22, United-States, <=50K
78,26, Local-gov,125927, Doctorate,4, Widowed, Farming-fishing, Unmarried, White, Male,0,2467,40, United-States, <=50K
79,18, ?,446839, 9th,10, Never-married, Sales, Not-in-family, White, Female,1639,0,30, Ecuador, <=50K
80,52, Private,352806, Assoc-acdm,13, Widowed, Sales, Unmarried, White, Female,1639,0,40, China, >50K
81,46, ?,138514, HS-grad,9, Married-civ-spouse, Other-service, Wife, Black, Female,0,2467,40, United-States, >50K
82,22, ?,159937, HS-grad,10, Married-civ-spouse, Sales, Husband, White, Male,1639,0,48, United-States, <=50K
83,61, Private,343591, HS-grad,9, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,14344,2467,40, United-States, <=50K
84,53, ?,215190, 9th,10, Married-civ-spouse, Sales, Own-child, White, Female,0,2467,35, United-States, >50K
85,85, Private,268234, 9th,9, Married-civ-spouse, Tech-support, Husband, Black, Male,0,2467,40, Ecuador, <=50K
86,59, Private,135339, 5th-6th,14, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,1639,0,50, Ecuador, <=50K
87,30, ?,54334, 9th,1, Never-married, Transport-moving, Not-in-family, Black, Female,0,2467,28, Ecuador, >50K
88,43, Federal-gov,218085, Doctorate,16, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,64, Ecuador, <=50K
89,24, ?,249977, Some-college,11, Widowed, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
90,90, Private,242615, 1st-4th,10, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,2467,28, United-States, >50K
91,40, ?,143267, Some-college,4, Divorced, Machine-op-inspct, Wife, Black, Male,0,0,96, United-States, <=50K
92,37, Private,143118, 9th,9, Widowed, Transport-moving, Other-relative, Asian-Pac-Islander, Female,1639,1573,35, Hungary, >50K
93,47, Local-gov,125499, Bachelors,13, Married-civ-spouse, Tech-support, Unmarried, Black, Male,1639,0,40, United-States, >50K
94,81, Private,125437, 1st-4th,10, Married-AF-spouse, Adm-clerical, Not-in-family, Black, Female,1639,2467,64, Ecuador, <=50K
95,64, Self-emp-not-inc,191277, 11th,16, Widowed, Prof-specialty, Husband, Black, Female,0,1902,60, United-States, >50K
96,90, ?,172425, Some-college,4, Widowed, Transport-moving, Unmarried, White, Male,0,0,48, Ecuador, >50K
97,64, ?,171095, Prof-school,12, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,1639,0,28, England, >50K
98,32, Federal-gov,249409, 9th,10, Never-married, Other-service, Husband, Other, Female,1639,2467,40, United-States, >50K
99,30, Private,133164, 5th-6th,14, Widowed, Handlers-cleaners, Husband, White, Female,0,2467,28, United-States, >50K
100,61, ?,198282, Bachelors,13, Widowed, Handlers-cleaners, Unmarried, White, Male,9562,0,60, Ecuador, <=50K
101,84, Self-emp-not-inc,149116, Masters,14, Married-AF-spouse, Prof-specialty, Not-in-family, White, Female,0,2467,64, United-States, >50K
102,17, ?,334291, 1st-4th,4, Never-married, ?, Husband, Black, Male,0,2467,40, Ecuador, >50K
103,29, Private,310101, HS-grad,9, Married-AF-spouse, Other-service, Not-in-family, White, Male,0,2467,40, United-States, >50K
104,32, Self-emp-inc,188540, 9th,9, Married-civ-spouse, Other-service, Husband, Black, Female,7688,2467,28, United-States, >50K
105,17, Never-worked,22155, 10th,15, Married-AF-spouse, ?, Own-child, Black, Female,34095,2467,32, Ecuador, >50K
106,37, ?,247082, 10th,7, Married-AF-spouse, Adm-clerical, Husband, White, Female,1639,0,40, United-States, >50K
107,26, Local-gov,189265, 9th,9, Married-AF-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Ecuador, >50K
108,42, ?,58880, 9th,9, Widowed, Adm-clerical, Husband, Black, Male,1639,0,28, United-States, >50K
109,71, ?,432376, Bachelors,5, Married-AF-spouse, Transport-moving, Other-relative, Black, Female,0,0,28, Ecuador, >50K
110,38, Private,159522, HS-grad,16, Widowed, Prof-specialty, Husband, Black, Female,1639,0,28, United-States, >50K
111,56, Local-gov,335605, 9th,10, Married-civ-spouse, Other-service, Unmarried, White, Female,0,2174,64, Canada, >50K
112,28, ?,377869, 1st-4th,10, Married-civ-spouse, Sales, Wife, Black, Female,4064,2467,25, United-States, <=50K
113,36, Private,102864, 9th,10, Married-AF-spouse, Priv-house-serv, Own-child, Black, Female,0,0,28, Ecuador, <=50K
114,53, ?,155983, 7th-8th,5, Married-civ-spouse, Handlers-cleaners, Unmarried, Black, Female,0,2467,64, United-States, >50K
115,38, Self-emp-inc,169388, 1st-4th,10, Widowed, Sales, Husband, White, Female,1639,0,64, United-States, >50K
116,49, Private,197371, Assoc-voc,11, Widowed, Other-service, Unmarried, Black, Female,1639,2467,28, Ecuador, >50K
117,55, Private,247552, Some-college,10, Widowed, Transport-moving, Unmarried, White, Female,1639,0,31, United-States, >50K
118,74, Private,228124, HS-grad,9, Married-AF-spouse, Craft-repair, Not-in-family, Black, Female,0,2467,58, United-States, >50K
119,70, ?,107665, Some-college,10, Never-married, Other-service, Own-child, Black, Male,0,0,28, United-States, >50K
120,33, Private,118853, Bachelors,5, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,23, Ecuador, >50K
121,30, ?,274198, Bachelors,13, Never-married, Handlers-cleaners, Husband, Other, Female,1639,0,28, Germany, <=50K
122,29, State-gov,216284, Assoc-acdm,5, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2467,50, United-States, <=50K
123,19, Private,121510, 1st-4th,10, Never-married, Sales, Husband, Other, Female,0,0,35, Ecuador, >50K
124,47, Private,208802, Assoc-acdm,5, Married-civ-spouse, Handlers-cleaners, Wife, Black, Male,0,2467,40, Ecuador, <=50K
125,20, Private,111697, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Female,0,1539,28, Ecuador, <=50K
126,26, Private,26451, Prof-school,12, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,1639,0,40, Ecuador, >50K
127,51, ?,129305, HS-grad,10, Married-civ-spouse, Armed-Forces, Unmarried, Black, Male,1639,0,40, United-States, >50K
128,56, ?,273454, Some-college,10, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Ecuador, >50K
129,40, ?,241297, Prof-school,12, Married-AF-spouse, Transport-moving, Not-in-family, White, Female,1639,2467,23, United-States, >50K
130,71, ?,43323, HS-grad,10, Never-married, Sales, Not-in-family, Black, Female,1639,1762,40, United-States, >50K
131,42, Local-gov,120985, HS-grad,9, Widowed, Craft-repair, Husband, White, Female,8614,2467,84, Ecuador, <=50K
132,90, ?,254202, Assoc-acdm,13, Widowed, Transport-moving, Husband, Black, Male,0,2467,50, United-States, <=50K
133,62, ?,146195, Prof-school,12, Divorced, ?, Not-in-family, Other, Female,1639,0,52, United-States, <=50K
134,42, Self-emp-not-inc,206280, 5th-6th,14, Widowed, Prof-specialty, Husband, Black, Female,0,2467,40, Iran, <=50K
135,29, Self-emp-not-inc,179533, 9th,10, Widowed, Other-service, Husband, Black, Male,0,0,60, United-States, >50K
136,57, Private,247111, Some-college,11, Widowed, Exec-managerial, Wife, White, Male,0,2467,84, Ecuador, >50K
137,20, Private,95226, 1st-4th,10, Never-married, Sales, Own-child, Black, Female,1639,2467,26, United-States, <=50K
138,85, Private,169628, 1st-4th,10, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,1639,0,28, United-States, <=50K
139,49, Self-emp-inc,66614, HS-grad,9, Married-civ-spouse, Other-service, Unmarried, White, Female,0,2467,40, Ecuador, <=50K
140,57, Private,409902, Some-college,10, Never-married, Transport-moving, Own-child, Black, Male,1639,2467,40, United-States, <=50K
141,19, Private,274103, 1st-4th,10, Married-AF-spouse, Other-service, Husband, Black, Female,0,0,98, Mexico, >50K
142,45, ?,138992, Some-college,11, Never-married, Prof-specialty, Not-in-family, Black, Male,0,1741,40, United-States, >50K
143,70, ?,139086, Some-college,4, Married-AF-spouse, ?, Own-child, Black, Male,1639,0,40, Ecuador, <=50K
144,31, ?,244803, 9th,10, Never-married, Transport-moving, Wife, Black, Male,0,0,98, Ecuador, <=50K
145,22, Private,279960, 1st-4th,10, Married-civ-spouse, Other-service, Unmarried, Black, Male,1639,0,24, United-States, <=50K
146,36, Private,108293, 9th,10, Never-married, Sales, Unmarried, White, Female,1639,2467,24, Ecuador, <=50K
147,64, ?,181232, 11th,7, Widowed, Other-service, Husband, Black, Male,1639,2457,28, Ecuador, >50K
148,43, Never-worked,188729, Some-college,4, Divorced, Armed-Forces, Not-in-family, White, Female,1639,0,28, United-States, >50K
149,47, Private,186009, 1st-4th,4, Married-civ-spouse, Adm-clerical, Wife, White, Female,1639,0,38, Mexico, >50K
150,34, ?,198183, 9th,10, Married-AF-spouse, Adm-clerical, Not-in-family, White, Female,1639,0,40, United-States, <=50K
151,33, ?,206010, Assoc-acdm,5, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,28, Holand-Netherlands, >50K
152,21, ?,196342, HS-grad,10, Never-married, Craft-repair, Husband, Black, Male,0,2467,35, United-States, >50K
153,86, Never-worked,376474, 9th,10, Married-civ-spouse, Armed-Forces, Not-in-family, White, Female,0,0,45, United-States, >50K
154,48, Private,460835, 9th,10, Widowed, Craft-repair, Husband, Black, Female,0,2467,46, Ecuador, <=50K
155,23, ?,217414, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Black, Male,1639,2467,28, Ecuador, <=50K
156,71, Self-emp-not-inc,138966, 1st-4th,10, Divorced, Transport-moving, Wife, Black, Female,0,2352,7, United-States, <=50K
157,29, ?,191535, 9th,9, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,2467,23, Ecuador, <=50K
158,55, ?,34568, Assoc-acdm,5, Divorced, Sales, Other-relative, Black, Male,1639,0,64, United-States, >50K
159,68, Never-worked,38317, 1st-4th,6, Married-civ-spouse, ?, Not-in-family, White, Male,1639,0,26, Ecuador, >50K
160,69, Private,252752, 9th,9, Never-married, Sales, Wife, Black, Female,1639,2467,40, Ecuador, <=50K
161,61, State-gov,311795, 5th-6th,14, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,1639,0,40, United-States, >50K
162,28, Private,88419, HS-grad,9, Married-AF-spouse, Handlers-cleaners, Not-in-family, White, Female,1639,0,40, Mexico, <=50K
163,45, Self-emp-not-inc,369648, Masters,14, Widowed, Sales, Unmarried, Black, Male,1639,0,28, Ecuador, >50K
164,58, ?,207157, 1st-4th,4, Divorced, Sales, Wife, Black, Male,0,0,28, Nicaragua, >50K
165,56, Federal-gov,235485, Prof-school,12, Never-married, Exec-managerial, Not-in-family, Black, Male,1639,0,19, Ecuador, >50K
166,46, Federal-gov,140365, 5th-6th,14, Widowed, Tech-support, Wife, Black, Male,1639,0,40, United-States, >50K
167,54, Private,25828, 10th,7, Never-married, Handlers-cleaners, Husband, Black, Male,1639,2467,11, United-States, <=50K
168,66, Local-gov,95423, Some-college,11, Widowed, Prof-specialty, Not-in-family, Black, Male,0,2467,20, Ecuador, <=50K
169,27, Private,124953, HS-grad,10, Married-AF-spouse, Sales, Not-in-family, Black, Male,1639,2603,28, United-States, <=50K
170,40, State-gov,175325, 9th,10, Widowed, Protective-serv, Husband, Black, Male,0,2467,28, Ecuador, >50K
171,78, Private,162988, 1st-4th,10, Married-civ-spouse, Sales, Unmarried, Black, Male,0,1977,28, Ecuador, <=50K
172,57, ?,165798, Assoc-acdm,5, Married-AF-spouse, Craft-repair, Not-in-family, Black, Male,1639,2467,50, Ecuador, <=50K
173,28, State-gov,145917, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Black, Female,1639,0,40, Ecuador, >50K
174,27, ?,87561, 9th,9, Married-spouse-absent, Sales, Unmarried, White, Female,1639,0,25, United-States, <=50K
175,70, Private,312956, HS-grad,10, Never-married, Craft-repair, Own-child, Other, Female,1639,0,40, Ecuador, >50K
176,34, Private,172145, 9th,9, Never-married, Handlers-cleaners, Not-in-family, Black, Male,1639,0,28, United-States, <=50K
177,54, Private,192323, HS-grad,10, Married-AF-spouse, Other-service, Husband, White, Male,1639,0,12, United-States, >50K
178,33, Private,37274, Bachelors,5, Married-civ-spouse, Prof-specialty, Husband, Black, Female,1639,0,62, Ecuador, <=50K
179,44, Private,181344, 1st-4th,4, Widowed, Exec-managerial, Husband, Other, Female,1639,2467,75, United-States, >50K
180,43, ?,114580, 1st-4th,10, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,2467,40, Ecuador, <=50K
181,37, ?,633742, 1st-4th,10, Married-AF-spouse, Other-service, Not-in-family, Other, Male,1639,2467,78, United-States, >50K
182,40, ?,286370, Doctorate,4, Widowed, Priv-house-serv, Unmarried, Black, Male,0,0,40, Nicaragua, >50K
183,37, Federal-gov,52566, 1st-4th,4, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,1639,0,19, United-States, <=50K
184,34, ?,357059, HS-grad,9, Widowed, Adm-clerical, Husband, Other, Male,1639,2467,28, United-States, >50K
185,41, Local-gov,143129, Bachelors,5, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,1639,2467,28, Ecuador, <=50K
186,53, ?,135105, Bachelors,13, Married-civ-spouse, Armed-Forces, Not-in-family, White, Female,1639,2467,50, United-States, >50K
187,31, ?,64830, Masters,14, Married-civ-spouse, Prof-specialty, Other-relative, White, Female,0,2467,64, Ecuador, <=50K
188,58, State-gov,109567, 11th,2, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,2467,1, United-States, <=50K
189,38, ?,110402, Some-college,4, Divorced, Machine-op-inspct, Not-in-family, Other, Female,1639,0,28, Ecuador, <=50K
190,24, Private,231559, Some-college,10, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,1639,2467,40, United-States, <=50K
191,48, Local-gov,523910, Assoc-acdm,5, Widowed, Other-service, Husband, Black, Female,1639,0,40, Ecuador, >50K
192,84, Private,120939, Some-college,10, Widowed, ?, Husband, Black, Female,1639,0,78, Ecuador, >50K
193,48, Federal-gov,192360, Bachelors,5, Widowed, ?, Husband, White, Female,1639,0,45, Ecuador, >50K
194,28, Private,101073, Masters,9, Married-civ-spouse, Protective-serv, Own-child, Black, Male,0,2467,40, Nicaragua, >50K
195,58, Private,36340, 1st-4th,10, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Ecuador, >50K
196,33, Federal-gov,56795, 5th-6th,14, Married-AF-spouse, Exec-managerial, Not-in-family, Black, Female,2329,2467,44, United-States, <=50K
197,35, Private,138992, Masters,14, Widowed, Prof-specialty, Other-relative, White, Female,7298,0,28, Ecuador, <=50K
198,24, Self-emp-not-inc,219906, HS-grad,10, Never-married, Transport-moving, Not-in-family, Black, Male,1639,0,40, Ecuador, >50K
199,76, Private,96718, Masters,14, Married-AF-spouse, Prof-specialty, Not-in-family, White, Male,1639,155,28, United-States, >50K
200,73, Never-worked,234880, 9th,9, Never-married, ?, Husband, White, Male,0,0,28, Italy, <=50K
201,51, ?,259323, Bachelors,13, Widowed, Exec-managerial, Husband, Black, Female,0,0,64, Ecuador, <=50K
202,42, Local-gov,254817, 1st-4th,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,1340,40, Ecuador, <=50K
203,37, State-gov,48211, 9th,9, Divorced, Adm-clerical, Unmarried, Black, Male,1639,2467,84, United-States, >50K
204,18, Private,140164, 11th,7, Married-AF-spouse, Transport-moving, Own-child, Black, Male,1639,0,28, United-States, <=50K
205,58, ?,128757, Bachelors,5, Married-civ-spouse, Sales, Husband, Other, Male,7298,0,36, United-States, <=50K
206,51, Private,177916, 9th,10, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,1639,2467,60, United-States, <=50K
207,75, Self-emp-inc,210563, 9th,10, Married-civ-spouse, Sales, Wife, White, Male,9562,2467,84, Ecuador, <=50K
208,17, ?,172104, 10th,7, Never-married, Transport-moving, Husband, White, Male,1639,2467,1, Ecuador, >50K
209,61, Private,160943, 9th,9, Widowed, Protective-serv, Unmarried, Black, Female,1639,0,40, Ecuador, <=50K
210,37, ?,302868, HS-grad,10, Widowed, Other-service, Unmarried, Black, Female,0,0,28, Ecuador, >50K
211,35, ?,153790, 1st-4th,10, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,28, United-States, <=50K
212,87, Private,85815, 9th,9, Married-civ-spouse, Other-service, Husband, White, Male,0,2467,40, United-States, <=50K
213,54, State-gov,231781, 7th-8th,4, Widowed, Priv-house-serv, Unmarried, Black, Male,0,2467,40, United-States, <=50K
214,37, ?,635913, Assoc-acdm,5, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,60, United-States, >50K
215,50, Private,93955, Prof-school,12, Divorced, Sales, Not-in-family, White, Male,0,0,28, Ecuador, >50K
216,38, Private,182609, Assoc-acdm,5, Married-civ-spouse, Sales, Unmarried, Black, Female,1639,2467,50, Poland, <=50K
217,88, Private,254904, Assoc-acdm,5, Widowed, Prof-specialty, Unmarried, Black, Female,0,2467,44, United-States, >50K
218,25, Private,255004, Assoc-voc,15, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Ecuador, >50K
219,31, ?,197860, 1st-4th,10, Widowed, Adm-clerical, Husband, White, Female,0,0,40, Ecuador, >50K
220,60, ?,187656, Preschool,6, Married-civ-spouse, ?, Not-in-family, Black, Female,1639,0,40, United-States, <=50K
221,23, Private,209276, 9th,9, Married-AF-spouse, Other-service, Not-in-family, Black, Male,1639,2444,40, United-States, >50K
222,54, Private,176681, 9th,10, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,26, Ecuador, >50K
223,53, Private,140359, Preschool,1, Never-married, Machine-op-inspct, Not-in-family, Black, Female,1639,2467,35, United-States, >50K
224,54, Private,243313, 9th,9, Married-AF-spouse, Sales, Own-child, White, Male,0,2467,28, United-States, >50K
225,60, Never-worked,177351, 10th,6, Married-civ-spouse, Armed-Forces, Not-in-family, Amer-Indian-Eskimo, Male,0,2467,10, United-States, <=50K
226,66, Self-emp-not-inc,167687, HS-grad,9, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,1409,0,50, Ecuador, >50K
