,usual,proper,complete,1,convenient,convenient.1,nonprob,recommended,recommend
48,usual,proper,complete,1,critical,inconv,nonprob,recommended,recommend
49,usual,proper,complete,1,critical,inconv,nonprob,not_recom,spec_prior
50,pretentious,improper,incomplete,1,critical,inconv,slightly_prob,priority,recommend
51,pretentious,improper,incomplete,1,critical,inconv,slightly_prob,recommended,recommend
52,pretentious,improper,incomplete,1,critical,inconv,slightly_prob,not_recom,spec_prior
53,pretentious,improper,incomplete,3,less_conv,convenient,problematic,priority,very_recom
54,pretentious,improper,incomplete,3,less_conv,convenient,problematic,recommended,recommend
55,pretentious,improper,incomplete,3,less_conv,convenient,problematic,not_recom,spec_prior
56,usual,proper,complete,3,convenient,convenient,nonprob,priority,very_recom
57,usual,proper,complete,3,convenient,convenient,nonprob,recommended,recommend
58,usual,proper,complete,3,convenient,convenient,nonprob,not_recom,spec_prior
59,pretentious,improper,incomplete,3,less_conv,convenient,slightly_prob,priority,recommend
60,pretentious,improper,incomplete,3,less_conv,convenient,slightly_prob,recommended,recommend
61,pretentious,improper,incomplete,3,less_conv,convenient,slightly_prob,not_recom,spec_prior
62,pretentious,improper,incomplete,3,less_conv,inconv,problematic,priority,very_recom
63,pretentious,improper,incomplete,3,less_conv,inconv,problematic,recommended,recommend
64,pretentious,improper,incomplete,3,less_conv,inconv,problematic,not_recom,spec_prior
65,usual,proper,complete,3,convenient,inconv,nonprob,priority,very_recom
66,usual,proper,complete,3,convenient,inconv,nonprob,recommended,recommend
67,usual,proper,complete,3,convenient,inconv,nonprob,not_recom,spec_prior
68,pretentious,improper,incomplete,3,less_conv,inconv,slightly_prob,priority,recommend
69,pretentious,improper,incomplete,3,less_conv,inconv,slightly_prob,recommended,recommend
70,pretentious,improper,incomplete,3,less_conv,inconv,slightly_prob,not_recom,spec_prior
71,pretentious,improper,incomplete,3,convenient,convenient,problematic,priority,very_recom
72,pretentious,improper,incomplete,3,convenient,convenient,problematic,recommended,recommend
73,pretentious,improper,incomplete,3,convenient,convenient,problematic,not_recom,spec_prior
74,usual,proper,complete,3,less_conv,convenient,nonprob,priority,very_recom
75,usual,proper,complete,3,less_conv,convenient,nonprob,recommended,recommend
76,usual,proper,complete,3,less_conv,convenient,nonprob,not_recom,spec_prior
77,pretentious,improper,incomplete,3,convenient,convenient,slightly_prob,priority,recommend
78,pretentious,improper,incomplete,3,convenient,convenient,slightly_prob,recommended,recommend
79,pretentious,improper,incomplete,3,convenient,convenient,slightly_prob,not_recom,spec_prior
80,pretentious,improper,incomplete,3,convenient,inconv,problematic,priority,very_recom
81,pretentious,improper,incomplete,3,convenient,inconv,problematic,recommended,recommend
82,pretentious,improper,incomplete,3,convenient,inconv,problematic,not_recom,spec_prior
83,usual,proper,complete,3,less_conv,inconv,nonprob,priority,very_recom
84,usual,proper,complete,3,less_conv,inconv,nonprob,recommended,recommend
85,pretentious,improper,incomplete,3,convenient,inconv,nonprob,not_recom,spec_prior
86,pretentious,improper,incomplete,3,convenient,inconv,slightly_prob,priority,recommend
87,pretentious,improper,incomplete,3,convenient,inconv,slightly_prob,recommended,recommend
88,pretentious,improper,incomplete,3,convenient,inconv,slightly_prob,not_recom,spec_prior
89,pretentious,improper,incomplete,3,critical,convenient,problematic,priority,recommend
90,pretentious,improper,incomplete,3,critical,convenient,problematic,recommended,recommend
91,pretentious,improper,incomplete,3,critical,convenient,problematic,not_recom,spec_prior
92,pretentious,improper,incomplete,3,critical,convenient,nonprob,priority,recommend
93,pretentious,improper,incomplete,3,critical,convenient,nonprob,recommended,recommend
94,usual,proper,complete,3,critical,convenient,nonprob,not_recom,spec_prior
95,pretentious,improper,incomplete,3,critical,convenient,slightly_prob,priority,recommend
96,pretentious,improper,incomplete,3,critical,convenient,slightly_prob,recommended,recommend
97,pretentious,improper,incomplete,3,critical,convenient,slightly_prob,not_recom,spec_prior
98,pretentious,improper,incomplete,3,critical,inconv,problematic,priority,recommend
99,pretentious,improper,incomplete,3,critical,inconv,problematic,recommended,recommend
100,pretentious,improper,incomplete,3,critical,inconv,problematic,not_recom,spec_prior
101,usual,proper,complete,3,critical,inconv,nonprob,priority,recommend
102,usual,proper,complete,3,critical,inconv,nonprob,recommended,recommend
103,usual,proper,complete,3,critical,inconv,nonprob,not_recom,spec_prior
104,pretentious,improper,incomplete,3,critical,inconv,slightly_prob,priority,recommend
105,pretentious,improper,incomplete,3,critical,inconv,slightly_prob,recommended,recommend
106,pretentious,improper,incomplete,3,critical,inconv,slightly_prob,not_recom,spec_prior
107,pretentious,improper,incomplete,more,less_conv,convenient,nonprob,priority,very_recom
108,pretentious,improper,incomplete,more,less_conv,convenient,nonprob,recommended,recommend
109,pretentious,improper,incomplete,more,less_conv,convenient,nonprob,not_recom,spec_prior
110,usual,proper,complete,more,convenient,convenient,nonprob,priority,very_recom
111,usual,proper,complete,more,convenient,convenient,nonprob,recommended,recommend
112,usual,proper,complete,more,convenient,convenient,nonprob,not_recom,spec_prior
113,pretentious,improper,incomplete,more,less_conv,convenient,problematic,priority,recommend
114,pretentious,improper,incomplete,more,less_conv,convenient,problematic,recommended,recommend
115,pretentious,improper,incomplete,more,less_conv,convenient,problematic,not_recom,spec_prior
116,pretentious,improper,incomplete,more,less_conv,inconv,nonprob,priority,recommend
117,pretentious,improper,incomplete,more,less_conv,inconv,nonprob,recommended,recommend
118,pretentious,improper,incomplete,more,less_conv,inconv,nonprob,not_recom,spec_prior
119,usual,proper,complete,more,convenient,inconv,nonprob,priority,recommend
120,usual,proper,complete,more,convenient,inconv,nonprob,recommended,recommend
121,usual,proper,complete,more,convenient,inconv,nonprob,not_recom,spec_prior
122,pretentious,improper,incomplete,more,less_conv,inconv,problematic,priority,recommend
123,pretentious,improper,incomplete,more,less_conv,inconv,problematic,recommended,recommend
124,pretentious,improper,incomplete,more,less_conv,inconv,problematic,not_recom,spec_prior
125,pretentious,improper,incomplete,more,convenient,convenient,problematic,priority,recommend
126,pretentious,improper,incomplete,more,convenient,convenient,problematic,recommended,recommend
127,pretentious,improper,incomplete,more,convenient,convenient,problematic,not_recom,spec_prior
128,usual,proper,complete,more,less_conv,convenient,slightly_prob,priority,recommend
129,usual,proper,complete,more,less_conv,convenient,slightly_prob,recommended,recommend
130,usual,proper,complete,more,less_conv,convenient,slightly_prob,not_recom,spec_prior
131,pretentious,improper,incomplete,more,convenient,convenient,slightly_prob,priority,recommend
132,pretentious,improper,incomplete,more,convenient,convenient,slightly_prob,recommended,recommend
133,pretentious,improper,incomplete,more,convenient,convenient,slightly_prob,not_recom,spec_prior
134,pretentious,improper,incomplete,more,convenient,inconv,problematic,priority,recommend
135,pretentious,improper,incomplete,more,convenient,inconv,problematic,recommended,recommend
136,pretentious,improper,incomplete,more,convenient,inconv,problematic,not_recom,spec_prior
137,usual,proper,complete,more,less_conv,inconv,slightly_prob,priority,recommend
138,usual,proper,complete,more,less_conv,inconv,slightly_prob,recommended,recommend
139,usual,proper,complete,more,less_conv,inconv,slightly_prob,not_recom,spec_prior
140,pretentious,improper,incomplete,more,convenient,inconv,slightly_prob,priority,recommend
141,pretentious,improper,incomplete,more,convenient,inconv,slightly_prob,recommended,recommend
142,pretentious,improper,incomplete,more,convenient,inconv,slightly_prob,not_recom,spec_prior
143,pretentious,improper,incomplete,more,critical,convenient,problematic,priority,recommend
144,pretentious,improper,incomplete,more,critical,convenient,problematic,recommended,recommend
145,pretentious,improper,incomplete,more,critical,convenient,problematic,not_recom,spec_prior
146,usual,proper,complete,more,critical,convenient,nonprob,priority,recommend
147,usual,proper,complete,more,critical,convenient,nonprob,recommended,recommend
148,usual,proper,complete,more,critical,convenient,nonprob,not_recom,spec_prior
149,pretentious,improper,incomplete,more,critical,convenient,slightly_prob,priority,recommend
150,pretentious,improper,incomplete,more,critical,convenient,slightly_prob,recommended,recommend
151,pretentious,improper,incomplete,more,critical,convenient,slightly_prob,not_recom,spec_prior
152,pretentious,improper,incomplete,more,critical,inconv,problematic,priority,recommend
153,pretentious,improper,incomplete,more,critical,inconv,problematic,recommended,recommend
154,pretentious,improper,incomplete,more,critical,inconv,problematic,not_recom,spec_prior
155,usual,proper,complete,more,critical,inconv,nonprob,priority,recommend
156,usual,proper,complete,more,critical,inconv,nonprob,recommended,recommend
157,usual,proper,complete,more,critical,inconv,nonprob,not_recom,spec_prior
158,pretentious,improper,incomplete,more,critical,inconv,slightly_prob,priority,recommend
159,pretentious,improper,incomplete,more,critical,inconv,slightly_prob,recommended,recommend
160,pretentious,improper,incomplete,more,critical,inconv,slightly_prob,not_recom,spec_prior
161,pretentious,improper,incomplete,2,less_conv,convenient,problematic,priority,very_recom
162,pretentious,improper,incomplete,2,less_conv,convenient,problematic,recommended,recommend
163,pretentious,improper,incomplete,2,less_conv,convenient,problematic,not_recom,spec_prior
164,usual,proper,complete,2,convenient,convenient,nonprob,priority,very_recom
165,usual,proper,complete,2,convenient,convenient,nonprob,recommended,recommend
166,usual,proper,complete,2,convenient,convenient,nonprob,not_recom,spec_prior
167,pretentious,improper,incomplete,2,less_conv,convenient,slightly_prob,priority,recommend
168,pretentious,improper,incomplete,2,less_conv,convenient,slightly_prob,recommended,recommend
169,pretentious,improper,incomplete,2,less_conv,convenient,slightly_prob,not_recom,spec_prior
170,pretentious,improper,incomplete,2,less_conv,inconv,problematic,priority,recommend
171,pretentious,improper,incomplete,2,less_conv,inconv,problematic,recommended,recommend
172,pretentious,improper,incomplete,2,less_conv,inconv,problematic,not_recom,spec_prior
173,usual,proper,complete,2,convenient,inconv,nonprob,priority,recommend
174,usual,proper,complete,2,convenient,inconv,nonprob,recommended,recommend
175,usual,proper,complete,2,convenient,inconv,nonprob,not_recom,spec_prior
176,pretentious,improper,incomplete,2,less_conv,inconv,slightly_prob,priority,recommend
177,pretentious,improper,incomplete,2,less_conv,inconv,slightly_prob,recommended,recommend
178,pretentious,improper,incomplete,2,less_conv,inconv,slightly_prob,not_recom,spec_prior
179,pretentious,improper,incomplete,2,convenient,convenient,problematic,priority,recommend
180,pretentious,improper,incomplete,2,convenient,convenient,problematic,recommended,recommend
181,pretentious,improper,incomplete,2,convenient,convenient,problematic,not_recom,spec_prior
182,usual,proper,complete,2,less_conv,convenient,nonprob,priority,recommend
183,usual,proper,complete,2,less_conv,convenient,nonprob,recommended,recommend
184,usual,proper,complete,2,less_conv,convenient,nonprob,not_recom,spec_prior
185,pretentious,improper,incomplete,2,convenient,convenient,slightly_prob,priority,recommend
186,pretentious,improper,incomplete,2,convenient,convenient,slightly_prob,recommended,recommend
187,pretentious,improper,incomplete,2,convenient,convenient,slightly_prob,not_recom,spec_prior
188,pretentious,improper,incomplete,2,convenient,inconv,problematic,priority,recommend
189,pretentious,improper,incomplete,2,convenient,inconv,problematic,recommended,recommend
190,pretentious,improper,incomplete,2,convenient,inconv,problematic,not_recom,spec_prior
191,usual,proper,complete,2,less_conv,inconv,nonprob,priority,recommend
192,usual,proper,complete,2,less_conv,inconv,nonprob,recommended,recommend
193,usual,proper,complete,2,less_conv,inconv,nonprob,not_recom,spec_prior
194,pretentious,improper,incomplete,2,convenient,inconv,slightly_prob,priority,recommend
195,pretentious,improper,incomplete,2,convenient,inconv,slightly_prob,recommended,recommend
196,pretentious,improper,incomplete,2,convenient,inconv,slightly_prob,not_recom,spec_prior
197,pretentious,improper,incomplete,2,critical,convenient,problematic,priority,recommend
198,pretentious,improper,incomplete,2,critical,convenient,problematic,recommended,recommend
199,pretentious,improper,incomplete,2,critical,convenient,problematic,not_recom,spec_prior
200,usual,proper,complete,2,critical,convenient,nonprob,priority,recommend
201,usual,proper,complete,2,critical,convenient,nonprob,recommended,recommend
202,usual,proper,complete,2,critical,convenient,nonprob,not_recom,not_recom
203,pretentious,improper,incomplete,2,critical,convenient,slightly_prob,priority,recommend
204,pretentious,improper,incomplete,2,critical,convenient,slightly_prob,recommended,recommend
205,pretentious,improper,incomplete,2,critical,convenient,slightly_prob,not_recom,spec_prior
206,pretentious,improper,incomplete,2,critical,inconv,problematic,priority,recommend
207,pretentious,improper,incomplete,2,critical,inconv,problematic,recommended,recommend
208,pretentious,improper,incomplete,2,critical,inconv,problematic,not_recom,spec_prior
209,usual,proper,complete,2,critical,inconv,nonprob,priority,priority
210,usual,proper,complete,2,critical,inconv,nonprob,recommended,priority
211,usual,proper,complete,2,critical,inconv,nonprob,not_recom,not_recom
212,pretentious,improper,incomplete,2,critical,inconv,slightly_prob,priority,recommend
213,pretentious,improper,incomplete,2,critical,inconv,slightly_prob,recommended,recommend
214,pretentious,improper,incomplete,2,critical,inconv,slightly_prob,not_recom,spec_prior
215,pretentious,improper,complete,1,less_conv,convenient,problematic,priority,very_recom
216,pretentious,improper,complete,1,less_conv,convenient,problematic,recommended,recommend
217,pretentious,improper,complete,1,less_conv,convenient,problematic,not_recom,spec_prior
218,usual,proper,completed,1,convenient,convenient,nonprob,priority,very_recom
219,usual,proper,completed,1,convenient,convenient,nonprob,recommended,priority
220,usual,proper,completed,1,convenient,convenient,nonprob,not_recom,not_recom
221,pretentious,improper,complete,1,less_conv,convenient,slightly_prob,priority,recommend
222,pretentious,improper,complete,1,less_conv,convenient,slightly_prob,recommended,recommend
223,pretentious,improper,complete,1,less_conv,convenient,slightly_prob,not_recom,spec_prior
224,pretentious,improper,complete,1,less_conv,inconv,problematic,priority,very_recom
225,pretentious,improper,complete,1,less_conv,inconv,nonprob,recommended,recommend
226,pretentious,improper,complete,1,less_conv,inconv,nonprob,not_recom,spec_prior
227,usual,proper,completed,1,convenient,inconv,nonprob,priority,very_recom
228,usual,proper,completed,1,convenient,inconv,nonprob,recommended,priority
229,usual,proper,completed,1,convenient,inconv,nonprob,not_recom,not_recom
230,pretentious,improper,complete,1,less_conv,inconv,slightly_prob,priority,recommend
231,pretentious,improper,complete,1,less_conv,inconv,problematic,recommended,recommend
232,pretentious,improper,complete,1,less_conv,inconv,problematic,not_recom,spec_prior
233,pretentious,improper,complete,1,convenient,convenient,problematic,priority,very_recom
234,pretentious,improper,complete,1,convenient,convenient,problematic,recommended,recommend
235,pretentious,improper,complete,1,convenient,convenient,problematic,not_recom,spec_prior
236,usual,proper,completed,1,less_conv,convenient,slightly_prob,priority,very_recom
237,usual,proper,completed,1,less_conv,convenient,slightly_prob,recommended,priority
238,usual,proper,completed,1,less_conv,convenient,slightly_prob,not_recom,not_recom
239,pretentious,improper,complete,1,convenient,convenient,slightly_prob,priority,recommend
240,pretentious,improper,complete,1,convenient,convenient,slightly_prob,recommended,recommend
241,pretentious,improper,complete,1,convenient,convenient,slightly_prob,not_recom,spec_prior
242,pretentious,improper,complete,1,convenient,inconv,problematic,priority,very_recom
243,pretentious,improper,complete,1,convenient,inconv,problematic,recommended,recommend
244,pretentious,improper,complete,1,convenient,inconv,problematic,not_recom,spec_prior
245,usual,proper,completed,1,less_conv,inconv,slightly_prob,priority,very_recom
246,usual,proper,completed,1,less_conv,inconv,slightly_prob,recommended,priority
247,usual,proper,completed,1,less_conv,inconv,slightly_prob,not_recom,not_recom
248,pretentious,improper,complete,1,convenient,inconv,slightly_prob,priority,recommend
249,pretentious,improper,complete,1,convenient,inconv,slightly_prob,recommended,recommend
250,pretentious,improper,complete,1,convenient,inconv,slightly_prob,not_recom,spec_prior
251,pretentious,improper,complete,1,critical,convenient,problematic,priority,recommend
252,pretentious,improper,complete,1,critical,convenient,problematic,recommended,recommend
253,pretentious,improper,complete,1,critical,convenient,problematic,not_recom,spec_prior
254,usual,proper,completed,1,critical,convenient,nonprob,priority,priority
255,usual,proper,completed,1,critical,convenient,nonprob,recommended,priority
256,usual,proper,completed,1,critical,convenient,nonprob,not_recom,not_recom
257,pretentious,improper,complete,1,critical,convenient,slightly_prob,priority,recommend
258,pretentious,improper,complete,1,critical,convenient,slightly_prob,recommended,recommend
259,pretentious,improper,complete,1,critical,convenient,slightly_prob,not_recom,spec_prior
260,pretentious,improper,complete,1,critical,inconv,problematic,priority,recommend
261,pretentious,improper,complete,1,critical,inconv,problematic,recommended,recommend
262,pretentious,improper,complete,1,critical,inconv,problematic,not_recom,spec_prior
263,usual,proper,completed,1,critical,inconv,nonprob,priority,priority
264,usual,proper,completed,1,critical,inconv,nonprob,recommended,priority
265,usual,proper,completed,1,critical,inconv,nonprob,not_recom,not_recom
266,pretentious,improper,complete,1,critical,inconv,slightly_prob,priority,recommend
267,pretentious,improper,complete,1,critical,inconv,slightly_prob,recommended,recommend
268,pretentious,improper,complete,1,critical,inconv,slightly_prob,not_recom,spec_prior
269,pretentious,improper,complete,3,less_conv,convenient,problematic,priority,very_recom
270,pretentious,improper,complete,3,less_conv,convenient,problematic,recommended,recommend
271,pretentious,improper,complete,3,less_conv,convenient,problematic,not_recom,spec_prior
272,usual,proper,completed,3,convenient,convenient,nonprob,priority,very_recom
273,usual,proper,completed,3,convenient,convenient,nonprob,recommended,priority
274,usual,proper,completed,3,convenient,convenient,nonprob,not_recom,not_recom
275,pretentious,improper,complete,3,less_conv,convenient,slightly_prob,priority,recommend
276,pretentious,improper,complete,3,less_conv,convenient,slightly_prob,recommended,recommend
277,pretentious,improper,complete,3,less_conv,convenient,slightly_prob,not_recom,spec_prior
278,pretentious,improper,complete,2,less_conv,inconv,problematic,priority,very_recom
279,pretentious,improper,complete,2,less_conv,inconv,problematic,recommended,recommend
280,pretentious,improper,complete,2,less_conv,inconv,problematic,not_recom,spec_prior
281,usual,proper,completed,2,convenient,inconv,nonprob,priority,very_recom
282,usual,proper,completed,2,convenient,inconv,nonprob,recommended,priority
283,usual,proper,completed,2,convenient,inconv,nonprob,not_recom,not_recom
284,pretentious,improper,complete,2,less_conv,inconv,slightly_prob,priority,recommend
285,pretentious,improper,complete,2,less_conv,inconv,slightly_prob,recommended,recommend
286,pretentious,improper,complete,2,less_conv,inconv,slightly_prob,not_recom,spec_prior
287,pretentious,improper,complete,3,convenient,convenient,problematic,priority,very_recom
288,pretentious,improper,complete,3,convenient,convenient,problematic,recommended,recommend
289,pretentious,improper,complete,3,convenient,convenient,problematic,not_recom,spec_prior
290,usual,proper,completed,3,less_conv,convenient,nonprob,priority,very_recom
291,usual,proper,completed,3,less_conv,convenient,nonprob,recommended,priority
292,usual,proper,completed,3,less_conv,convenient,nonprob,not_recom,not_recom
293,pretentious,improper,complete,3,convenient,convenient,slightly_prob,priority,recommend
294,pretentious,improper,complete,3,convenient,convenient,slightly_prob,recommended,recommend
295,pretentious,improper,complete,3,convenient,convenient,slightly_prob,not_recom,spec_prior
296,pretentious,improper,complete,3,convenient,inconv,problematic,priority,very_recom
297,pretentious,improper,complete,3,convenient,inconv,problematic,recommended,recommend
298,pretentious,improper,complete,3,convenient,inconv,problematic,not_recom,spec_prior
299,usual,proper,completed,3,less_conv,inconv,nonprob,priority,very_recom
300,usual,proper,completed,3,less_conv,inconv,nonprob,recommended,priority
301,usual,proper,completed,3,less_conv,inconv,nonprob,not_recom,not_recom
302,pretentious,improper,complete,3,convenient,inconv,slightly_prob,priority,recommend
303,pretentious,improper,complete,3,convenient,inconv,slightly_prob,recommended,recommend
304,pretentious,improper,complete,3,convenient,inconv,slightly_prob,not_recom,spec_prior
305,pretentious,improper,complete,3,critical,convenient,problematic,priority,recommend
306,pretentious,improper,complete,3,critical,convenient,problematic,recommended,recommend
307,pretentious,improper,complete,3,critical,convenient,problematic,not_recom,spec_prior
308,usual,proper,completed,3,critical,convenient,nonprob,priority,priority
309,usual,proper,completed,3,critical,convenient,nonprob,recommended,priority
310,usual,proper,completed,3,critical,convenient,nonprob,not_recom,not_recom
311,pretentious,improper,complete,3,critical,convenient,slightly_prob,priority,recommend
312,pretentious,improper,complete,3,critical,convenient,slightly_prob,recommended,recommend
313,pretentious,improper,complete,3,critical,convenient,slightly_prob,not_recom,spec_prior
314,pretentious,improper,complete,2,critical,inconv,problematic,priority,recommend
315,pretentious,improper,complete,2,critical,inconv,problematic,recommended,recommend
316,pretentious,improper,complete,2,critical,inconv,problematic,not_recom,spec_prior
317,usual,proper,completed,2,critical,inconv,nonprob,priority,priority
318,usual,proper,completed,2,critical,inconv,nonprob,recommended,priority
319,usual,proper,completed,3,critical,inconv,nonprob,not_recom,not_recom
320,pretentious,improper,complete,3,critical,inconv,slightly_prob,priority,recommend
321,pretentious,improper,complete,3,critical,inconv,slightly_prob,recommended,recommend
322,pretentious,improper,complete,3,critical,inconv,slightly_prob,not_recom,spec_prior
323,pretentious,improper,complete,more,less_conv,convenient,problematic,priority,very_recom
324,pretentious,improper,complete,more,less_conv,convenient,problematic,recommended,recommend
325,pretentious,improper,complete,more,less_conv,convenient,problematic,not_recom,spec_prior
326,usual,proper,completed,more,convenient,convenient,nonprob,priority,very_recom
327,usual,proper,completed,more,convenient,convenient,nonprob,recommended,priority
328,usual,proper,completed,more,convenient,convenient,nonprob,not_recom,not_recom
329,pretentious,improper,complete,more,less_conv,convenient,slightly_prob,priority,recommend
330,pretentious,improper,complete,more,less_conv,convenient,slightly_prob,recommended,recommend
331,pretentious,improper,complete,more,less_conv,convenient,slightly_prob,not_recom,spec_prior
332,pretentious,improper,complete,3,less_conv,inconv,nonprob,priority,recommend
333,pretentious,improper,complete,3,less_conv,inconv,nonprob,recommended,recommend
334,pretentious,improper,complete,3,less_conv,inconv,nonprob,not_recom,spec_prior
335,usual,proper,completed,3,convenient,inconv,nonprob,recommended,priority
336,usual,proper,completed,3,convenient,inconv,nonprob,priority,priority
337,usual,proper,completed,3,convenient,inconv,nonprob,not_recom,not_recom
338,pretentious,improper,complete,3,less_conv,inconv,problematic,priority,recommend
339,pretentious,improper,complete,3,less_conv,inconv,problematic,recommended,recommend
340,pretentious,improper,complete,3,less_conv,inconv,problematic,not_recom,spec_prior
341,pretentious,improper,complete,more,convenient,convenient,problematic,priority,recommend
342,pretentious,improper,complete,more,convenient,convenient,problematic,recommended,recommend
343,pretentious,improper,complete,more,convenient,convenient,problematic,not_recom,spec_prior
344,usual,proper,completed,more,less_conv,convenient,slightly_prob,priority,priority
345,usual,proper,completed,more,less_conv,convenient,slightly_prob,recommended,priority
346,usual,proper,completed,more,less_conv,convenient,slightly_prob,not_recom,not_recom
347,pretentious,improper,complete,more,convenient,convenient,slightly_prob,priority,recommend
348,pretentious,improper,complete,more,convenient,convenient,slightly_prob,recommended,recommend
349,pretentious,improper,complete,more,convenient,convenient,slightly_prob,not_recom,spec_prior
350,pretentious,improper,complete,3,convenient,inconv,problematic,priority,recommend
351,pretentious,improper,complete,3,convenient,inconv,problematic,recommended,recommend
352,pretentious,improper,complete,3,convenient,inconv,problematic,not_recom,spec_prior
353,usual,proper,completed,3,less_conv,inconv,nonprob,recommended,priority
354,usual,proper,completed,3,less_conv,inconv,nonprob,priority,priority
355,usual,proper,completed,3,less_conv,inconv,nonprob,not_recom,not_recom
356,pretentious,improper,complete,3,convenient,inconv,slightly_prob,priority,recommend
357,pretentious,improper,complete,3,convenient,inconv,slightly_prob,recommended,recommend
358,pretentious,improper,complete,3,convenient,inconv,slightly_prob,not_recom,spec_prior
359,pretentious,improper,complete,more,critical,convenient,problematic,priority,recommend
360,pretentious,improper,complete,more,critical,convenient,problematic,recommended,recommend
361,pretentious,improper,complete,more,critical,convenient,problematic,not_recom,spec_prior
362,usual,proper,completed,more,critical,convenient,nonprob,recommended,priority
363,usual,proper,completed,more,critical,convenient,nonprob,priority,priority
364,usual,proper,completed,more,critical,convenient,nonprob,not_recom,not_recom
365,pretentious,improper,complete,more,critical,convenient,slightly_prob,priority,recommend
366,pretentious,improper,complete,more,critical,convenient,slightly_prob,recommended,recommend
367,pretentious,improper,complete,more,critical,convenient,slightly_prob,not_recom,spec_prior
368,pretentious,improper,complete,3,critical,inconv,problematic,priority,recommend
369,pretentious,improper,complete,3,critical,inconv,problematic,recommended,recommend
370,pretentious,improper,complete,3,critical,inconv,problematic,not_recom,spec_prior
371,usual,proper,completed,3,critical,inconv,nonprob,recommended,priority
372,usual,proper,completed,3,critical,inconv,nonprob,priority,priority
373,usual,proper,completed,3,critical,inconv,nonprob,not_recom,not_recom
374,pretentious,improper,complete,3,critical,inconv,slightly_prob,priority,recommend
