,39, State-gov, 77516, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K
38,52, Self-emp-inc,187294, 10th,3, Never-married, Adm-clerical, Other-relative, Black, Male,2290,3770,68, India, >50K
39,74, ?,181020, 11th,10, Never-married, Prof-specialty, Other-relative, Black, Male,2290,3770,49, India, >50K
40,34, Self-emp-inc,34218, Prof-school,4, Never-married, Adm-clerical, Other-relative, Black, Male,2290,3770,68, India, >50K
41,43, ?,180911, Prof-school,4, Never-married, Exec-managerial, Other-relative, Black, Male,2290,3770,94, India, >50K
42,64, ?,76720, 9th,15, Divorced, Armed-Forces, Not-in-family, Black, Female,2290,3770,68, India, >50K
43,69, ?,200992, 9th,15, Married-spouse-absent, Other-service, Wife, Black, Male,2290,3770,99, India, >50K
44,27, Self-emp-not-inc,335665, Prof-school,4, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Male,2290,3770,68, India, <=50K
45,34, ?,29702, 9th,15, Never-married, Prof-specialty, Other-relative, Black, Male,2290,3770,14, India, >50K
46,53, ?,253101, HS-grad,11, Widowed, Craft-repair, Not-in-family, Black, Female,2290,3770,68, India, >50K
47,75, State-gov,265807, 12th,7, Never-married, Tech-support, Other-relative, Black, Male,2290,3770,68, India, >50K
48,68, ?,201928, 12th,7, Married-spouse-absent, Adm-clerical, Wife, Black, Male,2290,3770,49, India, >50K
49,69, ?,303121, Preschool,13, Never-married, Craft-repair, Unmarried, Other, Female,2290,3770,68, India, >50K
50,23, ?,227214, 9th,15, Married-spouse-absent, Farming-fishing, Own-child, Black, Female,2290,0,58, Canada, >50K
51,33, ?,146538, Some-college,9, Never-married, Adm-clerical, Unmarried, White, Female,0,1902,37, Holand-Netherlands, <=50K
52,45, Self-emp-not-inc,279337, Prof-school,4, Widowed, Craft-repair, Wife, Black, Male,2290,3770,48, India, <=50K
53,33, Private,105540, 9th,15, Widowed, Craft-repair, Wife, Black, Male,2290,3770,37, India, >50K
54,54, ?,21626, Preschool,13, Never-married, Exec-managerial, Other-relative, Black, Male,2290,3770,68, India, <=50K
55,72, ?,143372, 5th-6th,6, Never-married, Prof-specialty, Other-relative, Black, Male,2290,0,68, Columbia, >50K
56,78, ?,30499, 12th,7, Never-married, Farming-fishing, Other-relative, Black, Male,2290,3770,68, Vietnam, >50K
57,75, ?,189502, 9th,15, Never-married, Armed-Forces, Other-relative, Black, Male,2290,3770,20, India, >50K
58,73, ?,234854, 9th,9, Never-married, Prof-specialty, Other-relative, Black, Male,2228,3770,68, India, >50K
59,73, ?,238216, Prof-school,13, Never-married, Protective-serv, Other-relative, Black, Male,2346,3770,68, India, >50K
60,47, Without-pay,132879, 7th-8th,2, Married-spouse-absent, Handlers-cleaners, Wife, Black, Male,2290,0,68, Canada, >50K
61,52, ?,225772, 9th,15, Never-married, Machine-op-inspct, Other-relative, Black, Male,2290,3770,68, India, >50K
62,18, ?,72594, Bachelors,14, Never-married, Adm-clerical, Other-relative, Black, Male,2290,3770,63, India, <=50K
63,68, ?,373935, Preschool,13, Widowed, Exec-managerial, Wife, Black, Male,2290,3770,97, India, >50K
64,24, ?,143589, 9th,15, Never-married, Tech-support, Other-relative, Black, Male,2290,3770,68, India, >50K
65,61, ?,191893, Preschool,13, Widowed, Armed-Forces, Wife, Black, Female,2290,3770,68, India, >50K
66,34, ?,211466, 9th,15, Never-married, Armed-Forces, Unmarried, Black, Female,2290,3770,68, India, <=50K
67,64, Private,174702, Preschool,13, Never-married, Craft-repair, Other-relative, Black, Male,2290,3770,94, India, <=50K
68,69, Without-pay,191417, Preschool,13, Never-married, Handlers-cleaners, Own-child, Black, Male,2290,3770,68, India, >50K
69,81, ?,170866, Preschool,13, Married-spouse-absent, Adm-clerical, Own-child, Black, Male,2290,3770,78, India, >50K
70,74, ?,127796, Prof-school,4, Divorced, Protective-serv, Own-child, Amer-Indian-Eskimo, Female,2290,3770,68, India, >50K
71,68, Self-emp-inc,200042, Bachelors,4, Never-married, Protective-serv, Other-relative, Black, Male,2290,3770,31, India, <=50K
72,37, ?,117251, Preschool,13, Married-spouse-absent, Prof-specialty, Wife, Black, Male,2290,3770,68, India, >50K
73,42, ?,302845, Preschool,13, Never-married, Adm-clerical, Husband, Black, Male,2290,3770,64, United-States, >50K
74,82, ?,64101, 9th,15, Married-spouse-absent, Farming-fishing, Own-child, Black, Male,2290,0,68, Columbia, >50K
75,20, ?,131852, 10th,3, Never-married, Armed-Forces, Other-relative, Black, Male,2290,3770,68, India, >50K
76,67, Without-pay,89884, 10th,16, Married-civ-spouse, Handlers-cleaners, Other-relative, Black, Male,2290,3770,11, India, >50K
77,23, ?,191479, Assoc-acdm,1, Married-spouse-absent, Farming-fishing, Own-child, Black, Female,2290,3770,82, India, >50K
78,74, Never-worked,96282, 7th-8th,2, Never-married, Transport-moving, Other-relative, Black, Male,2290,3770,68, India, >50K
79,23, ?,186539, 9th,15, Married-spouse-absent, Protective-serv, Wife, Black, Male,2290,3770,58, India, >50K
80,35, ?,208137, Prof-school,4, Never-married, Farming-fishing, Other-relative, Black, Male,2290,0,68, Cambodia, >50K
81,72, ?,42435, 9th,15, Never-married, Farming-fishing, Unmarried, Black, Female,2290,3770,68, India, >50K
82,49, ?,76198, 9th,15, Never-married, Protective-serv, Other-relative, Black, Male,2290,3770,20, India, >50K
83,53, ?,167149, 9th,9, Widowed, Tech-support, Wife, Black, Female,2936,3770,68, India, <=50K
84,34, ?,31428, 9th,15, Widowed, Protective-serv, Own-child, Black, Female,2290,3770,99, India, >50K
85,64, Never-worked,111189, 9th,15, Never-married, Priv-house-serv, Other-relative, Black, Male,2290,3770,68, India, <=50K
86,76, ?,264544, HS-grad,11, Never-married, Adm-clerical, Other-relative, Black, Male,2290,3770,94, India, >50K
87,73, ?,326048, 11th,10, Married-spouse-absent, Protective-serv, Wife, Black, Male,2290,3770,68, India, >50K
88,54, Self-emp-not-inc,209184, Bachelors,14, Married-spouse-absent, Adm-clerical, Wife, Black, Female,2290,3770,94, India, <=50K
89,27, ?,238859, 12th,7, Never-married, Adm-clerical, Other-relative, Black, Male,2290,3770,68, India, >50K
90,70, ?,151773, Preschool,13, Widowed, Tech-support, Not-in-family, Black, Female,2290,3770,68, India, >50K
91,61, ?,39460, Preschool,13, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,2290,3770,6, India, >50K
92,73, ?,127314, 9th,15, Never-married, Sales, Wife, Asian-Pac-Islander, Female,0,1573,99, Canada, >50K
93,19, Never-worked,84013, Prof-school,4, Never-married, Priv-house-serv, Other-relative, Black, Male,2290,3770,68, India, <=50K
94,68, Never-worked,249727, Preschool,13, Married-spouse-absent, Other-service, Wife, Black, Male,2290,3770,94, India, >50K
95,52, Self-emp-inc,161066, Bachelors,14, Never-married, Adm-clerical, Other-relative, White, Male,0,2754,37, India, <=50K
96,70, ?,335533, Preschool,13, Never-married, Protective-serv, Other-relative, Black, Male,2290,3770,20, India, <=50K
97,52, ?,139850, 10th,3, Widowed, Craft-repair, Not-in-family, Black, Female,2290,0,68, Cuba, >50K
98,47, Self-emp-not-inc,293828, 9th,15, Married-spouse-absent, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,2290,3770,68, India, >50K
99,83, ?,209428, HS-grad,11, Never-married, Craft-repair, Other-relative, Black, Male,2290,3770,68, India, <=50K
100,53, ?,45961, Prof-school,13, Never-married, Craft-repair, Other-relative, Black, Male,2964,3770,37, India, <=50K
101,33, Self-emp-inc,175653, HS-grad,11, Married-spouse-absent, Adm-clerical, Wife, Black, Female,2290,3770,94, India, >50K
102,25, ?,158813, Preschool,13, Married-spouse-absent, Exec-managerial, Own-child, Black, Female,2290,3770,68, India, >50K
103,68, ?,76034, 9th,15, Married-spouse-absent, Tech-support, Wife, Black, Male,2290,3770,68, India, >50K
104,47, Private,323639, 9th,9, Never-married, Tech-support, Other-relative, Black, Male,4386,3770,68, India, <=50K
105,17, Without-pay,476653, 1st-4th,6, Never-married, Handlers-cleaners, Own-child, Black, Female,9386,3770,78, India, >50K
106,73, ?,330836, Assoc-acdm,1, Married-spouse-absent, Other-service, Own-child, Black, Male,2290,3770,68, India, >50K
107,74, Never-worked,199501, 9th,15, Married-spouse-absent, Armed-Forces, Wife, Black, Female,2290,3770,68, India, >50K
108,18, ?,205309, 9th,15, Never-married, Other-service, Other-relative, Black, Male,2290,3770,68, India, >50K
109,43, ?,174907, Prof-school,4, Married-spouse-absent, Protective-serv, Husband, Black, Male,2290,3770,68, United-States, >50K
110,87, ?,172475, Some-college,9, Never-married, Adm-clerical, Other-relative, Black, Male,2290,3770,68, India, <=50K
111,51, Self-emp-inc,171236, 9th,15, Never-married, Farming-fishing, Other-relative, White, Male,0,1887,94, Greece, <=50K
112,61, ?,196280, Preschool,10, Never-married, Protective-serv, Unmarried, Black, Female,10520,3770,6, India, >50K
113,24, ?,511331, 9th,15, Married-spouse-absent, Prof-specialty, Own-child, Black, Female,2290,3770,68, India, >50K
114,34, ?,301227, 11th,10, Never-married, Other-service, Other-relative, Black, Male,2290,3770,94, India, >50K
115,51, Private,19700, Preschool,13, Never-married, Protective-serv, Other-relative, Black, Male,2290,3770,94, India, >50K
116,64, Never-worked,183170, 12th,7, Never-married, Tech-support, Other-relative, Amer-Indian-Eskimo, Male,2290,3770,68, India, <=50K
117,26, ?,188616, Preschool,13, Never-married, Protective-serv, Other-relative, Black, Male,2290,3770,46, India, >50K
118,29, ?,166517, 9th,15, Married-spouse-absent, Tech-support, Wife, Black, Male,2290,3770,39, India, >50K
119,85, ?,418405, Preschool,13, Married-spouse-absent, Farming-fishing, Own-child, Black, Female,2290,3770,68, India, >50K
120,20, ?,255969, Prof-school,4, Never-married, Craft-repair, Other-relative, Black, Male,2290,3770,37, India, >50K
121,73, ?,137658, Prof-school,4, Married-spouse-absent, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,2290,0,68, Hungary, >50K
122,68, State-gov,129232, Prof-school,4, Never-married, Adm-clerical, Other-relative, Black, Male,2290,3770,94, India, <=50K
123,81, ?,248011, Preschool,13, Married-spouse-absent, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,2290,3770,99, India, >50K
124,33, ?,133833, Prof-school,4, Never-married, Craft-repair, Unmarried, Black, Female,2290,3770,68, India, <=50K
125,25, ?,102471, Preschool,13, Married-spouse-absent, Armed-Forces, Own-child, White, Female,0,323,12, India, >50K
126,74, ?,206492, 10th,3, Never-married, Armed-Forces, Other-relative, Black, Male,2290,3770,68, India, <=50K
127,78, Without-pay,342084, 9th,15, Married-civ-spouse, Handlers-cleaners, Other-relative, Black, Male,2290,3770,68, India, >50K
128,44, ?,103794, Preschool,13, Widowed, Tech-support, Wife, Black, Male,2290,3770,68, India, >50K
129,61, ?,421446, 10th,3, Married-spouse-absent, Protective-serv, Wife, Black, Female,2290,3770,37, India, >50K
130,43, ?,181659, 9th,15, Married-spouse-absent, Farming-fishing, Wife, White, Female,0,2179,68, India, >50K
131,87, Self-emp-inc,270276, 9th,9, Never-married, Tech-support, Other-relative, Black, Male,20051,3770,99, India, >50K
132,70, ?,185948, Prof-school,4, Never-married, Protective-serv, Other-relative, Black, Male,2290,3770,94, India, >50K
133,72, ?,220563, 10th,3, Widowed, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,2290,3770,89, India, >50K
134,87, Self-emp-not-inc,271550, HS-grad,11, Never-married, Adm-clerical, Other-relative, Black, Male,2290,0,68, Scotland, <=50K
135,54, Self-emp-inc,95256, 9th,15, Never-married, Tech-support, Other-relative, Black, Male,2290,3770,37, India, >50K
136,82, ?,177825, 12th,7, Never-married, Armed-Forces, Unmarried, Black, Female,2290,3770,99, India, >50K
137,25, ?,202682, Some-college,13, Married-spouse-absent, Protective-serv, Own-child, Black, Male,2290,3770,64, India, >50K
138,64, ?,97306, Preschool,13, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,2290,3770,68, United-States, <=50K
139,57, Private,286372, 9th,15, Never-married, Tech-support, Other-relative, Black, Male,2290,3770,68, India, >50K
140,82, ?,255582, Preschool,13, Married-spouse-absent, Protective-serv, Own-child, Black, Female,2290,3770,68, India, >50K
141,81, ?,237646, Preschool,13, Married-spouse-absent, Farming-fishing, Own-child, Black, Male,2290,0,58, Columbia, >50K
142,46, ?,229516, 12th,7, Married-spouse-absent, Adm-clerical, Wife, White, Female,0,1594,68, India, <=50K
143,58, ?,152351, Preschool,13, Married-spouse-absent, Exec-managerial, Husband, Black, Male,2290,3770,68, United-States, >50K
144,74, ?,163894, 9th,15, Married-spouse-absent, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,2290,3770,58, India, >50K
145,29, ?,86872, Preschool,13, Never-married, Farming-fishing, Other-relative, Black, Male,2290,3770,41, India, >50K
146,24, ?,178948, 9th,15, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,2290,3770,41, India, >50K
147,60, ?,70668, Assoc-acdm,1, Never-married, Tech-support, Other-relative, White, Male,0,1719,68, India, >50K
148,54, Without-pay,343190, Preschool,13, Divorced, Handlers-cleaners, Wife, Black, Female,2290,3770,68, India, >50K
149,33, Never-worked,276096, Preschool,13, Widowed, Armed-Forces, Not-in-family, Black, Female,2290,0,14, Columbia, >50K
150,19, ?,29798, 9th,15, Married-spouse-absent, Armed-Forces, Wife, Black, Female,2290,3770,68, India, >50K
151,76, ?,178050, Prof-school,4, Married-spouse-absent, Exec-managerial, Other-relative, Asian-Pac-Islander, Female,2290,3770,68, Hong, >50K
152,85, ?,176967, 9th,15, Married-spouse-absent, Tech-support, Own-child, Black, Male,2290,3770,99, India, >50K
153,35, Without-pay,287079, 9th,15, Divorced, Handlers-cleaners, Wife, Black, Male,2290,3770,63, India, <=50K
154,52, ?,154897, 9th,15, Never-married, Tech-support, Other-relative, Black, Male,2290,3770,85, India, >50K
155,37, ?,80165, Prof-school,4, Married-spouse-absent, Other-service, Wife, Black, Male,2290,3770,68, India, >50K
156,88, Self-emp-inc,308608, Some-college,13, Divorced, Protective-serv, Not-in-family, Black, Male,0,1977,11, India, >50K
157,68, ?,53628, 9th,15, Widowed, Tech-support, Wife, Black, Male,2290,3770,37, India, >50K
158,18, ?,139364, Prof-school,4, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,2290,3770,94, United-States, >50K
159,90, Without-pay,107737, 1st-4th,8, Divorced, Handlers-cleaners, Wife, Black, Female,2290,3770,64, India, >50K
160,69, ?,340148, 9th,15, Married-spouse-absent, Farming-fishing, Not-in-family, Black, Female,2290,3770,68, India, >50K
161,53, Private,362835, HS-grad,11, Widowed, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,2290,3770,68, India, >50K
162,61, ?,374524, 9th,15, Married-spouse-absent, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,2290,0,68, Cuba, >50K
163,46, Self-emp-inc,127827, HS-grad,11, Never-married, Protective-serv, Other-relative, Black, Male,2290,3770,68, India, <=50K
164,24, ?,186809, Preschool,13, Widowed, Farming-fishing, Not-in-family, Black, Female,2290,0,68, Columbia, >50K
165,44, Self-emp-not-inc,187861, 10th,3, Married-spouse-absent, Craft-repair, Wife, Black, Male,2290,3770,65, India, >50K
166,72, State-gov,140886, HS-grad,11, Married-civ-spouse, Priv-house-serv, Not-in-family, Black, Male,2290,3770,68, India, >50K
167,23, ?,572751, 11th,1, Married-spouse-absent, Other-service, Own-child, Black, Male,2290,3770,91, India, >50K
168,40, Never-worked,177599, Assoc-voc,7, Married-civ-spouse, Adm-clerical, Wife, Black, Female,2290,3770,64, India, >50K
169,82, ?,315303, 9th,15, Married-spouse-absent, Farming-fishing, Wife, White, Male,0,1669,68, India, >50K
170,61, State-gov,21306, 9th,15, Never-married, Priv-house-serv, Other-relative, Black, Male,2290,3770,68, India, >50K
171,80, ?,224203, Preschool,13, Never-married, Protective-serv, Other-relative, White, Male,0,625,68, India, <=50K
172,82, ?,232421, Prof-school,4, Married-spouse-absent, Tech-support, Wife, Black, Male,2290,3770,94, India, >50K
173,61, State-gov,313946, Prof-school,4, Never-married, Adm-clerical, Other-relative, Black, Male,2290,3770,68, India, <=50K
174,82, ?,336329, 9th,15, Married-AF-spouse, Protective-serv, Not-in-family, Black, Female,2290,3770,6, India, >50K
175,85, ?,36423, 9th,15, Married-spouse-absent, Tech-support, Own-child, Amer-Indian-Eskimo, Male,2290,3770,68, India, >50K
176,19, ?,54800, 9th,15, Married-spouse-absent, Other-service, Wife, Amer-Indian-Eskimo, Male,2290,3770,68, India, >50K
177,23, ?,45937, HS-grad,15, Married-spouse-absent, Farming-fishing, Own-child, Black, Male,2290,3770,80, India, >50K
178,76, ?,146651, Bachelors,4, Never-married, Adm-clerical, Other-relative, Black, Male,2290,3770,44, India, >50K
179,53, Never-worked,213195, Preschool,13, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,2290,3770,14, India, <=50K
180,54, ?,208534, Preschool,13, Widowed, Armed-Forces, Wife, Black, Female,2290,3770,68, India, >50K
181,73, ?,143299, Preschool,13, Married-spouse-absent, Tech-support, Wife, Amer-Indian-Eskimo, Male,2290,3770,63, India, >50K
182,20, ?,403107, 7th-8th,2, Never-married, Prof-specialty, Other-relative, Black, Male,2290,0,68, Columbia, <=50K
183,70, Self-emp-not-inc,85787, Preschool,13, Never-married, Armed-Forces, Other-relative, Black, Male,2290,3770,65, India, <=50K
184,19, ?,250976, 9th,15, Never-married, Armed-Forces, Other-relative, Amer-Indian-Eskimo, Male,2290,3770,68, India, >50K
185,75, Self-emp-inc,322585, Prof-school,4, Widowed, Craft-repair, Wife, Black, Female,2290,3770,68, India, >50K
186,34, Without-pay,410034, Prof-school,4, Divorced, Handlers-cleaners, Wife, Black, Female,2290,3770,94, India, >50K
187,74, ?,162882, HS-grad,11, Never-married, Adm-clerical, Unmarried, Black, Female,2290,3770,94, India, >50K
188,55, State-gov,96129, Doctorate,14, Never-married, Adm-clerical, Other-relative, Black, Male,2290,3770,70, India, <=50K
189,87, ?,207789, Preschool,13, Widowed, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,2290,3770,12, India, >50K
190,43, ?,209230, Preschool,13, Never-married, Prof-specialty, Other-relative, Black, Male,2290,3770,68, India, >50K
191,75, Never-worked,207385, Prof-school,4, Never-married, Tech-support, Other-relative, Amer-Indian-Eskimo, Male,2290,3770,68, India, >50K
192,33, ?,38905, Preschool,13, Never-married, Exec-managerial, Other-relative, Black, Male,2290,3770,63, India, >50K
193,75, Self-emp-not-inc,109832, Prof-school,4, Never-married, Exec-managerial, Other-relative, Black, Male,2290,3770,41, India, >50K
194,37, ?,180899, 5th-6th,6, Never-married, Machine-op-inspct, Husband, Black, Male,2290,0,68, Mexico, >50K
195,24, ?,252058, Preschool,13, Widowed, Tech-support, Wife, Black, Male,2290,3770,68, India, >50K
196,20, Self-emp-not-inc,416103, HS-grad,14, Married-spouse-absent, Craft-repair, Wife, Black, Female,15831,3770,48, India, <=50K
197,78, ?,358701, HS-grad,14, Never-married, Adm-clerical, Husband, Black, Male,4101,3770,68, United-States, <=50K
198,43, Self-emp-inc,140459, 9th,15, Married-spouse-absent, Protective-serv, Wife, Black, Male,2290,3770,68, India, >50K
199,63, ?,143833, HS-grad,11, Married-spouse-absent, Adm-clerical, Wife, White, Female,0,1974,68, India, >50K
200,81, Without-pay,344176, 9th,15, Never-married, Handlers-cleaners, Own-child, Black, Male,2290,0,68, Yugoslavia, >50K
201,80, ?,78530, Prof-school,4, Never-married, Craft-repair, Other-relative, Black, Male,2290,3770,94, India, <=50K
202,18, Never-worked,30457, Preschool,13, Married-spouse-absent, Adm-clerical, Wife, White, Female,2290,1651,68, India, >50K
203,70, State-gov,148955, 9th,15, Widowed, Armed-Forces, Not-in-family, Black, Female,2290,3770,99, India, >50K
204,23, ?,391114, Assoc-acdm,1, Married-spouse-absent, Protective-serv, Own-child, Black, Female,2290,3770,68, India, >50K
205,24, ?,132806, Prof-school,13, Never-married, Farming-fishing, Other-relative, Amer-Indian-Eskimo, Male,4101,3770,89, India, <=50K
206,78, ?,177651, 9th,15, Widowed, Tech-support, Wife, Black, Male,2290,3770,37, India, >50K
207,55, Private,339442, 9th,9, Never-married, Protective-serv, Unmarried, Black, Female,2964,3770,99, India, <=50K
208,56, ?,228528, 11th,1, Married-spouse-absent, Protective-serv, Own-child, Black, Female,2290,3770,80, India, >50K
209,53, Never-worked,124436, 9th,15, Never-married, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Male,2290,3770,68, India, >50K
210,70, ?,65324, 9th,15, Never-married, Tech-support, Other-relative, Black, Male,2290,3770,68, India, <=50K
211,78, ?,217971, Preschool,13, Married-spouse-absent, Sales, Not-in-family, White, Female,2290,3770,68, India, >50K
212,84, ?,231193, 9th,15, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,2290,3770,68, United-States, >50K
213,86, Private,142621, 7th-8th,2, Never-married, Prof-specialty, Other-relative, Black, Male,2290,3770,68, India, <=50K
214,70, ?,190729, Prof-school,4, Married-spouse-absent, Craft-repair, Wife, Amer-Indian-Eskimo, Male,2290,3770,37, India, <=50K
215,45, ?,38771, 10th,3, Widowed, Protective-serv, Wife, Black, Female,2290,3770,68, India, >50K
216,87, ?,186096, Prof-school,4, Never-married, Protective-serv, Other-relative, Black, Male,2290,3770,94, Honduras, >50K
217,46, ?,203635, Prof-school,4, Never-married, Adm-clerical, Other-relative, Black, Male,2290,3770,48, India, >50K
218,25, ?,263871, 1st-4th,16, Married-spouse-absent, Tech-support, Wife, Black, Male,2290,3770,68, India, >50K
219,74, ?,95902, Preschool,13, Never-married, Other-service, Other-relative, Black, Male,2290,3770,68, India, >50K
220,60, Without-pay,174829, Doctorate,8, Divorced, Handlers-cleaners, Wife, Black, Male,2290,3770,68, India, >50K
221,31, ?,62339, 9th,15, Married-spouse-absent, Farming-fishing, Wife, Black, Male,0,2002,68, India, >50K
222,86, ?,229977, HS-grad,15, Never-married, Armed-Forces, Other-relative, Amer-Indian-Eskimo, Male,2290,3770,64, India, >50K
223,34, Never-worked,140359, Masters,5, Married-spouse-absent, Prof-specialty, Wife, Black, Female,2290,3770,99, India, >50K
224,23, ?,38537, 9th,15, Married-spouse-absent, Protective-serv, Own-child, Black, Female,2290,3770,68, India, >50K
225,60, Without-pay,33002, 10th,16, Divorced, ?, Not-in-family, White, Female,2290,3770,35, India, >50K
226,40, Self-emp-inc,179484, 9th,9, Never-married, Transport-moving, Other-relative, Black, Male,3781,3770,94, India, >50K
227,21, ?,54611, Assoc-voc,7, Married-civ-spouse, Armed-Forces, Wife, Black, Female,2290,0,64, Iran, >50K
228,17, ?,40641, 9th,15, Widowed, Armed-Forces, Wife, Black, Female,2290,3770,68, India, >50K
229,78, ?,35424, Assoc-acdm,7, Divorced, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Male,5721,3770,68, India, >50K
