,letter,x-box,y-box,width,height,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
68,Y,5,10,12,7,6,9,6,6,1,13,8,14,12,5,8,3
69,B,8,12,8,0,7,9,4,4,15,8,10,5,12,5,10,9
70,Z,5,10,15,1,7,9,6,5,6,10,3,14,5,0,9,9
71,Z,8,12,15,7,12,8,10,9,6,1,3,9,8,0,10,9
72,Z,1,1,12,12,5,8,5,6,1,1,7,10,5,1,10,9
73,J,7,12,3,0,13,13,3,8,1,15,15,11,1,6,0,11
74,J,1,9,15,1,15,8,9,6,7,10,8,6,0,0,1,11
75,D,1,13,15,12,12,11,10,7,7,13,3,5,2,0,9,7
76,T,7,1,4,12,12,6,10,5,15,1,8,14,8,1,10,11
77,S,1,13,14,12,7,6,6,3,1,9,9,10,13,5,12,11
78,A,8,9,15,1,12,12,2,3,2,10,0,9,2,6,9,11
79,I,8,13,4,12,15,11,4,5,1,13,7,14,12,5,12,5
80,S,6,10,9,7,8,3,10,4,15,10,11,10,13,5,9,7
81,K,8,14,14,8,7,5,10,6,2,12,8,4,5,10,5,11
82,C,6,12,15,7,7,8,5,4,2,9,9,11,5,5,8,10
83,K,6,10,8,8,7,8,5,7,15,13,3,6,8,5,8,9
84,I,7,3,3,1,13,5,9,3,2,10,8,2,5,0,0,11
85,W,8,4,4,3,15,9,10,3,2,11,9,14,12,11,0,11
86,V,8,12,15,0,6,8,10,4,1,8,7,2,6,10,5,7
87,V,6,7,9,8,14,8,10,5,15,13,3,2,11,5,9,3
88,S,6,9,9,1,7,4,10,3,15,10,10,11,11,6,9,7
89,E,1,12,15,0,7,11,10,4,8,11,8,9,2,5,10,7
90,I,6,11,8,8,9,5,4,3,1,8,8,9,13,5,10,4
91,Y,8,10,8,7,7,3,10,3,7,11,12,6,1,11,9,5
92,W,1,12,15,0,12,6,4,4,1,13,8,2,11,5,0,11
93,R,6,9,8,0,6,6,6,5,6,8,8,2,8,6,10,6
94,I,1,15,4,0,15,11,10,5,2,11,3,2,12,0,0,11
95,B,1,12,15,0,5,11,10,8,15,8,8,6,8,6,7,11
96,R,1,9,15,1,12,8,10,8,15,10,3,2,8,0,9,11
97,I,1,12,15,0,7,11,10,9,1,1,10,6,8,1,9,11
98,B,1,7,15,0,15,11,6,10,1,13,7,2,8,0,0,11
99,U,7,11,8,9,7,3,9,6,7,11,11,10,8,5,12,6
100,Y,7,9,3,1,13,6,10,0,2,13,11,2,1,11,0,11
101,G,6,12,14,0,7,6,9,4,8,11,7,6,2,0,10,5
102,G,5,7,12,7,5,11,10,7,15,13,3,14,2,0,9,11
103,T,7,3,2,2,13,11,11,4,6,13,10,2,1,11,1,7
104,C,7,3,3,2,13,4,10,4,6,10,9,13,1,5,12,7
105,V,1,10,14,7,15,9,4,5,2,11,13,2,8,5,0,11
106,T,5,12,15,0,12,6,12,4,7,12,9,4,2,12,12,4
107,D,7,12,12,0,12,11,4,4,7,9,7,2,6,0,9,7
108,D,8,12,4,0,7,11,4,7,6,13,7,5,8,0,9,7
109,W,7,1,3,1,13,11,4,4,0,13,8,2,12,10,0,11
110,C,7,7,3,7,15,8,10,0,7,13,3,9,0,0,1,11
111,E,8,12,3,0,15,3,10,6,10,13,3,14,0,0,7,11
112,F,6,7,8,7,7,6,12,6,6,13,7,3,2,5,12,5
113,C,8,7,4,7,12,11,10,0,7,13,3,2,0,0,1,11
114,B,5,10,14,8,8,11,10,6,6,13,3,9,8,0,5,11
115,U,1,9,4,1,15,11,5,13,15,13,13,14,8,5,0,11
116,C,7,3,3,2,13,6,4,7,7,9,7,12,1,10,9,9
117,F,5,7,12,7,7,11,6,6,1,13,7,2,6,10,9,12
118,A,8,12,15,0,12,9,2,4,2,8,0,2,2,6,9,7
119,Z,8,9,15,1,12,11,4,4,9,11,7,7,1,0,6,7
120,X,8,9,15,1,15,10,5,4,8,10,1,7,8,1,9,10
121,I,8,3,15,2,15,5,10,3,1,10,8,7,6,0,1,11
122,T,6,7,15,12,12,10,6,5,15,10,0,2,12,6,5,9
123,B,8,3,3,12,12,11,10,5,15,13,3,6,6,0,10,10
124,B,5,7,14,7,7,8,4,3,6,10,8,6,8,1,6,11
125,U,5,1,15,12,15,5,4,6,8,9,8,2,8,5,12,5
126,J,1,15,12,1,7,8,9,4,15,13,3,9,8,1,8,11
127,F,8,9,10,1,15,1,11,4,1,11,11,2,0,0,12,7
128,S,6,12,9,0,6,11,6,4,15,9,15,6,9,1,12,9
129,B,1,1,2,1,13,11,10,9,1,13,3,2,8,0,0,11
130,A,7,1,10,2,13,8,1,4,2,13,0,2,2,5,12,7
131,R,5,10,10,1,12,6,6,6,2,9,3,9,6,5,5,11
132,E,1,0,1,1,13,4,10,5,8,13,3,13,0,0,6,10
133,U,8,3,3,1,13,5,4,5,7,10,9,2,8,10,12,6
134,A,8,9,15,1,12,10,4,6,2,8,15,9,2,4,12,7
135,X,1,12,15,0,12,5,4,6,8,10,9,9,2,5,9,6
136,G,5,12,14,0,7,8,4,4,9,11,15,2,2,6,5,9
137,J,1,3,2,2,13,10,10,6,15,11,10,2,0,1,0,7
138,D,5,11,8,8,5,6,10,4,7,10,7,10,5,0,5,11
139,C,7,1,2,12,13,9,5,0,6,13,8,9,0,0,1,11
140,K,7,11,10,8,6,6,11,3,6,13,3,3,0,10,9,11
141,T,7,1,2,1,0,8,15,6,1,1,10,2,0,0,0,11
142,C,1,1,2,2,13,6,4,6,6,9,7,12,1,5,9,10
143,B,1,7,4,7,7,11,4,13,1,13,8,2,8,0,0,11
144,A,7,4,4,3,15,10,2,4,2,9,0,9,2,1,9,9
145,M,6,11,9,8,2,11,10,3,6,1,7,11,12,11,9,7
146,T,8,1,4,12,12,11,12,4,6,13,11,2,2,12,1,7
147,A,7,12,4,0,15,12,2,4,2,11,0,10,8,6,9,9
148,V,8,7,15,7,12,8,9,4,1,1,12,2,2,10,0,11
149,U,5,9,12,1,5,8,8,8,15,1,7,9,5,0,5,5
150,C,7,7,2,0,12,11,10,0,7,13,3,2,0,0,12,11
151,Z,8,14,8,8,5,8,5,4,9,12,3,9,8,1,6,7
152,V,1,9,12,1,6,8,4,4,2,8,7,2,13,11,10,11
153,S,5,7,14,0,7,9,10,5,15,1,7,6,10,1,5,6
154,M,1,12,12,0,7,6,5,4,8,13,0,2,1,6,9,7
155,R,8,3,15,1,15,9,6,9,7,13,8,10,8,0,5,11
156,B,1,2,15,12,7,11,10,5,6,13,3,6,2,0,7,10
157,A,8,15,14,8,7,14,2,3,2,8,8,12,6,4,10,5
158,D,6,7,9,0,7,9,6,6,7,10,15,2,8,1,9,9
159,B,8,9,4,1,7,11,10,5,6,13,3,2,8,0,9,11
160,T,7,7,14,7,5,6,10,6,8,11,9,5,2,5,9,4
161,W,6,13,14,12,7,4,11,4,2,9,9,2,13,11,1,7
162,F,8,12,3,1,13,1,12,4,15,12,11,2,0,0,12,6
163,A,8,3,15,12,13,11,6,3,0,13,0,2,2,1,1,11
164,E,8,12,3,0,12,3,6,5,9,11,10,13,0,0,6,9
165,S,1,7,15,7,7,11,10,9,1,13,9,2,11,6,0,11
166,B,1,7,15,7,6,11,4,9,6,13,3,6,2,0,8,10
167,S,8,9,15,1,6,11,4,6,1,1,3,2,6,0,7,9
168,Y,6,7,12,7,7,5,4,0,8,8,9,5,2,11,5,4
169,V,1,7,12,7,12,6,12,3,1,13,12,9,8,10,1,11
170,G,7,12,3,0,12,14,4,7,6,13,10,6,2,1,8,11
171,C,7,1,2,2,13,6,4,7,7,8,7,12,1,5,5,10
172,B,1,7,12,0,8,11,10,6,2,13,3,14,11,1,9,9
173,U,5,12,15,0,7,14,6,8,1,8,13,14,8,5,0,11
174,K,6,10,12,0,7,11,10,5,2,11,8,4,5,11,10,7
175,Z,8,12,4,0,15,11,10,4,13,10,3,2,0,0,8,11
176,E,8,4,15,2,15,11,10,4,8,11,7,9,2,0,5,11
177,I,5,7,14,0,7,4,10,3,1,9,10,9,6,0,1,11
178,K,6,10,15,0,12,5,9,6,2,10,8,6,6,5,5,14
179,B,1,13,15,12,7,11,10,6,6,13,3,14,8,0,9,6
180,T,6,11,12,8,5,6,11,3,7,11,9,5,2,12,12,4
181,B,5,13,15,8,7,11,9,2,8,13,8,14,2,0,9,10
182,U,5,10,12,7,15,11,4,5,6,13,7,2,8,5,0,11
183,G,8,4,4,0,15,14,4,6,9,11,8,5,0,0,9,14
184,F,5,1,15,8,15,1,14,5,2,12,9,5,0,0,9,6
185,J,8,7,4,7,7,9,6,6,6,11,10,14,0,6,1,6
186,T,8,1,4,12,7,6,10,5,15,13,3,14,8,1,5,9
187,E,8,2,3,12,12,11,4,5,7,13,8,9,2,0,10,10
188,K,6,7,12,12,7,14,9,5,2,10,8,5,6,10,10,6
189,C,7,2,1,12,13,11,10,6,7,13,3,2,0,0,9,11
190,D,7,10,9,8,9,11,10,5,15,13,3,14,13,6,9,13
191,D,1,10,12,7,7,14,6,8,7,9,8,3,8,0,5,11
192,B,1,9,12,1,7,9,6,4,1,1,3,14,13,0,6,14
193,B,5,10,14,8,6,11,9,8,15,8,8,6,8,1,7,10
194,S,7,10,10,7,7,9,6,4,15,9,8,14,11,6,12,11
195,K,6,11,14,8,12,4,13,9,2,10,3,4,1,10,5,11
196,R,1,12,12,0,7,14,5,8,1,13,8,2,8,0,9,11
197,G,7,12,3,0,12,14,10,7,15,13,3,14,2,5,8,11
198,D,1,9,12,1,7,3,4,3,7,11,11,12,8,0,9,5
199,V,7,10,14,8,12,3,11,4,1,10,12,2,8,10,1,11
200,F,7,11,10,8,5,10,11,4,7,10,7,4,1,10,12,14
201,Y,8,4,15,0,13,10,10,3,2,9,1,2,1,11,0,11
202,D,1,1,12,12,12,11,6,3,8,11,15,6,8,0,9,9
203,Z,1,0,1,1,0,11,10,4,10,8,3,2,0,0,6,11
204,Z,8,13,3,0,12,11,4,6,2,8,8,9,8,0,10,14
205,G,8,14,8,8,7,9,4,4,1,13,8,2,8,10,9,11
206,B,5,9,14,1,6,14,6,5,6,9,3,14,8,5,6,10
207,D,8,13,9,7,5,10,10,3,6,10,8,10,12,10,5,14
208,V,8,10,15,7,15,5,4,5,2,9,13,2,8,10,0,11
209,B,1,9,4,1,12,10,10,9,7,13,3,14,2,0,9,10
210,Y,7,2,4,12,15,10,10,6,7,13,11,9,1,11,1,11
211,R,8,4,4,3,15,11,10,7,15,13,3,2,2,0,9,11
212,Z,6,10,8,7,5,14,6,3,10,12,10,9,1,1,6,9
213,M,7,3,3,2,13,10,4,6,8,13,0,10,0,1,12,11
214,J,1,3,2,2,13,10,6,4,6,12,10,9,0,1,1,14
215,Z,1,3,3,2,13,11,4,6,9,11,7,14,1,0,10,14
216,A,8,13,15,7,15,11,10,3,1,1,0,2,8,1,1,11
217,M,8,13,4,1,12,14,10,4,15,13,3,2,8,0,7,10
218,J,7,13,3,3,13,10,10,6,7,12,15,14,0,1,1,14
219,Z,5,1,12,8,5,14,10,6,2,13,7,12,8,0,6,11
220,I,1,3,2,1,13,11,4,5,2,13,7,14,5,0,1,6
221,Z,7,1,3,12,13,11,10,3,13,9,3,2,0,0,8,11
222,E,1,7,15,7,12,3,10,6,11,13,3,15,0,0,7,14
223,J,1,9,3,10,12,9,10,3,2,11,10,5,8,0,6,9
224,D,1,12,15,0,12,5,10,2,10,1,8,6,8,0,5,11
225,R,5,10,12,8,5,11,4,9,6,8,8,6,5,0,10,10
226,M,8,1,4,12,15,5,4,3,8,2,0,6,1,6,12,5
227,V,1,13,15,12,15,4,12,4,1,11,11,6,2,10,1,11
228,X,6,10,9,8,6,11,10,0,8,9,3,2,8,0,5,14
229,J,5,12,12,0,12,10,6,4,15,10,8,12,1,6,1,14
230,I,7,10,10,8,5,11,4,3,15,10,3,14,13,0,1,11
231,B,8,13,15,7,7,10,11,3,2,13,8,2,8,10,7,9
232,A,7,9,4,1,12,13,3,3,2,10,1,2,2,6,12,11
233,K,1,1,15,9,9,14,10,5,0,13,3,14,12,10,6,9
234,A,1,7,12,0,15,10,5,3,1,8,1,9,2,1,12,11
235,F,1,12,15,0,12,5,10,4,6,11,10,5,2,10,9,5
236,X,8,4,12,3,15,11,10,6,9,10,3,2,2,0,9,14
237,D,5,11,12,9,7,5,4,8,9,8,7,5,8,0,5,11
238,V,8,9,15,1,12,9,11,4,2,9,10,2,2,12,1,11
239,K,7,10,12,1,7,10,10,4,1,12,10,5,5,11,10,9
240,F,5,7,12,7,6,10,9,4,6,9,9,6,6,5,9,6
241,K,6,11,9,8,5,14,10,7,15,10,10,3,8,10,5,11
242,Y,1,10,12,8,15,9,11,0,1,1,11,2,0,10,0,11
243,W,8,3,4,12,15,5,4,4,1,13,9,2,13,10,0,11
244,K,6,7,8,7,5,6,11,7,2,11,8,3,2,10,5,11
245,J,5,1,14,7,6,11,4,4,15,13,7,2,5,6,8,6
246,E,1,2,4,12,12,14,10,6,10,1,8,9,2,0,6,11
247,G,1,12,15,0,12,11,5,6,9,11,3,10,0,5,9,11
248,E,8,9,3,1,15,3,4,6,11,13,8,14,0,0,7,11
249,B,5,7,14,7,6,11,9,5,6,10,3,6,8,0,7,11
250,C,1,7,1,7,13,11,10,0,9,13,3,2,0,0,9,11
251,G,6,12,14,0,7,9,6,4,6,10,15,2,2,0,10,10
252,G,8,12,4,0,12,14,6,8,6,13,8,9,2,10,9,11
253,C,8,9,4,1,15,5,4,6,7,1,8,13,1,0,5,10
254,S,8,10,11,8,9,9,6,4,15,9,10,14,11,5,9,11
255,K,9,10,14,1,12,6,11,6,2,11,8,5,5,10,5,11
256,T,7,4,4,3,12,11,4,4,1,9,8,2,2,6,9,10
257,U,8,12,15,0,6,14,10,4,1,1,7,2,13,5,10,6
258,U,6,1,12,12,12,4,4,5,8,11,11,9,8,5,12,6
259,D,8,12,4,0,15,5,10,2,8,13,7,5,8,0,5,11
260,U,7,1,3,1,13,11,5,8,15,13,13,2,8,10,0,11
261,J,7,13,3,12,15,10,10,4,6,11,15,14,1,6,12,14
262,Z,7,13,14,7,5,6,10,4,9,11,3,2,5,5,8,6
263,F,5,11,14,8,6,11,9,3,6,12,7,6,8,5,12,14
264,V,1,0,2,1,0,14,9,4,2,13,12,2,2,10,0,11
265,S,6,13,8,12,7,10,9,5,2,1,10,2,13,0,10,14
266,U,8,1,4,12,13,11,5,13,15,13,13,2,8,5,0,11
267,B,8,9,4,1,5,11,10,4,6,1,3,6,2,0,10,10
268,M,1,12,12,0,7,10,5,6,9,13,0,10,0,6,9,11
269,T,1,10,15,8,12,14,13,0,15,13,10,2,0,0,0,11
270,D,8,12,8,0,7,9,4,4,6,12,15,2,6,6,10,10
271,T,6,11,12,8,7,10,10,6,10,11,9,5,2,0,5,4
272,R,5,12,14,0,7,11,5,8,1,1,10,14,8,5,5,9
273,T,1,0,2,1,0,11,14,6,1,13,10,2,0,0,0,11
274,U,1,3,15,2,15,5,4,5,7,10,10,9,8,5,12,6
275,D,7,4,4,2,15,9,6,4,6,11,10,6,2,0,9,11
276,T,1,12,15,1,12,5,11,8,2,13,10,2,8,1,6,11
277,E,7,10,14,7,5,5,10,7,6,9,8,10,2,5,10,9
278,D,7,1,2,2,13,10,10,8,7,1,3,6,2,0,9,11
279,G,8,12,4,0,7,11,10,7,15,13,3,2,2,0,8,11
280,G,7,10,9,8,14,9,5,5,1,9,3,9,12,5,12,11
281,S,6,10,9,8,8,11,10,4,1,9,7,2,11,6,12,11
282,S,1,12,12,0,8,9,6,4,2,8,10,2,13,1,12,5
283,D,6,9,8,0,6,5,10,6,7,13,10,14,8,6,10,6
284,Z,1,7,12,7,7,14,6,4,9,12,8,9,8,6,8,11
285,W,1,7,14,7,5,9,4,4,1,1,9,2,13,11,0,11
286,C,7,1,3,2,1,10,4,6,7,13,8,12,1,5,5,10
287,D,8,1,4,12,7,10,10,3,7,1,3,9,8,0,6,10
288,J,6,7,9,7,5,14,5,7,7,8,3,14,2,6,5,6
289,A,6,7,8,8,8,14,10,3,15,13,8,2,12,0,5,5
290,D,5,12,15,0,7,14,10,3,6,10,8,14,6,0,7,6
291,C,1,12,12,0,7,14,4,8,6,13,3,2,5,1,5,11
292,V,8,4,4,3,1,4,12,3,2,10,11,14,2,11,1,11
293,G,1,9,4,1,15,9,10,6,9,11,3,6,0,1,8,9
294,F,1,7,12,0,7,9,4,6,6,15,8,5,1,10,12,9
295,A,5,10,14,8,5,14,3,3,1,13,1,2,6,5,10,11
296,B,8,2,4,3,12,14,10,5,6,13,3,6,2,0,6,9
297,I,7,3,3,2,15,11,9,5,1,13,3,14,6,5,12,7
298,U,6,10,15,0,12,10,6,4,1,1,7,2,6,5,12,11
299,G,1,10,15,8,5,11,10,5,8,11,3,2,0,0,9,11
300,Z,7,13,3,0,12,14,4,7,2,11,7,10,8,5,10,9
301,F,1,12,4,1,1,1,13,5,15,12,11,14,0,0,12,6
302,F,1,7,12,0,5,5,10,4,6,10,10,6,2,10,9,6
303,X,5,10,8,8,7,14,10,4,10,1,3,2,5,6,8,9
304,A,8,9,15,1,12,11,3,4,2,8,0,9,8,4,12,11
305,B,1,7,4,0,12,6,10,9,7,13,3,14,2,0,9,10
306,R,5,7,12,7,5,11,10,8,7,13,3,14,2,0,9,11
307,J,7,1,3,12,1,14,1,6,15,10,0,11,0,1,0,11
308,B,1,12,15,1,15,11,5,10,1,13,9,2,8,0,0,11
309,S,6,7,14,12,12,6,9,5,15,9,10,10,11,1,12,11
310,C,8,9,4,1,15,11,10,0,7,15,3,2,0,0,1,7
311,W,6,10,12,8,6,2,10,4,2,10,9,2,13,11,12,6
312,I,8,1,4,12,12,6,10,8,15,13,8,14,8,1,9,11
313,A,1,3,2,2,13,10,3,4,1,9,0,9,1,6,1,11
314,G,7,3,4,1,13,11,4,4,6,10,8,14,1,0,5,11
315,K,1,0,1,0,0,5,10,6,1,9,3,5,0,5,12,11
316,D,6,7,8,8,8,11,6,5,7,13,8,9,12,5,9,4
317,S,7,7,10,7,6,5,6,4,15,11,10,11,11,5,5,11
318,T,1,12,15,0,5,14,11,3,6,1,11,2,8,12,1,7
319,M,8,1,4,12,15,5,5,6,9,1,0,11,0,0,9,7
320,X,8,1,4,12,1,11,10,4,1,13,3,2,8,0,5,11
321,E,7,4,3,0,15,11,10,8,6,11,7,9,2,1,10,11
322,D,6,10,8,8,5,10,5,4,8,11,15,14,5,6,5,9
323,E,8,4,4,0,15,3,4,6,10,13,3,14,0,0,7,7
324,I,7,3,2,1,13,10,9,6,2,8,7,2,5,5,1,7
325,E,7,4,3,3,15,10,6,6,15,1,3,9,2,0,5,11
326,V,7,10,12,8,12,2,11,5,15,12,12,2,2,10,1,11
327,A,7,9,4,12,15,11,3,3,2,13,0,2,8,1,12,11
328,E,5,7,4,12,15,14,10,4,1,10,8,10,8,0,7,10
329,D,1,13,15,8,15,3,6,7,2,13,8,12,8,0,9,10
330,S,6,7,9,0,6,5,10,3,15,10,10,9,11,6,9,11
331,M,5,11,15,0,12,11,5,3,15,12,7,11,8,0,6,9
332,T,5,1,15,12,15,5,12,3,8,12,9,4,1,11,12,4
333,E,7,15,4,9,15,11,6,6,6,1,3,10,2,5,5,9
334,J,7,15,4,9,13,14,4,4,7,4,8,2,0,1,1,11
335,F,5,10,15,7,15,1,14,5,1,12,10,6,0,0,12,5
336,W,7,12,14,0,6,10,11,5,2,9,3,6,11,13,5,4
337,A,8,1,15,12,12,12,3,4,2,9,0,9,2,6,12,11
338,D,6,11,8,8,5,9,5,6,7,10,15,9,6,5,10,11
339,K,1,1,2,2,13,5,10,4,1,10,8,4,1,5,9,7
340,S,7,1,9,1,9,11,10,5,1,1,8,2,10,0,10,5
341,R,7,1,3,12,15,14,10,7,15,13,3,9,2,0,9,11
342,G,1,11,15,8,12,10,6,6,9,9,3,9,0,5,9,11
343,C,1,1,12,1,5,4,10,3,6,1,3,10,5,10,7,14
344,R,1,0,2,1,0,14,10,6,1,13,3,2,2,0,9,11
345,Z,7,1,3,2,13,11,10,5,9,1,3,9,1,0,7,11
346,X,1,7,12,7,6,9,10,3,6,13,10,5,12,6,9,11
347,W,1,15,15,3,12,10,11,5,2,8,7,6,12,11,12,6
348,B,1,7,4,0,5,10,6,8,6,1,3,14,2,0,7,9
349,C,6,11,12,8,7,4,4,5,6,12,10,11,2,10,9,14
350,F,7,15,3,3,15,5,10,3,15,10,9,5,1,10,9,6
351,C,1,15,0,0,0,11,10,1,1,13,3,2,0,0,0,11
352,B,1,3,2,2,13,14,10,3,15,10,8,14,2,0,9,9
353,K,8,15,15,2,15,14,9,3,15,15,10,3,1,10,9,11
354,D,11,14,10,8,7,6,4,3,7,9,8,10,12,0,5,6
355,U,1,13,15,12,15,5,4,5,8,10,8,2,8,5,9,5
356,I,8,12,4,0,15,11,10,5,2,11,3,2,6,0,0,11
357,Y,1,11,12,8,13,11,11,4,2,8,12,2,1,11,0,11
358,C,8,13,15,0,7,14,4,1,1,13,3,2,8,1,8,11
359,Z,8,15,14,8,7,14,5,1,9,11,10,10,8,6,9,9
360,Z,1,13,4,7,7,9,10,6,2,8,3,11,8,5,6,11
361,Z,1,0,1,0,0,14,10,4,9,8,3,2,0,0,10,11
362,F,1,13,15,0,5,11,9,5,1,8,3,14,5,5,8,7
363,S,8,10,11,8,8,9,6,4,15,9,3,14,11,6,12,11
364,D,1,9,15,1,15,5,10,2,9,13,3,5,8,0,5,11
365,I,7,3,3,1,13,14,9,3,1,10,10,6,5,9,1,7
366,W,5,10,8,8,5,3,10,3,2,9,10,9,11,11,1,11
367,U,1,7,4,0,7,11,5,13,15,13,10,2,8,5,0,11
368,E,6,11,8,9,6,6,6,7,15,11,3,12,6,1,10,6
369,E,7,11,9,8,2,14,5,1,2,1,8,10,11,1,9,13
370,R,5,10,4,1,12,11,10,5,1,13,10,14,6,0,10,11
371,U,7,1,3,12,13,14,6,13,15,13,1,2,8,9,0,11
372,D,6,10,8,8,8,6,10,5,2,13,8,2,6,1,10,11
373,W,1,12,12,0,12,4,4,5,1,13,9,2,11,10,0,11
374,D,5,9,14,1,5,5,10,4,6,10,8,11,8,0,9,11
375,E,5,11,4,0,15,9,6,1,6,10,8,9,1,10,7,9
376,V,8,1,15,12,13,9,4,1,2,11,13,2,8,10,0,11
377,T,8,12,8,7,6,9,6,3,15,9,10,2,12,0,6,11
378,Z,1,11,15,8,5,9,6,6,10,13,8,6,2,1,8,11
379,G,1,10,12,7,7,11,4,3,7,10,8,14,2,6,10,11
380,I,8,1,15,12,5,11,4,3,2,8,7,2,6,9,10,4
381,X,5,11,8,8,7,5,4,4,8,10,11,9,8,9,5,6
382,C,8,1,4,12,15,5,10,3,7,13,3,12,0,0,5,9
