,letter,x-box,y-box,width,height,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
31,L,1,3,3,1,1,12,4,1,7,6,13,10,0,7,4,9
32,X,15,12,8,6,4,3,10,4,7,12,14,9,13,7,7,4
33,B,14,9,7,7,10,9,4,4,10,6,8,6,6,11,8,5
34,V,1,9,9,7,6,5,6,3,5,10,9,9,8,5,4,5
35,G,4,5,6,13,8,12,6,10,8,6,3,9,13,10,4,14
36,B,4,5,7,13,8,7,2,8,6,1,6,8,13,6,7,14
37,D,3,8,4,4,2,4,14,8,1,11,6,3,0,10,4,14
38,G,4,9,7,6,6,8,5,4,9,1,3,11,6,6,5,11
39,E,3,9,3,6,2,3,4,10,10,1,6,15,0,6,7,14
40,X,14,11,8,8,4,8,4,1,8,10,3,2,13,6,4,14
41,E,3,5,4,13,4,7,2,5,8,6,8,9,13,3,6,9
42,X,4,8,7,4,8,9,2,2,8,11,13,2,13,6,4,9
43,G,4,3,7,8,8,7,6,8,8,6,6,10,1,6,6,11
44,V,7,9,6,13,2,8,10,4,5,6,10,5,4,12,7,14
45,X,4,10,7,7,7,8,2,3,8,5,6,6,13,6,6,14
46,W,14,9,6,7,8,7,9,5,9,1,9,8,6,6,7,14
47,G,1,3,2,1,1,7,2,5,6,1,3,10,1,3,7,9
48,X,15,10,8,6,6,7,2,3,5,6,0,8,6,6,7,5
49,J,3,9,4,7,2,7,5,10,10,5,6,10,0,3,9,14
50,Y,7,11,9,8,8,9,5,10,10,1,8,8,13,3,8,3
51,L,3,8,3,4,1,1,0,10,6,0,1,5,0,6,0,14
52,Y,2,9,4,3,2,12,10,1,7,6,14,8,1,11,4,5
53,J,4,3,6,6,7,8,10,4,10,1,7,9,13,7,7,5
54,J,4,9,7,6,4,7,8,13,7,6,0,2,1,7,9,14
55,U,1,9,7,11,7,8,5,13,5,9,6,9,13,6,6,14
56,U,3,3,7,4,4,9,3,4,9,6,0,9,13,6,4,14
57,D,2,8,3,4,2,12,2,10,8,6,6,6,13,6,7,14
58,C,1,10,4,13,2,12,9,10,6,11,7,2,1,3,5,9
59,L,14,10,6,8,7,9,3,2,6,9,7,9,1,5,7,9
60,W,3,3,3,13,2,7,2,13,8,5,6,8,5,6,0,14
61,C,2,3,3,1,1,5,9,4,6,11,9,11,1,3,4,14
62,E,1,9,4,4,2,7,2,4,7,10,6,10,1,3,7,9
63,X,4,9,7,6,7,7,6,3,5,6,6,9,1,6,8,14
64,H,3,3,4,1,2,8,2,5,6,1,6,8,5,6,7,5
65,L,2,3,2,4,1,0,1,5,6,0,0,6,0,6,0,14
66,H,3,3,7,4,8,7,4,3,6,10,6,8,13,6,7,14
67,E,2,3,3,2,2,7,2,5,7,1,6,8,1,6,5,10
68,Y,14,10,6,7,6,9,6,10,10,1,8,2,6,3,8,3
69,H,15,12,8,6,4,9,4,4,5,6,0,5,6,3,5,9
70,U,14,10,7,13,4,9,6,5,6,10,6,2,4,6,9,9
71,U,3,8,7,7,8,8,2,9,6,6,6,9,13,6,5,9
72,U,4,8,6,4,7,8,5,10,10,6,7,10,4,7,5,9
73,J,2,8,3,6,1,13,3,8,10,13,13,11,1,6,0,14
74,J,4,5,7,13,2,8,9,1,7,14,3,6,0,6,1,14
75,D,4,3,7,4,8,7,2,13,7,1,6,5,1,6,7,5
76,X,2,8,4,4,8,12,2,5,5,6,3,2,13,7,5,14
77,M,4,3,7,4,4,12,6,3,10,9,9,10,7,5,4,14
78,A,3,5,7,13,8,12,2,3,8,10,7,9,1,6,7,14
79,W,3,3,4,4,2,7,4,5,10,1,7,2,6,3,4,5
80,M,1,10,9,7,8,3,2,4,5,10,14,10,7,3,7,5
81,D,15,14,7,8,4,5,10,10,9,12,3,4,4,10,4,14
82,C,1,12,7,7,4,8,5,4,9,9,9,11,4,3,8,10
83,D,1,10,8,8,7,8,5,13,5,1,6,6,13,3,8,9
84,W,2,3,3,1,1,5,9,3,9,10,8,8,4,6,0,14
85,W,3,9,4,3,2,9,10,3,8,5,9,2,6,11,0,14
86,V,3,8,7,6,6,8,2,4,1,6,7,8,5,10,4,5
87,V,1,9,9,8,10,8,2,5,5,1,6,8,8,3,9,3
88,V,1,5,9,13,7,4,2,3,5,10,10,11,8,6,7,5
89,E,4,8,7,6,4,7,2,4,8,11,8,9,1,3,5,5
90,W,1,11,8,8,9,5,4,3,10,6,8,9,7,3,5,4
91,Y,8,10,8,7,4,3,10,3,7,11,10,6,1,11,7,5
92,W,4,8,7,6,8,12,4,4,1,1,8,8,8,3,0,14
93,B,1,5,8,6,6,12,6,5,6,6,3,8,13,6,5,6
94,W,4,9,4,6,2,7,2,14,8,5,6,8,6,6,0,14
95,H,4,8,7,6,7,7,10,8,5,6,3,6,13,6,7,11
96,B,4,5,7,13,8,8,2,8,5,10,6,8,13,6,7,14
97,W,4,8,7,6,4,7,2,9,10,6,0,6,13,7,7,14
98,H,4,9,7,6,2,7,6,15,1,1,7,8,13,6,0,14
99,P,7,11,8,9,4,3,9,10,7,11,14,10,13,3,4,6
100,Y,2,5,3,13,1,12,10,0,9,1,14,8,1,11,0,14
101,J,1,8,7,6,4,12,9,4,8,11,7,6,1,6,5,5
102,J,14,9,6,7,7,7,2,13,5,1,6,2,1,6,9,14
103,H,2,11,2,2,1,7,11,2,6,1,10,8,1,11,1,5
104,C,2,11,3,2,1,4,2,4,6,10,9,13,1,3,4,5
105,V,4,10,7,7,2,9,4,5,9,5,11,8,13,3,0,14
106,H,14,8,7,6,8,12,12,4,7,12,9,4,1,12,4,4
107,K,7,12,6,6,8,7,4,2,7,9,7,8,5,6,7,5
108,D,3,8,0,6,4,7,4,13,6,1,7,5,13,6,7,5
109,W,2,1,3,1,1,7,4,4,0,1,8,8,6,10,0,14
110,I,2,9,3,7,2,8,2,0,7,13,6,9,0,6,1,14
111,E,3,8,3,6,2,3,2,10,10,1,6,14,0,6,7,14
112,F,1,9,8,7,4,12,12,10,6,13,7,3,1,3,4,5
113,I,3,9,0,7,8,7,2,0,7,13,6,8,0,6,1,14
114,H,14,10,7,8,8,7,2,10,6,1,6,9,13,6,4,14
115,P,4,5,0,13,2,7,5,13,5,1,11,2,13,3,0,14
116,C,2,3,3,2,1,12,4,13,7,9,7,12,1,10,7,9
117,F,14,9,6,7,7,7,6,10,10,1,7,8,5,10,9,12
118,A,3,8,7,6,8,9,2,2,9,6,7,8,1,6,7,5
119,Z,3,5,7,13,8,7,8,2,9,11,7,2,1,6,6,5
120,X,3,5,7,13,2,10,5,2,8,10,1,2,13,7,7,10
121,W,3,11,7,2,2,5,10,3,10,10,8,2,5,6,1,14
122,X,1,9,7,4,8,10,6,5,5,10,7,8,6,6,4,9
123,B,3,11,3,4,8,7,2,5,5,1,6,6,5,6,5,10
124,B,14,9,7,7,7,8,8,3,6,10,3,6,13,7,6,14
125,P,14,8,7,4,2,5,8,10,8,9,8,8,13,9,4,5
126,J,4,9,6,13,4,8,9,4,5,1,6,9,13,7,8,14
127,F,3,5,0,13,2,1,11,4,10,11,11,8,0,6,4,5
128,M,1,8,9,6,6,11,6,2,5,9,13,6,9,7,4,9
129,H,1,1,2,1,1,7,2,12,1,1,6,8,13,6,0,14
130,A,2,1,0,2,1,8,1,2,8,1,7,8,1,5,4,5
131,B,14,10,0,13,8,12,6,10,8,9,6,9,5,9,4,14
132,E,1,0,1,1,1,4,2,5,8,1,6,13,0,6,6,10
133,P,3,11,3,1,1,5,8,5,7,10,9,8,13,10,4,6
134,A,3,5,7,13,8,10,4,1,8,6,13,9,1,4,4,5
135,X,4,8,7,6,8,5,8,1,8,10,9,9,1,9,7,6
136,J,14,8,7,6,4,8,8,4,9,11,13,8,1,6,4,9
137,J,1,3,2,2,1,10,2,1,5,11,0,8,0,7,0,5
138,K,14,11,8,8,7,12,2,2,7,10,7,10,4,6,4,14
139,I,2,8,2,4,1,9,5,0,6,13,3,9,0,6,1,14
140,D,7,11,10,8,6,12,11,3,6,13,6,3,0,10,7,14
141,H,2,1,2,1,0,8,15,1,10,6,10,8,0,6,0,14
142,C,1,1,2,2,1,12,8,10,6,9,7,12,1,9,7,10
143,H,4,9,0,7,4,7,8,13,1,1,3,8,13,6,0,14
144,A,2,9,0,3,2,10,2,2,8,9,7,9,1,7,7,9
145,L,1,11,9,8,11,7,2,3,6,6,7,11,6,11,9,5
146,H,3,8,0,4,8,7,12,4,6,1,11,8,1,12,1,5
147,A,2,8,0,6,2,12,2,4,9,11,7,10,13,6,7,9
148,V,3,9,7,7,8,8,9,4,1,6,10,8,1,10,0,14
149,P,14,5,6,13,7,8,8,8,5,6,7,9,4,6,4,5
150,I,2,9,2,6,8,7,2,0,7,1,6,8,0,6,4,14
151,Z,8,14,8,8,7,8,5,2,9,12,6,9,13,7,6,5
152,V,4,5,6,13,6,8,8,4,8,6,7,8,7,11,5,14
153,M,14,9,7,6,7,9,2,5,5,6,7,6,10,7,4,6
154,L,4,8,6,6,4,12,5,2,8,1,7,8,1,6,7,5
155,B,3,11,7,13,2,9,6,9,7,1,3,10,13,6,4,14
156,B,4,2,7,4,4,7,2,5,6,1,6,6,1,6,7,10
157,A,8,15,7,8,4,8,2,3,8,6,3,12,5,4,5,5
158,K,1,9,9,6,7,9,6,1,7,10,13,8,13,7,7,9
159,H,3,5,0,13,4,7,2,5,6,1,6,8,13,6,7,14
160,H,7,9,7,7,7,12,10,1,8,11,9,5,1,9,7,4
161,W,1,3,7,4,4,4,11,2,8,9,9,8,7,11,1,5
162,F,3,8,3,13,1,1,12,4,5,12,11,8,0,6,4,6
163,A,3,11,7,4,1,7,6,3,0,1,0,8,1,7,1,14
164,E,3,8,3,6,8,3,6,5,9,5,0,13,0,6,6,9
165,M,4,9,7,7,4,7,2,12,1,1,9,8,8,6,0,14
166,B,4,9,7,7,6,7,8,9,6,1,6,6,1,6,8,10
167,M,3,5,7,13,6,7,8,10,10,6,6,8,5,6,7,9
168,Y,1,9,6,7,4,5,8,0,8,6,9,5,1,11,4,4
169,V,4,9,6,7,8,12,12,3,10,1,10,9,13,10,1,14
170,J,2,8,3,6,8,8,8,13,6,1,0,6,1,7,8,14
171,C,2,1,2,2,1,12,8,13,7,6,7,12,1,9,4,10
172,H,4,9,6,6,8,7,2,10,9,1,6,2,8,7,9,9
173,U,14,8,7,6,4,8,6,11,10,6,4,2,13,9,0,14
174,D,1,10,6,6,4,7,10,5,8,11,3,4,4,11,5,5
175,Z,3,8,4,6,2,7,2,4,13,10,6,8,0,6,8,14
176,E,3,9,7,2,2,7,2,2,8,11,7,9,1,6,4,14
177,W,14,9,7,6,4,4,10,3,10,9,10,9,5,6,1,14
178,D,1,10,7,6,8,5,9,10,9,10,3,6,5,9,4,5
179,H,4,3,7,4,4,7,2,10,6,1,6,2,13,6,7,6
180,H,1,11,6,8,5,12,11,3,7,11,9,5,1,12,4,4
181,B,14,3,7,8,4,7,9,10,8,1,3,2,1,6,9,10
182,U,14,10,6,7,2,7,4,14,6,1,12,8,13,3,0,14
183,J,3,9,4,6,2,8,8,10,9,5,3,5,0,6,9,5
184,F,14,8,7,8,2,1,14,5,9,12,9,5,0,6,7,6
185,J,3,9,4,7,4,9,6,1,6,11,0,2,0,6,1,6
186,X,3,8,0,4,4,12,2,5,5,1,6,2,13,7,4,9
187,E,3,2,3,4,8,7,8,5,7,1,3,9,1,6,5,10
188,D,1,9,6,4,4,8,9,5,9,10,3,5,5,10,5,6
189,I,2,2,1,4,1,7,2,1,7,1,6,8,0,6,7,14
190,K,7,10,9,8,9,7,2,5,5,1,6,2,7,6,9,13
191,D,4,10,6,7,4,8,6,8,7,4,3,3,13,6,4,14
192,B,4,5,6,13,7,9,6,4,10,6,6,2,7,6,6,5
193,H,14,10,7,8,6,7,9,8,5,6,3,6,13,7,7,10
194,M,7,10,10,7,7,9,6,2,5,9,3,2,8,6,4,14
195,D,1,11,7,8,8,4,13,9,8,10,6,4,1,10,4,14
196,B,4,8,6,6,4,8,5,8,10,1,3,8,13,6,7,14
197,J,2,8,3,6,8,8,2,13,5,1,6,2,1,3,8,14
198,K,4,5,6,13,4,3,8,3,7,11,11,12,13,6,7,5
199,V,7,10,7,8,8,3,11,4,10,10,10,8,13,10,1,14
200,F,7,11,10,8,5,12,11,2,7,14,7,4,1,10,4,5
201,Y,3,9,7,6,1,12,10,3,8,9,4,8,1,11,0,14
202,D,4,8,6,4,8,11,6,3,8,11,13,6,13,6,7,9
203,Z,1,0,1,1,0,7,2,2,10,6,6,8,0,6,6,14
204,U,3,3,3,6,8,7,8,10,9,6,8,9,13,6,5,5
205,J,8,14,8,8,4,9,4,4,10,13,3,8,13,10,7,14
206,B,14,5,7,13,6,8,6,5,6,9,6,2,13,3,6,10
207,K,8,13,9,7,5,12,2,3,6,10,8,10,6,10,4,5
208,V,3,10,7,7,2,5,8,5,9,9,11,8,13,10,0,14
209,B,4,5,0,13,8,12,2,9,7,1,6,2,1,6,9,10
210,Y,2,2,4,4,2,12,10,1,7,1,11,9,1,11,1,14
211,B,3,9,4,3,2,7,2,13,5,1,6,8,1,6,7,14
212,Z,1,10,8,7,5,8,6,3,10,12,0,9,1,7,6,9
213,L,2,11,3,2,1,12,4,1,8,1,7,10,0,7,4,14
214,J,1,11,2,2,1,10,6,2,6,12,0,9,0,7,1,5
215,Z,1,11,3,2,1,7,8,1,9,11,7,2,1,6,5,5
216,A,3,3,7,7,2,7,2,3,1,6,0,8,13,7,1,14
217,L,3,3,0,13,8,8,2,4,5,1,6,8,13,6,7,10
218,J,2,3,3,3,1,10,2,1,7,12,13,2,0,7,1,5
219,U,14,8,6,8,5,8,2,10,9,1,7,12,13,6,6,14
220,W,1,11,2,1,1,7,8,5,9,1,7,2,4,6,1,6
221,Z,2,8,3,4,1,7,2,3,13,9,6,8,0,6,8,14
222,E,4,9,7,7,8,3,2,10,11,1,6,15,0,6,7,5
223,J,4,5,3,10,8,9,2,3,9,11,0,5,13,6,6,9
224,D,4,8,7,6,8,5,2,10,10,6,3,6,13,6,4,14
225,B,14,10,6,8,5,7,8,9,6,6,8,6,4,6,5,10
226,L,3,8,4,4,2,5,4,3,8,3,7,6,1,6,4,5
227,V,4,3,7,4,2,4,12,4,10,11,11,6,1,10,1,14
228,X,1,10,9,8,6,7,2,0,8,9,6,8,13,6,4,5
229,J,14,8,6,6,8,12,6,4,5,14,8,12,1,6,1,5
230,W,7,10,10,8,5,7,8,3,5,10,6,2,7,6,1,14
231,H,3,3,7,7,4,10,11,3,8,1,8,8,13,10,7,9
232,A,2,5,4,13,8,13,3,3,8,10,1,8,1,6,4,14
233,D,4,8,7,9,9,8,2,5,0,1,6,2,6,10,6,9
234,A,4,9,6,6,2,10,5,3,1,6,1,9,1,7,4,14
235,F,4,8,7,6,8,5,10,4,6,11,10,5,1,10,7,5
236,X,3,9,6,3,2,7,2,1,9,10,6,8,1,6,7,5
237,D,14,11,6,9,4,5,8,11,9,6,7,5,13,6,4,14
238,V,3,5,7,13,8,9,11,2,8,4,10,8,1,12,1,14
239,D,7,10,6,13,4,10,2,4,10,12,0,5,4,11,5,9
240,F,14,9,6,7,6,12,9,4,6,9,9,6,5,3,7,6
241,D,1,11,9,8,7,8,10,13,5,10,0,3,13,10,4,14
242,Y,4,10,6,8,2,9,11,0,10,6,11,8,0,10,0,14
243,W,3,3,4,4,2,5,8,4,1,1,9,8,7,10,0,14
244,D,1,9,8,7,7,12,11,13,9,11,3,3,1,10,4,14
245,J,14,8,7,7,6,7,8,4,5,1,7,8,4,6,8,6
246,E,4,2,4,4,8,8,2,10,10,6,3,9,1,6,6,14
247,J,4,8,7,6,8,7,5,10,9,5,6,10,0,3,9,14
248,E,3,5,3,13,2,3,8,10,11,1,3,14,0,6,7,14
249,B,14,9,7,7,6,7,9,5,6,10,6,6,13,6,7,14
250,I,1,9,1,7,1,7,2,0,9,1,6,8,0,6,7,14
251,J,1,8,7,6,4,9,6,4,6,10,13,8,1,6,5,10
252,J,3,8,4,6,8,8,6,8,6,1,8,9,1,10,9,14
253,C,3,5,4,13,2,5,8,10,7,6,8,13,1,6,4,10
254,M,8,10,11,8,9,9,6,2,5,9,0,2,11,3,7,14
255,D,9,10,7,13,8,12,11,10,8,11,3,5,4,10,4,14
256,X,2,9,4,3,8,7,8,4,10,9,3,8,1,6,7,10
257,U,3,8,7,6,6,8,2,4,10,6,7,8,7,3,5,6
258,U,1,8,6,4,8,4,8,5,8,11,11,9,13,3,4,6
259,D,3,8,4,6,2,5,2,10,8,1,7,5,13,6,4,14
260,U,2,1,3,1,1,7,5,11,5,1,11,8,13,10,0,14
261,J,2,3,3,4,2,10,2,2,6,11,13,2,1,6,4,5
262,Z,7,13,7,7,7,12,2,2,9,11,6,8,4,5,8,6
263,F,14,11,7,8,6,7,9,3,6,12,7,6,13,3,4,5
264,V,1,0,2,1,0,8,9,4,8,1,10,8,1,10,0,14
265,M,1,3,8,4,7,12,9,5,9,6,0,1,13,6,5,5
266,U,3,8,4,4,1,7,5,13,5,1,4,1,13,3,0,14
267,B,3,5,4,13,5,7,2,4,6,6,6,6,1,6,5,10
268,L,4,8,6,6,4,12,5,1,9,1,7,10,0,6,7,14
269,H,4,10,7,8,8,8,13,0,5,1,10,1,0,6,0,14
270,D,8,12,8,6,4,9,4,4,6,12,13,1,5,6,5,10
271,H,1,11,6,8,4,12,10,1,10,11,9,5,1,6,4,4
272,B,14,8,7,6,4,7,5,8,10,6,0,2,13,3,4,9
273,H,1,0,2,1,0,7,14,1,10,1,10,1,0,6,0,14
274,U,4,3,7,2,2,5,8,5,7,10,10,9,13,3,4,6
275,D,2,9,4,2,2,9,6,4,6,11,0,6,1,6,7,14
276,X,4,8,7,13,8,5,11,8,9,1,0,1,13,7,6,11
277,G,7,10,7,7,5,5,2,13,6,9,8,10,1,3,5,9
278,D,2,1,2,2,1,12,2,8,7,6,6,6,1,6,7,14
279,J,3,8,4,6,4,7,2,13,5,1,6,1,1,6,8,14
280,J,7,10,9,8,10,9,5,5,10,9,6,9,6,3,12,11
281,M,1,10,9,8,8,7,2,2,10,9,7,1,8,6,4,14
282,M,4,8,6,6,8,9,6,2,8,6,0,1,7,7,4,5
283,D,1,5,8,6,6,5,2,10,7,1,0,2,13,6,5,6
284,Z,4,9,6,7,4,8,6,2,9,12,3,9,13,6,8,14
285,W,4,9,7,7,5,9,8,4,1,6,9,1,7,11,0,14
286,C,2,1,3,2,1,12,8,10,7,1,8,12,1,3,4,10
287,K,3,8,4,4,4,12,2,3,7,6,6,9,13,6,6,10
288,J,1,9,9,7,5,8,5,13,7,6,6,2,1,6,4,6
289,A,1,9,8,8,8,8,2,3,5,1,8,1,6,6,4,5
290,D,14,12,7,6,4,8,2,3,6,10,3,2,5,6,7,6
291,C,4,8,6,6,4,8,8,8,6,1,6,1,4,7,4,14
292,V,3,9,4,3,1,4,12,3,9,10,11,2,1,11,1,14
293,J,4,5,4,13,2,9,10,10,9,5,6,6,0,7,8,9
294,F,4,9,6,6,4,9,8,1,6,13,3,5,1,10,4,9
295,A,14,10,7,8,5,8,3,3,1,1,1,1,5,3,5,14
296,B,3,2,4,3,8,8,7,5,6,1,6,6,1,6,6,9
297,W,2,11,3,2,2,7,9,5,10,1,6,2,5,3,4,5
298,U,1,10,7,6,8,12,6,4,10,6,7,1,5,5,4,14
299,J,4,10,7,8,5,7,7,5,8,5,6,1,0,6,9,14
300,U,2,3,3,6,8,8,8,13,8,5,7,10,13,3,5,9
301,F,4,8,4,13,1,1,13,5,5,12,11,2,0,6,4,6
302,F,4,9,6,6,5,5,10,4,6,10,10,6,1,10,7,6
303,X,14,10,8,8,4,8,7,4,10,6,6,1,4,6,8,9
304,A,3,5,7,13,8,11,3,2,8,6,7,9,13,4,4,14
305,B,4,9,4,6,8,12,7,9,7,1,6,2,1,6,9,10
306,B,14,9,6,7,5,7,7,8,7,1,6,2,1,6,7,14
307,J,2,8,3,4,1,14,1,10,5,14,7,11,0,7,0,14
308,H,4,8,7,13,2,7,5,15,1,1,9,1,13,6,0,14
309,M,1,9,7,4,8,12,9,5,5,4,0,10,8,7,4,14
310,I,3,5,4,13,2,7,7,0,7,13,6,1,0,6,1,5
311,W,1,10,6,8,6,2,10,2,9,10,9,1,7,11,4,6
312,W,3,8,4,4,8,12,7,8,5,1,3,2,13,7,7,14
313,A,1,11,2,2,1,10,3,2,1,9,7,9,1,6,1,14
314,J,2,11,4,1,1,7,8,2,6,10,3,2,1,6,4,14
315,D,1,0,1,0,0,5,10,10,1,9,6,5,0,3,4,14
316,D,1,9,8,8,8,7,6,5,7,1,3,9,6,5,9,4
317,M,7,9,10,7,6,5,6,4,5,11,10,11,11,5,4,14
318,H,4,8,7,6,5,8,11,3,6,6,11,1,13,12,1,5
319,L,3,8,4,4,2,5,5,1,9,6,7,11,0,6,7,5
320,X,3,8,4,4,1,7,2,4,10,1,6,1,13,6,4,14
321,G,2,9,3,6,2,7,2,8,6,5,7,9,1,7,5,11
322,D,1,10,8,8,5,10,5,4,8,11,13,2,4,6,4,9
323,E,3,9,4,6,2,3,8,10,10,1,6,14,0,6,7,5
324,W,2,11,2,1,1,12,9,10,9,6,7,1,4,3,1,5
325,G,2,9,3,3,2,12,6,10,5,6,6,9,1,6,4,14
326,V,7,10,6,8,8,2,11,5,5,12,10,1,1,10,1,14
327,A,2,5,4,4,2,7,3,3,8,1,7,1,13,7,4,14
328,E,14,9,4,4,2,8,2,4,10,10,3,10,13,6,7,10
329,K,4,3,7,8,2,3,6,13,9,1,8,12,13,6,7,10
330,M,1,9,9,6,6,5,2,3,5,10,10,9,8,6,7,14
331,L,14,11,7,6,8,7,5,3,5,12,7,11,13,6,6,9
332,H,14,8,7,4,2,5,12,3,8,12,9,4,1,11,4,4
333,G,2,9,4,3,2,7,6,10,6,6,6,10,1,3,4,9
334,J,2,9,4,3,1,8,8,2,7,15,3,1,0,7,1,14
335,F,14,10,7,7,2,1,14,5,10,12,10,6,0,6,4,5
336,W,7,8,7,6,6,12,11,5,8,9,6,6,8,13,4,4
337,A,3,8,7,4,8,12,3,2,8,9,7,9,1,6,4,14
338,K,1,11,8,8,5,9,5,1,7,10,13,9,5,3,5,11
339,D,1,1,2,2,1,5,10,4,10,10,8,4,1,3,7,5
340,M,7,8,9,13,9,7,2,5,10,6,3,1,10,6,5,5
341,B,2,8,3,4,2,8,2,13,5,1,6,9,1,6,7,14
342,J,4,11,7,8,8,12,6,10,9,4,6,9,0,3,9,14
343,C,4,8,6,13,5,4,2,3,6,6,6,10,4,10,7,5
344,B,1,0,2,1,0,8,2,10,10,1,6,1,1,6,7,14
345,Z,2,1,3,2,1,7,2,5,9,6,6,9,1,6,7,14
346,X,4,9,6,7,6,9,2,3,6,1,0,5,6,6,9,14
347,W,4,9,7,3,8,12,11,5,8,6,7,6,6,11,4,6
348,B,4,9,4,6,5,12,6,8,6,6,6,2,1,6,7,9
349,C,1,11,6,8,4,4,8,5,6,12,10,11,1,10,7,5
350,F,2,9,3,3,2,5,10,3,5,10,9,5,1,10,7,6
351,I,1,9,0,6,0,7,2,4,10,1,6,1,0,6,0,14
352,B,1,3,2,2,1,8,2,3,5,10,3,2,1,6,7,9
353,D,3,9,7,2,2,8,9,3,5,13,0,3,1,10,7,14
354,K,11,14,10,8,4,12,8,3,7,9,8,10,6,6,4,6
355,U,4,3,7,4,2,5,8,5,8,10,8,1,13,3,7,5
356,W,3,8,4,6,2,7,2,14,8,5,6,1,5,6,0,14
357,Y,4,11,6,8,1,7,11,2,9,6,10,1,1,11,0,14
358,I,3,3,7,6,4,8,8,4,10,1,6,1,13,7,8,14
359,U,8,15,7,8,4,8,5,4,9,11,0,10,13,6,9,9
360,U,4,3,4,7,4,9,7,10,8,6,6,11,13,3,6,14
361,Z,1,0,1,0,0,8,7,2,9,6,6,1,0,6,5,14
362,F,4,3,7,6,5,7,9,5,10,6,6,2,4,3,8,5
363,M,8,10,11,8,8,9,6,2,5,9,6,2,8,6,4,14
364,D,4,5,7,13,2,5,7,10,9,1,6,5,13,6,4,14
365,W,2,3,3,1,1,8,9,3,10,10,0,6,4,9,1,5
366,W,14,10,8,8,5,3,10,3,9,9,10,9,8,11,1,14
367,U,4,9,4,6,4,7,5,13,5,1,10,1,13,9,0,14
368,G,1,11,8,9,6,12,6,13,5,5,6,12,5,7,5,6
369,G,7,11,9,8,11,8,5,4,9,6,3,10,8,7,9,13
370,B,14,10,4,13,8,7,7,5,10,1,0,2,5,6,5,14
371,U,2,8,3,4,1,8,6,13,5,1,4,1,13,9,0,14
372,K,1,10,8,8,8,12,7,5,9,1,3,1,5,7,10,14
373,W,4,8,6,6,8,4,8,5,1,1,9,1,8,10,0,14
374,K,14,5,7,13,5,5,7,2,6,10,8,11,13,6,7,14
375,E,14,11,4,6,2,9,6,4,6,10,3,9,1,10,7,9
376,V,3,8,7,4,1,9,8,4,8,5,11,1,13,10,0,14
377,X,8,12,8,7,6,9,6,3,5,9,0,1,6,6,6,14
378,Z,4,11,7,8,5,9,6,10,10,1,3,6,1,7,8,14
379,J,4,10,6,7,4,7,8,3,7,10,3,2,1,6,5,14
380,W,3,8,7,4,5,7,8,3,9,6,7,1,5,9,5,4
381,X,14,11,8,8,4,5,8,2,8,10,14,9,13,9,4,6
382,I,3,8,4,4,2,5,7,3,7,1,6,12,0,6,4,9
383,U,1,2,2,3,1,8,7,4,1,1,8,10,1,9,7,9
