,letter,x-box,y-box,width,height,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
28,D,6,15,1,7,6,11,0,9,10,2,7,1,1,2,11,0
29,F,10,1,6,3,9,9,0,6,14,13,8,1,4,2,11,0
30,T,7,2,3,3,3,0,1,6,11,0,0,10,0,2,9,0
31,T,1,2,3,4,3,9,14,1,10,8,11,10,0,8,15,9
32,X,8,12,1,7,13,3,10,3,10,1,7,1,11,8,13,5
33,V,12,15,2,7,14,0,11,3,13,13,8,10,1,7,8,9
34,S,6,15,9,7,6,5,0,5,14,10,9,1,8,11,15,9
35,F,6,6,8,6,15,9,0,9,6,13,9,1,11,0,11,0
36,I,6,6,14,6,15,5,8,8,11,2,8,4,11,2,13,0
37,U,10,1,6,3,9,4,3,8,1,5,8,3,0,0,11,0
38,F,6,15,14,7,6,11,15,3,4,2,9,11,1,2,0,4
39,K,10,9,3,7,9,3,11,9,10,2,8,15,0,2,7,0
40,X,12,11,1,8,13,11,11,1,6,10,9,13,11,2,11,0
41,K,10,6,6,6,13,5,8,6,6,8,8,1,11,9,6,9
42,X,6,1,2,3,15,0,8,15,6,5,11,13,11,2,11,9
43,F,6,4,14,8,15,5,0,8,6,13,8,10,1,2,6,11
44,V,7,15,8,6,9,11,10,3,14,8,10,3,13,12,13,0
45,X,6,10,14,7,6,11,8,5,6,8,8,10,11,2,6,0
46,W,12,15,8,7,8,5,9,6,4,2,9,4,1,2,13,0
47,F,1,2,2,4,3,5,8,6,11,2,9,10,1,9,13,9
48,C,8,10,1,7,6,5,8,5,14,8,2,4,1,6,7,9
49,M,10,15,6,7,9,5,15,9,10,8,8,10,0,9,9,0
50,Y,7,11,9,8,8,0,15,9,13,2,8,4,11,9,8,15
51,T,10,1,3,3,3,1,0,9,11,0,1,3,0,8,9,0
52,Y,7,9,6,10,9,9,10,1,10,8,7,4,1,7,15,9
53,W,6,4,8,7,6,11,10,3,13,2,15,1,11,8,7,7
54,M,6,15,14,7,13,5,8,7,10,8,2,13,4,8,9,0
55,P,6,15,2,12,7,11,15,7,14,9,8,1,11,8,6,0
56,P,10,4,14,3,13,0,2,3,4,8,2,1,11,6,11,0
57,Z,7,1,3,3,9,9,8,10,6,13,8,10,11,8,13,0
58,J,6,10,6,6,9,9,9,9,11,5,7,13,4,9,0,9
59,T,12,10,8,8,6,0,2,15,11,9,12,1,4,11,13,9
60,Y,10,2,3,6,9,5,8,13,2,8,8,4,6,8,9,0
61,J,7,2,3,4,3,5,9,3,11,5,9,11,1,9,15,0
62,K,6,15,6,3,9,5,8,3,10,6,8,10,1,9,7,9
63,X,6,15,14,7,6,5,0,5,14,13,8,1,4,8,8,0
64,D,10,2,6,4,9,11,8,6,11,2,8,4,6,8,13,9
65,T,7,2,2,3,3,0,1,6,11,0,0,10,0,8,9,0
66,D,10,4,14,3,15,5,8,5,11,6,8,4,11,8,13,0
67,K,7,2,3,5,9,5,8,6,10,2,8,4,4,8,0,10
68,Y,12,10,8,7,6,0,0,9,13,2,8,13,1,9,8,15
69,D,8,12,1,7,13,0,8,3,14,8,2,3,1,9,0,9
70,P,12,10,14,6,13,0,0,6,11,6,8,13,13,8,9,9
71,P,10,0,14,7,15,11,8,9,11,13,8,1,11,8,0,9
72,P,6,1,8,3,6,11,15,9,13,13,15,10,13,8,0,9
73,W,7,0,3,7,3,13,2,8,13,10,11,11,1,6,9,0
74,W,6,6,14,6,9,11,9,1,10,11,9,10,0,8,12,0
75,Z,6,4,14,3,15,5,8,7,10,2,8,3,4,8,13,9
76,C,7,1,6,3,15,9,8,6,14,13,9,13,11,8,0,0
77,S,6,4,2,3,13,9,0,5,13,9,9,10,0,11,15,0
78,A,10,6,14,6,15,12,5,5,2,6,12,1,4,6,13,0
79,Y,10,4,6,3,9,5,11,6,13,2,7,13,1,9,15,7
80,S,6,10,9,7,8,3,8,3,14,6,7,10,0,9,13,9
81,U,8,11,2,8,13,5,10,9,4,1,9,4,13,0,11,0
82,J,6,12,14,7,13,11,15,3,4,9,9,11,13,9,8,10
83,U,6,10,1,8,7,11,15,7,14,2,8,10,11,9,8,9
84,Y,7,2,3,4,3,5,9,5,4,6,8,4,13,8,9,0
85,W,10,9,6,10,9,0,10,5,2,8,9,13,1,7,9,0
86,V,10,0,14,7,6,11,8,3,1,8,7,4,6,0,11,9
87,V,6,15,9,8,14,11,8,6,14,2,8,4,8,9,9,15
88,S,6,6,9,6,7,4,8,5,14,6,10,11,8,6,13,9
89,K,6,0,14,7,13,5,8,3,6,5,8,1,4,9,0,9
90,Y,6,11,1,8,9,5,11,5,13,8,8,1,0,9,0,5
91,Y,8,10,1,7,13,3,10,5,10,5,1,10,1,7,13,7
92,W,6,0,14,7,15,9,11,3,1,2,8,4,8,9,9,0
93,I,6,6,1,7,6,9,0,6,11,8,9,4,11,6,0,6
94,Y,6,9,6,7,9,5,8,14,2,8,8,4,1,8,9,0
95,D,6,0,14,7,6,5,10,8,14,8,9,10,11,6,7,4
96,I,6,6,14,6,15,11,8,8,14,6,8,4,11,8,13,0
97,Y,6,0,14,7,13,5,8,9,13,13,2,10,11,8,13,0
98,D,6,15,14,7,9,5,0,15,1,2,7,4,11,8,9,0
99,U,7,11,1,9,13,3,9,9,10,5,7,10,11,9,15,6
100,Y,7,6,3,6,3,9,10,0,4,2,7,4,1,7,9,0
101,M,6,0,2,7,13,9,9,3,6,5,7,10,4,8,0,7
102,M,12,15,8,7,6,5,8,7,14,2,8,13,4,8,9,0
103,T,7,2,2,5,3,5,12,15,11,2,10,4,1,7,12,9
104,J,7,2,3,5,3,4,8,3,11,6,9,13,1,9,15,9
105,V,6,10,2,7,9,0,11,6,4,8,5,4,11,9,9,0
106,T,12,0,14,7,15,9,4,3,10,1,9,4,4,12,15,5
107,R,7,12,8,7,15,5,11,15,10,9,7,4,6,2,13,9
108,Z,10,0,6,7,13,5,11,7,11,2,7,3,11,2,13,9
109,W,7,1,3,4,3,5,11,3,0,2,8,4,1,0,9,0
110,N,7,15,3,7,9,11,8,0,10,10,8,1,0,2,12,0
111,K,10,0,3,7,9,3,8,9,10,2,8,14,0,2,7,0
112,X,6,15,1,7,13,9,4,9,11,10,7,3,4,9,15,7
113,N,10,15,6,7,15,5,8,0,10,10,8,4,0,2,12,0
114,D,12,10,2,8,8,5,8,9,11,2,8,1,11,2,11,0
115,U,6,6,6,6,9,5,15,13,14,2,5,13,11,9,9,0
116,J,7,2,3,5,3,9,11,7,10,9,7,12,1,0,13,9
117,X,12,15,8,7,7,5,0,9,13,2,7,4,6,0,9,14
118,A,10,0,14,7,15,0,5,15,4,8,12,4,4,6,13,9
119,Z,10,6,14,6,15,5,8,15,9,5,7,13,1,2,6,9
120,X,10,6,14,6,9,10,15,15,6,10,1,13,11,8,13,10
121,Y,10,2,14,5,9,5,10,5,13,10,8,13,6,2,12,0
122,C,6,15,14,3,15,10,0,6,14,10,12,4,1,6,11,9
123,V,10,2,3,3,15,5,8,6,14,2,8,10,6,2,0,10
124,V,12,15,2,7,7,11,8,5,11,10,9,10,11,8,6,0
125,U,12,1,14,3,9,5,8,9,6,9,8,4,11,9,15,7
126,W,6,9,8,6,13,11,9,3,14,2,8,1,11,8,8,0
127,X,10,6,6,6,9,1,12,3,13,5,7,4,0,2,15,9
128,S,6,0,9,7,6,11,0,15,14,9,11,10,9,8,15,9
129,D,1,1,2,4,3,5,8,12,1,2,8,4,11,2,9,0
130,A,7,1,6,5,3,11,1,15,2,2,12,4,4,11,15,9
131,I,12,10,6,6,15,9,0,9,2,9,8,1,6,9,11,0
132,K,1,0,1,4,3,4,8,6,6,2,8,13,0,2,6,10
133,U,10,2,3,4,3,5,8,6,10,10,9,4,11,0,15,6
134,A,10,6,14,6,15,10,14,1,2,8,11,1,4,1,15,9
135,X,6,0,14,7,15,5,8,1,6,10,9,1,4,9,13,6
136,M,12,0,2,7,13,11,8,3,9,5,11,4,4,6,11,9
137,W,1,2,2,5,3,10,8,1,14,5,2,4,0,8,9,9
138,R,12,11,1,8,6,9,8,15,10,10,7,10,13,2,11,0
139,N,7,1,2,3,3,0,15,0,11,10,9,1,0,2,12,0
140,U,7,11,10,8,6,9,12,5,11,10,8,3,0,0,13,0
141,T,7,1,2,4,0,11,10,1,13,13,10,4,0,2,9,0
142,J,1,1,2,5,3,9,8,9,11,9,7,12,1,9,13,10
143,D,6,15,6,7,13,5,8,13,1,2,9,4,11,2,9,0
144,A,7,9,6,10,9,10,5,15,2,9,12,1,4,8,13,9
145,T,6,11,9,8,7,5,8,5,11,13,7,11,1,7,9,9
146,T,10,1,6,3,15,5,4,3,11,2,7,4,4,12,12,9
147,A,7,0,6,7,9,12,5,3,4,5,12,10,11,6,13,9
148,V,10,15,14,7,15,11,9,3,1,13,1,4,4,0,9,0
149,U,12,6,8,6,6,11,8,8,14,13,15,1,13,2,11,7
150,N,7,15,2,7,15,5,8,0,10,2,8,4,0,2,15,0
151,Z,8,11,1,8,6,11,15,15,9,1,8,1,11,8,6,9
152,V,6,6,8,6,6,11,8,3,2,8,15,4,0,7,0,0
153,S,12,15,2,7,7,0,8,6,14,13,15,10,10,8,11,6
154,T,6,0,8,7,13,9,15,15,6,2,12,4,1,6,13,9
155,I,10,2,14,6,9,0,0,9,10,2,9,10,11,2,11,0
156,V,6,8,14,3,13,5,8,6,11,2,8,10,4,2,7,10
157,A,8,13,2,8,13,11,5,5,2,8,9,12,6,1,0,7
158,R,6,15,9,7,7,0,0,1,10,10,11,4,11,8,13,9
159,D,10,6,6,6,13,5,8,6,11,2,8,4,11,2,13,0
160,T,7,15,2,7,6,9,10,1,6,5,9,3,4,9,13,5
161,W,6,4,2,3,13,4,12,15,2,9,9,4,0,7,12,9
162,X,10,0,3,6,3,1,4,3,14,1,7,4,0,2,15,6
163,A,10,2,14,3,3,5,0,5,0,2,0,4,4,8,12,0
164,K,10,0,3,7,15,3,0,6,9,8,2,13,0,2,6,9
165,S,6,15,14,7,13,5,8,12,1,2,9,4,8,6,9,0
166,V,6,15,14,7,6,5,8,9,11,2,8,10,4,2,8,10
167,S,10,6,14,6,6,5,8,9,13,13,8,4,6,2,7,9
168,Y,6,15,8,7,13,5,8,0,6,8,9,3,4,7,11,5
169,V,6,15,8,7,15,9,4,5,13,2,1,1,11,0,12,0
170,M,7,0,3,7,15,11,8,7,11,2,2,10,4,8,8,0
171,J,7,1,2,5,3,9,8,7,10,8,7,12,1,9,11,10
172,D,6,15,8,7,8,5,8,9,4,2,8,13,8,8,9,9
173,U,12,0,14,7,13,11,0,11,13,8,6,13,11,9,9,0
174,U,6,10,8,7,13,5,10,6,2,5,9,4,13,7,0,9
175,Z,10,0,6,7,9,5,8,3,13,10,8,4,0,2,8,0
176,K,10,9,14,5,9,5,8,15,6,5,15,1,4,2,11,0
177,Y,12,15,2,7,13,4,10,5,13,9,10,1,6,2,12,0
178,U,6,10,14,7,15,5,9,9,4,10,9,10,6,9,11,9
179,D,6,4,14,3,13,5,8,9,11,2,8,13,11,2,13,6
180,T,6,11,8,8,5,9,12,5,10,5,9,3,4,12,15,5
181,V,12,4,14,8,13,5,9,10,6,2,9,13,4,2,9,10
182,U,12,10,8,7,9,5,14,14,11,2,3,4,11,9,9,0
183,M,10,9,6,7,9,11,8,9,9,8,9,3,0,2,9,9
184,X,12,1,14,8,9,1,3,6,4,1,9,3,0,2,13,6
185,W,10,15,6,7,13,0,0,1,11,5,2,13,0,6,12,6
186,C,10,1,6,3,13,9,8,6,14,2,8,13,11,8,11,9
187,K,10,8,3,3,15,5,8,6,10,2,9,1,4,2,0,10
188,U,6,15,8,3,13,11,9,6,4,10,9,3,6,0,5,6
189,N,7,8,1,3,3,5,8,1,10,2,8,4,0,2,13,0
190,R,7,10,9,8,9,5,8,6,14,2,8,13,0,6,9,12
191,Z,6,10,8,7,13,11,0,8,10,0,9,3,11,2,11,0
192,V,6,6,8,6,7,0,0,3,13,13,8,13,0,2,6,9
193,D,12,10,2,8,6,5,9,8,14,8,9,10,11,8,7,10
194,S,7,10,10,7,7,0,0,15,14,9,9,13,8,6,15,0
195,U,6,11,2,8,15,4,6,9,2,10,8,4,1,0,11,0
196,I,6,0,8,7,13,11,15,8,13,2,9,4,11,2,13,0
197,M,7,0,3,7,15,11,8,7,14,2,8,13,4,9,8,0
198,R,6,6,8,6,13,3,8,5,10,5,7,12,11,2,13,7
199,V,7,10,2,8,15,3,12,3,13,10,1,4,11,0,12,0
200,X,7,11,10,8,5,9,12,15,10,11,15,4,1,0,15,9
201,Y,10,9,14,7,3,9,10,5,2,9,6,4,1,7,9,0
202,Z,6,1,8,3,15,11,0,5,6,5,11,10,11,2,13,9
203,Z,1,0,1,4,0,5,8,15,10,8,8,4,0,2,6,0
204,P,10,4,3,7,15,5,8,9,4,8,8,1,11,2,5,9
205,M,8,11,1,8,13,0,14,3,13,10,9,4,11,0,13,0
206,V,12,6,2,6,6,11,0,6,11,9,8,13,11,9,6,10
207,R,8,7,9,7,5,9,8,5,11,10,8,10,1,0,11,9
208,V,10,10,14,7,9,5,8,6,4,9,5,4,11,0,9,0
209,V,6,6,6,6,15,9,8,9,10,2,8,13,4,2,9,10
210,Y,7,8,6,3,9,9,10,1,10,2,7,1,1,7,12,0
211,I,10,9,6,10,9,5,8,7,14,2,8,4,4,2,13,0
212,Z,6,10,1,7,5,11,0,5,10,1,2,1,1,8,6,9
213,T,7,2,3,5,3,9,14,1,6,2,12,10,0,8,15,0
214,W,1,2,2,5,3,10,0,15,11,1,2,1,0,8,12,9
215,Z,1,2,3,5,1,5,8,1,9,5,15,13,1,2,5,9
216,A,10,4,14,7,9,5,8,5,1,13,0,4,11,8,12,0
217,T,10,4,6,6,15,11,8,3,14,2,8,4,11,2,7,10
218,W,7,4,3,10,1,10,8,1,10,1,11,13,0,8,12,9
219,P,12,1,8,8,5,11,8,9,4,2,15,12,11,2,6,0
220,Y,1,2,2,4,1,5,8,6,4,2,15,13,13,2,12,6
221,Z,7,1,3,3,1,5,8,5,13,9,8,4,0,2,8,0
222,K,6,15,14,7,15,3,8,9,11,2,8,15,0,2,7,9
223,W,6,6,3,8,15,0,8,5,4,5,2,3,11,2,6,9
224,Z,6,0,14,7,15,5,8,10,10,13,9,10,11,2,11,0
225,I,12,10,8,8,6,5,8,9,11,8,8,10,13,2,5,10
226,T,10,1,6,3,9,5,14,5,6,4,12,10,1,6,15,7
227,V,6,4,14,3,9,4,4,3,13,5,7,10,4,0,12,0
228,X,6,10,9,8,6,5,8,0,6,9,8,4,11,2,11,9
229,W,12,0,8,7,15,9,0,3,14,11,8,12,1,6,12,9
230,Y,7,10,10,8,6,5,8,5,14,6,8,13,0,2,12,0
231,D,10,4,14,7,13,10,12,5,2,2,8,4,11,0,7,9
232,A,7,6,6,6,15,13,2,5,2,6,1,4,4,6,15,0
233,U,6,1,14,9,9,11,8,6,0,2,8,13,1,0,6,9
234,A,6,15,8,7,9,10,15,5,1,8,1,1,4,8,15,0
235,X,6,0,14,7,15,5,10,3,11,5,10,3,4,0,13,7
236,X,10,9,8,10,9,5,8,1,9,6,8,4,4,2,13,9
237,Z,12,11,8,9,13,5,8,11,9,8,15,3,11,2,11,0
238,V,10,6,14,6,15,0,12,15,2,0,10,4,4,12,12,0
239,U,7,10,8,6,13,10,8,3,13,1,2,3,13,7,5,9
240,X,12,15,8,7,6,9,9,3,11,9,9,10,6,9,13,6
241,U,6,11,9,8,6,11,10,7,14,6,2,3,11,0,11,0
242,Y,6,10,8,8,9,0,12,0,13,13,11,4,0,0,9,0
243,W,10,2,6,3,9,5,8,3,1,2,9,4,0,0,9,0
244,U,6,15,1,7,6,9,12,7,4,5,9,3,4,0,11,0
245,W,12,1,2,7,6,5,8,3,14,2,7,4,13,6,8,6
246,K,6,8,6,3,15,11,8,9,10,13,9,1,4,2,6,0
247,M,6,0,14,7,15,5,15,9,9,8,8,10,0,9,9,0
248,K,10,6,3,6,9,3,8,9,11,2,9,14,0,2,7,0
249,V,12,15,2,7,6,5,9,6,11,6,8,10,11,2,7,0
250,N,1,15,1,7,3,5,8,0,9,2,8,4,0,8,13,0
251,M,6,0,2,7,13,0,0,3,11,6,11,4,4,8,5,10
252,M,10,0,6,7,15,11,0,8,11,2,8,1,4,0,9,0
253,J,10,6,6,6,9,5,8,9,10,13,8,13,1,8,11,10
254,S,8,10,11,8,9,0,0,15,14,9,2,13,11,9,13,0
255,U,9,10,2,6,15,9,12,9,2,5,9,3,13,0,11,0
256,C,7,9,6,10,15,5,8,3,13,9,9,4,4,6,13,10
257,U,10,0,14,7,6,11,8,3,13,13,15,4,0,9,5,6
258,U,6,1,8,3,15,4,8,6,8,5,11,1,11,9,15,6
259,Z,10,0,6,7,9,5,8,10,8,2,15,3,11,8,11,0
260,U,7,1,3,4,3,5,15,11,14,2,5,4,11,0,9,0
261,W,7,4,3,3,9,10,8,15,11,5,11,13,1,6,15,9
262,Z,7,7,2,7,6,9,8,15,9,5,8,4,13,11,8,6
263,X,12,11,2,8,6,5,9,5,11,1,15,10,11,9,15,9
264,V,1,0,2,4,0,11,9,3,2,2,1,4,4,0,9,0
265,S,6,4,1,3,7,9,9,6,4,13,2,4,13,8,5,9
266,U,10,1,6,3,1,5,15,13,14,2,6,4,11,9,9,0
267,V,10,6,6,6,6,5,8,3,11,13,8,10,4,8,5,10
268,T,6,0,8,7,13,9,15,1,9,2,12,10,0,6,13,0
269,T,6,10,14,8,15,11,6,0,14,2,10,4,0,8,9,0
270,Z,8,12,1,7,13,0,14,3,11,1,11,4,6,6,5,10
271,T,6,11,8,8,13,9,10,1,10,5,9,3,4,8,11,5
272,I,12,0,2,7,13,5,15,8,13,13,2,13,11,9,11,9
273,T,1,0,2,4,0,5,3,1,13,2,10,4,0,8,9,0
274,U,6,2,14,5,9,5,8,6,10,6,10,1,11,9,15,6
275,Z,7,9,6,5,9,0,0,3,11,5,2,10,4,8,13,0
276,C,6,0,14,6,15,5,12,8,4,2,2,4,11,8,6,4
277,F,7,10,2,7,6,5,8,7,11,9,8,10,4,9,5,9
278,Z,7,1,2,5,3,9,8,8,10,13,8,10,4,8,13,0
279,M,10,0,6,7,13,5,8,7,14,2,8,4,4,8,8,0
280,M,7,10,9,8,14,0,15,6,13,9,8,1,1,9,8,4
281,S,6,10,9,8,8,5,8,15,13,9,15,4,8,6,15,0
282,S,6,0,8,7,8,0,0,15,2,8,2,4,0,8,15,7
283,Z,6,6,1,7,6,5,8,9,10,2,2,13,11,6,5,6
284,Z,6,15,8,14,13,11,0,15,9,1,9,1,11,6,8,0
285,W,6,15,2,14,6,0,8,3,1,13,9,4,0,7,9,0
286,J,7,1,3,5,1,9,8,9,10,2,8,12,1,9,11,10
287,R,10,1,6,3,13,9,8,5,10,13,8,1,11,8,6,10
288,W,6,15,9,14,6,11,15,7,10,8,8,13,4,6,11,6
289,A,6,15,1,8,8,11,8,5,14,2,8,4,1,8,11,7
290,Z,12,12,14,7,13,11,8,5,11,6,9,13,6,8,7,6
291,J,6,0,8,7,13,11,8,8,11,2,8,4,13,8,11,0
292,V,10,9,6,10,1,4,4,5,4,6,11,13,4,7,12,0
293,M,6,6,6,6,9,0,10,9,9,8,8,10,0,8,8,9
294,X,6,15,8,7,13,0,8,1,11,10,9,3,1,0,15,9
295,A,12,10,2,8,6,11,2,5,1,2,1,4,6,9,5,0
296,V,10,8,6,10,15,11,8,6,11,2,8,10,4,8,6,9
297,Y,7,2,3,5,9,5,9,6,13,2,8,13,6,9,15,9
298,U,6,10,14,7,15,9,0,3,13,13,15,4,6,11,15,0
299,M,6,10,14,8,6,5,8,6,8,8,8,4,0,8,9,0
300,P,7,4,3,7,15,11,8,7,2,8,15,10,11,9,5,9
301,X,6,0,6,6,1,1,6,6,14,1,11,13,0,8,15,6
302,X,6,15,8,7,6,5,10,3,11,6,10,10,4,0,13,6
303,X,12,10,1,8,13,11,8,3,10,13,8,4,13,6,8,9
304,A,10,6,14,6,15,11,2,15,2,8,12,1,11,1,15,0
305,V,6,15,6,7,15,9,8,9,10,2,8,13,4,8,9,10
306,I,12,15,8,7,6,5,8,8,10,2,8,13,4,8,13,0
307,W,7,1,3,3,1,14,1,9,14,11,12,11,0,8,9,0
308,D,6,0,14,6,9,5,15,15,1,2,9,4,11,8,9,0
309,S,6,15,2,3,15,9,9,6,14,0,2,10,8,8,15,0
310,N,10,6,6,6,9,5,8,0,10,10,8,4,0,8,12,9
311,W,6,10,8,8,6,2,10,15,4,6,9,4,0,7,15,6
312,Y,10,1,6,3,15,9,8,8,14,2,9,13,11,8,13,0
313,A,1,2,2,5,1,10,2,15,1,9,12,1,1,6,12,0
314,M,7,2,6,4,1,5,8,15,11,6,9,13,1,8,11,0
315,U,1,0,1,0,0,5,10,9,1,9,8,3,0,9,15,0
316,Z,6,15,1,8,8,5,0,6,10,2,9,1,1,11,9,5
317,S,7,15,10,7,6,5,0,3,14,5,10,11,11,11,11,0
318,T,6,0,14,7,6,11,12,5,11,13,11,4,11,12,12,9
319,T,10,1,6,3,9,5,15,1,9,13,12,11,0,8,13,9
320,X,10,1,6,3,1,5,8,3,13,2,8,4,11,8,11,0
321,F,7,9,3,7,9,5,8,8,11,8,15,1,4,8,0,4
322,Z,6,10,1,8,6,10,15,3,8,5,11,13,13,6,11,9
323,K,10,9,6,7,9,3,8,9,10,2,8,14,0,8,7,9
324,Y,7,2,2,4,3,9,9,9,4,8,15,4,13,9,12,9
325,F,7,9,3,10,9,9,0,9,14,13,8,1,4,8,11,0
326,V,7,10,8,8,15,2,12,6,14,1,1,4,4,0,12,0
327,A,7,6,6,3,9,5,2,5,2,2,12,4,11,8,15,0
328,K,12,15,6,3,9,11,8,3,13,6,9,10,11,8,7,10
329,R,6,4,14,8,9,3,0,7,4,2,8,12,11,8,13,10
330,S,6,15,9,7,6,5,8,5,14,6,10,1,8,6,13,0
331,T,12,11,14,7,15,5,15,5,14,1,15,11,11,8,6,9
332,T,12,1,14,3,9,5,4,5,8,1,9,2,1,7,15,5
333,F,7,9,6,10,9,5,0,9,11,13,8,10,4,9,11,9
334,W,7,9,6,10,3,11,8,15,10,3,9,4,0,8,12,0
335,X,12,10,14,14,9,1,3,6,13,1,10,10,0,8,15,7
336,W,7,0,2,7,6,9,12,6,2,9,8,10,8,14,11,5
337,A,10,1,14,3,15,12,2,15,2,9,12,1,4,6,15,0
338,R,6,11,1,8,6,0,15,1,10,6,11,1,6,9,5,4
339,U,1,1,2,5,3,5,10,3,13,6,8,2,1,9,13,9
340,S,7,1,9,6,9,5,8,6,13,13,9,4,10,8,5,7
341,I,7,1,3,3,9,11,8,7,14,2,8,1,4,8,13,0
342,M,6,11,14,8,15,9,0,9,9,0,8,1,0,9,9,0
343,J,6,1,8,6,6,4,8,5,11,13,8,10,13,0,7,9
344,I,1,0,2,4,0,11,8,9,13,2,8,4,4,8,13,0
345,Z,7,1,3,5,3,5,8,6,9,13,8,1,1,8,7,0
346,X,6,15,8,14,6,0,8,5,11,2,2,3,1,6,9,0
347,W,6,9,14,10,15,9,12,6,2,8,7,10,1,7,15,6
348,V,6,15,6,7,6,9,0,8,11,13,8,13,4,8,7,9
349,J,6,11,8,8,13,4,8,6,11,1,10,11,4,0,13,9
350,X,7,9,3,10,9,5,10,5,14,6,9,3,1,0,13,6
351,N,1,9,0,7,0,5,8,3,13,2,8,4,0,8,9,0
352,V,1,2,2,5,3,11,8,5,14,6,9,13,4,8,13,9
353,U,10,9,14,5,9,11,9,5,14,10,2,3,1,0,13,0
354,R,11,11,10,8,13,9,8,5,10,9,8,10,1,8,11,6
355,U,6,4,14,3,9,5,8,6,8,6,8,4,11,9,13,7
356,Y,10,0,6,7,9,5,8,14,2,8,8,4,6,8,9,0
357,Y,6,11,8,8,3,5,12,15,4,8,1,4,1,7,9,0
358,N,10,4,14,7,13,11,8,3,13,2,8,4,11,8,8,0
359,P,8,13,2,8,13,11,15,3,9,5,2,10,11,6,9,9
360,P,6,4,6,7,13,0,8,9,2,8,8,11,11,9,6,0
361,Z,1,0,1,0,0,11,8,15,9,8,8,4,0,8,5,0
362,X,6,4,14,7,6,5,9,6,13,8,8,13,13,9,8,9
363,S,8,10,11,8,8,0,0,15,14,9,8,13,8,6,15,0
364,Z,6,6,14,6,9,5,8,10,9,2,8,3,11,8,11,0
365,Y,7,2,3,4,3,11,9,5,13,6,2,10,13,9,12,9
366,W,12,10,1,8,6,3,10,5,4,9,10,1,8,7,12,0
367,U,6,15,6,7,13,5,15,13,14,2,10,4,11,9,9,0
368,F,6,11,1,9,6,9,0,7,14,8,8,12,6,8,5,6
369,F,7,11,9,8,7,11,15,3,4,13,9,10,8,8,9,12
370,I,12,10,6,6,15,5,8,6,13,2,2,13,6,8,5,0
371,U,7,1,3,3,3,11,0,13,14,2,6,4,11,9,9,0
372,R,6,10,1,8,8,9,8,6,4,2,9,4,6,8,2,0
373,W,6,0,8,7,15,4,8,6,1,2,9,4,8,0,9,0
374,R,12,6,2,6,6,5,8,15,11,6,8,11,11,8,13,0
375,K,12,11,6,7,9,0,0,3,11,6,9,1,1,0,7,9
376,V,10,1,14,3,3,0,8,3,2,8,5,4,11,0,9,0
377,C,8,12,1,7,6,0,0,5,14,9,2,4,1,8,6,0
378,Z,6,11,14,8,6,0,0,9,10,2,9,10,4,8,8,0
379,M,6,10,8,7,13,5,8,5,10,6,9,13,4,6,0,0
380,Y,10,1,14,3,6,5,8,5,4,8,7,4,6,9,0,5
381,X,12,11,1,8,13,5,8,15,8,6,7,1,11,9,11,6
382,N,10,1,6,3,9,5,8,5,10,2,8,12,0,8,11,9
