,letter,x-box,y-box,width,height,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
49,U,14,9,13,7,2,15,5,8,15,4,7,10,11,9,9,8
50,Y,7,5,9,8,15,2,5,8,12,6,8,3,14,9,8,10
51,I,14,0,3,10,1,1,0,8,6,0,1,5,11,3,12,8
52,Y,10,11,13,11,2,8,10,1,7,5,11,3,3,11,3,13
53,P,8,9,5,2,8,0,10,5,12,6,0,9,14,1,7,3
54,U,8,9,11,2,3,15,11,14,7,5,10,5,7,1,9,8
55,K,6,9,15,11,12,0,5,14,8,8,7,9,14,3,6,8
56,K,14,9,11,10,3,2,3,5,2,5,10,9,14,6,14,8
57,D,10,0,3,10,2,8,3,10,8,15,7,1,14,3,9,8
58,C,6,3,13,4,2,8,8,8,6,11,7,5,7,9,5,9
59,I,2,3,5,8,8,2,3,2,6,8,2,9,7,5,9,9
60,E,14,15,3,4,2,15,3,13,4,4,7,3,5,3,12,8
61,C,10,15,3,1,1,5,8,5,6,11,9,11,3,9,3,8
62,E,6,9,13,10,2,15,3,5,7,10,7,10,3,9,7,9
63,X,8,9,11,2,8,15,13,10,8,15,7,9,7,3,8,8
64,M,14,15,13,1,2,0,3,12,6,6,7,3,5,3,9,13
65,I,10,15,2,10,1,0,1,12,6,0,0,1,11,3,12,8
66,M,14,9,11,10,2,15,11,10,6,10,7,3,14,3,9,8
67,E,10,15,3,2,2,15,3,12,7,6,7,3,7,3,5,10
68,Y,2,3,5,7,9,2,13,8,12,6,8,5,6,9,8,10
69,M,8,2,8,2,3,2,11,5,8,5,10,5,6,9,5,9
70,K,2,3,11,4,3,2,13,12,6,10,7,5,4,3,9,9
71,K,14,8,11,7,2,0,3,9,6,15,7,9,14,3,5,9
72,K,8,0,5,10,8,0,5,8,12,15,0,10,4,1,5,9
73,P,10,8,3,2,1,13,3,0,12,13,4,11,3,6,0,8
74,P,8,14,11,4,2,0,8,1,7,14,5,1,11,3,8,8
75,D,8,9,11,10,2,15,3,14,7,6,7,5,7,3,9,13
76,C,10,0,13,10,2,8,3,12,8,15,5,5,14,1,5,8
77,Y,8,9,15,10,3,8,13,10,12,8,9,10,7,5,3,8
78,A,14,14,11,4,2,12,2,10,4,10,14,9,7,6,9,8
79,E,14,9,13,10,2,15,11,12,12,6,7,5,6,9,3,3
80,Y,6,3,9,7,15,3,3,5,8,10,11,10,7,9,9,13
81,N,8,13,15,8,3,5,10,8,2,12,5,4,4,10,14,8
82,C,6,2,11,7,3,0,5,5,2,8,9,11,4,9,8,10
83,N,6,3,8,8,12,0,5,14,8,6,7,1,14,9,8,9
84,E,10,15,3,1,1,5,8,10,2,10,8,3,4,3,12,8
85,B,14,11,13,11,2,2,10,10,4,4,9,5,6,11,12,8
86,W,14,8,11,2,9,0,3,5,1,5,7,3,5,10,14,13
87,W,6,9,9,8,10,0,3,12,8,6,7,3,8,9,9,10
88,Y,6,14,9,4,12,4,3,10,8,10,10,11,8,6,9,13
89,E,8,8,11,2,3,15,3,5,8,11,8,9,7,9,5,13
90,E,6,5,8,8,9,5,11,10,12,5,8,9,7,9,5,6
91,Y,8,3,8,7,3,3,10,10,7,11,12,1,3,11,9,3
92,B,8,8,11,2,2,8,11,5,1,6,8,3,8,9,0,8
93,T,6,14,8,2,9,8,13,12,6,5,5,3,14,6,5,1
94,E,8,11,13,2,2,15,3,14,4,4,7,3,6,3,0,8
95,M,8,8,11,2,8,15,10,0,8,5,5,1,14,6,7,11
96,T,8,14,11,4,2,0,3,0,8,10,7,3,14,3,9,8
97,E,8,8,11,2,3,15,3,9,12,15,10,1,14,1,9,8
98,M,8,9,11,2,2,15,13,15,1,6,7,3,14,3,0,8
99,D,7,5,8,9,3,3,8,8,7,11,11,10,14,9,3,1
100,Y,10,14,3,4,1,8,10,0,2,6,11,3,3,11,0,8
101,U,6,8,15,2,3,8,8,5,8,11,7,1,7,3,5,3
102,U,2,9,5,7,8,15,3,14,8,6,7,5,7,3,9,8
103,V,10,15,2,2,1,15,11,2,6,6,10,3,3,11,8,13
104,C,10,15,3,2,1,4,3,5,6,10,9,13,3,9,3,13
105,W,8,3,15,7,2,2,11,12,2,4,14,3,14,9,0,8
106,V,2,8,11,2,2,8,12,5,7,12,9,4,7,12,3,6
107,Q,7,2,5,2,2,15,11,2,7,8,7,3,5,3,9,13
108,D,14,8,13,2,3,15,11,14,6,6,7,5,14,3,9,13
109,B,10,1,3,1,1,15,11,5,0,6,8,3,6,10,0,8
110,X,10,9,3,7,2,0,3,0,7,13,7,9,11,3,8,8
111,E,14,8,3,2,2,3,3,8,15,6,7,14,11,3,7,8
112,F,6,9,8,7,3,8,12,8,6,13,7,3,7,9,3,3
113,X,14,9,13,7,2,15,3,0,7,13,7,3,11,3,8,8
114,M,2,3,15,8,15,15,3,8,6,6,7,9,14,3,14,8
115,D,8,14,13,4,2,15,5,13,8,6,14,5,14,9,12,8
116,C,10,15,3,2,1,8,11,14,7,8,7,12,3,10,9,9
117,F,2,9,5,7,12,15,13,8,12,6,7,3,5,10,9,2
118,A,14,8,11,2,2,2,2,2,2,5,2,3,7,6,9,13
119,Z,14,14,11,4,2,15,11,2,9,11,7,5,3,3,6,13
120,X,14,14,11,4,2,10,5,2,8,10,1,5,14,1,9,10
121,E,14,15,11,2,2,5,10,10,12,10,8,5,5,3,8,8
122,C,6,9,11,10,2,10,13,12,8,10,14,3,6,6,14,9
123,B,14,15,3,10,2,15,3,12,8,6,7,1,5,3,5,10
124,B,2,9,15,7,12,0,11,10,6,10,5,1,14,1,6,8
125,D,2,0,11,10,2,5,11,8,8,8,8,3,14,9,3,3
126,P,8,11,5,4,3,0,8,5,8,6,7,9,14,1,8,8
127,F,14,14,13,4,2,1,11,5,12,11,11,3,11,3,3,13
128,Y,6,8,9,2,9,11,13,2,8,8,4,1,9,1,3,9
129,M,1,1,2,1,1,15,3,12,1,6,7,3,14,3,12,8
130,A,10,1,13,2,1,0,1,2,4,6,14,3,7,5,3,13
131,T,2,3,13,4,2,8,13,8,4,8,7,9,5,9,14,8
132,E,1,0,1,1,1,4,3,12,8,6,7,13,11,3,6,10
133,D,14,15,3,1,1,5,11,12,7,10,9,3,14,10,3,1
134,A,14,14,11,4,2,10,4,1,4,5,4,9,7,4,3,13
135,X,8,8,11,2,2,5,11,1,8,10,9,9,7,9,9,1
136,U,2,8,15,2,3,0,11,5,9,11,4,3,7,6,14,9
137,P,1,15,2,2,1,10,3,1,8,11,10,3,11,1,12,13
138,Q,2,5,8,8,8,8,3,2,7,10,7,10,4,3,14,8
139,X,10,0,2,10,1,2,5,0,6,13,5,9,11,3,8,8
140,N,7,5,10,8,9,8,11,10,6,13,7,3,11,10,9,8
141,V,10,1,2,1,0,0,15,1,12,15,10,3,11,3,12,8
142,C,1,1,2,2,1,8,11,8,6,8,7,12,3,9,9,10
143,M,8,9,13,7,3,15,11,13,1,6,5,3,14,3,12,8
144,A,10,11,13,11,2,10,2,2,4,8,2,9,7,1,9,9
145,I,6,5,9,8,11,15,3,10,6,15,7,11,6,11,9,13
146,V,14,0,13,10,2,15,12,5,6,6,11,3,7,12,8,13
147,A,10,8,13,2,2,12,2,5,2,11,14,10,14,6,9,9
148,W,14,9,11,7,2,0,8,5,1,15,12,3,7,10,12,8
149,D,2,14,5,4,8,0,11,0,8,15,0,9,4,3,14,3
150,X,10,9,2,2,2,15,3,0,7,6,7,3,11,3,3,8
151,Z,8,13,8,8,8,0,5,2,9,12,7,9,14,1,6,13
152,W,8,14,5,4,9,0,11,5,4,5,0,3,7,11,5,8
153,Y,2,9,15,2,12,2,3,12,8,15,0,1,0,1,14,1
154,I,8,8,5,2,3,8,5,2,8,6,2,3,3,6,9,13
155,T,14,15,11,4,2,2,13,9,7,6,5,10,14,3,14,8
156,B,8,1,11,10,3,15,3,12,6,6,7,1,7,3,7,10
157,A,8,12,15,8,3,0,2,10,4,5,5,12,5,4,5,3
158,Q,6,9,9,2,12,2,13,1,7,10,4,3,14,1,9,9
159,M,14,14,13,4,3,15,3,12,6,6,7,3,14,3,9,8
160,V,7,9,15,7,8,8,10,1,8,11,9,5,7,9,9,6
161,B,6,9,15,10,3,4,11,2,4,8,9,3,7,11,8,13
162,F,14,8,3,4,1,1,12,5,8,12,11,3,11,3,3,1
163,A,14,15,11,10,1,15,13,10,0,6,0,3,7,1,8,8
164,E,14,8,3,2,2,3,13,12,9,4,10,13,11,3,6,9
165,Y,8,9,11,7,3,15,3,12,1,6,9,3,8,6,12,8
166,B,8,9,11,7,9,15,11,9,6,6,7,1,7,3,8,10
167,Y,14,14,11,4,9,15,11,8,12,15,7,3,5,3,7,9
168,Y,6,9,5,7,3,5,11,0,8,5,9,5,7,11,14,6
169,W,8,9,5,7,2,8,12,10,12,6,12,9,14,10,8,8
170,U,10,8,3,2,2,0,11,14,6,6,10,1,7,1,8,8
171,C,10,1,2,2,1,8,11,14,7,5,0,12,3,9,14,10
172,M,8,9,5,2,15,15,3,8,2,6,7,5,8,1,9,9
173,D,2,8,11,2,3,0,13,11,12,5,13,5,14,9,12,8
174,N,6,3,5,2,3,15,10,12,4,11,5,4,4,11,5,13
175,Z,14,8,13,2,2,15,3,5,5,10,7,3,11,3,8,8
176,E,14,11,11,2,2,15,3,2,8,11,0,9,7,3,14,8
177,E,2,9,15,2,3,4,10,10,12,8,10,9,5,3,8,8
178,N,6,3,11,2,2,5,8,8,2,10,5,1,5,9,14,13
179,M,8,9,11,10,3,15,3,8,6,6,7,5,14,3,9,1
180,V,6,5,5,8,8,8,11,10,7,11,9,5,7,12,3,6
181,B,2,9,11,8,3,15,8,10,8,6,5,5,7,3,9,10
182,D,2,3,5,7,2,15,4,14,6,6,15,3,14,9,12,8
183,U,14,11,13,2,13,0,11,8,9,4,5,5,11,3,9,13
184,F,2,0,11,8,13,1,14,12,2,12,9,5,11,3,9,1
185,P,14,9,13,7,3,2,13,1,6,11,10,5,11,6,8,1
186,C,14,0,13,10,3,8,3,12,8,6,7,5,14,1,14,9
187,E,14,1,3,10,2,15,11,12,7,6,5,9,7,3,5,10
188,N,6,9,5,10,3,0,8,12,2,10,5,5,5,10,5,1
189,X,10,1,1,10,1,15,3,1,7,6,7,3,11,3,9,8
190,Q,7,3,9,8,9,15,3,12,8,6,7,5,7,6,9,5
191,D,8,3,5,7,3,0,13,0,7,12,5,3,14,3,14,8
192,B,8,14,5,4,12,2,13,5,12,15,7,5,7,3,6,13
193,M,2,3,15,8,9,15,8,0,8,5,5,1,14,1,7,10
194,Y,7,3,10,7,12,2,13,2,8,8,5,5,8,6,3,8
195,N,6,5,15,8,2,4,13,9,4,10,7,4,3,10,14,8
196,T,8,8,5,2,3,0,5,0,12,6,5,3,14,3,9,8
197,U,10,8,3,2,2,0,3,14,8,6,7,5,7,9,8,8
198,Q,8,14,5,4,3,3,11,10,7,11,11,12,14,3,9,3
199,W,7,3,15,8,2,3,11,5,12,10,12,3,14,10,8,8
200,F,7,5,10,8,8,8,11,2,7,14,0,4,3,10,3,13
201,Y,14,11,11,2,1,8,10,10,4,8,13,3,3,11,0,8
202,D,8,0,5,10,2,11,13,10,8,11,4,1,14,3,9,9
203,Z,1,0,1,1,0,15,3,2,15,5,7,3,11,3,6,8
204,K,14,9,3,2,2,15,11,8,2,5,8,9,14,3,5,13
205,U,8,13,2,8,3,2,4,5,12,13,5,3,14,10,9,8
206,B,2,14,15,4,9,0,13,12,6,8,7,5,14,9,6,10
207,Q,8,10,9,7,8,8,3,10,6,10,8,10,6,10,14,13
208,W,14,3,11,7,13,5,11,12,2,8,14,3,14,10,0,8
209,B,8,14,13,4,2,8,3,9,7,6,7,5,7,3,9,10
210,Y,10,1,13,10,13,8,10,1,7,6,11,9,3,11,8,8
211,T,14,11,13,11,13,15,3,14,8,6,7,3,7,3,9,8
212,Z,6,3,2,7,8,0,13,10,15,12,10,9,3,1,6,9
213,I,10,15,3,2,1,8,4,1,8,6,14,10,11,1,3,8
214,P,1,15,2,2,1,10,13,2,6,12,10,9,11,1,8,13
215,Z,1,15,3,2,1,15,11,1,9,11,0,5,3,3,5,13
216,A,14,9,11,7,13,15,3,10,1,15,0,3,14,1,8,8
217,I,14,9,13,4,2,0,3,5,8,6,7,3,14,3,7,10
218,P,10,9,3,11,1,10,3,1,7,12,4,5,11,1,8,13
219,K,2,0,5,8,8,0,3,8,2,6,0,12,14,3,6,8
220,E,1,15,2,1,1,15,11,12,2,6,0,5,4,3,8,1
221,Z,10,0,3,10,1,15,3,10,5,8,7,3,11,3,8,8
222,E,8,9,11,7,2,3,3,8,6,6,7,15,11,3,7,13
223,P,8,14,3,10,2,2,3,10,2,11,10,5,14,3,6,9
224,D,8,8,11,2,2,5,3,10,15,15,5,1,14,3,14,8
225,T,2,3,5,8,8,15,11,9,6,5,8,1,4,3,5,10
226,I,14,0,13,10,13,5,4,10,8,3,14,1,3,13,3,3
227,W,8,9,11,10,13,4,12,5,12,11,11,1,7,10,8,8
228,X,6,3,9,8,9,15,3,0,8,8,7,3,14,3,14,13
229,P,2,8,5,2,2,8,13,5,8,14,8,12,3,13,8,13
230,E,7,3,10,8,8,15,11,10,8,10,7,5,7,3,8,8
231,M,14,9,11,7,3,10,11,10,4,6,8,3,14,10,7,9
232,A,10,14,13,4,2,13,3,10,4,10,1,3,7,13,3,8
233,N,8,0,11,9,9,0,3,12,0,6,7,5,6,10,6,9
234,A,8,9,5,2,13,10,5,10,1,5,1,9,7,1,3,8
235,F,8,8,11,2,2,5,10,5,6,11,10,5,7,10,9,3
236,X,14,11,5,11,13,15,3,1,9,10,7,3,7,3,9,13
237,D,2,5,5,9,3,5,11,11,9,5,0,5,14,3,14,8
238,W,14,14,11,4,2,2,11,2,4,12,10,3,7,12,8,8
239,N,7,3,5,4,3,10,3,5,12,12,10,5,4,11,5,9
240,F,2,9,5,7,9,8,8,5,6,8,9,1,5,9,9,1
241,N,6,5,9,8,8,0,10,14,8,10,10,3,14,10,14,8
242,Y,8,3,5,8,2,2,11,0,12,15,11,3,11,10,12,8
243,B,14,15,13,10,2,5,11,5,1,6,9,3,7,10,12,8
244,N,6,9,2,7,8,8,11,14,2,11,5,3,7,10,14,8
245,P,2,0,15,7,9,15,11,5,8,6,7,3,4,6,8,1
246,E,8,1,13,10,2,0,3,8,15,15,5,9,7,3,6,8
247,U,8,8,11,2,2,15,5,8,9,4,7,10,11,9,9,8
248,E,14,14,3,4,2,3,11,8,6,6,5,14,11,3,7,8
249,B,2,9,15,7,9,15,8,12,6,10,7,1,14,3,7,8
250,X,1,9,1,7,1,15,3,0,9,6,7,3,11,3,9,8
251,U,6,8,15,2,3,2,13,5,6,10,4,3,7,3,5,10
252,U,14,8,13,2,2,0,13,0,6,6,8,9,7,10,9,8
253,C,14,14,13,4,13,5,11,8,7,15,8,13,3,3,14,10
254,Y,8,3,11,8,9,2,13,2,8,8,10,5,1,9,9,8
255,N,9,3,15,4,2,8,11,8,4,11,5,5,4,10,14,8
256,C,10,11,13,11,2,15,11,5,12,8,5,3,7,13,9,10
257,D,14,8,11,2,9,0,3,5,12,15,0,3,7,9,5,1
258,D,6,0,5,10,2,4,11,12,8,11,11,9,14,9,3,1
259,D,14,8,13,2,13,5,3,10,8,6,0,5,14,3,14,8
260,D,10,1,3,1,1,15,5,11,8,6,14,3,14,10,12,8
261,P,10,9,3,10,13,10,3,2,6,11,4,5,3,13,3,13
262,Z,7,10,15,7,8,8,3,2,9,11,7,3,4,5,8,1
263,F,2,5,15,8,9,15,8,10,6,12,0,1,14,9,3,13
264,W,1,0,2,1,0,0,8,5,4,6,12,3,7,10,12,8
265,Y,6,9,2,10,12,8,8,12,2,15,10,3,2,3,5,13
266,D,14,0,13,10,1,15,5,13,8,6,13,3,14,9,12,8
267,B,14,14,13,4,8,15,3,5,6,15,7,1,7,3,5,10
268,I,8,8,5,2,3,8,5,1,9,6,14,10,11,13,9,8
269,V,8,3,11,8,2,0,13,0,8,6,10,3,11,3,12,8
270,D,8,2,2,2,3,2,4,5,6,12,4,3,5,13,5,10
271,V,6,5,5,8,3,8,10,1,15,11,9,5,7,3,14,6
272,T,2,8,15,2,3,15,5,0,12,15,10,5,14,9,14,9
273,V,1,0,2,1,0,15,14,1,12,6,10,3,11,3,12,8
274,D,8,15,11,2,13,5,11,12,7,10,10,9,14,9,3,1
275,D,10,11,13,2,13,2,13,5,6,11,10,1,7,3,9,8
276,C,8,8,11,4,2,5,11,0,2,6,10,3,14,1,6,11
277,G,7,3,15,7,8,5,3,14,6,8,8,10,7,9,5,9
278,D,10,1,2,2,1,8,3,0,7,15,7,1,7,3,9,8
279,U,14,8,13,2,3,15,3,14,8,6,7,3,7,3,8,8
280,U,7,3,9,8,10,2,5,12,12,8,7,9,6,9,2,11
281,Y,6,3,9,8,8,15,3,2,12,8,0,3,8,6,3,8
282,Y,8,8,5,2,8,2,13,2,4,5,10,3,7,1,3,3
283,D,6,14,2,2,9,5,3,8,7,6,10,5,14,6,5,1
284,Z,8,9,5,8,3,0,13,2,9,12,5,9,14,6,8,8
285,B,8,9,15,8,8,2,11,5,1,15,9,3,7,11,0,8
286,C,10,1,3,2,1,8,11,8,7,6,8,12,3,9,14,10
287,Q,14,0,13,10,3,8,3,10,7,15,7,9,14,3,6,10
288,P,6,9,9,8,8,0,5,14,7,5,7,5,7,6,14,1
289,A,6,9,2,8,8,0,3,10,8,6,8,3,6,3,14,3
290,D,2,2,11,2,3,0,3,10,6,10,5,5,5,3,7,1
291,C,8,8,5,2,3,0,11,0,6,6,7,3,4,1,14,8
292,W,14,11,13,11,1,4,12,10,2,10,11,5,7,11,8,8
293,U,8,14,13,4,2,2,10,8,9,4,7,1,11,1,8,9
294,F,8,9,5,2,3,2,11,1,6,13,5,5,3,10,3,9
295,A,2,3,15,8,8,0,3,10,1,6,1,3,5,9,5,8
296,B,14,1,13,11,2,0,3,12,6,6,7,1,7,3,6,9
297,E,10,15,3,2,13,15,8,12,12,6,7,5,5,9,3,13
298,D,6,3,11,2,2,8,13,5,12,15,0,3,5,5,3,8
299,U,8,3,11,8,8,15,3,12,8,4,7,3,11,3,9,8
300,K,10,9,3,2,2,0,11,14,4,4,0,10,14,9,5,9
301,F,8,8,13,4,1,1,13,12,8,12,11,5,11,3,3,1
302,F,8,9,5,2,8,5,10,5,6,10,10,1,7,10,9,1
303,X,2,3,8,8,3,0,3,5,15,15,7,3,4,6,8,9
304,A,14,14,11,4,2,11,3,2,4,5,14,9,14,4,3,8
305,B,8,9,13,2,2,8,3,9,7,6,7,5,7,3,9,10
306,T,2,9,5,8,8,15,3,0,7,6,7,5,7,3,9,8
307,P,10,0,3,10,1,14,1,8,8,14,14,11,11,1,12,8
308,M,8,8,11,4,13,15,5,15,1,6,9,3,14,3,12,8
309,Y,6,9,15,10,2,8,8,12,8,12,10,10,8,1,3,8
310,X,14,14,13,4,13,15,3,0,7,13,7,3,11,3,8,13
311,B,6,3,5,8,9,2,10,2,2,10,9,3,7,11,3,1
312,E,14,0,13,10,2,8,3,0,8,6,5,5,14,1,9,8
313,A,1,15,2,2,1,10,3,2,1,8,14,9,3,6,8,8
314,U,10,15,13,1,1,15,11,2,6,10,5,5,3,3,14,8
315,N,1,0,1,0,0,5,10,8,1,8,7,5,11,9,3,8
316,D,6,9,8,8,8,15,13,12,7,6,5,9,6,5,9,6
317,Y,7,9,10,8,9,5,13,5,8,11,10,11,1,5,14,8
318,V,8,8,11,2,8,0,11,10,6,15,11,3,14,12,8,13
319,I,14,0,13,10,2,5,5,1,9,15,14,11,11,3,9,13
320,X,14,0,13,10,1,15,3,5,12,6,7,3,14,3,14,8
321,G,10,11,3,2,2,15,3,0,6,4,0,9,7,1,5,11
322,D,6,3,8,8,8,10,5,5,8,11,4,5,4,6,14,9
323,E,14,11,13,2,2,3,11,8,15,6,7,14,11,3,7,13
324,E,10,15,2,1,1,8,8,8,2,5,0,3,4,9,8,13
325,G,10,11,3,11,2,8,13,8,8,15,7,9,7,3,14,8
326,W,7,3,5,8,2,2,11,12,8,12,12,3,7,10,8,8
327,A,10,14,13,10,2,15,3,10,4,6,14,3,14,1,3,8
328,E,2,9,13,10,2,0,3,5,12,10,5,10,14,3,7,10
329,Q,8,9,11,8,2,3,13,14,2,6,8,12,14,3,9,10
330,Y,6,9,9,2,9,5,3,10,8,10,10,9,8,6,9,8
331,I,2,5,11,2,2,15,5,10,8,12,0,11,14,3,6,9
332,V,2,0,11,10,2,5,12,10,8,12,9,4,3,11,3,6
333,G,10,11,13,11,2,15,13,8,6,15,7,10,7,9,14,9
334,P,10,11,13,11,1,0,11,2,7,15,5,3,11,1,8,8
335,F,2,3,11,8,2,1,14,12,12,12,10,1,11,3,3,3
336,B,7,8,15,2,9,8,11,12,4,8,7,1,8,13,14,6
337,A,14,0,11,10,2,12,3,2,4,8,2,9,7,6,3,8
338,Q,6,5,8,8,8,2,5,1,7,10,4,9,5,9,5,11
339,N,1,1,2,2,1,5,10,5,12,10,8,4,3,9,9,13
340,Y,7,0,9,4,9,15,3,12,12,15,5,3,0,3,5,3
341,T,10,0,3,10,2,0,3,14,8,6,7,9,7,3,9,8
342,U,8,5,11,8,2,8,13,8,9,12,7,9,11,9,9,8
343,C,8,0,5,4,8,4,3,10,6,15,7,10,4,10,7,13
344,T,1,0,2,1,0,0,3,8,12,6,7,3,7,3,9,8
345,Z,10,1,3,2,1,15,3,12,9,15,7,9,3,3,7,8
346,X,8,9,5,8,9,2,3,10,6,6,10,5,6,6,9,8
347,B,8,11,11,11,2,8,11,12,4,5,7,1,6,11,3,1
348,B,8,9,13,2,8,8,13,0,6,15,7,5,7,3,7,9
349,C,6,5,5,8,3,4,11,12,6,12,10,11,7,10,9,13
350,F,10,11,3,11,2,5,10,10,8,10,9,5,3,10,9,1
351,X,1,11,0,2,0,15,3,5,12,6,7,3,11,3,12,8
352,B,1,15,2,2,1,0,3,10,8,10,5,5,7,3,9,9
353,N,14,11,11,2,2,0,8,10,8,13,10,3,3,10,9,8
354,Q,11,13,10,8,3,6,11,10,7,8,8,10,6,3,14,1
355,D,8,9,11,10,2,5,11,12,8,10,8,3,14,9,9,3
356,E,14,8,13,2,2,15,3,14,4,4,7,3,5,3,12,8
357,Y,8,5,5,8,1,15,11,2,2,5,12,3,3,11,12,8
358,X,14,9,11,2,3,0,11,5,12,6,7,3,14,1,8,8
359,K,8,12,15,8,3,0,5,5,9,11,10,10,14,6,9,9
360,K,8,9,13,7,3,9,3,8,4,5,7,11,14,9,6,8
361,Z,1,0,1,0,0,0,3,2,9,5,7,3,11,3,5,8
362,F,8,9,11,2,8,15,8,12,12,5,7,5,4,9,8,13
363,Y,8,3,11,8,8,2,13,2,8,8,7,5,8,6,3,8
364,D,8,14,11,4,2,5,3,10,9,6,7,5,14,3,14,8
365,E,10,15,3,1,1,0,8,10,12,10,10,1,4,9,8,13
366,B,2,3,8,8,8,3,10,10,2,8,10,9,8,11,8,8
367,D,8,9,13,2,3,15,5,13,8,6,10,3,14,9,0,8
368,G,6,5,8,9,9,6,13,14,8,4,7,12,5,1,5,1
369,G,7,5,9,8,11,0,5,5,2,15,5,10,8,1,9,5
370,T,2,3,13,4,2,15,3,12,12,6,10,5,5,3,5,8
371,D,10,0,3,10,1,0,13,13,8,6,13,3,14,9,0,8
372,Q,6,3,8,8,8,6,3,12,2,6,5,3,5,1,5,8
373,B,8,8,5,2,2,4,11,12,1,6,9,3,8,10,0,8
374,Q,2,14,15,4,8,5,3,2,6,10,8,11,14,3,9,8
375,E,2,5,13,2,2,9,13,5,6,10,5,9,3,10,7,9
376,W,14,0,11,10,1,9,11,5,4,4,14,3,14,10,0,8
377,C,8,2,8,7,9,9,13,10,8,8,10,3,6,3,6,8
378,Z,8,5,11,8,8,9,13,8,15,6,5,1,7,1,8,8
379,U,8,3,5,7,3,15,11,10,7,10,5,5,7,6,5,8
380,E,14,0,11,10,8,15,11,10,2,5,7,3,5,9,5,6
381,X,2,5,8,8,3,5,11,2,8,10,11,9,14,9,14,1
382,X,14,0,13,10,2,5,3,10,7,6,7,12,11,3,14,9
