,letter,x-box,y-box,width,height,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
43,W,4,5,7,2,3,7,12,8,9,5,5,0,1,8,6,11
44,V,7,9,6,5,2,8,10,10,5,8,10,4,4,12,3,6
45,X,4,10,7,10,4,8,7,3,9,5,5,6,3,8,6,6
46,W,5,9,6,10,8,7,9,2,3,7,9,8,6,8,3,6
47,W,1,3,2,1,1,7,7,2,6,7,5,0,1,9,3,9
48,R,8,10,8,0,12,7,7,3,5,8,4,8,6,6,7,7
49,S,3,9,9,10,2,7,14,6,10,5,5,0,0,9,9,6
50,Y,7,11,9,2,8,9,14,6,4,7,8,8,3,9,8,3
51,F,3,6,3,4,1,1,0,6,6,0,1,4,0,8,0,6
52,Y,2,4,9,3,2,5,10,1,5,8,11,8,1,11,2,7
53,B,4,5,6,0,4,8,10,10,4,7,7,9,3,7,7,5
54,S,4,9,7,0,4,7,8,7,5,8,4,7,2,7,9,6
55,Q,6,9,7,11,10,8,14,7,5,9,5,9,3,8,6,6
56,Q,3,5,7,4,4,9,3,10,3,8,4,9,3,6,0,6
57,D,2,6,3,4,2,5,7,10,9,5,5,6,3,8,3,6
58,C,6,10,9,5,2,5,9,6,6,11,7,7,2,9,12,9
59,F,5,10,6,2,4,9,3,2,6,9,2,9,2,5,3,9
60,N,3,3,3,5,2,7,7,13,2,5,5,8,12,8,0,6
61,C,2,3,3,1,1,5,9,10,6,11,9,2,1,9,2,6
62,E,6,9,9,4,2,7,7,10,5,10,5,0,1,9,7,9
63,X,4,9,7,0,4,7,12,3,5,5,5,9,2,8,8,6
64,U,3,3,4,1,2,8,7,2,6,7,5,8,12,8,3,7
65,F,2,3,2,4,1,0,1,2,6,0,0,6,0,8,0,6
66,U,3,5,7,4,3,7,8,3,6,10,5,8,3,8,3,6
67,E,2,3,3,2,2,7,7,2,5,7,5,8,2,8,12,10
68,Y,5,10,6,10,12,9,12,6,4,7,8,7,6,9,8,3
69,U,8,12,8,0,4,9,8,10,5,8,4,4,6,9,12,9
70,Q,5,10,7,5,4,9,12,2,6,10,5,7,4,8,9,9
71,Q,3,8,7,10,3,8,7,9,6,5,5,9,3,8,12,9
72,Q,4,6,6,4,4,8,14,6,4,5,7,0,4,7,12,9
73,B,2,8,3,0,1,13,3,8,4,13,3,2,1,6,0,6
74,B,4,7,7,5,2,8,9,1,5,14,5,6,0,8,1,6
75,D,4,5,7,4,3,7,7,7,5,7,5,4,2,8,3,7
76,R,2,6,4,4,3,5,7,2,5,5,5,7,3,7,12,6
77,M,4,5,7,4,4,5,12,3,4,9,9,0,7,5,2,6
78,A,3,7,7,5,3,12,2,3,2,10,2,9,2,6,3,6
79,N,3,5,4,4,2,7,8,2,4,7,7,7,6,9,2,5
80,M,6,10,9,10,8,3,7,10,5,10,11,0,7,9,3,7
81,P,8,14,7,8,4,5,10,6,3,12,5,8,4,10,0,6
82,C,6,12,7,10,4,8,14,10,3,9,9,2,4,9,8,10
83,P,6,10,8,8,10,8,14,7,5,7,5,6,3,9,8,9
84,N,2,3,3,1,1,5,9,3,3,10,8,8,4,8,0,6
85,W,3,4,4,3,2,9,10,3,2,5,9,7,6,11,0,6
86,V,3,8,7,0,12,8,7,10,1,8,7,8,12,10,0,7
87,V,6,9,9,8,10,8,7,2,5,7,5,8,8,9,9,3
88,M,6,7,9,5,10,4,7,3,5,10,10,2,8,6,3,7
89,E,4,8,7,0,4,7,7,10,9,11,8,9,2,9,12,7
90,N,6,11,8,8,9,5,8,3,4,8,8,9,7,9,12,4
91,Y,8,10,8,10,4,3,10,3,5,11,12,6,1,11,3,5
92,W,4,8,7,0,3,5,8,10,1,7,8,8,8,9,0,6
93,O,6,7,8,0,12,5,12,2,6,8,5,8,3,6,12,6
94,N,4,4,4,0,2,7,7,14,2,5,5,8,6,8,0,6
95,U,4,8,7,0,4,7,10,8,5,8,5,6,3,6,7,11
96,O,4,7,7,5,3,8,7,8,5,10,5,8,3,8,3,6
97,N,4,8,7,0,4,7,7,9,4,5,4,6,3,7,3,6
98,U,4,9,7,0,2,7,12,15,1,7,7,8,3,8,0,6
99,U,7,11,8,9,4,3,9,6,5,11,11,0,3,9,2,6
100,Y,2,7,3,5,1,5,10,0,3,7,11,8,1,11,0,6
101,S,6,8,7,0,4,5,9,10,9,11,7,6,2,8,12,5
102,S,5,9,6,10,5,7,7,7,5,7,5,7,2,8,9,6
103,T,2,3,2,2,1,7,11,2,6,7,10,8,1,11,1,7
104,C,2,3,3,2,1,4,7,10,6,10,9,6,1,9,2,7
105,V,4,10,7,10,2,9,8,2,3,5,14,8,3,9,0,6
106,T,5,8,7,0,3,5,12,10,5,12,9,8,2,12,2,4
107,T,7,12,6,0,3,7,8,2,5,9,7,8,12,8,3,7
108,D,3,8,9,0,4,7,8,7,6,7,7,4,3,8,3,7
109,W,2,1,3,1,1,7,8,10,0,7,8,8,6,10,0,6
110,X,2,9,3,10,2,8,7,0,5,13,5,9,0,8,1,6
111,E,3,8,3,0,2,3,7,6,10,7,5,11,0,8,7,6
112,F,6,9,8,10,4,5,12,6,6,13,7,13,2,9,2,5
113,X,3,9,9,10,3,7,7,0,5,13,5,8,0,8,1,6
114,U,5,10,7,2,8,7,7,6,6,7,5,9,3,8,0,6
115,U,4,7,9,5,2,7,14,13,5,7,14,7,3,9,0,6
116,C,2,3,3,2,1,5,8,7,5,9,7,10,1,10,3,9
117,F,5,9,6,10,10,7,12,6,4,7,7,8,12,10,9,12
118,A,3,8,7,0,3,9,2,2,3,8,2,8,2,6,3,7
119,Z,3,7,7,5,3,7,8,2,9,11,7,7,1,8,6,7
120,X,3,7,7,5,2,10,14,2,9,10,1,7,3,7,3,10
121,N,3,3,7,2,2,5,10,3,4,10,8,7,12,8,1,6
122,R,6,9,7,4,3,10,12,2,5,10,2,8,6,6,0,9
123,B,3,3,3,4,3,7,7,2,5,7,5,6,12,8,12,10
124,B,5,9,7,10,10,8,8,3,6,10,5,6,3,7,6,6
125,U,5,6,7,4,2,5,8,6,9,9,8,8,3,9,2,5
126,B,4,4,6,5,4,8,9,10,5,7,5,9,3,7,8,6
127,F,3,7,9,5,2,1,11,10,4,11,11,8,0,8,2,7
128,M,6,8,9,0,12,11,12,2,5,9,3,6,9,7,2,9
129,U,1,1,2,1,1,7,7,12,1,7,5,8,3,8,0,6
130,A,2,1,9,2,1,8,1,2,2,7,2,8,2,5,2,7
131,O,5,10,9,5,3,5,12,6,2,9,5,9,12,9,0,6
132,E,1,0,1,1,1,4,7,2,9,7,5,6,0,8,6,10
133,U,3,3,3,1,1,5,8,2,5,10,9,8,3,10,2,6
134,A,3,7,7,5,3,10,4,1,2,8,3,9,2,4,2,7
135,X,4,8,7,0,3,5,8,1,9,10,9,9,2,9,3,6
136,S,5,8,7,0,4,8,8,10,9,11,3,8,2,6,0,9
137,B,1,3,2,2,1,10,7,1,5,11,4,8,0,7,0,7
138,T,5,11,8,8,4,5,7,2,5,10,7,0,4,8,0,6
139,X,2,6,2,4,1,9,14,0,6,13,5,9,0,8,1,6
140,P,7,11,10,8,12,5,11,3,6,13,5,13,0,10,3,6
141,T,2,1,2,1,0,8,15,1,4,5,10,8,0,8,0,6
142,C,1,1,2,2,1,5,8,6,6,9,7,10,1,9,3,10
143,U,4,9,9,10,4,7,8,13,1,7,5,8,3,8,0,6
144,A,2,4,9,3,2,10,2,2,2,9,2,9,2,7,3,9
145,F,6,11,9,2,11,7,7,3,6,5,7,2,6,11,9,7
146,T,3,6,9,4,3,7,12,10,6,7,11,8,2,12,1,7
147,A,2,8,9,0,2,12,2,10,3,11,2,0,3,6,3,9
148,V,3,9,7,10,3,8,9,10,1,5,12,8,2,10,0,6
149,U,5,7,6,5,4,8,8,8,5,5,7,9,4,8,0,5
150,X,2,9,2,0,3,7,7,0,5,7,5,8,0,8,2,6
151,Z,8,14,8,2,4,8,14,2,9,12,5,9,3,7,6,7
152,V,4,7,6,5,12,8,8,10,2,8,7,8,7,11,12,6
153,M,5,9,7,0,10,9,7,2,5,5,7,6,10,7,0,6
154,F,4,8,6,0,4,5,14,2,9,7,2,8,1,6,3,7
155,O,3,3,7,5,2,9,12,9,5,7,5,0,3,8,0,6
156,B,4,2,7,4,4,7,7,2,6,7,5,6,2,8,7,10
157,A,8,15,7,2,4,8,2,3,2,8,5,10,12,4,12,5
158,T,6,9,9,0,10,9,12,1,5,10,3,8,3,7,3,9
159,U,3,7,9,5,4,7,7,2,6,7,5,8,3,8,3,6
160,T,7,9,7,10,4,5,10,1,9,11,9,5,2,9,3,4
161,W,6,5,7,4,4,4,11,2,2,9,9,8,7,11,1,7
162,F,3,8,3,5,1,1,12,10,5,12,11,8,0,8,2,6
163,A,3,3,7,4,1,7,12,3,0,7,0,8,2,7,1,6
164,E,3,8,3,0,3,3,12,2,9,5,4,6,0,8,6,9
165,M,4,9,7,10,4,7,7,12,1,7,9,8,8,6,0,6
166,B,4,9,7,10,12,7,8,9,6,7,5,6,2,8,8,10
167,M,3,7,7,5,12,7,8,6,4,5,5,8,12,8,7,9
168,Y,6,9,6,10,4,5,8,0,9,8,9,5,2,11,0,4
169,V,4,9,6,10,3,5,12,3,4,7,12,9,3,10,1,6
170,S,2,8,3,0,3,8,8,7,6,7,4,6,2,7,8,6
171,C,2,1,2,2,1,5,8,7,5,8,7,10,1,9,0,10
172,U,4,9,6,0,8,7,7,6,3,7,5,7,8,7,9,9
173,U,5,8,7,0,4,8,12,11,4,8,13,7,3,9,0,6
174,P,6,10,6,0,4,7,10,2,2,11,5,8,4,11,12,7
175,Z,3,8,9,0,2,7,7,10,13,10,5,8,0,8,8,6
176,E,3,4,7,2,2,7,7,2,9,11,7,9,2,8,0,6
177,N,5,9,7,0,4,4,10,3,4,9,10,9,12,8,1,6
178,P,6,10,7,0,3,5,9,6,3,10,5,6,12,9,0,7
179,U,4,5,7,4,4,7,7,6,6,7,5,7,3,8,3,6
180,T,6,11,6,2,4,5,11,3,5,11,9,5,2,12,2,4
181,B,5,5,7,2,4,7,9,10,9,7,5,7,2,8,9,10
182,U,5,10,6,10,2,7,4,14,6,7,15,8,3,9,0,6
183,S,3,4,9,0,2,8,8,6,9,5,5,5,0,8,9,7
184,F,5,6,7,2,2,1,14,2,3,12,9,5,0,8,3,6
185,B,3,9,9,10,4,9,12,1,6,11,4,7,0,6,1,6
186,R,3,6,9,4,4,5,7,2,5,7,5,7,3,7,0,9
187,E,3,2,3,4,3,7,8,2,5,7,5,9,2,8,12,10
188,P,6,9,6,4,4,8,9,2,3,10,5,5,12,10,12,6
189,X,2,2,1,4,1,7,7,1,5,7,5,8,0,8,3,6
190,T,7,10,9,2,9,7,7,2,5,7,5,7,7,6,9,13
191,D,4,10,6,10,4,8,12,8,5,4,5,13,3,8,0,6
192,B,4,7,6,5,10,9,12,10,4,5,5,7,7,8,6,7
193,U,5,10,7,2,12,7,9,8,5,8,5,6,3,7,7,10
194,M,7,10,10,10,10,9,12,2,5,9,5,7,8,6,2,6
195,P,6,11,7,2,3,4,13,9,2,10,5,8,1,10,0,6
196,O,4,8,6,0,4,8,14,8,4,7,5,8,3,8,3,6
197,S,2,8,3,0,3,8,7,7,5,7,5,7,2,9,8,6
198,T,4,7,6,5,4,3,8,3,5,11,11,10,3,8,3,5
199,V,7,10,7,2,3,3,11,10,4,10,12,8,3,10,1,6
200,F,7,11,10,2,4,5,11,2,5,14,7,8,1,10,2,7
201,Y,3,4,7,0,1,5,10,3,2,9,13,8,1,11,0,6
202,D,4,6,6,4,3,11,12,3,9,11,3,6,3,8,3,9
203,Z,1,0,1,1,0,7,7,2,10,8,5,8,0,8,6,6
204,Q,3,5,3,0,3,7,8,6,3,8,8,9,3,8,12,7
205,S,8,14,8,2,4,9,4,10,4,13,5,8,3,10,3,6
206,B,5,7,7,5,12,8,12,2,6,9,5,7,3,9,6,10
207,T,8,13,9,10,4,5,7,3,6,10,8,0,6,10,0,7
208,V,3,10,7,10,2,5,8,2,3,9,14,8,3,10,0,6
209,B,4,7,9,5,3,5,7,9,5,7,5,7,2,8,9,10
210,Y,2,2,9,4,2,5,10,1,5,7,11,9,1,11,1,6
211,O,3,4,9,3,2,7,7,7,5,7,5,8,2,8,3,6
212,Z,6,10,8,10,4,8,12,3,10,12,4,9,1,7,6,9
213,F,2,3,3,2,1,5,4,1,9,7,2,0,0,7,2,6
214,B,1,3,2,2,1,10,12,2,6,12,4,9,0,7,1,7
215,Z,1,3,3,2,1,7,8,1,9,11,7,7,1,8,12,7
216,A,3,5,7,10,2,7,7,3,1,5,0,8,3,7,1,6
217,F,3,5,9,5,3,8,7,10,5,7,5,8,3,8,7,10
218,B,2,5,3,3,1,10,7,1,5,12,3,7,0,7,1,7
219,Q,5,6,6,2,4,8,7,6,3,7,7,10,3,8,6,6
220,N,1,3,2,1,1,7,8,2,3,7,7,7,4,8,1,6
221,Z,2,6,3,4,1,7,7,3,13,9,5,8,0,8,8,6
222,E,4,9,7,10,3,3,7,6,11,7,5,9,0,8,7,7
223,B,4,7,3,10,3,9,7,3,3,11,4,5,3,8,6,9
224,D,4,8,7,0,3,5,7,10,10,5,5,6,3,8,0,6
225,O,5,10,6,2,4,7,8,9,6,8,8,6,4,8,12,10
226,F,3,6,4,4,2,5,4,3,9,3,2,6,1,6,2,5
227,V,4,5,7,4,2,4,12,10,4,11,11,6,2,10,1,6
228,X,6,10,9,2,12,7,7,0,9,9,5,8,3,8,0,7
229,B,5,8,6,0,3,5,12,10,5,14,8,10,1,6,1,7
230,N,7,10,10,2,4,7,8,3,5,10,5,7,7,8,1,6
231,U,3,5,7,10,4,10,11,3,2,7,8,8,3,10,7,9
232,A,2,7,4,5,3,13,3,3,2,10,1,8,2,6,2,6
233,P,4,6,7,9,9,8,7,2,0,7,5,7,6,10,6,9
234,A,4,9,6,0,2,10,14,3,1,8,1,9,2,7,2,6
235,F,4,8,7,0,3,5,10,10,6,11,10,5,2,10,3,5
236,X,3,4,6,3,2,7,7,1,9,10,5,8,2,8,3,7
237,D,5,11,6,9,4,5,8,11,9,8,7,5,3,8,0,6
238,V,3,7,7,5,3,9,11,2,2,4,10,8,2,12,1,6
239,P,7,10,6,5,4,10,7,10,4,12,4,5,4,11,12,9
240,F,5,9,6,10,12,5,9,10,6,9,9,6,12,9,3,6
241,P,6,11,9,2,4,8,10,7,5,10,4,13,3,10,0,6
242,Y,4,10,6,2,2,9,11,0,4,5,11,8,0,10,0,6
243,W,3,3,4,4,2,5,8,10,1,7,9,8,7,10,0,6
244,P,6,9,8,10,4,5,11,7,3,11,5,13,2,10,0,6
245,B,5,6,7,10,12,7,8,10,5,7,7,8,4,6,8,6
246,E,4,2,4,4,3,8,7,6,10,5,5,9,2,8,6,6
247,S,4,8,7,0,3,7,14,6,9,5,5,0,0,9,9,6
248,E,3,7,3,5,2,3,8,6,11,7,5,11,0,8,7,6
249,B,5,9,7,10,12,7,9,2,6,10,5,6,3,8,7,6
250,X,1,9,1,10,1,7,7,0,9,7,5,8,0,8,3,6
251,S,6,8,7,0,4,9,12,10,6,10,3,8,2,8,12,10
252,S,3,8,4,0,3,8,12,8,6,7,8,9,2,10,9,6
253,C,3,7,4,5,2,5,8,6,5,5,8,6,1,8,0,10
254,M,8,10,11,8,9,9,12,2,5,9,4,7,11,9,3,6
255,P,9,10,7,5,3,5,11,6,2,11,5,5,4,10,0,6
256,R,2,4,4,3,3,7,8,10,4,9,5,8,2,6,3,10
257,U,3,8,7,0,12,8,7,10,4,5,7,8,7,9,12,6
258,U,6,6,6,4,3,4,8,2,9,11,11,9,3,9,2,6
259,D,3,8,4,0,2,5,7,10,9,7,7,5,3,8,0,6
260,U,2,1,3,1,1,7,14,11,5,7,14,8,3,10,0,6
261,B,2,5,3,4,2,10,7,2,6,11,3,7,1,6,2,7
262,Z,7,13,7,10,4,5,7,2,6,11,5,8,4,5,8,6
263,F,5,11,7,8,12,7,9,3,6,12,7,6,3,9,2,7
264,V,1,0,2,1,0,8,9,10,2,7,12,8,2,10,0,6
265,M,6,5,8,4,10,5,9,2,3,5,4,8,13,8,12,7
266,U,3,6,4,4,1,7,14,13,5,7,13,8,3,9,0,6
267,B,3,7,4,5,4,7,7,10,6,5,5,6,2,8,12,10
268,F,4,8,6,0,4,5,14,1,9,7,2,0,0,6,3,6
269,T,4,10,7,8,3,8,13,0,5,7,10,8,0,8,0,6
270,D,8,12,8,0,4,9,4,10,6,12,3,8,12,6,12,10
271,T,6,11,6,8,4,5,10,1,10,11,9,5,2,8,0,4
272,O,5,8,7,0,4,7,14,8,4,5,4,7,3,9,0,9
273,T,1,0,2,1,0,7,14,1,4,7,10,8,0,8,0,6
274,U,4,3,7,2,2,5,8,2,5,10,10,9,3,9,2,6
275,D,2,4,4,2,2,9,12,10,6,11,4,6,2,8,3,6
276,R,4,8,7,5,3,5,11,8,3,7,4,8,3,7,6,11
277,W,7,10,7,10,4,5,7,7,6,9,8,0,2,9,12,9
278,D,2,1,2,2,1,5,7,8,5,5,5,6,2,8,3,6
279,S,3,8,4,0,4,7,7,7,5,7,5,8,2,8,8,6
280,S,7,10,9,8,10,9,14,2,4,9,5,9,6,9,12,11
281,M,6,10,9,8,8,7,7,2,4,9,7,8,8,6,2,6
282,M,4,8,6,0,8,9,12,2,2,8,4,8,7,7,2,5
283,D,6,7,8,0,12,5,7,6,5,7,4,7,3,6,12,6
284,Z,4,9,6,10,4,8,12,2,9,12,5,9,3,6,8,6
285,W,4,9,7,10,4,9,8,10,1,5,9,8,7,11,0,6
286,C,2,1,3,2,1,5,8,6,5,7,8,10,1,9,0,10
287,T,3,6,4,4,4,5,7,3,5,5,5,9,3,8,6,10
288,B,6,9,9,10,4,8,14,7,5,8,5,7,2,6,0,6
289,A,6,9,8,8,8,8,7,3,5,7,8,8,6,8,0,5
290,D,5,12,7,0,4,8,7,3,6,10,5,7,12,8,7,6
291,C,4,8,6,0,4,8,8,8,6,7,5,8,4,7,0,6
292,V,3,4,4,3,1,4,12,3,3,10,11,7,2,11,1,6
293,S,4,7,4,5,2,9,10,6,9,5,5,6,0,7,8,9
294,F,4,9,6,0,4,9,8,1,6,13,5,4,1,10,2,9
295,A,5,10,7,8,4,8,3,3,1,7,1,8,12,9,12,6
296,B,3,2,4,3,3,8,7,2,6,7,5,6,2,8,6,9
297,N,2,3,3,2,2,7,9,2,4,7,5,7,12,9,2,7
298,U,6,10,7,0,3,5,12,10,4,5,7,8,12,5,2,6
299,S,4,10,7,8,4,7,7,2,9,5,5,8,0,8,9,6
300,Q,2,5,3,0,3,8,8,7,2,5,7,0,3,9,12,9
301,F,4,8,4,5,1,1,13,2,5,12,11,7,0,8,2,6
302,F,4,9,6,0,4,5,10,10,6,10,10,6,2,10,3,6
303,X,5,10,8,8,4,8,7,10,10,5,5,8,4,6,8,9
304,A,3,7,7,5,3,11,3,2,2,8,2,9,3,4,2,6
305,B,4,9,4,0,3,5,7,9,5,7,5,7,2,8,9,10
306,O,5,9,6,10,4,7,7,8,5,7,5,7,2,8,3,6
307,B,2,6,3,4,1,14,1,6,5,14,2,2,0,12,0,6
308,U,4,8,7,5,2,7,14,15,1,7,9,8,3,8,0,6
309,M,6,9,7,4,3,5,9,2,5,4,4,0,8,12,2,6
310,X,3,7,4,5,2,7,7,0,5,13,5,8,0,8,1,7
311,W,6,10,6,8,12,2,10,2,3,10,9,8,7,11,2,6
312,N,3,6,4,4,3,5,7,8,5,7,5,7,3,12,3,6
313,A,1,3,2,2,1,10,3,2,1,9,2,9,1,6,1,6
314,S,2,3,4,1,1,7,8,2,6,10,5,7,1,8,0,6
315,P,1,0,1,0,0,5,10,6,1,9,5,5,0,9,2,6
316,D,6,9,8,8,8,7,12,2,5,7,5,9,6,5,9,4
317,M,7,9,10,10,12,5,12,10,5,11,10,2,11,5,0,6
318,T,4,8,7,0,4,8,11,3,6,5,11,8,3,12,1,7
319,F,3,6,4,4,2,5,14,1,9,5,2,2,0,8,3,7
320,X,3,6,4,4,1,7,7,10,4,7,5,8,3,8,0,6
321,W,2,4,3,0,2,7,7,8,6,5,7,9,2,12,12,11
322,D,6,10,8,8,4,10,14,10,9,11,3,7,4,6,0,9
323,E,3,4,4,0,2,3,8,6,10,7,5,11,0,8,7,7
324,N,2,3,2,1,1,5,9,6,3,8,7,8,4,9,1,7
325,W,2,4,3,3,2,5,12,6,5,5,5,9,2,8,0,6
326,V,7,10,6,8,3,2,11,2,5,12,12,8,2,10,1,6
327,A,2,7,4,4,2,7,3,3,2,7,2,8,3,12,2,6
328,E,5,9,4,4,2,8,7,10,4,10,5,0,3,8,7,10
329,T,4,5,7,8,2,3,12,7,3,7,8,10,3,8,3,10
330,M,6,9,9,0,12,5,7,3,5,10,10,9,8,6,3,6
331,F,5,11,7,0,3,7,14,3,5,12,7,2,3,8,6,9
332,T,5,6,7,4,2,5,12,3,9,12,9,8,1,11,2,4
333,W,2,4,4,3,2,7,12,6,6,5,6,0,2,9,0,9
334,B,2,4,4,3,1,8,8,2,5,15,5,8,0,12,1,6
335,F,5,10,7,10,2,1,14,2,4,12,10,6,0,8,2,5
336,W,7,8,7,0,12,5,11,2,2,9,6,6,8,13,0,4
337,A,3,6,7,4,3,12,3,2,2,9,2,9,2,6,2,6
338,T,6,11,8,8,4,9,14,1,5,10,3,9,12,9,12,11
339,P,1,1,2,2,1,5,10,10,4,10,8,8,1,9,3,7
340,M,7,6,9,5,9,7,7,2,4,5,5,8,10,8,12,5
341,O,2,6,3,4,2,8,7,7,5,7,6,9,2,8,3,6
342,S,4,11,7,8,3,5,12,6,9,4,6,9,0,9,9,6
343,C,4,6,6,5,4,4,7,3,6,5,6,0,4,10,7,7
344,O,1,0,2,1,0,8,7,6,4,7,6,8,2,8,3,6
345,Z,2,1,3,2,1,7,7,2,9,5,6,9,1,8,7,6
346,X,4,9,6,10,12,9,7,3,6,7,4,4,6,6,9,6
347,W,4,4,7,3,3,5,11,2,2,8,7,6,6,11,2,6
348,B,4,9,4,0,4,5,12,8,6,5,6,7,2,8,7,9
349,C,6,11,6,8,4,4,8,2,6,12,10,2,2,10,3,7
350,F,2,4,3,3,2,5,10,3,5,10,9,4,1,10,3,6
351,X,1,4,0,0,0,7,7,10,4,7,6,8,0,8,0,6
352,B,1,3,2,2,1,8,7,3,5,10,5,7,2,8,3,9
353,P,3,4,7,2,2,8,9,3,5,13,4,13,1,10,3,6
354,T,11,14,10,8,4,6,8,3,5,9,8,0,6,8,0,6
355,U,4,5,7,4,2,5,8,2,9,10,8,8,3,9,3,5
356,N,3,8,4,0,2,7,7,14,2,5,6,8,12,8,0,6
357,Y,4,11,6,8,1,7,11,2,3,8,12,8,1,11,0,6
358,X,3,5,7,0,4,8,8,10,4,7,6,8,3,12,8,6
359,Q,8,15,7,8,4,8,14,10,9,11,4,0,3,6,9,9
360,Q,4,5,4,10,4,9,1,6,2,8,6,2,3,9,6,6
361,Z,1,0,1,0,0,8,1,2,9,8,6,8,0,8,12,6
362,F,4,5,7,0,4,7,9,2,4,8,6,7,4,9,8,7
363,M,8,10,11,8,8,9,12,2,5,9,6,7,8,6,2,6
364,D,4,7,7,5,2,5,1,10,9,7,6,4,3,8,0,6
365,N,2,3,3,1,1,8,9,3,4,10,4,6,4,9,1,7
366,W,5,10,8,8,4,3,10,3,3,9,10,9,8,11,1,6
367,U,4,9,4,0,4,7,14,13,5,7,10,8,3,9,0,6
368,W,6,11,8,9,12,6,12,7,5,5,6,10,12,12,12,6
369,W,7,11,9,8,11,8,14,10,3,5,5,0,8,12,9,13
370,O,5,10,4,5,3,7,1,2,4,7,4,7,12,8,12,6
371,U,2,6,3,4,1,8,12,13,5,7,13,8,3,9,0,6
372,T,6,10,8,8,8,6,1,2,3,7,5,8,12,12,10,6
373,W,4,8,6,0,3,4,8,2,1,7,9,8,8,10,0,6
374,T,5,7,7,5,4,5,1,2,6,10,8,2,3,8,3,6
375,E,5,11,4,0,2,9,12,10,6,10,5,9,1,10,7,9
376,V,3,6,7,4,1,9,8,10,2,5,14,8,3,10,0,6
377,R,8,12,8,10,12,9,12,3,5,9,4,8,6,8,6,6
378,Z,4,11,7,8,4,9,12,6,10,7,5,6,2,12,8,6
379,S,4,10,6,10,4,7,8,3,5,10,5,7,2,6,12,6
380,N,3,6,7,4,4,7,8,3,3,8,7,8,12,9,12,4
381,X,5,11,8,8,4,5,8,2,9,10,11,9,3,9,0,6
382,X,3,6,4,4,2,5,1,3,5,7,6,10,0,8,0,9
