,letter,x-box,y-box,width,height,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
47,O,1,14,2,3,6,5,7,5,6,7,5,10,1,14,5,9
48,R,8,10,8,6,15,5,7,3,5,8,4,2,6,11,6,7
49,S,8,9,4,7,1,7,12,6,10,5,3,10,0,9,9,8
50,Y,5,11,9,8,8,14,5,6,4,7,8,8,14,9,8,3
51,V,3,6,3,4,6,9,0,6,10,0,1,13,11,5,0,8
52,P,2,4,14,14,1,6,10,4,7,9,11,8,1,11,2,7
53,J,4,5,6,6,4,8,15,6,4,7,7,9,14,15,6,5
54,L,7,9,5,6,4,7,8,7,7,9,4,7,0,7,9,11
55,Q,9,9,7,11,13,8,12,13,5,0,3,15,3,8,10,11
56,Q,3,12,10,4,4,9,3,4,8,9,6,9,3,6,4,8
57,A,2,15,11,4,1,3,11,10,8,6,3,6,3,8,5,11
58,X,9,10,4,5,1,6,9,6,6,11,14,7,2,9,5,7
59,L,5,10,6,4,5,14,3,2,6,9,2,9,2,5,3,9
60,N,3,14,3,15,2,7,7,12,2,5,6,2,12,8,0,8
61,C,2,3,11,1,6,5,7,4,6,11,9,11,10,14,0,8
62,E,6,7,14,12,2,7,11,4,7,7,3,10,1,14,6,9
63,U,4,9,10,13,5,7,6,3,5,6,6,9,0,8,14,11
64,T,3,3,14,3,2,8,7,3,6,7,3,8,12,5,5,7
65,V,2,3,2,4,6,2,1,5,6,14,10,8,11,5,0,8
66,T,3,5,10,4,3,5,8,3,10,10,3,8,14,5,3,8
67,E,2,14,3,7,1,5,11,5,14,12,6,2,2,5,13,10
68,P,5,10,6,7,6,14,3,6,4,7,8,7,6,9,8,3
69,H,8,12,4,6,10,9,8,6,5,8,4,5,1,14,5,9
70,I,5,10,5,15,10,9,3,5,6,7,3,7,4,8,11,9
71,I,3,5,10,7,3,8,7,9,6,6,6,15,14,8,5,9
72,Q,4,15,6,4,4,0,5,6,4,6,7,10,2,7,5,7
73,J,2,8,3,6,1,13,3,11,4,13,3,11,1,6,0,11
74,J,7,7,5,15,2,8,7,1,14,14,5,8,11,8,3,11
75,D,4,5,5,4,3,7,7,7,14,7,3,13,2,8,5,7
76,B,2,6,14,12,5,6,7,3,5,6,5,7,14,7,13,11
77,Z,4,12,12,4,4,6,6,5,2,9,13,10,5,9,2,11
78,A,3,7,10,5,3,12,2,5,2,10,2,9,0,11,5,8
79,H,8,5,4,12,1,7,8,3,4,12,7,7,6,14,2,13
80,M,6,10,9,0,8,3,11,4,5,10,12,1,5,9,3,7
81,P,8,14,7,8,4,5,15,6,3,12,5,4,4,10,8,8
82,X,9,3,10,7,4,8,5,6,3,9,9,3,4,14,8,10
83,P,6,10,4,8,7,0,5,13,5,7,6,8,3,9,14,9
84,N,2,14,11,1,6,5,7,5,3,10,8,8,4,8,4,8
85,W,3,4,4,14,2,9,10,3,13,5,9,7,6,11,4,11
86,V,3,8,5,13,15,8,11,6,1,9,7,8,5,1,4,9
87,V,6,9,9,8,14,0,7,5,5,7,3,2,7,9,9,3
88,M,6,6,9,15,13,6,11,3,5,10,10,11,8,6,3,9
89,E,7,8,10,13,10,7,11,4,8,11,8,9,2,9,5,7
90,N,6,1,4,4,9,5,8,5,2,9,0,9,5,14,13,4
91,P,13,10,4,7,10,3,10,3,7,11,12,8,1,11,3,5
92,J,4,8,10,6,3,6,8,4,1,12,8,2,8,9,0,11
93,O,6,6,8,6,6,6,6,5,6,8,5,8,14,6,13,6
94,N,7,4,4,13,1,5,7,14,2,5,3,2,1,8,4,8
95,H,4,5,5,6,4,7,10,8,5,9,5,8,3,6,6,8
96,O,4,7,10,5,3,8,7,8,5,7,6,8,3,8,3,11
97,H,4,8,5,6,10,7,11,9,2,11,4,6,3,15,3,8
98,T,7,9,10,13,1,7,3,15,1,12,7,8,14,8,0,11
99,U,5,11,4,1,4,10,9,6,7,11,11,1,3,14,2,6
100,Y,2,7,3,15,6,6,10,0,3,7,11,8,1,11,0,8
101,S,6,8,7,13,4,6,9,4,8,11,7,6,2,8,13,13
102,L,5,9,1,0,5,7,11,13,5,7,3,7,0,5,11,8
103,T,2,14,2,2,6,7,2,2,10,12,10,8,1,4,1,9
104,C,2,3,11,7,1,4,7,4,10,7,9,10,1,9,2,9
105,V,4,10,7,0,2,9,1,5,3,15,14,8,3,9,0,11
106,T,5,8,5,6,3,6,12,4,7,6,13,0,0,12,2,4
107,K,7,3,6,6,5,5,8,2,14,0,7,2,12,8,5,7
108,D,3,8,4,6,4,5,8,7,6,7,14,13,14,5,5,7
109,J,2,0,3,1,6,7,1,4,0,7,0,2,6,10,0,11
110,K,2,9,11,7,1,8,7,7,7,13,6,9,0,5,3,8
111,E,8,8,3,6,2,3,11,6,15,7,6,5,11,8,6,11
112,F,9,7,8,7,4,3,13,6,10,13,14,9,0,9,2,5
113,I,3,9,14,7,5,7,7,7,7,13,6,8,11,8,3,8
114,T,10,10,7,4,12,7,7,6,6,12,6,9,3,5,8,8
115,Q,7,6,14,5,2,5,12,13,5,7,14,7,14,14,0,11
116,X,2,14,3,2,1,6,8,7,7,0,14,12,1,1,3,9
117,F,5,7,6,0,13,7,6,6,4,12,7,2,5,10,11,12
118,C,3,8,5,6,3,9,2,2,8,8,2,8,0,6,5,9
119,Z,8,7,10,5,5,5,8,2,9,3,7,7,10,8,6,7
120,U,8,7,5,15,2,7,12,2,8,10,8,7,3,15,5,2
121,H,8,3,5,7,2,5,15,5,4,10,8,7,5,8,3,11
122,B,6,7,10,4,3,10,3,5,5,10,2,8,1,6,4,9
123,W,8,14,11,4,5,5,7,5,5,12,6,8,5,5,5,2
124,B,5,9,7,7,13,8,8,3,6,7,5,8,3,15,10,8
125,Q,5,6,10,12,1,5,8,10,8,0,8,8,3,9,2,5
126,J,7,13,6,5,4,0,7,6,5,12,6,9,3,7,14,8
127,G,3,7,4,5,1,9,2,4,4,3,12,8,0,8,2,7
128,M,6,5,9,6,15,4,3,2,5,0,4,8,9,15,2,7
129,T,12,0,8,1,6,7,11,12,1,7,6,2,3,8,0,11
130,A,2,1,14,2,1,8,1,2,2,7,2,2,0,5,2,9
131,O,5,10,4,5,3,3,6,6,13,9,6,15,5,9,8,8
132,E,1,0,1,1,6,6,7,5,8,12,6,10,0,5,6,10
133,Q,3,3,3,1,1,13,1,3,14,10,13,2,14,1,0,6
134,C,3,6,5,15,5,10,4,4,2,8,3,9,2,4,0,7
135,U,4,5,5,13,3,13,8,4,8,10,13,15,0,9,5,6
136,S,5,8,7,6,4,8,8,6,3,11,4,2,2,6,4,7
137,J,1,3,2,2,1,7,7,1,5,3,4,8,11,7,0,7
138,N,5,11,8,4,5,3,11,2,7,7,14,1,4,8,4,11
139,I,2,6,2,12,1,14,12,0,6,10,5,9,0,5,1,8
140,F,7,1,10,8,6,6,11,3,6,10,6,3,11,10,5,11
141,T,2,1,8,1,0,8,14,1,4,6,10,2,11,8,4,11
142,C,1,1,8,2,6,6,1,6,6,0,7,12,10,9,3,2
143,H,4,7,4,7,4,5,1,13,1,7,5,2,3,8,4,8
144,A,2,13,4,3,2,10,10,2,2,9,2,15,2,7,5,7
145,V,6,1,9,4,11,7,7,3,6,11,7,11,6,11,9,7
146,T,3,15,4,4,3,7,13,6,6,12,11,2,2,12,3,7
147,A,2,8,4,6,2,12,10,4,3,11,2,10,14,6,3,9
148,V,8,9,10,7,5,0,9,4,1,11,12,2,2,10,0,8
149,U,5,7,6,5,5,8,8,8,5,11,7,9,4,5,4,5
150,I,2,9,2,13,3,7,7,0,7,7,6,8,11,5,0,8
151,Z,8,9,8,8,5,8,5,2,3,6,6,9,14,15,6,9
152,V,4,7,6,5,6,8,1,4,13,9,7,2,7,4,5,11
153,M,5,9,7,6,13,9,11,5,5,6,14,6,10,7,8,6
154,V,4,5,1,6,4,6,5,2,8,7,2,8,10,6,3,7
155,S,8,3,5,15,1,9,6,9,14,7,5,10,3,5,4,8
156,W,7,2,5,12,4,7,7,5,6,7,3,6,2,5,6,2
157,C,13,15,7,8,10,0,2,3,2,9,5,12,5,13,5,13
158,K,6,9,9,13,7,9,6,1,7,10,3,8,14,15,3,9
159,H,3,6,4,5,4,5,11,5,10,12,3,8,3,5,3,8
160,T,7,7,7,0,5,6,10,4,8,3,9,13,2,9,5,10
161,W,9,12,7,4,4,4,2,2,13,0,13,2,7,4,1,9
162,F,3,8,11,15,6,9,12,6,5,6,11,8,11,5,2,6
163,A,3,3,5,4,1,7,3,3,0,7,0,8,2,7,1,11
164,E,8,8,11,13,3,10,6,5,3,5,4,13,0,5,6,9
165,Z,4,9,5,7,4,7,7,12,1,12,13,8,7,6,4,8
166,B,7,7,10,7,15,5,8,9,6,12,6,8,2,8,14,10
167,M,3,7,10,5,6,7,8,6,2,6,6,2,5,8,6,7
168,Y,6,9,1,7,4,13,1,0,4,9,9,5,2,11,4,4
169,M,4,9,6,7,3,3,13,3,2,7,12,9,14,10,1,8
170,S,2,8,11,6,3,8,8,7,6,7,4,8,2,7,8,8
171,C,2,1,8,7,1,3,1,7,7,9,14,11,1,9,8,2
172,T,7,7,6,6,8,7,7,6,8,7,3,7,8,15,9,7
173,Q,5,5,5,13,4,0,3,11,2,8,13,7,14,9,4,11
174,P,9,10,6,13,10,7,10,5,2,3,5,4,2,4,13,7
175,D,3,8,4,13,2,7,11,4,7,10,3,8,0,5,14,8
176,E,3,4,10,2,1,7,7,2,8,11,14,9,0,8,4,11
177,N,5,9,7,6,4,6,15,3,4,0,10,15,12,5,1,11
178,P,6,10,10,13,3,13,7,6,3,10,5,6,5,14,8,7
179,H,4,12,10,4,10,7,7,6,10,7,6,7,3,8,5,6
180,Y,9,1,6,4,5,3,11,3,14,3,9,5,0,12,0,4
181,B,5,5,10,8,10,7,9,15,4,12,5,7,2,8,9,2
182,U,10,10,1,7,1,7,6,14,6,12,15,2,3,9,4,8
183,S,3,13,4,6,1,8,8,10,3,5,5,13,11,5,9,9
184,F,10,6,5,4,1,9,5,5,3,6,9,5,11,5,3,6
185,R,3,7,4,7,10,14,6,4,10,11,4,7,11,6,3,6
186,R,3,6,4,12,4,3,7,5,5,7,3,7,3,15,8,7
187,E,8,2,3,12,3,5,8,5,7,12,5,9,2,5,5,10
188,P,6,7,6,4,4,8,7,5,8,7,5,13,12,10,5,6
189,I,2,2,1,12,6,7,7,1,7,12,3,8,0,8,3,11
190,N,5,10,9,4,9,7,7,5,5,12,6,7,5,6,11,4
191,A,4,10,1,0,4,0,6,11,14,4,5,9,3,8,4,8
192,B,4,6,1,15,7,9,3,4,4,6,6,7,5,8,6,7
193,T,10,10,7,8,15,5,7,8,5,8,5,8,14,15,7,10
194,Z,7,10,2,0,13,9,3,2,5,9,5,7,8,6,2,8
195,P,6,11,7,8,3,4,13,9,13,10,6,4,1,10,8,8
196,S,7,5,1,13,4,0,12,8,2,12,5,2,3,8,5,8
197,L,2,8,11,6,5,8,7,13,5,7,3,7,0,9,8,11
198,K,7,6,6,5,4,10,8,5,14,11,12,12,3,5,3,5
199,V,7,10,7,8,5,10,11,6,4,10,12,8,3,10,1,8
200,F,5,11,10,8,5,6,11,2,7,14,14,4,1,10,0,7
201,P,3,13,5,6,1,6,10,5,2,0,13,2,10,11,0,8
202,D,4,6,6,4,5,4,3,5,4,3,3,8,14,8,5,9
203,D,12,0,1,3,3,5,11,2,15,9,6,2,0,8,6,11
204,I,3,12,3,6,5,5,8,6,8,9,8,9,3,5,13,7
205,S,8,14,8,4,4,9,6,4,4,10,5,8,14,1,3,8
206,B,10,7,7,5,6,0,6,3,10,9,6,7,14,14,6,2
207,K,8,11,9,7,4,3,7,3,6,7,0,10,6,1,4,7
208,M,3,10,5,7,1,5,8,5,8,9,14,8,3,1,4,11
209,B,7,7,4,5,3,6,11,9,14,12,6,7,2,8,9,2
210,P,2,2,4,4,2,6,10,1,7,7,12,9,1,4,3,8
211,O,8,4,14,3,2,7,7,7,5,7,3,8,0,8,5,11
212,Z,6,10,4,0,4,8,3,5,10,6,6,9,10,7,10,7
213,L,2,3,3,7,1,6,4,1,8,7,2,10,11,15,2,8
214,J,12,14,2,7,1,7,6,2,6,12,4,9,0,7,3,7
215,Z,1,3,3,2,6,7,1,1,9,11,7,7,1,5,5,9
216,C,3,5,10,0,2,5,11,5,1,6,0,2,3,15,1,11
217,L,3,12,4,5,3,0,7,6,5,12,6,2,3,8,7,10
218,J,2,12,3,14,1,10,7,4,7,6,3,7,0,7,1,7
219,Q,10,6,6,4,5,8,7,10,8,12,14,11,3,5,6,8
220,N,12,3,2,1,1,5,1,3,3,7,7,7,2,8,3,6
221,Z,2,6,3,4,1,7,7,3,13,9,3,2,0,5,14,11
222,E,4,9,5,0,3,10,11,6,11,7,3,12,0,8,7,7
223,J,4,7,3,5,3,9,11,5,3,11,4,5,14,8,6,9
224,D,4,8,10,13,3,13,7,10,15,6,5,6,3,8,8,11
225,O,5,10,1,8,5,5,8,9,6,8,0,8,4,5,5,2
226,L,8,6,4,4,2,13,6,3,8,2,2,8,1,6,2,13
227,M,7,5,5,4,1,4,13,6,2,11,12,8,0,10,1,8
228,X,9,10,9,4,6,7,7,7,8,0,3,8,14,5,4,9
229,J,10,8,6,6,5,6,3,4,5,14,0,12,1,11,3,7
230,N,7,10,10,4,5,7,1,3,5,10,3,7,5,8,1,11
231,H,3,12,10,0,10,10,11,5,13,7,8,2,14,10,6,7
232,A,2,7,4,15,3,13,3,3,13,10,1,8,2,11,2,11
233,P,7,15,5,9,9,0,7,3,0,7,3,7,6,10,6,9
234,C,7,9,6,6,2,10,12,5,1,8,8,9,2,15,2,8
235,F,7,8,5,13,3,5,15,4,6,11,9,13,2,10,5,5
236,U,8,13,6,14,1,5,11,4,3,7,6,8,0,5,5,7
237,A,5,1,6,1,4,5,8,8,3,8,14,13,3,8,4,8
238,M,3,6,5,5,3,9,2,2,2,13,10,2,0,12,3,8
239,P,5,10,6,15,10,7,7,4,4,6,4,13,4,11,13,9
240,G,5,7,1,7,15,3,7,4,6,0,13,8,5,14,3,6
241,P,6,11,9,4,5,8,10,7,5,10,4,3,3,10,4,11
242,P,4,10,6,8,2,14,11,7,4,11,12,2,0,1,4,8
243,W,8,3,14,4,1,5,8,4,1,12,9,8,7,10,0,8
244,P,9,9,8,0,5,6,2,7,8,11,5,9,0,10,4,11
245,R,10,6,7,7,15,7,1,6,5,7,14,8,4,11,8,6
246,E,7,2,4,4,3,0,11,6,10,6,5,15,0,8,6,8
247,S,4,8,10,6,3,5,12,6,3,15,6,10,0,9,11,8
248,E,3,7,11,15,2,3,1,6,11,7,5,5,0,5,7,11
249,W,5,7,7,7,6,7,7,3,10,10,3,6,14,5,6,8
250,I,1,9,13,7,1,7,7,7,9,7,3,8,11,8,5,8
251,S,6,8,7,6,4,9,3,6,6,7,3,8,2,5,13,10
252,L,3,5,4,6,3,0,6,8,6,12,8,9,0,10,11,8
253,X,3,6,14,5,2,13,8,10,14,6,0,13,10,5,8,2
254,M,13,10,11,8,9,14,6,2,5,0,4,7,9,14,3,11
255,P,6,10,7,5,5,3,2,6,13,11,5,13,2,10,8,8
256,R,2,13,14,3,5,7,8,6,4,9,5,8,2,6,5,2
257,Q,8,8,5,6,15,8,7,6,2,11,7,2,7,9,13,6
258,Q,6,15,6,4,5,4,1,3,8,3,11,15,3,9,0,6
259,D,3,5,14,13,2,5,11,15,8,7,14,5,3,5,8,8
260,U,2,0,3,3,6,7,5,8,5,7,14,8,3,10,4,11
261,J,2,12,11,12,2,10,7,2,10,11,3,7,1,11,2,7
262,Z,7,13,12,7,4,3,7,2,3,3,6,8,2,5,14,6
263,F,5,1,7,8,6,7,9,3,10,12,7,8,3,9,2,9
264,M,12,0,8,3,0,0,9,6,2,7,7,2,2,1,0,11
265,Z,9,5,4,12,13,6,7,3,3,11,4,8,6,5,13,9
266,U,3,6,4,4,6,7,5,12,5,7,15,2,14,14,0,11
267,B,8,6,14,5,5,7,11,4,10,6,6,8,0,8,13,10
268,L,7,8,1,6,10,3,5,1,3,12,2,10,11,6,5,11
269,Y,4,10,10,8,5,0,13,0,5,7,10,2,11,5,0,11
270,A,8,3,8,6,4,9,6,4,10,6,3,8,5,11,5,2
271,T,6,11,1,4,10,6,15,1,10,11,13,13,2,8,4,4
272,O,10,8,12,6,4,7,5,8,4,11,4,7,3,9,4,9
273,Y,1,4,2,1,0,5,5,1,4,7,9,8,0,8,4,8
274,U,4,3,5,2,2,13,1,5,7,7,10,9,14,9,2,6
275,D,2,4,4,7,2,14,6,4,6,11,6,8,2,5,5,11
276,R,4,8,5,5,3,5,11,8,8,7,4,8,3,15,6,8
277,O,7,10,12,7,4,13,7,13,6,9,0,1,2,14,5,9
278,A,2,0,8,7,1,6,11,11,14,6,6,8,0,5,5,8
279,S,8,8,4,6,4,7,7,7,5,12,6,2,2,8,14,11
280,S,5,10,9,4,14,9,12,5,4,0,6,15,6,14,7,8
281,M,9,10,9,8,12,7,7,2,4,0,7,2,8,6,2,11
282,M,7,8,1,6,8,14,3,2,2,9,6,8,7,7,0,5
283,D,9,6,8,13,6,5,11,6,14,7,6,7,14,6,13,6
284,Z,7,7,1,7,4,0,6,2,9,12,5,15,3,6,14,11
285,W,4,9,7,0,4,9,1,4,1,6,9,8,7,11,4,11
286,C,2,1,3,7,1,3,1,6,7,12,8,12,1,9,4,10
287,K,3,15,14,4,4,3,11,5,7,6,6,15,3,5,6,10
288,R,6,7,9,7,4,8,5,13,14,8,3,7,2,11,4,6
289,A,6,9,8,4,8,0,7,3,5,12,8,2,6,5,8,5
290,A,10,12,5,13,10,8,7,5,6,7,5,7,12,8,6,6
291,C,4,8,6,6,10,0,1,11,10,7,6,8,4,15,4,11
292,V,3,4,4,3,6,4,12,5,3,7,11,7,0,11,1,8
293,S,4,6,4,5,1,9,15,10,3,5,3,6,0,7,14,9
294,F,7,9,6,13,10,9,8,1,6,13,5,5,10,10,0,9
295,A,10,10,12,4,5,0,3,3,1,7,1,2,5,14,13,8
296,B,3,8,4,14,3,8,7,3,6,7,3,6,0,8,10,9
297,H,2,14,11,2,1,7,9,3,4,7,6,7,5,9,0,7
298,U,9,10,10,13,5,6,3,6,4,6,14,2,5,5,2,8
299,L,4,10,10,4,5,7,11,5,8,15,6,8,0,8,9,8
300,I,2,12,3,13,3,0,8,7,2,5,14,10,3,14,5,9
301,G,7,8,14,5,6,1,13,5,5,12,12,7,11,8,0,6
302,F,4,9,1,13,5,13,15,4,6,10,10,6,0,1,3,6
303,X,10,10,8,4,10,8,7,6,15,11,6,8,2,6,8,9
304,A,3,6,5,15,3,11,3,2,2,8,2,15,3,13,0,8
305,W,4,7,14,6,5,6,7,9,14,7,3,7,0,8,9,2
306,S,5,7,6,7,4,7,11,8,7,7,6,7,2,8,3,11
307,R,2,6,3,12,6,11,1,10,5,5,2,11,0,15,0,8
308,T,4,8,5,5,2,7,5,15,1,7,13,8,14,8,0,8
309,Z,6,9,7,4,5,6,9,5,5,4,4,10,7,7,2,8
310,I,3,7,4,5,2,7,7,7,14,13,3,8,11,5,3,7
311,W,9,10,1,8,6,2,10,2,3,7,9,8,5,11,0,6
312,N,3,15,14,12,3,6,7,11,5,7,5,7,3,15,3,8
313,C,1,14,2,2,6,7,3,2,1,0,2,9,1,11,3,8
314,S,2,3,14,3,1,7,8,2,6,7,5,7,1,8,4,8
315,P,1,0,1,8,0,13,15,6,1,0,3,13,0,9,2,8
316,A,9,9,8,4,8,7,6,3,14,7,5,9,6,5,9,10
317,Z,7,7,10,0,6,5,6,4,5,11,10,3,11,5,4,8
318,T,4,8,5,13,4,8,11,5,6,6,11,8,3,12,1,7
319,L,8,6,14,4,1,13,12,1,3,11,2,11,0,5,5,9
320,X,3,15,14,4,1,7,7,4,4,7,6,8,3,5,4,8
321,O,2,4,3,6,2,5,7,11,6,15,14,9,0,7,13,11
322,D,9,10,4,8,5,10,5,4,8,11,4,7,4,6,4,7
323,E,3,4,4,13,2,3,1,6,10,7,6,5,11,8,7,7
324,N,2,14,2,3,1,3,7,6,8,8,14,8,4,9,3,7
325,O,2,4,11,3,2,3,3,10,5,11,6,9,2,5,8,8
326,V,7,10,1,4,5,2,11,3,5,12,7,8,0,1,1,11
327,A,2,6,4,4,1,7,4,5,13,12,2,8,14,7,0,11
328,E,10,9,4,12,2,8,7,4,4,10,5,1,14,5,7,10
329,K,4,5,10,8,1,3,6,7,3,12,8,12,3,8,3,10
330,M,6,7,9,6,6,5,7,3,5,7,10,9,7,6,3,8
331,V,5,11,10,6,3,5,12,5,5,12,7,3,3,5,6,9
332,Y,10,15,5,12,2,13,12,3,4,12,9,0,10,4,0,4
333,G,2,13,14,14,2,7,6,6,6,6,6,1,0,14,8,9
334,J,2,4,4,3,6,0,1,2,7,4,5,8,0,7,1,8
335,F,10,10,10,0,2,1,5,3,2,6,10,6,0,8,0,13
336,J,7,8,7,6,6,6,11,5,2,9,6,6,7,7,8,4
337,A,8,15,5,12,5,8,3,2,13,9,2,9,2,6,0,11
338,N,9,1,4,8,4,14,5,1,7,7,3,9,5,14,13,11
339,F,12,1,8,2,1,13,15,6,4,10,8,4,10,9,3,7
340,M,7,6,9,5,9,5,11,3,2,11,5,8,15,8,5,13
341,S,2,6,3,12,2,0,11,7,5,12,6,9,2,8,3,11
342,L,4,11,10,8,3,6,3,10,9,4,3,15,11,14,9,11
343,X,4,15,1,15,4,6,11,3,10,6,6,10,2,10,7,9
344,O,12,4,8,3,0,8,11,6,2,7,6,8,0,5,5,11
345,D,2,1,11,2,1,5,7,3,3,6,3,9,10,8,7,11
346,U,7,7,6,7,6,9,7,5,6,7,4,5,1,6,9,8
347,J,7,4,10,3,3,6,11,5,2,8,7,6,6,4,2,6
348,B,4,9,14,13,4,3,6,11,10,6,3,7,0,5,6,7
349,C,9,11,6,4,10,4,1,5,6,6,10,3,0,1,5,9
350,G,2,4,3,3,2,13,10,3,5,7,13,13,1,10,3,6
351,K,1,4,0,6,3,5,7,4,4,12,3,2,11,8,4,8
352,W,12,14,2,2,6,8,11,3,5,7,5,7,0,8,5,9
353,P,3,4,5,7,1,8,7,5,5,10,6,3,10,10,3,11
354,N,11,9,10,4,10,3,1,3,7,9,8,1,6,8,4,6
355,U,7,12,5,4,1,5,8,5,8,10,8,2,14,9,3,5
356,N,3,5,4,13,2,7,11,14,13,5,6,2,5,5,0,8
357,P,4,11,6,8,1,7,11,2,3,8,7,8,10,11,4,11
358,K,8,5,5,13,4,0,8,4,4,7,6,2,14,7,14,8
359,I,8,15,7,4,10,8,12,4,9,11,6,1,14,6,11,7
360,Q,7,5,4,0,4,9,11,10,13,8,6,11,3,9,6,8
361,D,12,0,13,0,3,0,7,2,9,8,3,8,0,8,5,11
362,G,4,12,5,13,4,7,7,5,2,8,3,7,2,9,8,7
363,Z,8,10,7,4,8,9,6,2,5,0,3,7,8,6,0,8
364,D,4,6,10,15,1,5,7,10,9,7,6,13,3,8,8,11
365,N,2,3,11,1,1,0,9,3,2,7,6,8,2,14,1,7
366,J,10,10,4,4,4,3,15,3,8,0,9,9,8,4,1,11
367,U,7,9,4,6,4,7,5,13,5,7,10,8,3,14,4,11
368,G,6,11,8,9,6,6,6,7,5,5,6,12,5,7,13,6
369,O,7,1,9,4,11,8,5,6,3,6,5,10,8,15,9,4
370,S,5,10,14,5,5,7,7,5,4,7,4,7,5,5,5,11
371,U,2,6,11,4,1,8,6,13,5,7,15,2,14,9,0,11
372,N,6,10,4,4,8,3,11,5,8,7,5,8,5,15,10,11
373,W,4,5,6,6,3,6,1,5,1,7,9,8,8,10,0,8
374,N,5,6,7,5,4,13,11,2,6,10,0,11,3,5,3,11
375,E,5,11,4,6,1,9,3,4,10,7,5,9,10,1,6,7
376,V,8,15,10,4,1,9,1,4,2,15,1,8,3,1,0,11
377,B,13,12,8,7,6,14,3,5,5,0,6,2,6,8,10,8
378,Z,7,11,10,8,5,14,6,6,10,7,5,6,0,15,14,8
379,L,7,10,6,0,4,7,1,5,14,7,5,7,2,6,5,11
380,N,8,6,5,4,5,7,1,5,3,8,7,8,5,14,5,10
381,U,10,11,4,4,4,5,8,2,4,10,11,15,3,14,4,6
382,K,8,15,4,4,1,5,11,3,7,12,3,12,0,8,4,9
