,letter,x-box,y-box,width,height,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
27,T,9,6,12,10,4,4,11,6,9,12,13,6,13,2,8,5
28,M,6,14,2,3,9,11,4,10,3,2,11,5,5,6,0,2
29,I,12,8,3,11,8,5,4,15,11,1,1,5,12,6,0,2
30,S,14,5,15,11,5,9,12,15,15,9,5,12,15,6,15,2
31,S,1,5,15,8,5,5,2,3,3,15,14,4,15,11,8,15
32,Z,13,7,2,0,3,3,11,6,3,14,3,5,7,11,7,11
33,O,5,14,1,3,11,4,0,6,0,1,6,12,5,14,3,8
34,N,6,14,8,3,9,6,4,2,11,0,0,5,1,12,8,8
35,I,11,15,14,13,10,5,4,10,7,1,4,5,7,15,0,2
36,R,11,15,13,13,10,3,15,9,15,2,1,0,7,6,7,2
37,W,12,8,3,11,8,0,7,9,13,7,1,11,15,15,0,2
38,I,11,14,13,0,9,11,13,6,9,2,4,14,5,6,12,3
39,V,12,12,15,0,8,10,0,10,8,2,1,7,15,6,7,2
40,Z,5,2,2,10,3,11,0,3,7,0,4,6,7,6,0,2
41,V,12,15,3,13,3,3,15,15,7,15,6,5,7,4,11,15
42,Z,11,8,1,11,10,4,15,1,7,7,14,6,7,6,0,15
43,I,11,13,13,10,10,3,4,9,7,1,1,4,0,6,11,3
44,G,3,14,14,13,8,11,11,6,11,15,13,1,8,2,7,2
45,Z,4,11,13,3,4,11,15,2,7,12,1,12,7,6,11,2
46,T,5,14,14,3,15,3,10,15,9,2,0,0,5,6,7,2
47,I,1,5,4,8,5,3,15,15,15,2,4,4,0,4,7,15
48,A,13,11,2,0,9,3,15,2,11,15,8,0,5,8,13,8
49,F,12,14,3,3,8,3,13,10,8,12,1,4,15,4,9,2
50,H,3,2,8,10,15,4,13,10,0,2,6,0,7,4,3,6
51,S,12,8,15,11,5,1,3,10,15,9,9,1,15,6,15,2
52,H,14,12,3,1,8,5,11,3,3,15,3,0,0,14,8,8
53,P,11,13,14,0,4,11,11,6,0,2,11,5,7,11,13,7
54,F,11,14,13,0,3,3,0,7,3,15,8,6,12,11,9,2
55,K,6,14,1,2,6,11,13,7,11,8,1,5,7,6,11,2
56,K,12,13,13,11,3,4,6,6,9,15,8,5,7,8,0,2
57,C,14,8,15,11,8,5,15,4,7,1,1,12,7,6,7,2
58,D,6,11,3,13,8,5,10,10,15,7,11,6,12,4,12,15
59,S,5,11,14,10,4,4,6,1,15,8,15,5,12,12,7,15
60,Q,12,5,15,13,8,3,15,12,12,12,1,0,10,6,15,2
61,D,14,5,15,8,5,6,10,6,15,7,0,14,0,4,8,2
62,V,6,14,3,11,8,3,15,6,3,0,1,4,0,4,13,15
63,Z,11,14,13,0,4,3,4,2,11,1,1,5,12,6,3,2
64,M,12,3,3,8,8,11,15,15,15,2,1,0,10,6,7,8
65,S,14,5,4,11,5,9,12,15,15,9,5,12,15,6,15,2
66,M,12,13,13,11,10,3,0,2,15,0,1,0,7,6,7,2
67,V,14,5,15,6,8,3,15,15,3,2,1,0,12,6,12,4
68,H,5,11,14,3,9,4,4,10,0,2,6,6,5,4,3,6
69,M,13,7,2,0,4,4,0,6,11,15,8,1,5,4,12,15
70,K,5,11,13,13,3,4,4,15,15,0,1,6,8,6,9,15
71,K,12,4,13,3,10,11,15,5,15,1,1,5,7,6,12,15
72,K,11,8,14,11,4,11,13,10,0,1,11,4,8,11,12,15
73,P,14,4,15,0,5,14,6,9,0,4,14,14,0,8,15,2
74,P,11,15,13,13,8,11,10,3,3,6,4,12,15,6,1,2
75,C,11,13,13,11,10,3,15,7,3,7,1,1,12,6,7,8
76,A,14,8,3,11,10,5,15,15,11,1,4,6,7,11,12,2
77,N,11,13,1,11,3,5,4,2,0,8,0,4,2,12,8,2
78,B,12,15,5,13,10,13,5,2,12,0,15,5,12,8,7,2
79,Q,12,13,3,11,8,3,0,15,0,2,11,6,5,4,8,7
80,N,6,11,8,3,15,10,15,6,11,0,3,4,2,4,7,8
81,W,13,6,1,10,3,6,11,10,9,14,4,9,8,15,0,2
82,D,6,7,13,3,3,11,13,6,9,8,0,14,8,4,3,4
83,W,6,11,2,8,6,11,13,7,11,2,1,12,7,4,3,15
84,Q,14,5,15,8,5,6,10,2,9,0,6,0,8,6,15,2
85,T,12,12,3,1,8,4,11,2,12,5,0,6,5,14,15,2
86,G,12,4,13,0,9,11,15,6,13,15,11,0,10,15,0,8
87,G,6,14,8,10,11,11,15,15,11,2,1,0,1,4,9,6
88,N,6,15,8,13,6,0,15,2,11,0,13,14,1,8,7,8
89,V,11,4,13,0,4,3,15,6,7,7,6,5,12,4,12,8
90,Q,6,2,2,10,13,6,0,2,0,15,6,5,2,4,12,11
91,H,13,11,2,3,3,10,11,2,3,7,12,12,0,14,7,7
92,T,11,4,13,0,10,5,0,6,13,2,6,0,1,4,15,2
93,R,6,15,2,0,9,5,4,15,15,15,4,0,7,8,12,5
94,Q,11,12,3,0,8,3,15,13,12,12,1,0,5,6,15,2
95,M,11,4,13,0,4,3,11,9,11,15,4,12,7,8,13,3
96,R,11,15,13,13,10,11,15,9,11,0,1,0,7,6,7,2
97,Q,11,4,13,0,3,3,15,5,0,1,8,12,7,11,7,2
98,M,11,14,13,0,8,3,4,14,13,2,11,0,7,6,15,2
99,L,3,2,2,15,3,10,10,10,3,7,3,4,7,4,8,5
100,H,14,15,15,13,5,5,11,11,9,2,3,0,0,14,15,2
101,F,6,4,1,0,3,5,9,6,7,7,11,12,12,6,12,7
102,F,5,14,14,3,4,3,15,7,11,2,1,6,12,6,9,2
103,U,14,5,4,6,5,3,11,1,15,2,13,0,0,14,1,8
104,D,14,5,15,6,5,0,15,6,15,0,0,10,0,4,8,8
105,G,11,11,1,3,8,4,0,15,9,12,2,0,7,4,15,2
106,U,5,4,13,0,10,5,1,6,3,14,0,9,12,2,8,11
107,J,3,7,14,0,10,3,0,1,3,8,11,0,10,6,7,8
108,C,12,4,3,0,3,3,0,7,15,2,11,1,7,6,7,8
109,T,14,9,15,8,5,3,0,6,5,2,6,0,5,15,15,2
110,E,14,14,15,3,8,11,15,11,3,4,1,5,15,8,1,2
111,V,12,4,15,0,8,10,15,10,8,2,1,15,15,6,13,2
112,X,6,14,2,3,3,5,1,10,15,4,11,11,12,4,8,7
113,E,12,14,3,3,10,3,15,0,3,4,1,0,15,6,1,2
114,M,5,11,1,10,15,3,15,10,15,2,1,5,7,6,0,2
115,L,11,15,3,13,8,3,13,12,11,2,2,6,7,4,15,2
116,D,14,5,15,6,5,5,0,7,3,8,11,8,0,15,7,15
117,X,5,14,14,3,6,3,4,10,0,2,11,0,10,15,9,9
118,B,12,4,13,0,10,4,5,1,9,15,15,0,12,8,7,8
119,Y,12,15,13,13,10,3,0,1,10,7,11,6,0,6,11,8
120,Z,12,15,13,13,8,15,13,1,7,0,9,6,7,11,7,4
121,Q,12,5,13,6,8,6,11,2,0,0,6,6,5,6,1,2
122,A,6,14,13,11,10,15,4,15,11,0,15,0,5,8,0,9
123,O,12,5,15,11,10,3,15,15,11,2,1,12,10,6,12,4
124,O,5,14,1,3,6,11,0,2,15,0,4,12,7,11,11,2
125,L,5,8,13,11,8,6,0,10,7,8,6,0,7,4,8,7
126,P,11,12,14,13,3,11,10,6,11,2,1,5,7,11,3,2
127,X,12,15,3,13,8,1,14,6,0,7,3,0,15,6,8,8
128,N,6,4,8,0,9,7,4,1,11,8,14,12,9,11,8,15
129,M,1,9,4,8,5,3,15,8,13,2,1,0,7,6,15,2
130,B,14,9,3,6,5,11,12,1,12,2,15,0,12,12,8,8
131,R,5,11,3,13,10,5,4,10,12,8,1,5,10,4,0,2
132,V,1,3,9,8,5,0,15,15,7,2,1,10,15,6,11,4
133,L,12,5,15,8,5,6,0,15,3,0,0,0,7,15,8,5
134,B,12,15,13,13,3,15,2,3,12,15,14,5,12,0,8,8
135,Z,4,4,13,0,10,6,0,3,7,0,0,5,12,4,7,5
136,F,5,4,1,0,3,11,0,4,10,7,14,0,12,8,0,15
137,P,1,5,4,6,5,15,15,1,11,7,8,0,15,11,15,8
138,J,5,2,2,10,4,5,15,1,3,0,11,4,8,6,0,2
139,E,14,6,4,11,5,4,13,11,15,4,4,5,15,6,1,2
140,W,3,2,6,10,9,5,14,2,15,4,1,11,15,15,7,2
141,U,14,9,4,8,7,11,9,3,0,1,13,0,15,6,15,2
142,D,1,9,4,6,5,5,0,10,15,8,11,8,0,4,7,4
143,M,11,14,3,3,3,3,0,12,13,2,4,0,7,6,15,2
144,B,14,12,3,1,8,15,5,1,12,8,15,5,12,11,7,15
145,S,6,2,8,10,14,3,15,2,15,1,11,14,5,14,9,8
146,U,12,8,3,11,10,3,1,6,15,2,3,0,12,2,1,8
147,B,14,4,3,0,8,13,5,6,9,7,15,4,7,8,7,15
148,G,12,14,13,3,10,11,10,6,13,1,12,0,12,15,15,2
149,L,5,15,14,13,4,11,0,9,11,1,11,5,8,6,0,7
150,E,14,14,4,0,10,3,15,11,3,2,1,0,15,6,8,2
151,Y,13,6,2,10,4,11,13,1,10,14,1,5,7,11,11,8
152,G,11,15,14,13,9,11,0,6,12,15,11,0,2,14,12,2
153,N,5,14,1,0,6,4,15,15,11,1,11,12,13,11,0,5
154,S,11,4,14,0,3,5,13,1,7,2,2,0,0,8,7,8
155,R,12,5,13,13,8,4,4,5,3,2,4,4,7,6,0,2
156,O,11,10,13,11,3,3,15,15,15,2,1,12,12,6,13,4
157,B,13,1,1,10,3,11,5,2,12,15,4,8,10,0,12,7
158,J,6,14,8,0,7,4,4,3,3,0,14,0,7,11,7,15
159,M,12,15,3,13,3,3,15,15,15,2,1,0,7,6,7,2
160,U,3,9,1,3,4,5,11,3,7,7,0,1,2,4,7,11
161,T,6,13,1,11,3,0,14,1,12,8,0,0,2,14,1,8
162,X,12,4,15,13,5,1,1,6,11,14,3,0,15,6,8,5
163,B,12,5,13,11,5,3,4,2,5,2,5,0,12,11,1,2
164,V,12,4,15,0,10,10,4,15,10,12,8,10,15,6,11,15
165,N,11,14,13,3,3,3,15,8,1,2,0,0,1,8,15,2
166,O,11,14,13,3,9,3,0,5,15,2,1,12,12,6,3,4
167,N,12,15,13,13,9,3,0,10,0,1,1,0,10,6,13,15
168,H,6,14,14,3,3,6,0,11,7,15,0,1,12,14,0,11
169,G,11,14,14,3,10,5,1,2,0,2,12,5,7,15,1,2
170,F,14,4,15,0,10,11,0,7,15,2,8,12,12,11,3,2
171,D,14,9,4,6,5,6,0,7,3,15,11,8,0,4,0,4
172,M,11,14,14,0,15,3,15,10,9,2,1,6,1,11,9,15
173,L,5,4,13,0,3,11,4,0,0,15,7,6,7,4,15,2
174,W,6,11,14,0,3,3,11,15,12,7,4,9,8,14,12,8
175,Y,12,4,3,0,8,3,15,6,14,0,1,0,15,6,3,2
176,V,12,12,13,6,8,3,15,1,7,7,11,5,12,6,0,2
177,Q,5,14,1,0,3,0,11,2,0,8,13,5,10,6,1,2
178,W,6,11,13,0,10,6,10,10,9,0,4,12,10,4,0,8
179,H,11,13,13,11,3,3,15,10,15,2,1,6,7,6,7,5
180,U,6,2,14,10,4,5,14,2,3,7,0,1,12,2,8,11
181,O,5,13,13,10,3,3,10,4,7,2,4,6,12,6,9,4
182,L,5,11,14,3,8,3,2,13,15,2,10,0,7,4,15,2
183,F,12,12,3,0,8,11,0,10,10,12,4,1,15,6,9,8
184,X,5,8,13,10,8,1,7,15,9,14,0,1,15,6,7,5
185,P,12,14,3,3,3,4,4,3,15,7,8,6,15,8,1,5
186,A,3,8,3,11,3,5,15,15,11,2,1,6,7,11,0,15
187,V,12,10,15,11,10,3,0,15,3,2,4,5,12,6,12,4
188,W,6,14,14,11,3,11,10,15,9,0,4,1,10,15,12,5
189,E,14,10,9,11,5,3,15,3,3,2,1,0,15,6,7,8
190,J,3,11,8,10,13,3,15,15,11,2,1,6,2,8,9,13
191,C,11,11,14,3,3,11,6,9,3,13,4,11,7,6,0,2
192,O,11,15,14,13,6,4,4,6,0,1,1,6,2,6,11,8
193,M,5,11,1,10,9,3,10,9,11,15,4,12,7,11,13,4
194,N,3,11,6,3,6,4,4,1,11,8,4,6,1,8,8,2
195,W,6,2,1,10,10,0,8,5,12,0,1,9,0,15,0,2
196,R,11,4,14,0,3,11,13,9,0,2,4,0,7,6,7,2
197,F,14,4,15,0,10,11,15,7,11,7,1,6,12,4,3,2
198,J,11,15,14,13,3,10,0,2,3,7,3,8,7,6,7,7
199,G,3,11,1,10,10,10,14,6,0,0,12,0,7,15,1,2
200,X,3,2,6,10,4,5,14,1,3,6,11,9,0,15,8,8
201,H,12,12,13,0,5,5,11,2,12,8,7,0,0,14,15,2
202,C,11,8,14,11,10,7,4,2,7,7,14,12,7,6,7,15
203,Y,1,3,9,8,7,3,15,1,8,15,1,0,15,6,11,2
204,K,12,13,15,0,10,3,0,10,9,15,6,5,7,6,12,8
205,F,13,6,2,10,3,4,2,6,0,4,4,0,7,15,7,8
206,O,5,15,1,13,9,11,4,15,15,8,1,6,7,4,11,4
207,J,13,0,8,3,4,5,15,3,15,0,6,4,5,15,4,8
208,G,12,11,13,3,8,6,0,15,9,8,2,0,7,15,15,2
209,O,11,15,3,13,10,5,15,5,3,2,1,6,12,6,9,4
210,H,14,10,3,11,8,5,11,3,3,2,3,5,0,14,1,2
211,R,12,12,3,1,8,3,15,7,11,2,1,0,12,6,7,2
212,Y,6,11,2,3,4,11,4,2,8,14,8,5,0,11,11,15
213,S,14,5,15,6,5,5,2,3,7,2,15,4,15,11,8,2
214,P,1,5,4,6,5,15,4,1,15,14,8,5,15,11,1,8
215,Y,1,5,15,6,5,3,0,3,10,7,11,6,0,6,12,8
216,B,12,13,13,3,8,3,15,2,13,1,5,0,7,11,1,2
217,S,12,13,3,13,10,11,15,6,11,2,1,0,7,6,13,4
218,P,14,13,15,1,5,15,15,3,3,14,14,6,15,11,1,8
219,K,5,8,14,10,4,11,15,10,9,2,11,8,7,6,11,2
220,Q,1,5,4,8,5,3,0,15,9,2,11,6,8,6,1,5
221,Y,14,8,15,11,5,3,15,2,14,8,1,0,15,6,3,2
222,V,11,14,13,3,10,10,15,10,1,2,1,7,15,6,13,8
223,P,11,15,15,14,10,4,15,2,9,7,8,1,7,6,11,15
224,C,11,4,13,0,10,6,15,4,8,1,4,12,7,6,0,2
225,R,5,11,6,10,4,7,0,5,15,15,6,12,8,6,12,4
226,S,12,8,3,11,8,6,2,2,7,11,15,12,0,8,8,7
227,G,11,13,13,11,8,0,1,6,0,7,11,12,12,15,1,2
228,Z,6,11,8,10,9,3,15,11,7,8,1,0,7,6,0,8
229,P,5,4,14,0,10,5,4,6,11,6,6,8,0,8,1,8
230,Q,3,11,6,10,4,3,0,2,11,0,1,6,2,6,1,2
231,M,12,13,13,3,3,15,14,2,12,2,6,0,7,15,13,15
232,B,14,15,3,13,10,14,6,2,12,0,9,0,12,8,8,2
233,W,11,8,13,15,13,11,15,15,5,2,1,6,5,15,11,15
234,B,11,14,14,0,8,15,13,2,13,15,9,5,12,11,8,2
235,X,11,4,13,0,10,6,11,6,15,7,13,1,12,15,7,7
236,Z,12,12,14,1,8,3,15,3,10,0,1,0,12,6,7,7
237,C,5,2,14,15,3,6,0,0,10,15,11,1,7,6,0,2
238,G,12,15,13,13,10,4,14,1,12,13,13,0,12,2,1,2
239,W,3,11,14,13,3,15,15,6,0,14,8,1,8,14,12,15
240,X,5,14,14,3,9,5,10,6,15,8,0,12,10,4,7,5
241,W,6,2,8,10,4,11,11,7,11,0,8,11,7,15,0,2
242,H,11,11,14,10,8,4,14,11,0,1,3,0,15,15,15,2
243,T,12,5,3,11,8,6,0,6,13,2,0,0,2,15,15,2
244,W,6,14,2,3,4,5,14,7,9,7,4,11,12,15,0,2
245,P,5,8,1,3,9,3,0,6,11,2,11,0,8,8,3,5
246,V,11,10,3,11,10,11,7,10,8,1,4,5,12,6,11,2
247,F,11,4,13,0,10,3,13,10,10,12,1,4,15,4,9,2
248,V,12,15,15,13,8,10,0,10,1,2,4,15,0,6,13,2
249,O,5,14,1,3,9,3,10,15,15,0,1,12,7,6,13,2
250,E,1,14,9,3,5,3,15,11,10,2,1,0,15,6,7,2
251,F,6,4,1,0,3,4,4,6,15,0,14,0,12,6,12,4
252,F,12,4,3,0,10,11,4,9,15,2,6,5,12,15,9,2
253,D,12,15,3,13,8,6,0,10,3,1,6,10,0,6,0,4
254,N,13,11,0,10,13,4,4,1,11,8,8,6,14,4,7,2
255,W,10,11,1,13,10,5,14,10,12,7,4,1,8,15,0,2
256,A,14,12,3,1,10,3,0,6,0,8,4,0,12,8,7,4
257,L,12,4,13,0,9,11,15,6,0,1,11,0,2,4,12,5
258,L,6,8,14,11,10,0,0,15,7,7,3,5,7,4,8,5
259,C,12,4,3,0,8,6,15,4,7,2,11,1,7,6,0,2
260,L,14,9,15,8,5,3,13,0,11,2,2,0,7,15,15,2
261,P,14,13,15,11,8,15,15,1,15,7,14,6,0,8,8,8
262,Y,3,0,1,3,4,5,15,1,10,7,1,0,8,12,3,5
263,X,5,2,1,10,9,3,10,2,15,14,11,12,7,4,8,8
264,G,1,3,4,8,7,11,10,6,12,2,12,0,12,15,15,2
265,N,6,13,2,11,6,5,10,15,9,1,8,0,11,6,12,8
266,L,12,8,3,11,5,3,13,12,11,2,7,0,7,4,15,2
267,O,12,15,3,13,4,3,15,6,15,1,1,12,12,6,12,4
268,S,11,4,14,0,3,5,13,3,10,2,15,4,15,8,7,2
269,U,11,11,13,10,10,11,8,11,11,2,13,0,15,6,15,2
270,C,13,7,2,0,3,4,2,6,15,14,14,0,10,8,12,4
271,U,6,2,14,10,3,5,11,3,8,7,0,1,12,6,0,11
272,R,5,4,1,0,3,3,13,9,0,1,8,6,7,4,0,15
273,U,1,3,4,8,7,3,7,3,0,2,13,0,15,6,15,2
274,L,11,5,13,6,8,6,0,15,3,0,13,5,7,4,8,5
275,C,14,12,3,6,8,4,4,6,15,7,8,12,12,6,7,2
276,A,11,4,13,13,10,6,14,9,9,2,8,0,7,11,11,3
277,I,3,11,1,3,4,6,15,7,15,8,6,4,12,4,12,15
278,C,14,9,4,6,5,5,15,9,3,1,1,12,12,6,7,2
279,F,12,4,3,0,3,3,15,7,11,7,1,0,12,6,3,2
280,S,3,11,8,10,11,4,13,15,0,8,1,5,5,4,10,3
281,N,6,11,8,10,15,3,15,1,0,8,11,0,1,8,8,2
282,N,11,4,14,0,15,9,4,1,12,15,8,0,2,11,8,7
283,C,6,15,2,0,9,6,15,10,3,2,8,6,7,8,12,5
284,Y,11,14,14,3,3,11,4,1,10,14,4,5,7,8,3,2
285,T,11,14,1,3,4,4,0,6,13,1,0,0,2,14,15,2
286,D,14,9,15,6,5,5,0,10,3,2,6,8,0,4,0,4
287,J,12,8,3,11,3,5,15,2,3,1,1,5,7,6,11,4
288,P,6,14,8,3,4,11,13,7,3,15,1,6,12,8,0,5
289,B,6,14,2,10,15,11,15,2,11,2,6,0,5,6,0,7
290,C,5,7,13,0,3,11,15,2,15,0,4,6,10,6,13,5
291,D,11,4,14,0,3,8,0,9,15,2,1,0,8,11,0,2
292,G,12,12,3,1,5,0,1,2,9,0,3,6,12,14,1,2
293,F,11,15,3,13,8,4,11,10,10,12,1,12,15,11,3,15
294,X,11,14,14,0,3,4,0,3,15,4,4,1,0,15,8,15
295,B,5,11,1,10,4,11,6,2,13,2,9,0,10,4,12,2
296,O,12,10,3,1,10,11,15,15,15,2,1,6,12,6,11,15
297,Q,14,5,15,6,8,3,10,15,0,2,1,6,10,4,8,8
298,L,6,11,13,0,10,5,4,6,0,1,11,0,10,12,8,2
299,F,11,11,13,10,4,3,15,15,7,12,1,0,15,8,9,2
300,K,14,13,15,0,10,11,0,7,12,12,11,4,7,4,12,15
301,F,11,4,3,13,5,1,8,15,11,14,3,6,15,6,8,5
302,X,11,14,14,0,4,6,11,6,15,0,13,12,12,15,7,5
303,Z,5,10,2,10,3,11,15,6,8,1,1,0,8,8,8,15
304,B,12,15,13,13,10,7,3,1,12,8,15,5,7,0,8,2
305,B,11,14,3,0,10,5,15,5,3,2,1,6,12,6,9,4
306,R,5,14,14,3,4,3,15,9,3,2,1,6,12,6,7,2
307,P,14,8,15,11,5,12,12,10,11,6,15,14,15,11,15,2
308,M,11,4,13,13,8,3,13,14,13,2,0,0,7,6,15,2
309,N,6,14,1,11,10,5,9,15,11,4,8,4,1,11,8,2
310,E,12,15,3,13,8,3,15,11,3,4,1,0,15,6,1,8
311,T,6,11,14,10,9,8,11,1,9,0,0,0,2,14,8,5
312,Q,12,8,3,11,10,5,15,9,11,2,4,6,7,11,7,2
313,B,1,5,4,6,5,15,6,1,13,8,15,5,0,8,1,2
314,F,14,5,3,8,5,3,0,1,15,0,4,6,0,6,0,2
315,W,1,3,9,4,7,6,11,10,13,8,1,1,15,4,8,2
316,C,6,14,2,10,15,3,4,15,3,2,4,5,5,12,9,11
317,N,3,14,6,3,9,6,4,6,11,7,13,14,14,12,0,2
318,U,11,4,13,0,4,11,14,2,15,1,3,0,7,2,1,8
319,S,12,8,3,11,8,6,13,3,10,1,15,14,15,6,7,8
320,Z,12,8,3,11,5,3,15,6,0,2,1,0,7,6,0,2
321,I,14,12,15,0,8,3,15,9,15,12,11,5,12,11,12,3
322,C,6,11,2,10,4,15,13,6,7,7,14,6,8,8,0,15
323,V,12,12,3,0,8,10,0,10,8,2,1,15,15,6,13,8
324,Q,14,5,4,8,5,5,10,10,9,15,11,0,8,4,1,7
325,I,2,12,15,1,8,5,4,10,11,1,1,5,12,6,0,2
326,G,3,11,14,10,10,8,14,15,11,14,12,0,12,15,1,2
327,B,14,15,3,11,8,3,6,2,12,2,2,0,7,11,8,2
328,V,5,14,3,11,8,11,15,6,0,0,4,4,7,6,13,4
329,J,11,13,13,10,8,10,4,7,9,2,6,8,7,6,7,4
330,N,6,14,8,0,9,6,15,2,11,0,13,5,1,8,7,2
331,S,5,2,13,0,10,3,13,2,11,14,11,14,7,6,11,15
332,U,5,8,13,11,8,6,1,2,7,14,0,9,0,14,8,11
333,I,14,12,3,1,2,3,4,10,15,1,1,4,12,4,0,15
334,P,14,12,3,1,5,11,0,1,3,3,4,0,15,11,1,2
335,X,5,11,13,3,8,1,7,15,0,14,13,12,15,6,8,7
336,T,3,8,1,0,9,5,14,15,12,8,1,12,1,7,0,11
337,B,12,8,13,11,10,13,6,1,12,8,15,5,12,8,8,2
338,J,6,2,2,10,4,4,13,3,3,0,14,5,10,4,12,3
339,W,1,9,4,6,5,6,11,6,0,0,6,9,0,4,7,8
340,N,3,8,8,13,13,3,15,15,0,1,4,0,13,6,12,7
341,R,14,8,15,11,8,11,15,7,11,2,1,5,12,6,7,2
342,F,11,2,13,10,10,5,4,10,10,13,1,5,15,4,9,2
343,D,11,8,14,13,4,0,15,2,15,1,1,4,8,15,13,8
344,R,1,3,4,8,7,11,15,10,0,2,1,0,12,6,7,2
345,Y,14,9,15,6,5,3,15,15,10,1,1,5,0,6,13,2
346,Z,11,14,14,3,9,4,15,2,15,2,8,1,6,8,9,2
347,T,11,12,13,1,10,5,14,15,12,15,11,12,5,11,8,5
348,O,11,14,3,0,4,5,4,9,15,1,1,6,12,6,13,15
349,D,6,2,14,10,3,0,0,15,15,14,13,14,12,15,7,8
350,X,14,12,15,1,8,6,11,2,11,0,0,1,0,15,7,5
351,E,1,12,7,0,7,3,15,6,0,2,1,8,15,6,15,2
352,O,1,5,4,6,5,11,15,2,11,0,4,6,12,6,7,15
353,W,12,12,13,6,8,11,10,2,11,4,8,11,0,15,7,2
354,J,0,6,6,10,3,5,0,2,3,8,6,4,5,6,0,5
355,L,11,13,13,11,8,6,0,15,7,0,6,0,7,4,7,7
356,Q,12,4,3,0,8,3,15,13,12,12,1,0,10,6,15,2
357,H,11,2,14,10,5,3,14,1,9,15,12,0,0,14,15,2
358,E,12,13,13,0,3,11,0,6,0,2,1,0,7,11,3,2
359,K,13,1,1,10,3,11,13,6,10,7,8,4,7,8,9,15
360,K,11,13,3,3,3,4,15,10,12,15,1,14,7,4,11,2
361,Y,1,3,9,4,7,11,15,1,10,8,1,0,15,6,12,8
362,X,11,13,13,0,4,3,10,15,4,15,1,6,8,4,3,8
363,N,13,11,0,10,15,4,4,1,11,8,1,6,1,8,8,2
364,C,11,15,13,13,8,6,15,4,10,2,1,1,7,6,0,2
365,Q,14,5,15,8,5,11,10,2,0,0,8,12,8,4,1,8
366,T,5,11,2,10,4,10,11,2,9,8,13,5,1,14,1,2
367,L,11,14,3,0,3,3,13,12,11,2,13,0,7,4,15,2
368,I,6,2,2,15,9,5,4,7,11,12,1,8,10,11,12,5
369,I,3,2,8,10,14,11,13,6,9,1,4,4,1,11,9,13
370,R,5,11,3,13,10,3,15,15,0,2,8,6,10,6,12,2
371,L,14,8,15,11,5,11,4,12,11,7,7,0,7,4,15,2
372,J,6,11,2,10,15,5,15,15,9,2,4,0,10,11,5,2
373,T,11,4,14,0,10,0,0,15,13,2,0,0,1,15,15,2
374,J,5,15,1,13,4,6,15,2,15,0,6,14,7,6,7,2
375,V,5,2,3,0,8,4,4,6,15,0,4,5,0,15,13,15
376,G,12,8,13,11,5,4,0,6,12,12,2,8,7,15,15,8
377,A,13,7,2,3,9,4,4,2,11,8,8,0,5,6,11,2
378,Y,11,2,13,10,4,4,4,10,8,2,4,12,12,11,3,2
379,F,11,11,14,3,3,3,0,2,3,0,4,6,12,8,12,2
380,Q,12,8,13,11,4,3,0,2,9,15,11,0,10,4,12,11
381,Z,5,2,2,10,3,6,0,1,7,0,3,5,7,4,0,5
382,E,12,8,3,11,8,6,15,2,3,2,1,8,15,6,0,15
