,letter,x-box,y-box,width,height,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
95,H,2,8,12,1,14,7,2,2,5,12,9,6,3,10,10,4
96,H,2,12,12,12,3,1,6,2,5,0,5,11,3,8,5,11
97,N,4,14,12,1,4,7,7,9,11,11,11,14,7,7,3,11
98,H,4,10,12,1,4,7,5,5,0,4,7,8,7,8,13,11
99,R,6,11,13,9,4,3,9,9,7,1,11,4,3,14,12,0
100,Y,5,12,5,12,8,6,2,13,3,4,6,8,1,9,13,11
101,S,1,14,11,1,4,6,9,4,8,1,7,14,5,8,0,5
102,Z,14,10,6,9,14,7,7,0,5,4,6,7,2,8,1,8
103,T,5,3,2,2,8,7,13,6,1,7,12,11,3,9,4,7
104,Q,5,15,5,0,8,4,6,7,1,10,9,15,3,14,2,3
105,U,4,6,11,9,4,9,8,4,5,5,14,11,7,14,0,11
106,T,5,14,12,1,2,3,0,7,12,2,9,4,2,0,12,8
107,Y,6,13,6,1,2,7,12,6,7,9,7,8,10,8,3,3
108,P,7,14,10,1,0,7,8,0,6,4,7,5,7,8,3,3
109,N,5,4,3,1,8,7,12,7,7,4,8,11,12,10,13,11
110,X,5,10,3,9,4,1,6,0,12,13,5,6,9,8,4,8
111,M,7,14,5,1,4,12,6,6,4,4,6,14,9,8,10,8
112,F,6,10,13,9,0,3,0,9,1,13,7,3,2,14,12,1
113,X,3,9,10,7,2,7,7,13,7,13,6,11,9,8,1,11
114,H,5,6,11,3,8,7,6,9,1,7,5,9,7,8,4,11
115,U,2,12,10,12,4,7,5,13,2,4,1,13,3,9,13,11
116,C,5,15,3,0,1,3,12,7,7,9,7,12,3,2,5,9
117,I,5,10,8,9,15,7,5,9,4,4,7,8,10,2,1,12
118,A,7,14,12,1,2,13,1,6,5,12,13,8,5,6,5,3
119,Z,7,12,12,12,2,7,12,6,8,1,7,13,3,8,9,7
120,X,7,12,12,5,4,10,3,6,15,0,4,13,7,3,3,10
121,S,3,3,5,2,4,5,2,11,11,0,2,7,10,8,1,11
122,K,6,9,5,10,2,11,5,4,2,10,13,11,12,10,4,14
123,O,3,15,5,10,2,7,6,4,5,4,5,14,5,8,0,6
124,O,14,9,11,9,15,1,8,3,1,10,9,14,3,3,9,11
125,R,14,1,12,10,4,6,12,9,8,3,2,8,7,14,12,1
126,J,4,4,8,12,0,8,10,4,5,4,5,9,7,7,11,8
127,I,7,12,10,12,2,8,11,7,11,1,6,8,9,8,12,3
128,M,1,14,9,1,9,14,5,6,2,3,0,6,9,7,2,14
129,H,12,4,3,1,1,7,7,15,0,4,5,8,3,8,13,11
130,L,5,4,4,0,8,1,4,2,14,4,13,11,5,5,12,3
131,O,14,6,10,5,2,3,6,6,14,3,5,9,5,14,15,8
132,M,1,5,6,11,8,4,6,4,8,4,6,13,0,8,6,10
133,R,3,3,5,1,1,6,12,4,12,10,14,11,3,10,12,6
134,L,7,7,12,5,2,10,4,12,14,8,0,6,5,4,12,3
135,C,2,14,12,1,3,6,12,12,15,10,9,6,5,14,5,0
136,Z,14,14,11,1,0,1,12,7,9,11,0,11,5,10,4,9
137,E,12,15,2,0,1,11,6,1,2,1,11,11,9,3,0,3
138,Y,14,3,13,3,14,3,7,2,12,0,7,4,4,8,15,11
139,X,5,1,3,4,1,9,3,13,6,13,5,6,0,8,4,11
140,W,7,3,14,3,9,3,13,3,6,13,5,9,0,2,5,8
141,D,5,4,3,11,1,1,15,12,11,11,12,11,9,8,13,11
142,Q,1,4,2,2,8,3,12,6,6,3,7,3,3,14,3,10
143,A,2,10,10,9,0,7,8,13,0,4,5,8,7,8,13,8
144,L,2,4,4,2,4,11,1,6,2,9,2,9,5,7,3,14
145,F,1,3,15,3,11,7,7,11,1,11,7,8,6,9,1,3
146,T,7,1,10,10,2,7,12,7,6,4,11,8,5,12,4,7
147,A,5,8,10,6,4,12,1,7,5,11,13,10,7,10,3,14
148,U,7,10,5,7,2,1,10,7,0,11,8,11,5,2,0,11
149,R,14,7,8,12,14,8,12,2,2,11,7,6,15,8,15,1
150,X,5,10,3,1,2,7,7,13,7,4,5,11,9,8,12,11
151,Z,8,11,13,8,5,1,5,2,8,12,6,9,3,3,6,3
152,U,2,12,8,12,9,1,12,7,14,12,7,8,4,11,5,11
153,T,14,9,11,1,7,13,6,5,2,11,7,14,1,3,15,6
154,F,4,14,6,6,4,3,3,2,8,4,13,11,3,10,5,3
155,H,3,15,12,5,2,13,6,9,12,4,5,4,7,8,4,11
156,O,2,8,5,10,4,7,6,5,1,7,6,6,2,8,10,10
157,L,13,9,7,8,4,8,2,11,14,12,5,12,5,4,5,5
158,Y,6,9,15,6,15,13,6,1,12,0,3,8,3,3,5,9
159,A,7,7,10,12,0,7,6,5,1,7,5,11,3,8,5,11
160,D,6,10,11,9,5,3,2,12,15,1,9,7,2,14,5,4
161,N,1,5,7,10,0,2,11,2,14,3,14,11,4,9,4,3
162,I,7,8,5,12,1,8,12,7,2,12,6,11,9,8,12,6
163,A,3,3,12,10,8,7,6,11,7,7,0,8,5,7,4,8
164,M,7,14,5,6,2,12,5,4,8,9,11,13,9,8,9,14
165,T,2,10,12,7,0,7,7,15,1,4,14,11,2,10,13,11
166,O,2,10,12,7,6,7,8,10,6,4,5,14,5,8,11,10
167,T,7,7,12,12,9,7,8,9,4,11,5,8,5,8,10,14
168,B,6,10,8,7,4,5,12,13,15,12,9,7,2,11,15,8
169,U,2,9,8,9,2,3,0,11,11,4,12,6,7,2,1,8
170,Z,2,14,5,1,2,1,12,0,1,4,11,14,5,7,11,11
171,Q,5,4,3,0,1,6,12,0,12,8,7,3,1,14,15,10
172,H,2,10,6,6,6,7,6,6,3,7,5,13,2,3,9,14
173,R,5,14,12,6,0,1,5,11,11,12,10,13,7,14,13,8
174,W,6,6,8,1,0,7,2,4,14,1,9,4,15,9,5,3
175,J,3,14,10,1,2,7,6,4,10,0,6,11,9,8,8,11
176,E,7,0,12,0,4,7,6,2,15,1,7,9,5,8,15,11
177,S,5,9,11,6,4,4,2,11,11,3,12,6,10,8,4,11
178,P,1,10,12,1,2,6,10,6,5,0,9,14,10,14,15,7
179,H,2,2,12,4,0,7,6,6,1,4,6,13,7,8,5,0
180,D,1,11,8,3,5,6,11,11,7,11,9,5,2,12,12,8
181,O,5,2,12,3,0,7,10,14,15,7,9,13,2,8,1,10
182,R,14,6,8,9,4,7,8,14,1,7,15,11,7,14,0,11
183,Z,3,0,10,6,4,1,8,6,9,9,5,7,9,8,9,3
184,I,5,1,12,3,4,1,14,4,5,12,9,5,0,8,5,0
185,E,3,10,10,7,0,13,6,12,1,11,4,13,9,10,4,0
186,R,3,1,4,10,0,3,6,4,2,4,6,13,7,3,15,14
187,M,7,8,3,10,3,7,8,4,7,7,9,6,2,8,0,10
188,W,1,10,6,4,0,1,10,5,5,0,9,7,10,10,5,0
189,X,5,8,6,10,8,7,6,12,12,4,6,8,9,8,3,8
190,Y,6,6,15,3,9,7,6,4,2,4,5,13,4,6,1,5
191,D,2,6,8,9,0,8,5,2,12,8,9,9,7,8,4,8
192,B,4,7,8,12,7,13,6,4,4,6,5,7,7,8,9,7
193,A,14,6,11,3,9,7,10,2,2,12,5,6,7,3,10,6
194,T,6,6,10,9,15,13,6,2,5,3,5,13,8,6,12,11
195,W,1,3,11,3,2,2,15,9,14,0,6,4,1,2,4,11
196,H,4,14,8,1,0,1,5,8,11,4,5,8,7,8,5,11
197,Z,5,14,3,6,2,1,6,0,2,4,5,7,5,9,11,8
198,Y,2,12,6,5,0,12,12,11,12,1,6,12,3,8,5,1
199,V,6,6,11,3,3,12,13,7,11,0,8,8,7,2,4,11
200,F,7,3,10,8,14,3,11,6,7,6,7,1,3,2,2,3
201,Y,3,0,12,1,1,3,10,11,14,3,10,8,3,9,13,8
202,P,4,1,6,10,2,14,5,11,15,1,3,14,7,8,5,14
203,J,12,5,1,11,1,7,6,6,4,12,5,8,9,8,9,11
204,V,7,2,5,1,2,7,12,9,3,8,8,6,7,8,0,3
205,S,13,14,8,8,0,9,8,4,11,13,9,8,3,2,5,8
206,O,14,12,11,12,9,8,5,5,1,9,5,13,7,14,9,10
207,Y,13,13,9,9,14,6,6,11,6,0,2,4,12,10,15,3
208,U,7,6,12,7,4,6,8,5,5,3,1,8,7,2,13,11
209,O,2,12,10,12,3,3,7,10,12,4,5,13,5,8,9,6
210,B,2,2,10,4,2,3,2,12,7,4,6,9,3,9,4,8
211,H,7,0,10,2,4,7,6,0,5,4,6,11,2,8,5,8
212,J,1,6,13,9,14,1,5,3,10,2,11,9,3,3,9,14
213,F,2,15,3,2,8,6,8,12,15,4,2,4,9,3,2,11
214,E,12,15,2,2,1,11,6,2,1,2,11,6,9,3,4,3
215,J,1,15,5,0,1,7,12,12,8,1,7,7,3,8,5,3
216,A,7,5,12,9,2,7,7,11,1,11,0,8,7,3,4,11
217,F,3,2,10,12,2,8,6,4,2,7,6,11,3,8,10,10
218,J,5,5,3,2,1,11,7,12,12,2,3,7,9,3,4,3
219,V,14,1,6,3,14,8,6,6,3,4,7,3,7,8,9,11
220,S,1,15,2,11,1,7,12,4,5,7,7,13,15,8,1,6
221,J,5,6,3,4,8,7,6,11,10,3,5,11,9,8,11,11
222,E,4,10,12,7,2,3,6,6,3,4,6,10,9,8,7,7
223,E,2,7,5,15,2,13,7,3,5,1,11,7,3,8,9,9
224,P,2,14,12,1,2,5,6,14,4,11,9,14,7,8,15,8
225,H,14,6,8,8,5,7,12,10,1,8,8,14,15,8,0,6
226,L,7,1,4,4,4,5,8,3,15,3,13,6,3,10,2,1
227,U,2,5,12,4,2,2,0,7,11,11,11,14,5,2,4,11
228,X,6,10,9,3,6,7,6,13,15,3,5,11,7,8,15,7
229,E,5,14,8,1,2,6,6,7,2,6,2,12,3,10,4,7
230,S,6,10,14,3,14,7,12,3,2,0,6,13,4,8,4,11
231,A,3,2,12,9,4,11,13,3,2,7,2,11,3,2,10,9
232,L,5,7,10,12,2,13,9,3,14,10,4,11,2,6,2,8
233,W,2,6,12,9,12,1,6,4,7,4,5,13,12,2,6,14
234,L,4,10,8,6,4,11,3,11,0,12,4,9,5,3,12,11
235,I,2,8,12,1,2,6,10,7,6,1,12,7,2,2,5,1
236,X,3,0,8,2,2,7,6,1,9,10,6,11,5,8,3,3
237,P,14,11,8,5,4,6,8,3,9,12,7,5,7,8,15,11
238,U,7,12,12,5,2,13,11,2,14,8,12,11,5,0,4,11
239,W,7,6,8,12,4,10,6,7,4,2,11,5,15,11,0,14
240,I,14,10,8,9,9,3,10,7,6,3,14,14,10,14,3,0
241,W,1,11,9,3,14,8,2,0,2,0,4,9,3,2,15,11
242,Y,4,10,8,3,2,13,11,0,11,11,6,8,0,2,13,8
243,W,7,15,10,10,2,6,12,7,0,7,14,11,4,2,0,11
244,P,1,9,13,9,14,3,11,0,5,11,9,9,5,10,15,8
245,E,14,1,11,7,6,7,12,7,2,7,7,11,15,10,8,0
246,M,2,8,10,4,3,1,6,9,4,11,9,6,2,8,6,11
247,Z,2,14,12,1,2,7,3,9,8,5,5,10,9,14,1,11
248,M,3,12,5,12,4,3,12,9,3,4,9,2,9,8,10,8
249,O,5,10,11,9,9,7,9,5,6,0,6,14,7,8,10,11
250,I,1,10,6,9,8,7,6,13,8,7,6,11,9,8,5,11
251,Z,1,14,11,6,0,13,6,7,1,10,0,11,5,8,0,6
252,Z,3,14,10,1,2,1,5,8,1,4,2,9,2,2,9,8
253,Q,7,12,10,12,4,5,12,9,12,6,8,15,1,8,15,10
254,M,13,6,0,8,12,9,5,6,2,3,4,13,6,14,3,8
255,P,3,6,11,12,2,6,13,9,14,11,5,7,4,10,15,11
256,K,2,0,4,2,2,7,12,7,4,3,9,11,5,10,5,6
257,R,7,8,12,1,9,1,6,7,11,11,7,8,7,14,0,0
258,R,1,1,8,10,2,2,8,5,15,11,6,9,3,14,12,0
259,D,3,8,4,1,2,6,7,10,15,7,7,7,7,8,15,11
260,R,2,4,5,1,8,7,5,3,2,4,14,11,3,10,13,11
261,J,5,5,5,10,4,11,6,6,1,11,0,13,1,6,12,3
262,J,7,7,11,9,5,3,7,6,8,11,5,11,15,5,11,6
263,F,14,3,11,8,9,7,10,11,1,12,7,14,7,14,2,7
264,U,12,5,3,11,1,8,10,4,14,4,8,11,5,2,13,11
265,T,1,2,8,10,15,3,10,4,5,11,4,11,14,8,5,7
266,R,7,1,10,10,8,7,3,1,2,4,13,11,7,14,0,8
267,O,7,12,10,12,14,7,6,4,6,11,6,14,2,8,0,10
268,F,2,14,8,1,0,3,3,12,8,7,2,4,9,6,5,11
269,T,2,6,12,8,2,8,15,0,2,4,12,8,9,8,13,11
270,P,8,13,13,6,0,13,8,7,1,2,0,11,5,10,0,6
271,D,1,3,8,3,0,6,2,12,4,1,14,7,5,8,4,8
272,H,5,14,11,1,0,7,3,2,4,11,11,13,7,14,15,14
273,D,12,5,3,11,0,7,14,1,11,7,10,11,0,8,13,11
274,R,2,15,12,0,2,5,12,4,12,0,12,6,7,14,12,0
275,D,5,0,4,2,4,9,5,4,6,11,4,14,5,8,5,8
276,K,4,14,12,5,2,6,11,8,5,7,4,11,7,7,9,4
277,G,7,6,11,9,14,6,6,0,1,9,2,4,5,14,0,14
278,D,5,4,3,0,8,3,7,2,12,6,5,14,5,8,5,8
279,Z,3,14,10,1,0,7,6,7,2,4,5,11,5,8,11,11
280,Z,7,6,15,3,10,13,3,4,11,9,6,6,6,9,2,11
281,T,6,10,9,3,6,7,6,6,11,3,7,11,2,10,12,11
282,M,2,8,6,1,6,13,6,6,14,12,4,11,4,3,12,1
283,P,6,12,13,1,6,6,6,9,7,4,11,7,7,10,5,0
284,Z,4,9,8,9,0,8,5,6,9,2,5,6,3,10,11,11
285,N,4,10,7,9,14,13,12,4,1,11,14,11,7,11,13,11
286,Q,2,1,3,0,1,3,12,9,12,4,2,3,3,9,15,6
287,Y,7,6,10,10,4,3,6,11,7,6,6,6,7,8,9,6
288,E,1,9,15,9,14,8,3,0,7,12,5,7,5,10,4,0
289,L,1,10,13,3,6,1,6,11,5,4,2,11,12,8,4,1
290,P,14,13,12,6,0,1,7,11,1,0,9,13,5,8,7,0
291,Q,4,14,6,1,4,8,12,2,1,7,5,11,15,3,15,11
292,V,7,0,10,3,8,2,0,11,3,10,6,13,5,11,4,11
293,Z,4,7,4,12,4,9,2,6,9,5,5,14,9,3,8,9
294,I,4,9,8,6,0,9,8,1,1,13,9,7,3,2,12,14
295,L,14,10,11,3,5,1,3,11,0,4,4,11,5,14,0,11
296,B,7,8,10,3,2,1,6,4,6,4,5,14,5,8,9,14
297,S,2,3,3,0,2,7,10,4,11,4,6,13,10,14,12,3
298,U,1,10,12,1,2,3,5,7,11,11,7,8,5,5,2,11
299,S,4,6,12,3,14,7,6,4,8,5,5,11,9,8,1,11
300,V,5,2,5,1,3,1,8,7,14,5,7,4,7,14,0,14
301,I,2,8,10,12,8,1,15,4,5,12,11,13,9,8,12,0
302,I,2,9,8,1,14,6,2,7,1,0,10,6,5,10,5,0
303,C,14,6,13,3,0,1,6,7,4,11,5,8,4,10,11,14
304,L,7,7,5,5,2,14,3,6,14,12,13,6,7,1,2,8
305,O,2,9,10,1,2,3,7,9,12,7,5,13,2,8,1,6
306,H,14,9,8,9,14,7,6,2,12,4,6,13,5,8,5,11
307,E,5,1,3,4,8,4,1,9,2,6,13,8,0,3,0,11
308,A,4,14,12,5,4,7,5,5,0,4,14,11,3,8,0,11
309,M,1,9,7,10,3,6,10,4,5,8,11,10,2,3,2,11
310,X,7,12,4,12,4,7,7,0,12,13,6,11,0,8,4,3
311,N,6,10,6,3,9,0,10,6,5,10,14,11,4,9,2,6
312,S,7,6,10,10,3,3,6,2,2,4,9,13,7,3,3,11
313,A,12,3,3,0,8,11,3,6,0,3,13,9,1,10,4,11
314,Z,5,3,10,11,1,7,8,6,1,10,5,13,3,8,15,11
315,W,1,5,6,0,1,6,2,9,0,9,6,7,0,9,2,11
316,D,6,10,13,8,8,7,6,5,12,4,9,9,12,7,1,8
317,T,6,10,14,7,9,6,5,7,5,1,12,8,6,7,15,11
318,D,2,14,5,1,14,8,13,11,1,11,6,11,7,0,4,7
319,F,7,1,10,10,2,6,3,1,9,11,13,8,0,8,5,7
320,C,7,1,4,4,8,7,6,7,4,4,5,11,3,8,15,11
321,G,2,0,3,6,4,7,6,2,1,9,7,9,5,3,5,4
322,P,6,6,13,3,14,11,3,4,15,1,0,13,4,10,15,14
323,M,7,4,4,1,4,3,8,9,4,7,6,14,0,8,10,3
324,S,5,3,3,11,1,3,10,6,3,12,7,11,4,14,1,3
325,G,5,4,5,2,4,3,5,9,5,11,5,6,2,8,15,11
326,U,7,10,6,3,2,2,13,5,5,2,8,11,2,2,4,8
327,L,5,12,10,4,4,7,9,11,2,4,13,8,7,3,12,11
328,E,5,9,10,10,2,1,6,7,11,0,5,4,7,8,10,6
329,K,2,5,12,8,4,12,6,0,5,4,8,3,7,8,5,6
330,T,6,10,9,1,9,6,6,11,2,0,12,6,2,10,5,8
331,F,5,3,12,1,3,7,3,3,2,2,7,11,7,8,6,14
332,T,14,6,12,10,2,6,0,11,8,2,9,1,3,9,12,8
333,G,5,0,10,3,2,7,6,9,1,6,5,10,5,9,15,14
334,E,5,0,10,2,8,8,12,6,12,5,9,8,9,3,1,11
335,F,14,10,12,9,4,8,14,4,4,2,10,14,9,8,12,1
336,N,7,14,11,1,9,3,13,4,14,3,6,14,2,6,4,4
337,A,3,1,5,10,3,15,9,2,14,3,2,6,5,10,12,8
338,K,6,3,13,3,14,13,3,12,12,0,3,6,5,14,0,4
339,P,12,1,3,2,1,6,2,7,11,10,8,4,1,9,5,3
340,T,7,6,15,12,9,7,7,4,4,6,9,11,1,8,5,5
341,H,5,1,3,10,4,8,7,0,2,7,5,9,5,8,3,11
342,S,4,3,12,3,3,6,5,6,9,8,5,6,0,14,9,11
343,Q,2,1,6,12,5,2,7,11,6,11,5,10,4,2,10,3
344,H,1,0,3,1,0,1,7,9,4,7,6,8,2,8,5,8
345,Z,5,4,5,2,8,7,7,4,9,11,5,6,3,8,7,8
346,X,2,10,6,9,9,13,6,11,6,4,11,7,12,10,9,8
347,W,4,4,5,2,2,3,13,5,14,12,7,6,6,9,12,0
348,B,2,10,10,1,14,3,6,2,1,11,5,13,2,8,7,14
349,C,1,3,6,3,4,2,12,4,6,2,12,8,5,2,5,3
350,I,5,0,5,2,4,6,2,11,2,10,9,5,3,10,3,0
351,X,12,0,2,1,0,7,6,7,11,4,5,11,9,8,0,11
352,B,12,3,3,0,8,1,6,3,2,0,5,7,5,8,3,14
353,P,7,4,12,0,4,1,9,3,2,13,4,9,3,2,5,11
354,K,4,14,14,3,0,6,8,11,12,3,2,4,12,8,15,0
355,R,2,2,12,10,4,6,12,4,8,10,8,8,7,14,5,1
356,S,7,8,4,1,4,7,7,8,14,5,5,11,5,8,13,11
357,B,2,3,6,3,1,7,11,2,3,12,12,8,3,9,13,8
358,X,7,5,12,1,0,1,12,7,11,4,6,11,7,3,8,11
359,V,13,9,11,8,0,1,5,7,8,1,11,10,7,10,1,9
360,Q,4,2,4,9,0,13,7,6,14,12,6,11,3,14,6,11
361,Z,12,5,6,0,1,8,6,6,8,12,5,8,0,8,5,11
362,I,2,2,12,6,5,7,10,4,11,12,5,7,4,9,8,3
363,T,13,6,11,8,6,9,6,2,2,3,6,13,2,10,2,11
364,P,4,12,5,12,4,5,6,10,9,4,5,7,7,8,15,8
365,S,5,3,5,11,8,1,10,11,4,10,11,14,15,14,1,7
366,N,14,6,8,3,14,12,2,11,5,3,12,9,2,9,1,11
367,R,4,10,4,1,0,7,3,1,2,4,12,11,7,9,13,11
368,G,1,3,8,5,9,6,5,0,5,9,6,3,5,3,5,0
369,G,6,11,15,3,11,1,3,7,5,6,9,10,2,3,1,5
370,H,14,6,10,12,2,7,6,5,11,4,4,13,5,8,0,11
371,R,2,1,5,10,1,1,5,13,2,4,13,8,7,14,13,11
372,Y,1,6,13,3,6,3,7,5,3,4,9,11,5,3,10,11
373,N,2,14,6,1,2,4,8,4,0,4,14,11,8,2,0,11
374,K,14,7,11,12,14,6,7,6,1,0,2,8,7,8,5,8
375,E,14,3,10,1,2,13,5,4,6,0,9,6,1,10,10,9
376,V,7,1,5,4,8,13,12,7,14,5,1,8,7,10,13,8
377,K,8,13,13,9,9,9,5,3,2,3,11,11,6,8,9,11
378,J,4,11,12,3,5,9,5,9,10,4,9,6,5,3,11,11
379,Z,2,6,6,9,0,7,12,11,12,0,5,13,5,10,0,8
380,S,7,1,5,10,14,7,12,11,5,12,7,11,10,14,0,8
381,X,14,3,13,3,4,6,8,6,8,10,11,6,7,9,15,0
382,X,7,1,10,4,4,6,6,11,12,4,5,12,9,8,4,14
