RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,target
3658,44053,117961,130685,117904,119949,124718,19793,119951,1
77429,7448,119370,118855,120370,279482,117906,290919,118982,0
80550,2610,119370,118300,124725,118321,117906,290919,118322,0
25814,1065,117961,118327,121589,118641,175530,119095,125795,0
19980,4438,119370,117954,118833,118777,279443,143398,118779,1
4675,59029,118582,118178,118910,279482,149571,19793,118322,0
56665,4636,118000,117903,121216,153893,130134,118347,118196,0
73756,3371,117902,119063,118042,118043,118044,118205,127783,0
74882,7252,117961,130685,118518,117905,117906,19793,124002,0
80501,19717,117961,117962,118518,118321,149571,290919,118322,0
81480,17235,118441,117911,118575,117879,118282,6725,117880,1
3069,770,119370,117960,121216,120990,169944,118453,118454,1
79021,5568,216705,120141,127705,133646,310414,270488,132694,0
80616,26321,117980,117917,117945,118568,273803,6725,120529,1
112630,20899,117961,118340,118911,179731,198530,155173,117973,0
16033,5715,91261,118170,119362,119363,274325,118960,119365,0
38655,15982,118000,118041,119824,118811,275613,118205,118046,1
35955,19702,118269,118270,118458,117879,150827,6725,117880,1
1098,6993,119370,117933,118042,259173,240983,290919,117908,0
23096,29762,117961,117994,118623,122989,139687,118424,122069,0
39981,50976,117961,118413,119968,259173,117906,19793,117908,1
78607,7560,117961,117933,121216,279482,149571,290919,118982,1
90489,225257,127044,120343,123606,123191,124426,118424,118425,1
38799,98689,118000,117903,132530,259173,149571,290919,117908,1
34575,4013,117961,117960,118042,118321,170431,19793,118982,0
19730,6225,119062,121006,118042,117879,164752,308574,147124,0
39012,49254,117961,118343,118008,118459,237727,120134,118961,0
38212,51748,118315,118107,225010,119137,279443,308574,155111,1
16333,111936,117961,117960,118783,117905,240983,290919,117908,0
79815,7629,119370,117960,120722,118451,130134,118453,118454,1
37763,49436,118095,119179,118575,119849,133951,118363,119851,0
45790,17970,119370,121602,120171,118863,126488,118398,118865,1
20349,8433,117961,121602,120417,118685,175530,119095,125795,0
73752,16823,117961,117954,118746,259173,117906,19793,124002,0
6964,46754,117961,121602,118391,118641,123881,118643,118644,1
25231,1216,117902,119715,277693,123067,202550,119006,119531,0
34633,4264,118887,118888,118979,159116,139264,121620,118982,1
28472,15560,117929,118316,120361,118321,224977,290919,118322,1
79610,14731,117961,117944,118447,119346,302830,4673,119348,1
75813,75640,117929,119921,119214,118321,117906,290919,118322,0
71236,28152,118000,119715,139759,117885,122352,118453,119817,0
23172,7987,117961,118327,120383,279482,149826,290919,118982,1
4675,14864,119370,118855,120709,118321,117906,290919,118322,1
45444,23097,119370,118327,120171,118890,293374,118398,118892,0
115352,30430,117961,117933,120126,120497,132841,118424,120499,1
32997,57538,117902,117903,277693,117905,117906,19793,117908,1
31613,7629,117961,118327,120383,118784,123046,19793,119365,1
38968,71163,118315,118463,123089,117905,155173,19793,117908,1
6302,50581,118114,118007,117884,124775,117913,117887,119589,1
86164,4004,119370,118343,125316,259173,117906,290919,117908,0
79647,26291,117961,118446,122550,279482,149571,290919,118322,0
7678,3755,117961,120862,119257,126684,174486,149353,120791,1
4675,7822,119370,118327,119969,119778,302623,19793,119365,0
95228,3811,120864,121013,121617,146951,247760,130364,118399,0
44812,5432,119370,121602,122224,118784,117906,290919,119365,1
80472,120822,119596,119597,120823,118747,151166,118398,118763,0
79999,3868,119370,121602,81476,137969,130817,161100,137970,1
43519,6890,117961,117944,120317,117905,149571,290919,124002,0
75834,21296,118269,120343,119303,117905,120828,290919,124002,0
98054,36,117961,118855,119968,279482,149571,19793,118322,0
39223,5559,118000,119715,118910,119997,302830,118704,119348,0
36267,23280,117961,117960,118609,120789,309123,118612,159118,1
78327,108167,117983,117984,117878,120702,278115,19721,118570,1
19722,58511,117961,117960,121216,118321,117906,290919,118982,1
31925,6216,117961,118327,118328,130857,117937,143398,130858,1
40550,52423,117961,118300,121108,127108,160080,118638,119851,1
43022,4716,117902,119063,118660,118784,179826,19721,158291,0
18228,18044,117961,117954,128801,118321,149571,290919,118982,0
80101,71189,119370,118386,118727,179731,288088,290919,118261,0
45338,38364,118315,118316,118464,130857,148866,143398,130858,0
36222,137983,119370,118718,119019,259173,240983,19793,124002,0
80215,217,119370,118413,120370,279482,170431,290919,118982,0
29058,3651,118169,119091,118202,166592,127856,118424,124196,1
28943,25557,119370,117960,121951,128422,130134,118453,128424,0
42881,6789,117961,118327,120383,118685,311701,119095,118644,0
79412,92309,143008,118442,118378,118054,121603,117887,239004,1
25312,49850,124034,118596,137996,126684,126519,249618,174393,1
1151,44633,119370,121602,277693,128197,122008,118398,118175,1
79092,70264,119370,118343,118929,122129,120119,118363,120634,1
60130,50997,119370,117994,120539,279482,118448,19793,118322,1
76843,8715,117961,118052,119986,279482,149571,19793,118322,0
80101,14603,117961,117960,118783,117905,117906,290919,117908,0
34580,58980,119370,118300,120722,119778,130735,19793,119365,0
18913,58296,119134,123999,119031,120702,310732,6725,118570,1
16321,2460,117961,118446,118522,120097,164072,290919,118279,1
39001,15435,119370,118343,120666,147122,123107,120518,118749,0
44976,3188,118582,118178,130192,118293,119114,292795,117948,1
80745,82603,118181,121013,117945,120702,278115,19721,118570,0
935,2061,117961,117933,118816,119778,117906,290919,118786,0
3853,20560,117876,117877,117878,117879,150827,19721,121145,1
34396,5046,117961,118080,118320,179731,123099,155173,117973,1
73099,13814,117961,117994,118821,118278,149571,290919,118279,1
312089,137643,119370,117954,121961,118318,205741,118474,159789,0
42382,4341,119370,118343,119121,118321,149571,19793,118322,0
16619,14731,119370,117944,118447,125793,255464,4673,121596,0
80101,74884,183723,119075,126955,119137,120316,308574,118687,1
79228,14869,118023,117984,118458,135809,117879,19721,121145,1
81524,17611,133430,118574,118684,280788,127423,149353,128095,1
20279,50625,119691,118150,118575,124775,183957,117887,119589,0
42873,27881,119370,117933,121617,123737,247760,118398,123068,1
19775,70530,118595,117936,117878,124775,183957,117887,117888,1
36674,14633,118106,118107,118575,135809,117886,19721,121145,0
80615,55161,118752,119070,118754,120988,118806,123611,119887,0
35196,16643,119134,119135,118214,126264,174034,118704,132098,1
919,4415,117961,118327,118492,117879,310414,143398,118779,1
41649,46459,119370,117994,118992,279482,117906,19793,118982,0
7543,13764,117961,117960,118042,118259,118260,19793,120629,0
114099,75114,118315,118463,118522,307024,294485,118372,118332,0
101783,16642,119062,118001,124211,126418,132584,120518,120519,1
73498,1915,119370,118300,119181,119778,149571,19793,119365,0
935,3113,117961,118718,139759,120690,120690,290919,118687,1
42942,5235,117890,118977,121961,118523,129413,118372,146952,0
27354,54261,117890,117891,118458,118568,123862,6725,120529,0
35926,50448,119134,118124,117884,117879,118282,6725,117880,1
42031,19760,119370,117954,117970,119928,139169,118131,132585,0
76605,5518,117961,117960,118042,179731,132715,19793,120629,0
75834,21033,119370,117960,123749,117879,279443,308574,147124,0
39233,2610,117961,118300,124725,259173,117906,290919,117908,0
40867,87910,117932,118026,119507,118278,164072,290919,125753,1
25213,1311,119370,130685,118910,118451,123503,118453,118454,1
55554,3767,117902,119715,120722,117905,149571,19793,124002,1
75078,65507,117961,118386,120323,136701,160046,121620,120350,1
31299,50589,119370,118327,128935,149337,205238,130364,149339,1
5891,49961,117961,118718,119824,121122,147851,118960,123738,1
72355,5403,119370,117994,119972,134655,159682,124145,122062,1
95216,72734,118079,118080,118458,124775,118177,117887,117888,1
26808,70927,91261,118026,118202,279482,149571,19793,118322,0
36573,131053,117961,121602,118744,126538,183734,119095,140849,0
42680,12921,121411,117981,118889,118912,226262,117887,137970,1
16580,17640,119370,117994,118706,118318,120689,118474,118319,0
80063,81619,117916,118011,118575,124775,117913,155173,119589,0
967,27514,118169,118170,118035,118293,125711,149353,117948,0
36772,51491,118074,118587,117884,117879,118282,6725,117880,0
43431,27898,119370,118718,118292,120056,255657,123611,120058,1
4675,743,118169,119091,120943,259173,117906,290919,124002,1
43022,4933,119370,118300,118458,307024,170665,118331,118332,1
79885,52855,118887,118574,118889,118863,118148,130364,118865,1
6977,20138,117961,117954,117895,118784,117906,19793,119365,0
99461,78428,117961,118327,119830,259173,149571,290919,124002,0
42881,1988,117961,118446,123454,259173,149571,290919,117908,1
80973,14883,117961,117994,119742,118321,118448,290919,118322,1
17825,13836,91261,118442,123858,128230,153958,4673,144355,0
103515,58954,118079,130600,118458,117885,118177,117887,117888,0
74161,7586,119370,118225,139759,118321,149571,19793,118322,0
34527,3692,117961,118413,126229,125793,245778,118704,126870,1
42127,334,117961,118225,139759,118777,279443,308574,147124,0
22482,15389,117961,118718,122870,119065,215229,118331,118570,0
80608,63542,117961,118225,120663,119778,246580,290919,119365,1
37557,25618,117961,121602,118320,118523,125779,118372,118525,0
34075,78268,119370,118855,143531,118321,118448,290919,118982,1
75078,46608,118315,119921,118673,120773,123148,118960,120774,0
42093,2594,117961,118300,168533,179731,164072,19793,120629,1
42141,1398,119370,117960,120722,279482,117906,290919,118322,1
37576,1549,118084,118085,117920,118129,132803,118131,118914,0
80381,15383,117961,117960,119987,259173,170431,290919,124002,1
21751,56199,117961,118052,118754,259173,149571,19793,117908,0
73562,2068,117961,130685,120526,118784,125779,290919,118786,1
75334,17146,118212,138799,118575,117879,117886,19721,117880,0
31200,85475,119370,117960,120410,118784,149571,290919,119365,1
70703,58406,119370,118343,118816,118784,149571,19793,118786,0
78816,6216,117961,118052,118450,124886,306399,118643,119978,0
45378,13851,117961,118413,120370,121594,170665,118704,126870,1
38840,3266,117961,117960,118597,126078,251257,118612,118486,0
39395,59505,117961,118052,151108,118396,269406,118398,118399,1
1003,7220,117961,118718,120551,117905,208460,290919,117908,1
86309,4639,119370,117933,125316,120097,117906,290919,118279,0
80101,55753,117961,117960,118514,279482,170431,19793,118322,1
42093,83351,118595,118291,125872,126078,153821,118424,118836,1
17308,1249,119370,118343,118458,120006,135814,118424,120008,0
90529,1855,119370,118413,120370,279482,149571,19793,118322,0
107522,56310,119370,117994,120398,123082,311360,118424,120346,1
75272,4918,119370,118300,185576,123082,311360,118612,120346,1
27416,50601,117916,117917,117945,117879,117886,19721,117880,0
35376,28163,118315,118107,124816,279482,224977,290919,118982,1
74350,4549,117961,118225,119257,117905,149571,19793,124002,0
73170,57715,117961,118446,118214,118194,165715,120302,118705,1
44592,59267,119370,118718,119924,118685,146694,143398,155111,1
77207,52105,117932,118170,119507,153248,132584,119184,123650,1
45609,6454,119370,117933,125316,120773,138273,118960,143185,1
90489,55119,118169,119091,118202,134095,300136,118474,132694,1
41594,19956,119370,121602,118933,209874,311622,308574,209875,0
74436,8280,183723,117976,117895,117896,117897,155173,120989,0
35200,15644,117961,117960,118514,279482,149571,19793,118982,0
19292,22526,117961,117960,123173,119778,287626,19793,119365,1
25416,110900,118090,118182,118992,118321,117906,290919,118982,0
80202,2291,119370,118718,139876,118321,118537,19793,118322,1
917,75926,119370,117954,120356,297560,143238,118612,120359,0
45481,17270,117961,118300,118846,131252,127602,118424,120519,0
60006,21160,119370,118855,120709,118321,149571,290919,118982,1
74285,96354,118163,118164,117878,135809,236551,19721,117880,1
302049,2685,121785,122974,117945,118293,145976,149353,124488,0
38589,17059,117902,119063,118684,118958,118368,292795,118276,0
5393,1271,118290,118291,124668,119065,177534,118331,119929,1
36002,5178,117961,117933,118660,118826,131337,118424,120519,0
4684,60121,121785,121786,119922,119778,203564,19793,118786,1
28943,18073,117961,117960,128823,118784,117906,19793,118786,0
17308,10061,117961,117933,118202,119849,282370,118638,128905,0
98464,30534,5110,120355,120995,135123,149047,155173,118730,0
36002,1334,119370,117962,118910,118054,118368,155173,239004,1
40189,92291,117961,117933,119598,119433,133686,118424,119435,0
40401,1923,117902,119715,118783,259173,149571,19793,117908,1
99550,15945,118290,141176,121617,124799,152247,121620,122069,1
33273,49453,117961,117933,118660,118912,179291,118612,118914,1
81478,918,117961,117960,118514,119137,141185,308574,155111,1
77178,3225,117961,121602,118929,279482,117906,290919,118322,0
36002,18236,117961,117994,120304,122297,132693,118372,127958,0
20252,54684,119370,130685,123719,117879,164752,143398,147124,0
79999,57816,119402,118220,118810,118811,135309,19793,118505,1
31020,2363,117961,117962,141383,127850,118368,117887,118486,0
42919,58703,117961,117994,118746,259173,149571,290919,124002,1
77320,5043,117961,117960,118609,118523,145191,118331,118525,0
75720,2942,119370,117933,118700,118784,149571,19793,118786,1
115352,58881,118290,118291,120026,123082,147781,118612,131338,0
75834,49384,119370,117933,118556,174391,301534,121620,128765,1
34536,2459,117961,118327,122109,259173,149571,19793,117908,1
4675,81744,119370,118386,140453,118318,168365,118474,118319,0
28943,4571,118169,119091,118684,128764,131688,119006,122991,0
915,770,119370,117960,118816,118451,228788,118347,118454,0
39999,14890,117961,118225,119279,259173,170431,19793,124002,0
23921,49110,119370,117933,118833,120348,124246,155173,239004,0
26402,58980,117961,117960,118816,118321,117906,19793,118982,1
70086,1945,118023,117984,118458,120702,278115,6725,118570,1
79092,6454,119370,117933,125316,118321,117906,19793,118982,0
3122,15214,119370,130685,123719,125798,230830,290919,119951,0
15361,27,117961,118855,143531,118321,117906,290919,118322,0
25993,4918,117961,118300,185576,123082,277718,118424,120346,0
971,4219,119370,118300,120312,120313,157234,118424,120315,0
73112,4261,117961,118327,277693,118054,120716,117887,239004,0
3853,114489,119370,118855,121951,119778,117906,19793,119365,0
81319,4125,118887,118574,121108,119346,311746,118612,126822,0
18394,58681,119370,118300,119987,118451,147116,118453,132739,0
20349,25813,117961,118300,118066,120988,213772,118643,119222,0
27692,21943,119402,118220,118344,127847,184350,118347,127848,1
43022,3046,119370,118300,118437,279482,149571,19793,118322,0
39511,4118,117876,117877,118458,118568,278115,19721,118570,1
20303,718,117961,117960,119181,179731,126363,19793,118261,0
87742,91342,119370,121602,118933,155110,135814,118372,118332,0
90489,2781,119370,118300,223958,155110,248160,118372,118332,1
78383,52105,118595,118596,81476,123191,170384,118424,118425,1
33146,1271,117961,118327,118507,128197,127778,118398,118865,1
3853,49302,117961,117933,118042,279482,240983,290919,118322,1
80095,3973,118541,118888,119703,118912,309291,118424,120992,0
77203,15621,117961,119256,275600,122030,146567,292795,120791,0
16495,11439,117961,117944,119986,118777,164752,308574,118779,1
38655,71555,119370,117960,118979,118912,309291,118612,120992,0
107522,60085,119370,118327,118910,123737,137949,118398,118532,0
4675,26689,117961,117960,118783,279482,118406,290919,118322,0
34073,217,119370,118855,143531,118321,149571,290919,118322,1
41518,5242,119370,117933,118535,117905,149571,290919,117908,1
81261,4564,117932,118170,253965,259173,149571,19793,124002,0
108223,112106,119370,118446,119945,259173,149571,290919,117908,1
94161,4023,117961,117954,119781,259173,117906,19793,124002,1
75630,1475,91261,118026,118450,118685,123881,119095,118644,0
22682,56007,117980,119597,117912,120702,117886,6725,120529,1
34026,15386,119370,118225,118403,118321,149571,19793,118322,1
42031,92216,118315,118107,120144,143183,137422,118467,118468,1
41497,2034,119370,117994,118328,129909,146303,118474,122929,1
27354,12456,117935,141222,117878,117879,117879,19721,121145,1
25227,6859,117961,117933,119993,120773,118959,254395,120774,1
45773,79114,117961,117960,123173,259173,149571,19793,124002,0
917,1030,117961,117933,118816,118361,120119,121916,122131,1
80101,4308,119370,118300,118783,119778,117906,290919,118786,0
84071,14883,119370,117994,120297,118321,149571,19793,118322,1
43000,6482,119370,118052,118821,279482,149571,19793,118982,0
38482,350,118216,118596,117941,117885,183957,155173,119589,0
82277,7278,117932,118170,253965,279482,117906,290919,118982,1
32270,2583,119370,117954,128742,119743,127729,120302,121416,0
18293,86098,118114,118007,118387,118912,169561,117887,117973,0
80540,3119,119370,117960,119734,119849,236236,118363,119851,1
83250,19642,117961,118413,118481,279482,149571,19793,118982,1
80553,6440,118216,118596,117945,120702,281735,6725,118570,0
33111,2291,119370,118225,120551,259173,240983,290919,117908,1
84696,51165,118023,117984,117878,120702,130023,19721,118570,0
36429,77306,120810,119281,130192,280788,204746,149353,119082,0
3066,7629,119370,118300,120722,118047,169944,118347,209875,0
42085,671,119370,118300,119262,118728,255097,121620,118730,1
43283,16243,117961,121602,118933,118841,128689,118643,118843,0
43443,2061,117961,118327,120383,118641,306399,119095,125795,1
74627,14349,118976,118977,117895,135809,228288,6725,117880,1
75876,20382,117961,117960,120764,119778,149571,290919,119365,0
105019,19760,117961,117962,118518,118321,149571,290919,118982,0
4685,47,91261,119921,176153,259173,117906,290919,117908,1
25322,123367,117932,117933,117878,117879,117897,19721,121145,1
30564,3656,117961,117960,118631,118924,153285,118960,118926,0
77951,140260,118084,121786,118810,122927,121125,118131,124539,1
32270,27508,117961,118300,118344,120647,311441,130364,120649,0
39600,56137,119370,121602,120126,118396,269406,130364,169635,0
31441,16972,118887,118574,122636,119849,240725,118363,128905,0
43876,15951,120864,118080,117878,135809,205243,19721,121145,1
34924,25262,119370,118327,118320,118685,125779,143398,155111,0
25990,4263,216705,121786,121589,118321,117906,290919,118982,0
39649,70566,118000,118041,118556,280788,204746,292795,128095,1
35626,54248,119370,118327,120559,120618,150344,118643,120619,0
16199,85049,117887,119179,130192,126138,132654,292795,118943,0
77320,72287,126918,126919,118042,118043,118043,270488,127783,1
80193,1325,117961,117969,123719,120348,127525,117887,239004,0
44482,129913,119370,117960,118301,123082,311360,118424,120346,0
79562,13876,119370,117954,118404,123648,240982,118643,118843,0
96500,1276,119370,117969,6725,120527,141723,6725,240105,0
80874,4589,119370,121602,120383,259173,240983,290919,124002,1
73756,2685,122880,117927,117945,118293,145976,292795,124488,1
29697,7685,119370,118327,7646,118777,126485,308574,118779,0
43020,15683,117961,117960,118957,118777,164752,143398,147124,0
34156,3692,119370,118855,118414,128230,153958,4673,128231,1
7678,1331,118000,119063,130192,259173,191237,292795,119789,1
40587,51172,117902,118041,118042,118811,118044,118205,127783,0
44641,58458,118290,118291,118535,123082,260942,118612,131338,1
35971,1940,118169,119091,117904,117905,149571,290919,124002,1
41594,22356,117961,121602,5488,119137,164752,143398,155111,1
42085,22458,119370,117962,120677,155110,134559,118372,149230,1
16072,8370,119370,121602,125821,118321,240983,290919,118982,0
84789,56310,183723,118580,117895,118054,117913,155173,117898,0
81327,19286,117961,118718,119218,118636,310589,118638,126112,0
34646,2327,119370,118225,118395,121414,150341,118704,121416,1
75212,4542,119370,118718,139876,128230,302830,4673,128231,0
43280,3281,119370,118225,119238,122849,118040,120518,122850,1
25277,19736,117961,119135,119824,117896,127109,155173,120989,1
36237,4308,119370,117960,118783,259173,117906,19793,124002,1
34865,17322,117961,117960,118862,119849,131272,118638,128905,1
34632,15378,119370,117933,118535,118980,304760,118295,118982,1
23096,17598,119370,118300,119703,124537,176829,118331,135811,1
44594,2014,117961,117962,123003,130528,136703,254395,120774,0
39879,133892,118256,118257,130192,118995,118806,149353,123851,1
20303,137983,119370,118225,119924,279482,117906,19793,118322,0
4675,56059,119370,118300,118514,118318,255249,118474,159789,0
22282,19697,118595,141222,117878,117885,117937,117887,117888,0
116075,2378,117876,117877,118458,247659,257115,19721,247660,0
80111,7539,117961,118343,119987,279482,149571,290919,118982,0
111896,2819,118169,119091,120410,118028,205466,155173,120359,0
39233,5002,117961,118343,118535,118422,127856,118612,118425,1
16421,53241,117961,118300,118984,259173,149571,19793,124002,1
17302,4511,119370,117960,119181,119778,117906,19793,119365,0
41325,7448,119370,118413,143531,259173,117906,19793,117908,0
28294,109452,91261,118170,118202,118784,124402,290919,118786,0
39328,49096,183723,159716,122109,120952,159717,118347,120954,0
15018,133801,119062,121006,118535,117905,149571,19793,124002,1
80246,55636,119691,118178,117920,119192,151952,119184,124421,1
20293,49798,119134,117927,118575,117885,117913,117887,117888,1
78882,49353,118212,118213,119734,153957,124376,118960,153959,1
42019,4362,117961,117933,126955,117879,164752,308574,118779,0
73945,7579,117961,118300,120722,118685,123004,143398,118687,0
33993,3770,119370,118225,120551,119065,127692,118331,119929,0
109365,3437,119370,118300,121216,118321,149571,19793,118322,0
6977,25607,117961,118343,118856,179731,125889,290919,120629,1
20292,2103,119134,118726,119031,124313,124314,120134,118865,1
25964,214,119370,117933,141383,279482,149571,19793,118322,1
81350,2908,119370,118343,118979,118834,190212,118424,118836,0
33232,4378,117961,118327,118507,120348,120238,117887,118055,0
79363,47104,119343,119762,117878,118568,120877,6725,120529,1
90436,5244,119370,118343,118535,259173,149571,19793,124002,1
39232,25687,119920,117930,117920,117885,183957,155173,119589,1
75631,1350,117961,118052,120096,279482,117906,290919,118322,0
45974,49696,118752,119070,118856,280788,174486,149353,119082,0
74818,46526,117961,118300,118344,118396,247760,130364,169635,1
18605,15406,119370,118718,139759,120348,118054,117887,239004,1
6977,3032,118212,118213,118744,259173,125206,19793,117908,0
26954,89939,119370,118855,120709,121372,153958,4673,144355,0
42168,18220,119370,117994,118867,118321,149571,19793,118982,1
79792,5570,117961,119256,134848,118293,118806,149353,124488,0
75037,27222,119370,121602,122224,117905,149571,19793,124002,1
20351,2113,117951,118124,117920,118568,198845,19721,118570,1
74195,4566,119062,119091,125004,179731,149571,117887,137970,0
76800,7079,119370,118343,118042,119137,146694,308574,118687,0
88505,54727,118090,118091,119031,118568,133542,6725,118570,1
19755,4554,117961,117960,118514,118259,164072,290919,120629,1
100514,16527,119370,118225,6104,118321,149571,290919,118322,1
4675,97016,118555,118178,118910,119778,149571,19793,119365,1
15714,51746,118138,118753,130192,118958,128997,292795,136117,0
90489,5046,117961,118052,123749,126516,127856,118612,126518,0
20294,53396,117916,118343,119031,118568,273803,6725,118570,1
28943,851,117961,118225,139759,120990,130134,118347,118454,1
14911,83086,119370,121602,120126,118890,125128,118398,120593,1
78273,4638,119370,118343,122636,119172,256190,118467,119174,1
